Chapter,Player,Line,Line ID,Stage Direction
,,The uglier seem the clouds that in it fly.,1.1.42,
,,"Once more, the more to aggravate the note,",1.1.43,
,,With a foul traitor's name stuff I thy throat;,1.1.44,
,,"And wish, so please my sovereign, ere I move,",1.1.45,
,,What my tongue speaks my right drawn sword may prove.,1.1.46,
,THOMAS MOWBRAY,,,
,,Let not my cold words here accuse my zeal:,1.1.47,
,,"'Tis not the trial of a woman's war,",1.1.48,
,,"The bitter clamour of two eager tongues,",1.1.49,
,,Can arbitrate this cause betwixt us twain;,1.1.50,
,,The blood is hot that must be cool'd for this:,1.1.51,
,,Yet can I not of such tame patience boast,1.1.52,
,,As to be hush'd and nought at all to say:,1.1.53,
,,"First, the fair reverence of your highness curbs me",1.1.54,
,,From giving reins and spurs to my free speech;,1.1.55,
,,Which else would post until it had return'd,1.1.56,
,,These terms of treason doubled down his throat.,1.1.57,
,,"Setting aside his high blood's royalty,",1.1.58,
,,"And let him be no kinsman to my liege,",1.1.59,
,,"I do defy him, and I spit at him;",1.1.60,
,,Call him a slanderous coward and a villain:,1.1.61,
,,"Which to maintain I would allow him odds,",1.1.62,
,,"And meet him, were I tied to run afoot",1.1.63,
,,"Even to the frozen ridges of the Alps,",1.1.64,
,,"Or any other ground inhabitable,",1.1.65,
,,Where ever Englishman durst set his foot.,1.1.66,
,,"Mean time let this defend my loyalty,",1.1.67,
,,"By all my hopes, most falsely doth he lie.",1.1.68,
,HENRY BOLINGBROKE,,,
,,"Pale trembling coward, there I throw my gage,",1.1.69,
,,"Disclaiming here the kindred of the king,",1.1.70,
,,"And lay aside my high blood's royalty,",1.1.71,
,,"Which fear, not reverence, makes thee to except.",1.1.72,
,,If guilty dread have left thee so much strength,1.1.73,
,,"As to take up mine honour's pawn, then stoop:",1.1.74,
,,"By that and all the rites of knighthood else,",1.1.75,
,,"Will I make good against thee, arm to arm,",1.1.76,
,,"What I have spoke, or thou canst worse devise.",1.1.77,
,THOMAS MOWBRAY,,,
,,I take it up; and by that sword I swear,1.1.78,
,,"Which gently laid my knighthood on my shoulder,",1.1.79,
,,"I'll answer thee in any fair degree,",1.1.80,
,,Or chivalrous design of knightly trial:,1.1.81,
,,"And when I mount, alive may I not light,",1.1.82,
,,If I be traitor or unjustly fight!,1.1.83,
,KING RICHARD II,,,
,,What doth our cousin lay to Mowbray's charge?,1.1.84,
,,It must be great that can inherit us,1.1.85,
,,So much as of a thought of ill in him.,1.1.86,
,HENRY BOLINGBROKE,,,
,,"Look, what I speak, my life shall prove it true;",1.1.87,
,,That Mowbray hath received eight thousand nobles,1.1.88,
,,"In name of lendings for your highness' soldiers,",1.1.89,
,,"The which he hath detain'd for lewd employments,",1.1.90,
,,Like a false traitor and injurious villain.,1.1.91,
,,"Besides I say and will in battle prove,",1.1.92,
,,Or here or elsewhere to the furthest verge,1.1.93,
,,"That ever was survey'd by English eye,",1.1.94,
,,That all the treasons for these eighteen years,1.1.95,
,,Complotted and contrived in this land,1.1.96,
,,Fetch from false Mowbray their first head and spring.,1.1.97,
,,Further I say and further will maintain,1.1.98,
,,"Upon his bad life to make all this good,",1.1.99,
,,"That he did plot the Duke of Gloucester's death,",1.1.100,
,,"Suggest his soon-believing adversaries,",1.1.101,
,,"And consequently, like a traitor coward,",1.1.102,
,,Sluiced out his innocent soul through streams of blood:,1.1.103,
,,"Which blood, like sacrificing Abel's, cries,",1.1.104,
,,"Even from the tongueless caverns of the earth,",1.1.105,
,,To me for justice and rough chastisement;,1.1.106,
,,"And, by the glorious worth of my descent,",1.1.107,
,,"This arm shall do it, or this life be spent.",1.1.108,
,KING RICHARD II,,,
,,How high a pitch his resolution soars!,1.1.109,
,,"Thomas of Norfolk, what say'st thou to this?",1.1.110,
,THOMAS MOWBRAY,,,
,,"O, let my sovereign turn away his face",1.1.111,
,,"And bid his ears a little while be deaf,",1.1.112,
,,"Till I have told this slander of his blood,",1.1.113,
,,How God and good men hate so foul a liar.,1.1.114,
,KING RICHARD II,,,
,,"Mowbray, impartial are our eyes and ears:",1.1.115,
,,"Were he my brother, nay, my kingdom's heir,",1.1.116,
,,"As he is but my father's brother's son,",1.1.117,
,,"Now, by my sceptre's awe, I make a vow,",1.1.118,
,,Such neighbour nearness to our sacred blood,1.1.119,
,,"Should nothing privilege him, nor partialize",1.1.120,
,,The unstooping firmness of my upright soul:,1.1.121,
,,"He is our subject, Mowbray; so art thou:",1.1.122,
,,Free speech and fearless I to thee allow.,1.1.123,
,THOMAS MOWBRAY,,,
,,"Then, Bolingbroke, as low as to thy heart,",1.1.124,
,,"Through the false passage of thy throat, thou liest.",1.1.125,
,,Three parts of that receipt I had for Calais,1.1.126,
,,Disbursed I duly to his highness' soldiers;,1.1.127,
,,"The other part reserved I by consent,",1.1.128,
,,For that my sovereign liege was in my debt,1.1.129,
,,"Upon remainder of a dear account,",1.1.130,
,,Since last I went to France to fetch his queen:,1.1.131,
,,"Now swallow down that lie. For Gloucester's death,",1.1.132,
,,I slew him not; but to my own disgrace,1.1.133,
,,Neglected my sworn duty in that case.,1.1.134,
,,"For you, my noble Lord of Lancaster,",1.1.135,
,,The honourable father to my foe,1.1.136,
,,"Once did I lay an ambush for your life,",1.1.137,
,,A trespass that doth vex my grieved soul,1.1.138,
,,But ere I last received the sacrament,1.1.139,
,,"I did confess it, and exactly begg'd",1.1.140,
,,"Your grace's pardon, and I hope I had it.",1.1.141,
,,"This is my fault: as for the rest appeall'd,",1.1.142,
,,"It issues from the rancour of a villain,",1.1.143,
,,A recreant and most degenerate traitor,1.1.144,
,,Which in myself I boldly will defend;,1.1.145,
,,And interchangeably hurl down my gage,1.1.146,
,,"Upon this overweening traitor's foot,",1.1.147,
,,To prove myself a loyal gentleman,1.1.148,
,,Even in the best blood chamber'd in his bosom.,1.1.149,
,,"In haste whereof, most heartily I pray",1.1.150,
,,Your highness to assign our trial day.,1.1.151,
,KING RICHARD II,,,
,,"Wrath-kindled gentlemen, be ruled by me;",1.1.152,
,,Let's purge this choler without letting blood:,1.1.153,
,,"This we prescribe, though no physician;",1.1.154,
,,Deep malice makes too deep incision;,1.1.155,
,,"Forget, forgive; conclude and be agreed;",1.1.156,
,,Our doctors say this is no month to bleed.,1.1.157,
,,"Good uncle, let this end where it begun;",1.1.158,
,,"We'll calm the Duke of Norfolk, you your son.",1.1.159,
,JOHN OF GAUNT,,,
,,To be a make-peace shall become my age:,1.1.160,
,,"Throw down, my son, the Duke of Norfolk's gage.",1.1.161,
,KING RICHARD II,,,
,,"And, Norfolk, throw down his.",1.1.162,
,JOHN OF GAUNT,,,
,,"When, Harry, when?",1.1.163,
,,Obedience bids I should not bid again.,1.1.164,
,KING RICHARD II,,,
,,"Norfolk, throw down, we bid; there is no boot.",1.1.165,
,THOMAS MOWBRAY,,,
,,"Myself I throw, dread sovereign, at thy foot.",1.1.166,
,,"My life thou shalt command, but not my shame:",1.1.167,
,,"The one my duty owes; but my fair name,",1.1.168,
,,"Despite of death that lives upon my grave,",1.1.169,
,,To dark dishonour's use thou shalt not have.,1.1.170,
,,"I am disgraced, impeach'd and baffled here,",1.1.171,
,,"Pierced to the soul with slander's venom'd spear,",1.1.172,
,,The which no balm can cure but his heart-blood,1.1.173,
,,Which breathed this poison.,1.1.174,
,KING RICHARD II,,,
,,Rage must be withstood:,1.1.175,
,,Give me his gage: lions make leopards tame.,1.1.176,
,THOMAS MOWBRAY,,,
,,"Yea, but not change his spots: take but my shame.",1.1.177,
,,"And I resign my gage. My dear dear lord,",1.1.178,
,,The purest treasure mortal times afford,1.1.179,
,,"Is spotless reputation: that away,",1.1.180,
,,Men are but gilded loam or painted clay.,1.1.181,
,,A jewel in a ten-times-barr'd-up chest,1.1.182,
,,Is a bold spirit in a loyal breast.,1.1.183,
,,Mine honour is my life; both grow in one:,1.1.184,
,,"Take honour from me, and my life is done:",1.1.185,
,,"Then, dear my liege, mine honour let me try;",1.1.186,
,,In that I live and for that will I die.,1.1.187,
,KING RICHARD II,,,
,,"Cousin, throw up your gage; do you begin.",1.1.188,
,HENRY BOLINGBROKE,,,
,,"O, God defend my soul from such deep sin!",1.1.189,
,,Shall I seem crest-fall'n in my father's sight?,1.1.190,
,,Or with pale beggar-fear impeach my height,1.1.191,
,,Before this out-dared dastard? Ere my tongue,1.1.192,
,,"Shall wound my honour with such feeble wrong,",1.1.193,
,,"Or sound so base a parle, my teeth shall tear",1.1.194,
,,"The slavish motive of recanting fear,",1.1.195,
,,"And spit it bleeding in his high disgrace,",1.1.196,
,,"Where shame doth harbour, even in Mowbray's face.",1.1.197,
,,,,Exit JOHN OF GAUNT
,KING RICHARD II,,,
,,"We were not born to sue, but to command;",1.1.198,
,,"Which since we cannot do to make you friends,",1.1.199,
,,"Be ready, as your lives shall answer it,",1.1.200,
,,"At Coventry, upon Saint Lambert's day:",1.1.201,
,,There shall your swords and lances arbitrate,1.1.202,
,,The swelling difference of your settled hate:,1.1.203,
,,"Since we can not atone you, we shall see",1.1.204,
,,Justice design the victor's chivalry.,1.1.205,
,,"Lord marshal, command our officers at arms",1.1.206,
,,Be ready to direct these home alarms.,1.1.207,
,,,,Exeunt
SCENE II. The DUKE OF LANCASTER'S palace.,,,,
,,,,Enter JOHN OF GAUNT with DUCHESS
,JOHN OF GAUNT,,,
,,"Alas, the part I had in Woodstock's blood",1.2.1,
,,"Doth more solicit me than your exclaims,",1.2.2,
,,To stir against the butchers of his life!,1.2.3,
,,But since correction lieth in those hands,1.2.4,
,,"Which made the fault that we cannot correct,",1.2.5,
,,Put we our quarrel to the will of heaven;,1.2.6,
,,"Who, when they see the hours ripe on earth,",1.2.7,
,,Will rain hot vengeance on offenders' heads.,1.2.8,
,DUCHESS,,,
,,Finds brotherhood in thee no sharper spur?,1.2.9,
,,Hath love in thy old blood no living fire?,1.2.10,
,,"Edward's seven sons, whereof thyself art one,",1.2.11,
,,"Were as seven vials of his sacred blood,",1.2.12,
,,Or seven fair branches springing from one root:,1.2.13,
,,"Some of those seven are dried by nature's course,",1.2.14,
,,Some of those branches by the Destinies cut;,1.2.15,
,,"But Thomas, my dear lord, my life, my Gloucester,",1.2.16,
,,"One vial full of Edward's sacred blood,",1.2.17,
,,"One flourishing branch of his most royal root,",1.2.18,
,,"Is crack'd, and all the precious liquor spilt,",1.2.19,
,,"Is hack'd down, and his summer leaves all faded,",1.2.20,
,,By envy's hand and murder's bloody axe.,1.2.21,
,,"Ah, Gaunt, his blood was thine! that bed, that womb,",1.2.22,
,,"That metal, that self-mould, that fashion'd thee",1.2.23,
,,"Made him a man; and though thou livest and breathest,",1.2.24,
,,Yet art thou slain in him: thou dost consent,1.2.25,
,,"In some large measure to thy father's death,",1.2.26,
,,"In that thou seest thy wretched brother die,",1.2.27,
,,Who was the model of thy father's life.,1.2.28,
,,"Call it not patience, Gaunt; it is despair:",1.2.29,
,,"In suffering thus thy brother to be slaughter'd,",1.2.30,
,,"Thou showest the naked pathway to thy life,",1.2.31,
,,Teaching stern murder how to butcher thee:,1.2.32,
,,That which in mean men we intitle patience,1.2.33,
,,Is pale cold cowardice in noble breasts.,1.2.34,
,,"What shall I say? to safeguard thine own life,",1.2.35,
,,The best way is to venge my Gloucester's death.,1.2.36,
,JOHN OF GAUNT,,,
,,"God's is the quarrel; for God's substitute,",1.2.37,
,,"His deputy anointed in His sight,",1.2.38,
,,"Hath caused his death: the which if wrongfully,",1.2.39,
,,Let heaven revenge; for I may never lift,1.2.40,
,,An angry arm against His minister.,1.2.41,
,DUCHESS,,,
,,"Where then, alas, may I complain myself?",1.2.42,
,JOHN OF GAUNT,,,
,,"To God, the widow's champion and defence.",1.2.43,
,DUCHESS,,,
,,"Why, then, I will. Farewell, old Gaunt.",1.2.44,
,,"Thou goest to Coventry, there to behold",1.2.45,
,,Our cousin Hereford and fell Mowbray fight:,1.2.46,
,,"O, sit my husband's wrongs on Hereford's spear,",1.2.47,
,,That it may enter butcher Mowbray's breast!,1.2.48,
,,"Or, if misfortune miss the first career,",1.2.49,
,,"Be Mowbray's sins so heavy in his bosom,",1.2.50,
,,"They may break his foaming courser's back,",1.2.51,
,,"And throw the rider headlong in the lists,",1.2.52,
,,A caitiff recreant to my cousin Hereford!,1.2.53,
,,"Farewell, old Gaunt: thy sometimes brother's wife",1.2.54,
,,With her companion grief must end her life.,1.2.55,
,JOHN OF GAUNT,,,
,,"Sister, farewell; I must to Coventry:",1.2.56,
,,As much good stay with thee as go with me!,1.2.57,
,DUCHESS,,,
,,"Yet one word more: grief boundeth where it falls,",1.2.58,
,,"Not with the empty hollowness, but weight:",1.2.59,
,,"I take my leave before I have begun,",1.2.60,
,,For sorrow ends not when it seemeth done.,1.2.61,
,,"Commend me to thy brother, Edmund York.",1.2.62,
,,"Lo, this is all:--nay, yet depart not so;",1.2.63,
,,"Though this be all, do not so quickly go;",1.2.64,
,,"I shall remember more. Bid him--ah, what?--",1.2.65,
,,With all good speed at Plashy visit me.,1.2.66,
,,"Alack, and what shall good old York there see",1.2.67,
,,"But empty lodgings and unfurnish'd walls,",1.2.68,
,,"Unpeopled offices, untrodden stones?",1.2.69,
,,And what hear there for welcome but my groans?,1.2.70,
,,"Therefore commend me; let him not come there,",1.2.71,
,,To seek out sorrow that dwells every where.,1.2.72,
,,"Desolate, desolate, will I hence and die:",1.2.73,
,,The last leave of thee takes my weeping eye.,1.2.74,
,,,,Exeunt
SCENE III. The lists at Coventry.,,,,
,,,,Enter the Lord Marshal and the DUKE OF AUMERLE
,Lord Marshal,,,
,,"My Lord Aumerle, is Harry Hereford arm'd?",1.3.1,
,DUKE OF AUMERLE,,,
,,"Yea, at all points; and longs to enter in.",1.3.2,
,Lord Marshal,,,
,,"The Duke of Norfolk, sprightfully and bold,",1.3.3,
,,Stays but the summons of the appellant's trumpet.,1.3.4,
,DUKE OF AUMERLE,,,
,,"Why, then, the champions are prepared, and stay",1.3.5,
,,For nothing but his majesty's approach.,1.3.6,
,,,,"The trumpets sound, and KING RICHARD enters with  his nobles, JOHN OF GAUNT, BUSHY, BAGOT, GREEN, and  others. When they are set, enter THOMAS MOWBRAY in arms, defendant, with a Herald"
,KING RICHARD II,,,
,,"Marshal, demand of yonder champion",1.3.7,
,,The cause of his arrival here in arms:,1.3.8,
,,Ask him his name and orderly proceed,1.3.9,
,,To swear him in the justice of his cause.,1.3.10,
,Lord Marshal,,,
,,"In God's name and the king's, say who thou art",1.3.11,
,,"And why thou comest thus knightly clad in arms,",1.3.12,
,,"Against what man thou comest, and what thy quarrel:",1.3.13,
,,"Speak truly, on thy knighthood and thy oath;",1.3.14,
,,As so defend thee heaven and thy valour!,1.3.15,
,THOMAS MOWBRAY,,,
,,"My name is Thomas Mowbray, Duke of Norfolk;",1.3.16,
,,Who hither come engaged by my oath--,1.3.17,
,,Which God defend a knight should violate!--,1.3.18,
,,Both to defend my loyalty and truth,1.3.19,
,,"To God, my king and my succeeding issue,",1.3.20,
,,Against the Duke of Hereford that appeals me,1.3.21,
,,"And, by the grace of God and this mine arm,",1.3.22,
,,"To prove him, in defending of myself,",1.3.23,
,,"A traitor to my God, my king, and me:",1.3.24,
,,"And as I truly fight, defend me heaven!",1.3.25,
,,,,"The trumpets sound. Enter HENRY BOLINGBROKE, appellant, in armour, with a Herald"
,KING RICHARD II,,,
,,"Marshal, ask yonder knight in arms,",1.3.26,
,,Both who he is and why he cometh hither,1.3.27,
,,"Thus plated in habiliments of war,",1.3.28,
,,"And formally, according to our law,",1.3.29,
,,Depose him in the justice of his cause.,1.3.30,
,Lord Marshal,,,
,,"What is thy name? and wherefore comest thou hither,",1.3.31,
,,Before King Richard in his royal lists?,1.3.32,
,,Against whom comest thou? and what's thy quarrel?,1.3.33,
,,"Speak like a true knight, so defend thee heaven!",1.3.34,
,HENRY BOLINGBROKE,,,
,,"Harry of Hereford, Lancaster and Derby",1.3.35,
,,"Am I; who ready here do stand in arms,",1.3.36,
,,"To prove, by God's grace and my body's valour,",1.3.37,
,,"In lists, on Thomas Mowbray, Duke of Norfolk,",1.3.38,
,,"That he is a traitor, foul and dangerous,",1.3.39,
,,"To God of heaven, King Richard and to me;",1.3.40,
,,"And as I truly fight, defend me heaven!",1.3.41,
,Lord Marshal,,,
,,"On pain of death, no person be so bold",1.3.42,
,,"Or daring-hardy as to touch the lists,",1.3.43,
,,Except the marshal and such officers,1.3.44,
,,Appointed to direct these fair designs.,1.3.45,
,HENRY BOLINGBROKE,,,
,,"Lord marshal, let me kiss my sovereign's hand,",1.3.46,
,,And bow my knee before his majesty:,1.3.47,
,,For Mowbray and myself are like two men,1.3.48,
,,That vow a long and weary pilgrimage;,1.3.49,
,,Then let us take a ceremonious leave,1.3.50,
,,And loving farewell of our several friends.,1.3.51,
,Lord Marshal,,,
,,"The appellant in all duty greets your highness,",1.3.52,
,,And craves to kiss your hand and take his leave.,1.3.53,
,KING RICHARD II,,,
,,We will descend and fold him in our arms.,1.3.54,
,,"Cousin of Hereford, as thy cause is right,",1.3.55,
,,So be thy fortune in this royal fight!,1.3.56,
,,"Farewell, my blood; which if to-day thou shed,",1.3.57,
,,"Lament we may, but not revenge thee dead.",1.3.58,
,HENRY BOLINGBROKE,,,
,,O let no noble eye profane a tear,1.3.59,
,,"For me, if I be gored with Mowbray's spear:",1.3.60,
,,As confident as is the falcon's flight,1.3.61,
,,"Against a bird, do I with Mowbray fight.",1.3.62,
,,"My loving lord, I take my leave of you;",1.3.63,
,,"Of you, my noble cousin, Lord Aumerle;",1.3.64,
,,"Not sick, although I have to do with death,",1.3.65,
,,"But lusty, young, and cheerly drawing breath.",1.3.66,
,,"Lo, as at English feasts, so I regreet",1.3.67,
,,"The daintiest last, to make the end most sweet:",1.3.68,
,,"O thou, the earthly author of my blood,",1.3.69,
,,"Whose youthful spirit, in me regenerate,",1.3.70,
,,Doth with a twofold vigour lift me up,1.3.71,
,,"To reach at victory above my head,",1.3.72,
,,Add proof unto mine armour with thy prayers;,1.3.73,
,,"And with thy blessings steel my lance's point,",1.3.74,
,,"That it may enter Mowbray's waxen coat,",1.3.75,
,,"And furbish new the name of John a Gaunt,",1.3.76,
,,Even in the lusty havior of his son.,1.3.77,
,JOHN OF GAUNT,,,
,,God in thy good cause make thee prosperous!,1.3.78,
,,Be swift like lightning in the execution;,1.3.79,
,,"And let thy blows, doubly redoubled,",1.3.80,
,,Fall like amazing thunder on the casque,1.3.81,
,,Of thy adverse pernicious enemy:,1.3.82,
,,"Rouse up thy youthful blood, be valiant and live.",1.3.83,
,HENRY BOLINGBROKE,,,
,,Mine innocency and Saint George to thrive!,1.3.84,
,THOMAS MOWBRAY,,,
,,"However God or fortune cast my lot,",1.3.85,
,,"There lives or dies, true to King Richard's throne,",1.3.86,
,,"A loyal, just and upright gentleman:",1.3.87,
,,Never did captive with a freer heart,1.3.88,
,,Cast off his chains of bondage and embrace,1.3.89,
,,"His golden uncontroll'd enfranchisement,",1.3.90,
,,More than my dancing soul doth celebrate,1.3.91,
,,This feast of battle with mine adversary.,1.3.92,
,,"Most mighty liege, and my companion peers,",1.3.93,
,,Take from my mouth the wish of happy years:,1.3.94,
,,As gentle and as jocund as to jest,1.3.95,
,,Go I to fight: truth hath a quiet breast.,1.3.96,
,KING RICHARD II,,,
,,"Farewell, my lord: securely I espy",1.3.97,
,,Virtue with valour couched in thine eye.,1.3.98,
,,"Order the trial, marshal, and begin.",1.3.99,
,Lord Marshal,,,
,,"Harry of Hereford, Lancaster and Derby,",1.3.100,
,,Receive thy lance; and God defend the right!,1.3.101,
,HENRY BOLINGBROKE,,,
,,"Strong as a tower in hope, I cry amen.",1.3.102,
,Lord Marshal,,,
,,"Go bear this lance to Thomas, Duke of Norfolk.",1.3.103,
,First Herald,,,
,,"Harry of Hereford, Lancaster and Derby,",1.3.104,
,,"Stands here for God, his sovereign and himself,",1.3.105,
,,"On pain to be found false and recreant,",1.3.106,
,,"To prove the Duke of Norfolk, Thomas Mowbray,",1.3.107,
,,"A traitor to his God, his king and him;",1.3.108,
,,And dares him to set forward to the fight.,1.3.109,
,Second Herald,,,
,,"Here standeth Thomas Mowbray, Duke of Norfolk,",1.3.110,
,,"On pain to be found false and recreant,",1.3.111,
,,Both to defend himself and to approve,1.3.112,
,,"Henry of Hereford, Lancaster, and Derby,",1.3.113,
,,"To God, his sovereign and to him disloyal;",1.3.114,
,,Courageously and with a free desire,1.3.115,
,,Attending but the signal to begin.,1.3.116,
,Lord Marshal,,,
,,"Sound, trumpets; and set forward, combatants.",1.3.117,
,,,,A charge sounded
,,"Stay, the king hath thrown his warder down.",1.3.118,
,KING RICHARD II,,,
,,"Let them lay by their helmets and their spears,",1.3.119,
,,And both return back to their chairs again:,1.3.120,
,,Withdraw with us: and let the trumpets sound,1.3.121,
,,While we return these dukes what we decree.,1.3.122,
,,,,A long flourish
,,"Draw near,",1.3.123,
,,And list what with our council we have done.,1.3.124,
,,For that our kingdom's earth should not be soil'd,1.3.125,
,,With that dear blood which it hath fostered;,1.3.126,
,,And for our eyes do hate the dire aspect,1.3.127,
,,Of civil wounds plough'd up with neighbours' sword;,1.3.128,
,,And for we think the eagle-winged pride,1.3.129,
,,"Of sky-aspiring and ambitious thoughts,",1.3.130,
,,"With rival-hating envy, set on you",1.3.131,
,,"To wake our peace, which in our country's cradle",1.3.132,
,,Draws the sweet infant breath of gentle sleep;,1.3.133,
,,"Which so roused up with boisterous untuned drums,",1.3.134,
,,"With harsh resounding trumpets' dreadful bray,",1.3.135,
,,"And grating shock of wrathful iron arms,",1.3.136,
,,Might from our quiet confines fright fair peace,1.3.137,
,,"And make us wade even in our kindred's blood,",1.3.138,
,,"Therefore, we banish you our territories:",1.3.139,
,,"You, cousin Hereford, upon pain of life,",1.3.140,
,,Till twice five summers have enrich'd our fields,1.3.141,
,,"Shall not regreet our fair dominions,",1.3.142,
,,But tread the stranger paths of banishment.,1.3.143,
,HENRY BOLINGBROKE,,,
,,"Your will be done: this must my comfort be,",1.3.144,
,,Sun that warms you here shall shine on me;,1.3.145,
,,And those his golden beams to you here lent,1.3.146,
,,Shall point on me and gild my banishment.,1.3.147,
,KING RICHARD II,,,
,,"Norfolk, for thee remains a heavier doom,",1.3.148,
,,Which I with some unwillingness pronounce:,1.3.149,
,,The sly slow hours shall not determinate,1.3.150,
,,The dateless limit of thy dear exile;,1.3.151,
,,The hopeless word of 'never to return',1.3.152,
,,"Breathe I against thee, upon pain of life.",1.3.153,
,THOMAS MOWBRAY,,,
,,"A heavy sentence, my most sovereign liege,",1.3.154,
,,And all unlook'd for from your highness' mouth:,1.3.155,
,,"A dearer merit, not so deep a maim",1.3.156,
,,"As to be cast forth in the common air,",1.3.157,
,,Have I deserved at your highness' hands.,1.3.158,
,,"The language I have learn'd these forty years,",1.3.159,
,,"My native English, now I must forego:",1.3.160,
,,And now my tongue's use is to me no more,1.3.161,
,,"Than an unstringed viol or a harp,",1.3.162,
,,"Or like a cunning instrument cased up,",1.3.163,
,,"Or, being open, put into his hands",1.3.164,
,,That knows no touch to tune the harmony:,1.3.165,
,,"Within my mouth you have engaol'd my tongue,",1.3.166,
,,Doubly portcullis'd with my teeth and lips;,1.3.167,
,,And dull unfeeling barren ignorance,1.3.168,
,,Is made my gaoler to attend on me.,1.3.169,
,,"I am too old to fawn upon a nurse,",1.3.170,
,,Too far in years to be a pupil now:,1.3.171,
,,"What is thy sentence then but speechless death,",1.3.172,
,,Which robs my tongue from breathing native breath?,1.3.173,
,KING RICHARD II,,,
,,It boots thee not to be compassionate:,1.3.174,
,,After our sentence plaining comes too late.,1.3.175,
,THOMAS MOWBRAY,,,
,,"Then thus I turn me from my country's light,",1.3.176,
,,To dwell in solemn shades of endless night.,1.3.177,
,KING RICHARD II,,,
,,"Return again, and take an oath with thee.",1.3.178,
,,Lay on our royal sword your banish'd hands;,1.3.179,
,,Swear by the duty that you owe to God--,1.3.180,
,,Our part therein we banish with yourselves--,1.3.181,
,,To keep the oath that we administer:,1.3.182,
,,"You never shall, so help you truth and God!",1.3.183,
,,Embrace each other's love in banishment;,1.3.184,
,,Nor never look upon each other's face;,1.3.185,
,,"Nor never write, regreet, nor reconcile",1.3.186,
,,This louring tempest of your home-bred hate;,1.3.187,
,,Nor never by advised purpose meet,1.3.188,
,,"To plot, contrive, or complot any ill",1.3.189,
,,"'Gainst us, our state, our subjects, or our land.",1.3.190,
,HENRY BOLINGBROKE,,,
,,I swear.,1.3.191,
,THOMAS MOWBRAY,,,
,,"And I, to keep all this.",1.3.192,
,HENRY BOLINGBROKE,,,
,,"Norfolk, so far as to mine enemy:--",1.3.193,
,,"By this time, had the king permitted us,",1.3.194,
,,One of our souls had wander'd in the air.,1.3.195,
,,"Banish'd this frail sepulchre of our flesh,",1.3.196,
,,As now our flesh is banish'd from this land:,1.3.197,
,,Confess thy treasons ere thou fly the realm;,1.3.198,
,,"Since thou hast far to go, bear not along",1.3.199,
,,The clogging burthen of a guilty soul.,1.3.200,
,THOMAS MOWBRAY,,,
,,"No, Bolingbroke: if ever I were traitor,",1.3.201,
,,"My name be blotted from the book of life,",1.3.202,
,,And I from heaven banish'd as from hence!,1.3.203,
,,"But what thou art, God, thou, and I do know;",1.3.204,
