Title,Chapter,Player,Line,Line ID,Stage Direction
,,,"To all the rout, then hold me dangerous.",1.2.83,
,,,,,"Flourish, and shout"
,,BRUTUS,,,
,,,"What means this shouting? I do fear, the people",1.2.84,
,,,Choose Caesar for their king.,1.2.85,
,,CASSIUS,,,
,,,"Ay, do you fear it?",1.2.86,
,,,Then must I think you would not have it so.,1.2.87,
,,BRUTUS,,,
,,,"I would not, Cassius; yet I love him well.",1.2.88,
,,,But wherefore do you hold me here so long?,1.2.89,
,,,What is it that you would impart to me?,1.2.90,
,,,"If it be aught toward the general good,",1.2.91,
,,,"Set honour in one eye and death i' the other,",1.2.92,
,,,"And I will look on both indifferently,",1.2.93,
,,,For let the gods so speed me as I love,1.2.94,
,,,The name of honour more than I fear death.,1.2.95,
,,CASSIUS,,,
,,,"I know that virtue to be in you, Brutus,",1.2.96,
,,,As well as I do know your outward favour.,1.2.97,
,,,"Well, honour is the subject of my story.",1.2.98,
,,,I cannot tell what you and other men,1.2.99,
,,,"Think of this life; but, for my single self,",1.2.100,
,,,I had as lief not be as live to be,1.2.101,
,,,In awe of such a thing as I myself.,1.2.102,
,,,I was born free as Caesar; so were you:,1.2.103,
,,,"We both have fed as well, and we can both",1.2.104,
,,,Endure the winter's cold as well as he:,1.2.105,
,,,"For once, upon a raw and gusty day,",1.2.106,
,,,"The troubled Tiber chafing with her shores,",1.2.107,
,,,"Caesar said to me 'Darest thou, Cassius, now",1.2.108,
,,,"Leap in with me into this angry flood,",1.2.109,
,,,"And swim to yonder point?' Upon the word,",1.2.110,
,,,"Accoutred as I was, I plunged in",1.2.111,
,,,And bade him follow; so indeed he did.,1.2.112,
,,,"The torrent roar'd, and we did buffet it",1.2.113,
,,,"With lusty sinews, throwing it aside",1.2.114,
,,,And stemming it with hearts of controversy;,1.2.115,
,,,"But ere we could arrive the point proposed,",1.2.116,
,,,"Caesar cried 'Help me, Cassius, or I sink!'",1.2.117,
,,,"I, as Aeneas, our great ancestor,",1.2.118,
,,,Did from the flames of Troy upon his shoulder,1.2.119,
,,,"The old Anchises bear, so from the waves of Tiber",1.2.120,
,,,Did I the tired Caesar. And this man,1.2.121,
,,,"Is now become a god, and Cassius is",1.2.122,
,,,"A wretched creature and must bend his body,",1.2.123,
,,,If Caesar carelessly but nod on him.,1.2.124,
,,,"He had a fever when he was in Spain,",1.2.125,
,,,"And when the fit was on him, I did mark",1.2.126,
,,,"How he did shake: 'tis true, this god did shake;",1.2.127,
,,,"His coward lips did from their colour fly,",1.2.128,
,,,And that same eye whose bend doth awe the world,1.2.129,
,,,Did lose his lustre: I did hear him groan:,1.2.130,
,,,"Ay, and that tongue of his that bade the Romans",1.2.131,
,,,"Mark him and write his speeches in their books,",1.2.132,
,,,"Alas, it cried 'Give me some drink, Titinius,'",1.2.133,
,,,"As a sick girl. Ye gods, it doth amaze me",1.2.134,
,,,A man of such a feeble temper should,1.2.135,
,,,So get the start of the majestic world,1.2.136,
,,,And bear the palm alone.,1.2.137,
,,,,,Shout. Flourish
,,BRUTUS,,,
,,,Another general shout!,1.2.138,
,,,I do believe that these applauses are,1.2.139,
,,,For some new honours that are heap'd on Caesar.,1.2.140,
,,CASSIUS,,,
,,,"Why, man, he doth bestride the narrow world",1.2.141,
,,,"Like a Colossus, and we petty men",1.2.142,
,,,Walk under his huge legs and peep about,1.2.143,
,,,To find ourselves dishonourable graves.,1.2.144,
,,,Men at some time are masters of their fates:,1.2.145,
,,,"The fault, dear Brutus, is not in our stars,",1.2.146,
,,,"But in ourselves, that we are underlings.",1.2.147,
,,,Brutus and Caesar: what should be in that 'Caesar'?,1.2.148,
,,,Why should that name be sounded more than yours?,1.2.149,
,,,"Write them together, yours is as fair a name;",1.2.150,
,,,"Sound them, it doth become the mouth as well;",1.2.151,
,,,"Weigh them, it is as heavy; conjure with 'em,",1.2.152,
,,,Brutus will start a spirit as soon as Caesar.,1.2.153,
,,,"Now, in the names of all the gods at once,",1.2.154,
,,,"Upon what meat doth this our Caesar feed,",1.2.155,
,,,"That he is grown so great? Age, thou art shamed!",1.2.156,
,,,"Rome, thou hast lost the breed of noble bloods!",1.2.157,
,,,"When went there by an age, since the great flood,",1.2.158,
,,,But it was famed with more than with one man?,1.2.159,
,,,"When could they say till now, that talk'd of Rome,",1.2.160,
,,,That her wide walls encompass'd but one man?,1.2.161,
,,,"Now is it Rome indeed and room enough,",1.2.162,
,,,When there is in it but one only man.,1.2.163,
,,,"O, you and I have heard our fathers say,",1.2.164,
,,,There was a Brutus once that would have brook'd,1.2.165,
,,,The eternal devil to keep his state in Rome,1.2.166,
,,,As easily as a king.,1.2.167,
,,BRUTUS,,,
,,,"That you do love me, I am nothing jealous;",1.2.168,
,,,"What you would work me to, I have some aim:",1.2.169,
,,,"How I have thought of this and of these times,",1.2.170,
,,,"I shall recount hereafter; for this present,",1.2.171,
,,,"I would not, so with love I might entreat you,",1.2.172,
,,,Be any further moved. What you have said,1.2.173,
,,,I will consider; what you have to say,1.2.174,
,,,"I will with patience hear, and find a time",1.2.175,
,,,Both meet to hear and answer such high things.,1.2.176,
,,,"Till then, my noble friend, chew upon this:",1.2.177,
,,,Brutus had rather be a villager,1.2.178,
,,,Than to repute himself a son of Rome,1.2.179,
,,,Under these hard conditions as this time,1.2.180,
,,,Is like to lay upon us.,1.2.181,
,,CASSIUS,,,
,,,I am glad that my weak words,1.2.182,
,,,Have struck but thus much show of fire from Brutus.,1.2.183,
,,BRUTUS,,,
,,,The games are done and Caesar is returning.,1.2.184,
,,CASSIUS,,,
,,,"As they pass by, pluck Casca by the sleeve;",1.2.185,
,,,"And he will, after his sour fashion, tell you",1.2.186,
,,,What hath proceeded worthy note to-day.,1.2.187,
,,,,,Re-enter CAESAR and his Train
,,BRUTUS,,,
,,,"I will do so. But, look you, Cassius,",1.2.188,
,,,"The angry spot doth glow on Caesar's brow,",1.2.189,
,,,And all the rest look like a chidden train:,1.2.190,
,,,Calpurnia's cheek is pale; and Cicero,1.2.191,
,,,Looks with such ferret and such fiery eyes,1.2.192,
,,,"As we have seen him in the Capitol,",1.2.193,
,,,Being cross'd in conference by some senators.,1.2.194,
,,CASSIUS,,,
,,,Casca will tell us what the matter is.,1.2.195,
,,CAESAR,,,
,,,Antonius!,1.2.196,
,,ANTONY,,,
,,,Caesar?,1.2.197,
,,CAESAR,,,
,,,Let me have men about me that are fat;,1.2.198,
,,,Sleek-headed men and such as sleep o' nights:,1.2.199,
,,,Yond Cassius has a lean and hungry look;,1.2.200,
,,,He thinks too much: such men are dangerous.,1.2.201,
,,ANTONY,,,
,,,"Fear him not, Caesar; he's not dangerous;",1.2.202,
,,,He is a noble Roman and well given.,1.2.203,
,,CAESAR,,,
,,,Would he were fatter! But I fear him not:,1.2.204,
,,,"Yet if my name were liable to fear,",1.2.205,
,,,I do not know the man I should avoid,1.2.206,
,,,So soon as that spare Cassius. He reads much;,1.2.207,
,,,He is a great observer and he looks,1.2.208,
,,,"Quite through the deeds of men: he loves no plays,",1.2.209,
,,,"As thou dost, Antony; he hears no music;",1.2.210,
,,,"Seldom he smiles, and smiles in such a sort",1.2.211,
,,,As if he mock'd himself and scorn'd his spirit,1.2.212,
,,,That could be moved to smile at any thing.,1.2.213,
,,,Such men as he be never at heart's ease,1.2.214,
,,,"Whiles they behold a greater than themselves,",1.2.215,
,,,And therefore are they very dangerous.,1.2.216,
,,,I rather tell thee what is to be fear'd,1.2.217,
,,,Than what I fear; for always I am Caesar.,1.2.218,
,,,"Come on my right hand, for this ear is deaf,",1.2.219,
,,,And tell me truly what thou think'st of him.,1.2.220,
,,,,,"Sennet. Exeunt CAESAR and all his Train, but CASCA"
,,CASCA,,,
,,,You pull'd me by the cloak; would you speak with me?,1.2.221,
,,BRUTUS,,,
,,,"Ay, Casca; tell us what hath chanced to-day,",1.2.222,
,,,That Caesar looks so sad.,1.2.223,
,,CASCA,,,
,,,"Why, you were with him, were you not?",1.2.224,
,,BRUTUS,,,
,,,I should not then ask Casca what had chanced.,1.2.225,
,,CASCA,,,
,,,"Why, there was a crown offered him: and being",1.2.226,
,,,"offered him, he put it by with the back of his hand,",1.2.227,
,,,thus; and then the people fell a-shouting.,1.2.228,
,,BRUTUS,,,
,,,What was the second noise for?,1.2.229,
,,CASCA,,,
,,,"Why, for that too.",1.2.230,
,,CASSIUS,,,
,,,They shouted thrice: what was the last cry for?,1.2.231,
,,CASCA,,,
,,,"Why, for that too.",1.2.232,
,,BRUTUS,,,
,,,Was the crown offered him thrice?,1.2.233,
,,CASCA,,,
,,,"Ay, marry, was't, and he put it by thrice, every",1.2.234,
,,,"time gentler than other, and at every putting-by",1.2.235,
,,,mine honest neighbours shouted.,1.2.236,
,,CASSIUS,,,
,,,Who offered him the crown?,1.2.237,
,,CASCA,,,
,,,"Why, Antony.",1.2.238,
,,BRUTUS,,,
,,,"Tell us the manner of it, gentle Casca.",1.2.239,
,,CASCA,,,
,,,I can as well be hanged as tell the manner of it:,1.2.240,
,,,it was mere foolery; I did not mark it. I saw Mark,1.2.241,
,,,Antony offer him a crown;--yet 'twas not a crown,1.2.242,
,,,"neither, 'twas one of these coronets;--and, as I told",1.2.243,
,,,"you, he put it by once: but, for all that, to my",1.2.244,
,,,"thinking, he would fain have had it. Then he",1.2.245,
,,,offered it to him again; then he put it by again:,1.2.246,
,,,"but, to my thinking, he was very loath to lay his",1.2.247,
,,,fingers off it. And then he offered it the third,1.2.248,
,,,time; he put it the third time by: and still as he,1.2.249,
,,,"refused it, the rabblement hooted and clapped their",1.2.250,
,,,chapped hands and threw up their sweaty night-caps,1.2.251,
,,,and uttered such a deal of stinking breath because,1.2.252,
,,,Caesar refused the crown that it had almost choked,1.2.253,
,,,Caesar; for he swounded and fell down at it: and,1.2.254,
,,,"for mine own part, I durst not laugh, for fear of",1.2.255,
,,,opening my lips and receiving the bad air.,1.2.256,
,,CASSIUS,,,
,,,"But, soft, I pray you: what, did Caesar swound?",1.2.257,
,,CASCA,,,
,,,"He fell down in the market-place, and foamed at",1.2.258,
,,,"mouth, and was speechless.",1.2.259,
,,BRUTUS,,,
,,,'Tis very like: he hath the failing sickness.,1.2.260,
,,CASSIUS,,,
,,,"No, Caesar hath it not; but you and I,",1.2.261,
,,,"And honest Casca, we have the falling sickness.",1.2.262,
,,CASCA,,,
,,,"I know not what you mean by that; but, I am sure,",1.2.263,
,,,Caesar fell down. If the tag-rag people did not,1.2.264,
,,,"clap him and hiss him, according as he pleased and",1.2.265,
,,,"displeased them, as they use to do the players in",1.2.266,
,,,"the theatre, I am no true man.",1.2.267,
,,BRUTUS,,,
,,,What said he when he came unto himself?,1.2.268,
,,CASCA,,,
,,,"Marry, before he fell down, when he perceived the",1.2.269,
,,,"common herd was glad he refused the crown, he",1.2.270,
,,,plucked me ope his doublet and offered them his,1.2.271,
,,,throat to cut. An I had been a man of any,1.2.272,
,,,"occupation, if I would not have taken him at a word,",1.2.273,
,,,I would I might go to hell among the rogues. And so,1.2.274,
,,,"he fell. When he came to himself again, he said,",1.2.275,
,,,"If he had done or said any thing amiss, he desired",1.2.276,
,,,their worships to think it was his infirmity. Three,1.2.277,
,,,"or four wenches, where I stood, cried 'Alas, good",1.2.278,
,,,soul!' and forgave him with all their hearts: but,1.2.279,
,,,there's no heed to be taken of them; if Caesar had,1.2.280,
,,,"stabbed their mothers, they would have done no less.",1.2.281,
,,BRUTUS,,,
,,,"And after that, he came, thus sad, away?",1.2.282,
,,CASCA,,,
,,,Ay.,1.2.283,
,,CASSIUS,,,
,,,Did Cicero say any thing?,1.2.284,
,,CASCA,,,
,,,"Ay, he spoke Greek.",1.2.285,
,,CASSIUS,,,
,,,To what effect?,1.2.286,
,,CASCA,,,
,,,"Nay, an I tell you that, Ill ne'er look you i' the",1.2.287,
,,,face again: but those that understood him smiled at,1.2.288,
,,,"one another and shook their heads; but, for mine own",1.2.289,
,,,"part, it was Greek to me. I could tell you more",1.2.290,
,,,"news too: Marullus and Flavius, for pulling scarfs",1.2.291,
,,,"off Caesar's images, are put to silence. Fare you",1.2.292,
,,,"well. There was more foolery yet, if I could",1.2.293,
,,,remember it.,1.2.294,
,,CASSIUS,,,
,,,"Will you sup with me to-night, Casca?",1.2.295,
,,CASCA,,,
,,,"No, I am promised forth.",1.2.296,
,,CASSIUS,,,
,,,Will you dine with me to-morrow?,1.2.297,
,,CASCA,,,
,,,"Ay, if I be alive and your mind hold and your dinner",1.2.298,
,,,worth the eating.,1.2.299,
,,CASSIUS,,,
,,,Good: I will expect you.,1.2.300,
,,CASCA,,,
,,,"Do so. Farewell, both.",1.2.301,
,,,,,Exit
,,BRUTUS,,,
,,,What a blunt fellow is this grown to be!,1.2.302,
,,,He was quick mettle when he went to school.,1.2.303,
,,CASSIUS,,,
,,,So is he now in execution,1.2.304,
,,,"Of any bold or noble enterprise,",1.2.305,
,,,However he puts on this tardy form.,1.2.306,
,,,"This rudeness is a sauce to his good wit,",1.2.307,
,,,Which gives men stomach to digest his words,1.2.308,
,,,With better appetite.,1.2.309,
,,BRUTUS,,,
,,,And so it is. For this time I will leave you:,1.2.310,
,,,"To-morrow, if you please to speak with me,",1.2.311,
,,,"I will come home to you; or, if you will,",1.2.312,
,,,"Come home to me, and I will wait for you.",1.2.313,
,,CASSIUS,,,
,,,"I will do so: till then, think of the world.",1.2.314,
,,,,,Exit BRUTUS
,,,"Well, Brutus, thou art noble; yet, I see,",1.2.315,
,,,Thy honourable metal may be wrought,1.2.316,
,,,From that it is disposed: therefore it is meet,1.2.317,
,,,That noble minds keep ever with their likes;,1.2.318,
,,,For who so firm that cannot be seduced?,1.2.319,
,,,Caesar doth bear me hard; but he loves Brutus:,1.2.320,
,,,"If I were Brutus now and he were Cassius,",1.2.321,
,,,"He should not humour me. I will this night,",1.2.322,
,,,"In several hands, in at his windows throw,",1.2.323,
,,,"As if they came from several citizens,",1.2.324,
,,,Writings all tending to the great opinion,1.2.325,
,,,That Rome holds of his name; wherein obscurely,1.2.326,
,,,Caesar's ambition shall be glanced at:,1.2.327,
,,,And after this let Caesar seat him sure;,1.2.328,
,,,"For we will shake him, or worse days endure.",1.2.329,
,,,,,Exit
,SCENE III. The same. A street.,,,,
,,,,,"Thunder and lightning. Enter from opposite sides, CASCA, with his sword drawn, and CICERO"
,,CICERO,,,
,,,"Good even, Casca: brought you Caesar home?",1.3.1,
,,,Why are you breathless? and why stare you so?,1.3.2,
,,CASCA,,,
,,,"Are not you moved, when all the sway of earth",1.3.3,
,,,"Shakes like a thing unfirm? O Cicero,",1.3.4,
,,,"I have seen tempests, when the scolding winds",1.3.5,
,,,"Have rived the knotty oaks, and I have seen",1.3.6,
,,,"The ambitious ocean swell and rage and foam,",1.3.7,
,,,To be exalted with the threatening clouds:,1.3.8,
,,,"But never till to-night, never till now,",1.3.9,
,,,Did I go through a tempest dropping fire.,1.3.10,
,,,"Either there is a civil strife in heaven,",1.3.11,
,,,"Or else the world, too saucy with the gods,",1.3.12,
,,,Incenses them to send destruction.,1.3.13,
,,CICERO,,,
,,,"Why, saw you any thing more wonderful?",1.3.14,
,,CASCA,,,
,,,A common slave--you know him well by sight--,1.3.15,
,,,"Held up his left hand, which did flame and burn",1.3.16,
,,,"Like twenty torches join'd, and yet his hand,",1.3.17,
,,,"Not sensible of fire, remain'd unscorch'd.",1.3.18,
,,,Besides--I ha' not since put up my sword--,1.3.19,
,,,"Against the Capitol I met a lion,",1.3.20,
,,,"Who glared upon me, and went surly by,",1.3.21,
,,,Without annoying me: and there were drawn,1.3.22,
,,,"Upon a heap a hundred ghastly women,",1.3.23,
,,,Transformed with their fear; who swore they saw,1.3.24,
,,,Men all in fire walk up and down the streets.,1.3.25,
,,,And yesterday the bird of night did sit,1.3.26,
,,,"Even at noon-day upon the market-place,",1.3.27,
,,,Hooting and shrieking. When these prodigies,1.3.28,
,,,"Do so conjointly meet, let not men say",1.3.29,
,,,'These are their reasons; they are natural;',1.3.30,
,,,"For, I believe, they are portentous things",1.3.31,
,,,Unto the climate that they point upon.,1.3.32,
,,CICERO,,,
,,,"Indeed, it is a strange-disposed time:",1.3.33,
,,,"But men may construe things after their fashion,",1.3.34,
,,,Clean from the purpose of the things themselves.,1.3.35,
,,,Come Caesar to the Capitol to-morrow?,1.3.36,
,,CASCA,,,
,,,He doth; for he did bid Antonius,1.3.37,
,,,Send word to you he would be there to-morrow.,1.3.38,
,,CICERO,,,
,,,"Good night then, Casca: this disturbed sky",1.3.39,
,,,Is not to walk in.,1.3.40,
,,CASCA,,,
,,,"Farewell, Cicero.",1.3.41,
,,,,,Exit CICERO
,,,,,Enter CASSIUS
,,CASSIUS,,,
,,,Who's there?,1.3.42,
,,CASCA,,,
,,,A Roman.,1.3.43,
,,CASSIUS,,,
,,,"Casca, by your voice.",1.3.44,
,,CASCA,,,
,,,"Your ear is good. Cassius, what night is this!",1.3.45,
,,CASSIUS,,,
,,,A very pleasing night to honest men.,1.3.46,
,,CASCA,,,
,,,Who ever knew the heavens menace so?,1.3.47,
,,CASSIUS,,,
,,,Those that have known the earth so full of faults.,1.3.48,
,,,"For my part, I have walk'd about the streets,",1.3.49,
,,,"Submitting me unto the perilous night,",1.3.50,
,,,"And, thus unbraced, Casca, as you see,",1.3.51,
,,,Have bared my bosom to the thunder-stone;,1.3.52,
,,,And when the cross blue lightning seem'd to open,1.3.53,
,,,"The breast of heaven, I did present myself",1.3.54,
,,,Even in the aim and very flash of it.,1.3.55,
,,CASCA,,,
,,,But wherefore did you so much tempt the heavens?,1.3.56,
,,,"It is the part of men to fear and tremble,",1.3.57,
,,,When the most mighty gods by tokens send,1.3.58,
,,,Such dreadful heralds to astonish us.,1.3.59,
,,CASSIUS,,,
,,,"You are dull, Casca, and those sparks of life",1.3.60,
,,,"That should be in a Roman you do want,",1.3.61,
,,,Or else you use not. You look pale and gaze,1.3.62,
,,,"And put on fear and cast yourself in wonder,",1.3.63,
,,,To see the strange impatience of the heavens:,1.3.64,
,,,But if you would consider the true cause,1.3.65,
,,,"Why all these fires, why all these gliding ghosts,",1.3.66,
,,,"Why birds and beasts from quality and kind,",1.3.67,
