Chapter,Player,Line,Line ID,Stage Direction
,,This expedition's charge.,1.1.49,
,,,,Enter ROBERT and the BASTARD
,,What men are you?,1.1.50,
,BASTARD,,,
,,"Your faithful subject I, a gentleman",1.1.51,
,,"Born in Northamptonshire and eldest son,",1.1.52,
,,"As I suppose, to Robert Faulconbridge,",1.1.53,
,,"A soldier, by the honour-giving hand",1.1.54,
,,Of Coeur-de-lion knighted in the field.,1.1.55,
,KING JOHN,,,
,,What art thou?,1.1.56,
,ROBERT,,,
,,The son and heir to that same Faulconbridge.,1.1.57,
,KING JOHN,,,
,,"Is that the elder, and art thou the heir?",1.1.58,
,,"You came not of one mother then, it seems.",1.1.59,
,BASTARD,,,
,,"Most certain of one mother, mighty king;",1.1.60,
,,"That is well known; and, as I think, one father:",1.1.61,
,,But for the certain knowledge of that truth,1.1.62,
,,I put you o'er to heaven and to my mother:,1.1.63,
,,"Of that I doubt, as all men's children may.",1.1.64,
,QUEEN ELINOR,,,
,,"Out on thee, rude man! thou dost shame thy mother",1.1.65,
,,And wound her honour with this diffidence.,1.1.66,
,BASTARD,,,
,,"I, madam? no, I have no reason for it;",1.1.67,
,,That is my brother's plea and none of mine;,1.1.68,
,,"The which if he can prove, a' pops me out",1.1.69,
,,At least from fair five hundred pound a year:,1.1.70,
,,Heaven guard my mother's honour and my land!,1.1.71,
,KING JOHN,,,
,,"A good blunt fellow. Why, being younger born,",1.1.72,
,,Doth he lay claim to thine inheritance?,1.1.73,
,BASTARD,,,
,,"I know not why, except to get the land.",1.1.74,
,,But once he slander'd me with bastardy:,1.1.75,
,,"But whether I be as true begot or no,",1.1.76,
,,"That still I lay upon my mother's head,",1.1.77,
,,"But that I am as well begot, my liege,--",1.1.78,
,,Fair fall the bones that took the pains for me!--,1.1.79,
,,Compare our faces and be judge yourself.,1.1.80,
,,If old sir Robert did beget us both,1.1.81,
,,"And were our father and this son like him,",1.1.82,
,,"O old sir Robert, father, on my knee",1.1.83,
,,I give heaven thanks I was not like to thee!,1.1.84,
,KING JOHN,,,
,,"Why, what a madcap hath heaven lent us here!",1.1.85,
,QUEEN ELINOR,,,
,,He hath a trick of Coeur-de-lion's face;,1.1.86,
,,The accent of his tongue affecteth him.,1.1.87,
,,Do you not read some tokens of my son,1.1.88,
,,In the large composition of this man?,1.1.89,
,KING JOHN,,,
,,Mine eye hath well examined his parts,1.1.90,
,,"And finds them perfect Richard. Sirrah, speak,",1.1.91,
,,What doth move you to claim your brother's land?,1.1.92,
,BASTARD,,,
,,"Because he hath a half-face, like my father.",1.1.93,
,,With half that face would he have all my land:,1.1.94,
,,A half-faced groat five hundred pound a year!,1.1.95,
,ROBERT,,,
,,"My gracious liege, when that my father lived,",1.1.96,
,,"Your brother did employ my father much,--",1.1.97,
,BASTARD,,,
,,"Well, sir, by this you cannot get my land:",1.1.98,
,,Your tale must be how he employ'd my mother.,1.1.99,
,ROBERT,,,
,,And once dispatch'd him in an embassy,1.1.100,
,,"To Germany, there with the emperor",1.1.101,
,,To treat of high affairs touching that time.,1.1.102,
,,The advantage of his absence took the king,1.1.103,
,,And in the mean time sojourn'd at my father's;,1.1.104,
,,"Where how he did prevail I shame to speak,",1.1.105,
,,But truth is truth: large lengths of seas and shores,1.1.106,
,,"Between my father and my mother lay,",1.1.107,
,,"As I have heard my father speak himself,",1.1.108,
,,When this same lusty gentleman was got.,1.1.109,
,,Upon his death-bed he by will bequeath'd,1.1.110,
,,"His lands to me, and took it on his death",1.1.111,
,,That this my mother's son was none of his;,1.1.112,
,,"And if he were, he came into the world",1.1.113,
,,Full fourteen weeks before the course of time.,1.1.114,
,,"Then, good my liege, let me have what is mine,",1.1.115,
,,"My father's land, as was my father's will.",1.1.116,
,KING JOHN,,,
,,"Sirrah, your brother is legitimate;",1.1.117,
,,"Your father's wife did after wedlock bear him,",1.1.118,
,,"And if she did play false, the fault was hers;",1.1.119,
,,Which fault lies on the hazards of all husbands,1.1.120,
,,"That marry wives. Tell me, how if my brother,",1.1.121,
,,"Who, as you say, took pains to get this son,",1.1.122,
,,Had of your father claim'd this son for his?,1.1.123,
,,"In sooth, good friend, your father might have kept",1.1.124,
,,This calf bred from his cow from all the world;,1.1.125,
,,"In sooth he might; then, if he were my brother's,",1.1.126,
,,"My brother might not claim him; nor your father,",1.1.127,
,,"Being none of his, refuse him: this concludes;",1.1.128,
,,My mother's son did get your father's heir;,1.1.129,
,,Your father's heir must have your father's land.,1.1.130,
,ROBERT,,,
,,Shall then my father's will be of no force,1.1.131,
,,To dispossess that child which is not his?,1.1.132,
,BASTARD,,,
,,"Of no more force to dispossess me, sir,",1.1.133,
,,"Than was his will to get me, as I think.",1.1.134,
,QUEEN ELINOR,,,
,,Whether hadst thou rather be a Faulconbridge,1.1.135,
,,"And like thy brother, to enjoy thy land,",1.1.136,
,,"Or the reputed son of Coeur-de-lion,",1.1.137,
,,Lord of thy presence and no land beside?,1.1.138,
,BASTARD,,,
,,"Madam, an if my brother had my shape,",1.1.139,
,,"And I had his, sir Robert's his, like him;",1.1.140,
,,"And if my legs were two such riding-rods,",1.1.141,
,,"My arms such eel-skins stuff'd, my face so thin",1.1.142,
,,That in mine ear I durst not stick a rose,1.1.143,
,,"Lest men should say 'Look, where three-farthings goes!'",1.1.144,
,,"And, to his shape, were heir to all this land,",1.1.145,
,,"Would I might never stir from off this place,",1.1.146,
,,I would give it every foot to have this face;,1.1.147,
,,I would not be sir Nob in any case.,1.1.148,
,QUEEN ELINOR,,,
,,"I like thee well: wilt thou forsake thy fortune,",1.1.149,
,,Bequeath thy land to him and follow me?,1.1.150,
,,I am a soldier and now bound to France.,1.1.151,
,BASTARD,,,
,,"Brother, take you my land, I'll take my chance.",1.1.152,
,,"Your face hath got five hundred pound a year,",1.1.153,
,,Yet sell your face for five pence and 'tis dear.,1.1.154,
,,"Madam, I'll follow you unto the death.",1.1.155,
,QUEEN ELINOR,,,
,,"Nay, I would have you go before me thither.",1.1.156,
,BASTARD,,,
,,Our country manners give our betters way.,1.1.157,
,KING JOHN,,,
,,What is thy name?,1.1.158,
,BASTARD,,,
,,"Philip, my liege, so is my name begun,",1.1.159,
,,"Philip, good old sir Robert's wife's eldest son.",1.1.160,
,KING JOHN,,,
,,From henceforth bear his name whose form thou bear'st:,1.1.161,
,,"Kneel thou down Philip, but rise more great,",1.1.162,
,,Arise sir Richard and Plantagenet.,1.1.163,
,BASTARD,,,
,,"Brother by the mother's side, give me your hand:",1.1.164,
,,"My father gave me honour, yours gave land.",1.1.165,
,,"Now blessed by the hour, by night or day,",1.1.166,
,,"When I was got, sir Robert was away!",1.1.167,
,QUEEN ELINOR,,,
,,The very spirit of Plantagenet!,1.1.168,
,,"I am thy grandam, Richard; call me so.",1.1.169,
,BASTARD,,,
,,"Madam, by chance but not by truth; what though?",1.1.170,
,,"Something about, a little from the right,",1.1.171,
,,"In at the window, or else o'er the hatch:",1.1.172,
,,"Who dares not stir by day must walk by night,",1.1.173,
,,"And have is have, however men do catch:",1.1.174,
,,"Near or far off, well won is still well shot,",1.1.175,
,,"And I am I, howe'er I was begot.",1.1.176,
,KING JOHN,,,
,,"Go, Faulconbridge: now hast thou thy desire;",1.1.177,
,,A landless knight makes thee a landed squire.,1.1.178,
,,"Come, madam, and come, Richard, we must speed",1.1.179,
,,"For France, for France, for it is more than need.",1.1.180,
,BASTARD,,,
,,"Brother, adieu: good fortune come to thee!",1.1.181,
,,For thou wast got i' the way of honesty.,1.1.182,
,,,,Exeunt all but BASTARD
,,A foot of honour better than I was;,1.1.183,
,,But many a many foot of land the worse.,1.1.184,
,,"Well, now can I make any Joan a lady.",1.1.185,
,,"'Good den, sir Richard!'--'God-a-mercy, fellow!'--",1.1.186,
,,"And if his name be George, I'll call him Peter;",1.1.187,
,,For new-made honour doth forget men's names;,1.1.188,
,,'Tis too respective and too sociable,1.1.189,
,,"For your conversion. Now your traveller,",1.1.190,
,,"He and his toothpick at my worship's mess,",1.1.191,
,,"And when my knightly stomach is sufficed,",1.1.192,
,,Why then I suck my teeth and catechise,1.1.193,
,,"My picked man of countries: 'My dear sir,'",1.1.194,
,,"Thus, leaning on mine elbow, I begin,",1.1.195,
,,'I shall beseech you'--that is question now;,1.1.196,
,,And then comes answer like an Absey book:,1.1.197,
,,"'O sir,' says answer, 'at your best command;",1.1.198,
,,"At your employment; at your service, sir;'",1.1.199,
,,"'No, sir,' says question, 'I, sweet sir, at yours:'",1.1.200,
,,"And so, ere answer knows what question would,",1.1.201,
,,"Saving in dialogue of compliment,",1.1.202,
,,"And talking of the Alps and Apennines,",1.1.203,
,,"The Pyrenean and the river Po,",1.1.204,
,,It draws toward supper in conclusion so.,1.1.205,
,,But this is worshipful society,1.1.206,
,,"And fits the mounting spirit like myself,",1.1.207,
,,For he is but a bastard to the time,1.1.208,
,,That doth not smack of observation;,1.1.209,
,,"And so am I, whether I smack or no;",1.1.210,
,,"And not alone in habit and device,",1.1.211,
,,"Exterior form, outward accoutrement,",1.1.212,
,,But from the inward motion to deliver,1.1.213,
,,"Sweet, sweet, sweet poison for the age's tooth:",1.1.214,
,,"Which, though I will not practise to deceive,",1.1.215,
,,"Yet, to avoid deceit, I mean to learn;",1.1.216,
,,For it shall strew the footsteps of my rising.,1.1.217,
,,But who comes in such haste in riding-robes?,1.1.218,
,,What woman-post is this? hath she no husband,1.1.219,
,,That will take pains to blow a horn before her?,1.1.220,
,,,,Enter LADY FAULCONBRIDGE and GURNEY
,,"O me! it is my mother. How now, good lady!",1.1.221,
,,What brings you here to court so hastily?,1.1.222,
,LADY FAULCONBRIDGE,,,
,,"Where is that slave, thy brother? where is he,",1.1.223,
,,That holds in chase mine honour up and down?,1.1.224,
,BASTARD,,,
,,My brother Robert? old sir Robert's son?,1.1.225,
,,"Colbrand the giant, that same mighty man?",1.1.226,
,,Is it sir Robert's son that you seek so?,1.1.227,
,LADY FAULCONBRIDGE,,,
,,"Sir Robert's son! Ay, thou unreverend boy,",1.1.228,
,,Sir Robert's son: why scorn'st thou at sir Robert?,1.1.229,
,,"He is sir Robert's son, and so art thou.",1.1.230,
,BASTARD,,,
,,"James Gurney, wilt thou give us leave awhile?",1.1.231,
,GURNEY,,,
,,"Good leave, good Philip.",1.1.232,
,BASTARD,,,
,,"Philip! sparrow: James,",1.1.233,
,,There's toys abroad: anon I'll tell thee more.,1.1.234,
,,,,Exit GURNEY
,,"Madam, I was not old sir Robert's son:",1.1.235,
,,Sir Robert might have eat his part in me,1.1.236,
,,Upon Good-Friday and ne'er broke his fast:,1.1.237,
,,"Sir Robert could do well: marry, to confess,",1.1.238,
,,Could he get me? Sir Robert could not do it:,1.1.239,
,,"We know his handiwork: therefore, good mother,",1.1.240,
,,To whom am I beholding for these limbs?,1.1.241,
,,Sir Robert never holp to make this leg.,1.1.242,
,LADY FAULCONBRIDGE,,,
,,"Hast thou conspired with thy brother too,",1.1.243,
,,That for thine own gain shouldst defend mine honour?,1.1.244,
,,"What means this scorn, thou most untoward knave?",1.1.245,
,BASTARD,,,
,,"Knight, knight, good mother, Basilisco-like.",1.1.246,
,,What! I am dubb'd! I have it on my shoulder.,1.1.247,
,,"But, mother, I am not sir Robert's son;",1.1.248,
,,I have disclaim'd sir Robert and my land;,1.1.249,
,,"Legitimation, name and all is gone:",1.1.250,
,,"Then, good my mother, let me know my father;",1.1.251,
,,"Some proper man, I hope: who was it, mother?",1.1.252,
,LADY FAULCONBRIDGE,,,
,,Hast thou denied thyself a Faulconbridge?,1.1.253,
,BASTARD,,,
,,As faithfully as I deny the devil.,1.1.254,
,LADY FAULCONBRIDGE,,,
,,King Richard Coeur-de-lion was thy father:,1.1.255,
,,By long and vehement suit I was seduced,1.1.256,
,,To make room for him in my husband's bed:,1.1.257,
,,Heaven lay not my transgression to my charge!,1.1.258,
,,"Thou art the issue of my dear offence,",1.1.259,
,,Which was so strongly urged past my defence.,1.1.260,
,BASTARD,,,
,,"Now, by this light, were I to get again,",1.1.261,
,,"Madam, I would not wish a better father.",1.1.262,
,,"Some sins do bear their privilege on earth,",1.1.263,
,,And so doth yours; your fault was not your folly:,1.1.264,
,,"Needs must you lay your heart at his dispose,",1.1.265,
,,"Subjected tribute to commanding love,",1.1.266,
,,Against whose fury and unmatched force,1.1.267,
,,"The aweless lion could not wage the fight,",1.1.268,
,,Nor keep his princely heart from Richard's hand.,1.1.269,
,,He that perforce robs lions of their hearts,1.1.270,
,,"May easily win a woman's. Ay, my mother,",1.1.271,
,,With all my heart I thank thee for my father!,1.1.272,
,,Who lives and dares but say thou didst not well,1.1.273,
,,"When I was got, I'll send his soul to hell.",1.1.274,
,,"Come, lady, I will show thee to my kin;",1.1.275,
,,"And they shall say, when Richard me begot,",1.1.276,
,,"If thou hadst said him nay, it had been sin:",1.1.277,
,,"Who says it was, he lies; I say 'twas not.",1.1.278,
,,,,Exeunt
ACT II,,,,
SCENE I. France. Before Angiers.,,,,
,,,,"Enter AUSTRIA and forces, drums, etc. on one side:  on the other KING PHILIP and his power; LEWIS, ARTHUR, CONSTANCE and attendants"
,LEWIS,,,
,,"Before Angiers well met, brave Austria.",2.1.1,
,,"Arthur, that great forerunner of thy blood,",2.1.2,
,,"Richard, that robb'd the lion of his heart",2.1.3,
,,"And fought the holy wars in Palestine,",2.1.4,
,,By this brave duke came early to his grave:,2.1.5,
,,"And for amends to his posterity,",2.1.6,
,,"At our importance hither is he come,",2.1.7,
,,"To spread his colours, boy, in thy behalf,",2.1.8,
,,And to rebuke the usurpation,2.1.9,
,,"Of thy unnatural uncle, English John:",2.1.10,
,,"Embrace him, love him, give him welcome hither.",2.1.11,
,ARTHUR,,,
,,God shall forgive you Coeur-de-lion's death,2.1.12,
,,"The rather that you give his offspring life,",2.1.13,
,,Shadowing their right under your wings of war:,2.1.14,
,,"I give you welcome with a powerless hand,",2.1.15,
,,But with a heart full of unstained love:,2.1.16,
,,"Welcome before the gates of Angiers, duke.",2.1.17,
,LEWIS,,,
,,A noble boy! Who would not do thee right?,2.1.18,
,AUSTRIA,,,
,,"Upon thy cheek lay I this zealous kiss,",2.1.19,
,,"As seal to this indenture of my love,",2.1.20,
,,"That to my home I will no more return,",2.1.21,
,,"Till Angiers and the right thou hast in France,",2.1.22,
,,"Together with that pale, that white-faced shore,",2.1.23,
,,Whose foot spurns back the ocean's roaring tides,2.1.24,
,,"And coops from other lands her islanders,",2.1.25,
,,"Even till that England, hedged in with the main,",2.1.26,
,,"That water-walled bulwark, still secure",2.1.27,
,,"And confident from foreign purposes,",2.1.28,
,,Even till that utmost corner of the west,2.1.29,
,,"Salute thee for her king: till then, fair boy,",2.1.30,
,,"Will I not think of home, but follow arms.",2.1.31,
,CONSTANCE,,,
,,"O, take his mother's thanks, a widow's thanks,",2.1.32,
,,Till your strong hand shall help to give him strength,2.1.33,
,,To make a more requital to your love!,2.1.34,
,AUSTRIA,,,
,,The peace of heaven is theirs that lift their swords,2.1.35,
,,In such a just and charitable war.,2.1.36,
,KING PHILIP,,,
,,"Well then, to work: our cannon shall be bent",2.1.37,
,,Against the brows of this resisting town.,2.1.38,
,,"Call for our chiefest men of discipline,",2.1.39,
,,To cull the plots of best advantages:,2.1.40,
,,"We'll lay before this town our royal bones,",2.1.41,
,,"Wade to the market-place in Frenchmen's blood,",2.1.42,
,,But we will make it subject to this boy.,2.1.43,
,CONSTANCE,,,
,,"Stay for an answer to your embassy,",2.1.44,
,,Lest unadvised you stain your swords with blood:,2.1.45,
,,"My Lord Chatillon may from England bring,",2.1.46,
,,"That right in peace which here we urge in war,",2.1.47,
,,And then we shall repent each drop of blood,2.1.48,
,,That hot rash haste so indirectly shed.,2.1.49,
,,,,Enter CHATILLON
,KING PHILIP,,,
,,"A wonder, lady! lo, upon thy wish,",2.1.50,
,,Our messenger Chatillon is arrived!,2.1.51,
,,"What England says, say briefly, gentle lord;",2.1.52,
,,"We coldly pause for thee; Chatillon, speak.",2.1.53,
,CHATILLON,,,
,,Then turn your forces from this paltry siege,2.1.54,
,,And stir them up against a mightier task.,2.1.55,
,,"England, impatient of your just demands,",2.1.56,
,,"Hath put himself in arms: the adverse winds,",2.1.57,
,,"Whose leisure I have stay'd, have given him time",2.1.58,
,,To land his legions all as soon as I;,2.1.59,
,,"His marches are expedient to this town,",2.1.60,
,,"His forces strong, his soldiers confident.",2.1.61,
,,"With him along is come the mother-queen,",2.1.62,
,,"An Ate, stirring him to blood and strife;",2.1.63,
,,"With her her niece, the Lady Blanch of Spain;",2.1.64,
,,"With them a bastard of the king's deceased,",2.1.65,
,,"And all the unsettled humours of the land,",2.1.66,
,,"Rash, inconsiderate, fiery voluntaries,",2.1.67,
,,"With ladies' faces and fierce dragons' spleens,",2.1.68,
,,"Have sold their fortunes at their native homes,",2.1.69,
,,"Bearing their birthrights proudly on their backs,",2.1.70,
,,To make hazard of new fortunes here:,2.1.71,
,,"In brief, a braver choice of dauntless spirits",2.1.72,
,,Than now the English bottoms have waft o'er,2.1.73,
,,"Did nearer float upon the swelling tide,",2.1.74,
,,To do offence and scath in Christendom.,2.1.75,
,,,,Drum beats
,,The interruption of their churlish drums,2.1.76,
,,"Cuts off more circumstance: they are at hand,",2.1.77,
,,To parley or to fight; therefore prepare.,2.1.78,
,KING PHILIP,,,
,,How much unlook'd for is this expedition!,2.1.79,
,AUSTRIA,,,
,,"By how much unexpected, by so much",2.1.80,
,,We must awake endavour for defence;,2.1.81,
,,For courage mounteth with occasion:,2.1.82,
,,Let them be welcome then: we are prepared.,2.1.83,
,,,,"Enter KING JOHN, QUEEN ELINOR, BLANCH, the BASTARD, Lords, and forces"
,KING JOHN,,,
,,"Peace be to France, if France in peace permit",2.1.84,
,,Our just and lineal entrance to our own;,2.1.85,
,,"If not, bleed France, and peace ascend to heaven,",2.1.86,
,,"Whiles we, God's wrathful agent, do correct",2.1.87,
,,Their proud contempt that beats His peace to heaven.,2.1.88,
,KING PHILIP,,,
,,"Peace be to England, if that war return",2.1.89,
,,"From France to England, there to live in peace.",2.1.90,
,,England we love; and for that England's sake,2.1.91,
,,With burden of our armour here we sweat.,2.1.92,
,,This toil of ours should be a work of thine;,2.1.93,
,,"But thou from loving England art so far,",2.1.94,
,,That thou hast under-wrought his lawful king,2.1.95,
,,"Cut off the sequence of posterity,",2.1.96,
,,Out-faced infant state and done a rape,2.1.97,
,,Upon the maiden virtue of the crown.,2.1.98,
,,Look here upon thy brother Geffrey's face;,2.1.99,
,,"These eyes, these brows, were moulded out of his:",2.1.100,
,,This little abstract doth contain that large,2.1.101,
,,"Which died in Geffrey, and the hand of time",2.1.102,
,,Shall draw this brief into as huge a volume.,2.1.103,
,,"That Geffrey was thy elder brother born,",2.1.104,
,,And this his son; England was Geffrey's right,2.1.105,
,,And this is Geffrey's: in the name of God,2.1.106,
,,"How comes it then that thou art call'd a king,",2.1.107,
,,"When living blood doth in these temples beat,",2.1.108,
,,Which owe the crown that thou o'ermasterest?,2.1.109,
,KING JOHN,,,
,,"From whom hast thou this great commission, France,",2.1.110,
,,To draw my answer from thy articles?,2.1.111,
,KING PHILIP,,,
,,"From that supernal judge, that stirs good thoughts",2.1.112,
,,"In any breast of strong authority,",2.1.113,
,,To look into the blots and stains of right:,2.1.114,
,,That judge hath made me guardian to this boy:,2.1.115,
,,Under whose warrant I impeach thy wrong,2.1.116,
,,And by whose help I mean to chastise it.,2.1.117,
,KING JOHN,,,
,,"Alack, thou dost usurp authority.",2.1.118,
,KING PHILIP,,,
,,Excuse; it is to beat usurping down.,2.1.119,
,QUEEN ELINOR,,,
,,"Who is it thou dost call usurper, France?",2.1.120,
,CONSTANCE,,,
,,Let me make answer; thy usurping son.,2.1.121,
,QUEEN ELINOR,,,
,,"Out, insolent! thy bastard shall be king,",2.1.122,
,,"That thou mayst be a queen, and cheque the world!",2.1.123,
,CONSTANCE,,,
,,My bed was ever to thy son as true,2.1.124,
,,As thine was to thy husband; and this boy,2.1.125,
,,Liker in feature to his father Geffrey,2.1.126,
,,Than thou and John in manners; being as like,2.1.127,
,,"As rain to water, or devil to his dam.",2.1.128,
,,"My boy a bastard! By my soul, I think",2.1.129,
,,His father never was so true begot:,2.1.130,
,,"It cannot be, an if thou wert his mother.",2.1.131,
,QUEEN ELINOR,,,
,,"There's a good mother, boy, that blots thy father.",2.1.132,
,CONSTANCE,,,
,,"There's a good grandam, boy, that would blot thee.",2.1.133,
,AUSTRIA,,,
,,Peace!,2.1.134,
,BASTARD,,,
,,Hear the crier.,2.1.135,
,AUSTRIA,,,
,,What the devil art thou?,2.1.136,
,BASTARD,,,
,,"One that will play the devil, sir, with you,",2.1.137,
,,An a' may catch your hide and you alone:,2.1.138,
,,"You are the hare of whom the proverb goes,",2.1.139,
,,Whose valour plucks dead lions by the beard;,2.1.140,
,,"I'll smoke your skin-coat, an I catch you right;",2.1.141,
,,"Sirrah, look to't; i' faith, I will, i' faith.",2.1.142,
,BLANCH,,,
,,"O, well did he become that lion's robe",2.1.143,
,,That did disrobe the lion of that robe!,2.1.144,
,BASTARD,,,
,,It lies as sightly on the back of him,2.1.145,
,,As great Alcides' shows upon an ass:,2.1.146,
,,"But, ass, I'll take that burthen from your back,",2.1.147,
,,Or lay on that shall make your shoulders crack.,2.1.148,
,AUSTRIA,,,
,,What craker is this same that deafs our ears,2.1.149,
,,With this abundance of superfluous breath?,2.1.150,
,KING PHILIP,,,
,,"Lewis, determine what we shall do straight.",2.1.151,
,LEWIS,,,
,,"Women and fools, break off your conference.",2.1.152,
,,"King John, this is the very sum of all;",2.1.153,
,,"England and Ireland, Anjou, Touraine, Maine,",2.1.154,
,,In right of Arthur do I claim of thee:,2.1.155,
,,Wilt thou resign them and lay down thy arms?,2.1.156,
,KING JOHN,,,
,,"My life as soon: I do defy thee, France.",2.1.157,
,,"Arthur of Bretagne, yield thee to my hand;",2.1.158,
,,And out of my dear love I'll give thee more,2.1.159,
,,Than e'er the coward hand of France can win:,2.1.160,
,,"Submit thee, boy.",2.1.161,
,QUEEN ELINOR,,,
,,"Come to thy grandam, child.",2.1.162,
,CONSTANCE,,,
,,"Do, child, go to it grandam, child:",2.1.163,
,,"Give grandam kingdom, and it grandam will",2.1.164,
,,"Give it a plum, a cherry, and a fig:",2.1.165,
,,There's a good grandam.,2.1.166,
,ARTHUR,,,
,,"Good my mother, peace!",2.1.167,
,,I would that I were low laid in my grave:,2.1.168,
,,I am not worth this coil that's made for me.,2.1.169,
,QUEEN ELINOR,,,
,,"His mother shames him so, poor boy, he weeps.",2.1.170,
,CONSTANCE,,,
,,"Now shame upon you, whether she does or no!",2.1.171,
,,"His grandam's wrongs, and not his mother's shames,",2.1.172,
,,"Draws those heaven-moving pearls from his poor eyes,",2.1.173,
,,Which heaven shall take in nature of a fee;,2.1.174,
,,"Ay, with these crystal beads heaven shall be bribed",2.1.175,
,,To do him justice and revenge on you.,2.1.176,
,QUEEN ELINOR,,,
,,Thou monstrous slanderer of heaven and earth!,2.1.177,
,CONSTANCE,,,
,,Thou monstrous injurer of heaven and earth!,2.1.178,
,,Call not me slanderer; thou and thine usurp,2.1.179,
,,"The dominations, royalties and rights",2.1.180,
,,"Of this oppressed boy: this is thy eld'st son's son,",2.1.181,
,,Infortunate in nothing but in thee:,2.1.182,
,,Thy sins are visited in this poor child;,2.1.183,
,,"The canon of the law is laid on him,",2.1.184,
,,Being but the second generation,2.1.185,
,,Removed from thy sin-conceiving womb.,2.1.186,
,KING JOHN,,,
,,"Bedlam, have done.",2.1.187,
,CONSTANCE,,,
,,"I have but this to say,",2.1.188,
,,"That he is not only plagued for her sin,",2.1.189,
,,But God hath made her sin and her the plague,2.1.190,
,,"On this removed issue, plague for her",2.1.191,
,,"And with her plague; her sin his injury,",2.1.192,
,,"Her injury the beadle to her sin,",2.1.193,
,,"All punish'd in the person of this child,",2.1.194,
,,And all for her; a plague upon her!,2.1.195,
,QUEEN ELINOR,,,
,,"Thou unadvised scold, I can produce",2.1.196,
,,A will that bars the title of thy son.,2.1.197,
,CONSTANCE,,,
,,"Ay, who doubts that? a will! a wicked will:",2.1.198,
,,A woman's will; a canker'd grandam's will!,2.1.199,
,KING PHILIP,,,
,,"Peace, lady! pause, or be more temperate:",2.1.200,
,,It ill beseems this presence to cry aim,2.1.201,
,,To these ill-tuned repetitions.,2.1.202,
,,Some trumpet summon hither to the walls,2.1.203,
,,These men of Angiers: let us hear them speak,2.1.204,
,,"Whose title they admit, Arthur's or John's.",2.1.205,
,,,,Trumpet sounds. Enter certain Citizens upon the walls
,First Citizen,,,
,,Who is it that hath warn'd us to the walls?,2.1.206,
,KING PHILIP,,,
,,"'Tis France, for England.",2.1.207,
,KING JOHN,,,
,,"England, for itself.",2.1.208,
,,"You men of Angiers, and my loving subjects--",2.1.209,
,KING PHILIP,,,
