Chapter,Player,Line,Line ID,Stage Direction
,,,,Enter ROSS
,MALCOLM,,,
,,The worthy thane of Ross.,1.2.50,
,LENNOX,,,
,,What a haste looks through his eyes! So should he look,1.2.51,
,,That seems to speak things strange.,1.2.52,
,ROSS,,,
,,God save the king!,1.2.53,
,DUNCAN,,,
,,"Whence camest thou, worthy thane?",1.2.54,
,ROSS,,,
,,"From Fife, great king;",1.2.55,
,,Where the Norweyan banners flout the sky,1.2.56,
,,"And fan our people cold. Norway himself,",1.2.57,
,,"With terrible numbers,",1.2.58,
,,Assisted by that most disloyal traitor,1.2.59,
,,"The thane of Cawdor, began a dismal conflict;",1.2.60,
,,"Till that Bellona's bridegroom, lapp'd in proof,",1.2.61,
,,"Confronted him with self-comparisons,",1.2.62,
,,"Point against point rebellious, arm 'gainst arm.",1.2.63,
,,"Curbing his lavish spirit: and, to conclude,",1.2.64,
,,The victory fell on us.,1.2.65,
,DUNCAN,,,
,,Great happiness!,1.2.66,
,ROSS,,,
,,That now,1.2.67,
,,"Sweno, the Norways' king, craves composition:",1.2.68,
,,Nor would we deign him burial of his men,1.2.69,
,,Till he disbursed at Saint Colme's inch,1.2.70,
,,Ten thousand dollars to our general use.,1.2.71,
,DUNCAN,,,
,,No more that thane of Cawdor shall deceive,1.2.72,
,,"Our bosom interest: go pronounce his present death,",1.2.73,
,,And with his former title greet Macbeth.,1.2.74,
,ROSS,,,
,,I'll see it done.,1.2.75,
,DUNCAN,,,
,,What he hath lost noble Macbeth hath won.,1.2.76,
,,,,Exeunt
SCENE III. A heath near Forres.,,,,
,,,,Thunder. Enter the three Witches
,First Witch,,,
,,"Where hast thou been, sister?",1.3.1,
,Second Witch,,,
,,Killing swine.,1.3.2,
,Third Witch,,,
,,"Sister, where thou?",1.3.3,
,First Witch,,,
,,"A sailor's wife had chestnuts in her lap,",1.3.4,
,,"And munch'd, and munch'd, and munch'd:--",1.3.5,
,,"'Give me,' quoth I:",1.3.6,
,,"'Aroint thee, witch!' the rump-fed ronyon cries.",1.3.7,
,,"Her husband's to Aleppo gone, master o' the Tiger:",1.3.8,
,,"But in a sieve I'll thither sail,",1.3.9,
,,"And, like a rat without a tail,",1.3.10,
,,"I'll do, I'll do, and I'll do.",1.3.11,
,Second Witch,,,
,,I'll give thee a wind.,1.3.12,
,First Witch,,,
,,Thou'rt kind.,1.3.13,
,Third Witch,,,
,,And I another.,1.3.14,
,First Witch,,,
,,"I myself have all the other,",1.3.15,
,,"And the very ports they blow,",1.3.16,
,,All the quarters that they know,1.3.17,
,,I' the shipman's card.,1.3.18,
,,I will drain him dry as hay:,1.3.19,
,,Sleep shall neither night nor day,1.3.20,
,,Hang upon his pent-house lid;,1.3.21,
,,He shall live a man forbid:,1.3.22,
,,Weary se'nnights nine times nine,1.3.23,
,,"Shall he dwindle, peak and pine:",1.3.24,
,,"Though his bark cannot be lost,",1.3.25,
,,Yet it shall be tempest-tost.,1.3.26,
,,Look what I have.,1.3.27,
,Second Witch,,,
,,"Show me, show me.",1.3.28,
,First Witch,,,
,,"Here I have a pilot's thumb,",1.3.29,
,,Wreck'd as homeward he did come.,1.3.30,
,,,,Drum within
,Third Witch,,,
,,"A drum, a drum!",1.3.31,
,,Macbeth doth come.,1.3.32,
,ALL,,,
,,"The weird sisters, hand in hand,",1.3.33,
,,"Posters of the sea and land,",1.3.34,
,,"Thus do go about, about:",1.3.35,
,,Thrice to thine and thrice to mine,1.3.36,
,,"And thrice again, to make up nine.",1.3.37,
,,Peace! the charm's wound up.,1.3.38,
,,,,Enter MACBETH and BANQUO
,MACBETH,,,
,,So foul and fair a day I have not seen.,1.3.39,
,BANQUO,,,
,,How far is't call'd to Forres? What are these,1.3.40,
,,"So wither'd and so wild in their attire,",1.3.41,
,,"That look not like the inhabitants o' the earth,",1.3.42,
,,And yet are on't? Live you? or are you aught,1.3.43,
,,"That man may question? You seem to understand me,",1.3.44,
,,By each at once her chappy finger laying,1.3.45,
,,"Upon her skinny lips: you should be women,",1.3.46,
,,And yet your beards forbid me to interpret,1.3.47,
,,That you are so.,1.3.48,
,MACBETH,,,
,,"Speak, if you can: what are you?",1.3.49,
,First Witch,,,
,,"All hail, Macbeth! hail to thee, thane of Glamis!",1.3.50,
,Second Witch,,,
,,"All hail, Macbeth, hail to thee, thane of Cawdor!",1.3.51,
,Third Witch,,,
,,"All hail, Macbeth, thou shalt be king hereafter!",1.3.52,
,BANQUO,,,
,,"Good sir, why do you start; and seem to fear",1.3.53,
,,"Things that do sound so fair? I' the name of truth,",1.3.54,
,,"Are ye fantastical, or that indeed",1.3.55,
,,Which outwardly ye show? My noble partner,1.3.56,
,,You greet with present grace and great prediction,1.3.57,
,,"Of noble having and of royal hope,",1.3.58,
,,That he seems rapt withal: to me you speak not.,1.3.59,
,,"If you can look into the seeds of time,",1.3.60,
,,"And say which grain will grow and which will not,",1.3.61,
,,"Speak then to me, who neither beg nor fear",1.3.62,
,,Your favours nor your hate.,1.3.63,
,First Witch,,,
,,Hail!,1.3.64,
,Second Witch,,,
,,Hail!,1.3.65,
,Third Witch,,,
,,Hail!,1.3.66,
,First Witch,,,
,,"Lesser than Macbeth, and greater.",1.3.67,
,Second Witch,,,
,,"Not so happy, yet much happier.",1.3.68,
,Third Witch,,,
,,"Thou shalt get kings, though thou be none:",1.3.69,
,,"So all hail, Macbeth and Banquo!",1.3.70,
,First Witch,,,
,,"Banquo and Macbeth, all hail!",1.3.71,
,MACBETH,,,
,,"Stay, you imperfect speakers, tell me more:",1.3.72,
,,By Sinel's death I know I am thane of Glamis;,1.3.73,
,,"But how of Cawdor? the thane of Cawdor lives,",1.3.74,
,,A prosperous gentleman; and to be king,1.3.75,
,,"Stands not within the prospect of belief,",1.3.76,
,,No more than to be Cawdor. Say from whence,1.3.77,
,,You owe this strange intelligence? or why,1.3.78,
,,Upon this blasted heath you stop our way,1.3.79,
,,"With such prophetic greeting? Speak, I charge you.",1.3.80,
,,,,Witches vanish
,BANQUO,,,
,,"The earth hath bubbles, as the water has,",1.3.81,
,,And these are of them. Whither are they vanish'd?,1.3.82,
,MACBETH,,,
,,Into the air; and what seem'd corporal melted,1.3.83,
,,As breath into the wind. Would they had stay'd!,1.3.84,
,BANQUO,,,
,,Were such things here as we do speak about?,1.3.85,
,,Or have we eaten on the insane root,1.3.86,
,,That takes the reason prisoner?,1.3.87,
,MACBETH,,,
,,Your children shall be kings.,1.3.88,
,BANQUO,,,
,,You shall be king.,1.3.89,
,MACBETH,,,
,,And thane of Cawdor too: went it not so?,1.3.90,
,BANQUO,,,
,,To the selfsame tune and words. Who's here?,1.3.91,
,,,,Enter ROSS and ANGUS
,ROSS,,,
,,"The king hath happily received, Macbeth,",1.3.92,
,,The news of thy success; and when he reads,1.3.93,
,,"Thy personal venture in the rebels' fight,",1.3.94,
,,His wonders and his praises do contend,1.3.95,
,,"Which should be thine or his: silenced with that,",1.3.96,
,,"In viewing o'er the rest o' the selfsame day,",1.3.97,
,,"He finds thee in the stout Norweyan ranks,",1.3.98,
,,"Nothing afeard of what thyself didst make,",1.3.99,
,,Strange images of death. As thick as hail,1.3.100,
,,Came post with post; and every one did bear,1.3.101,
,,"Thy praises in his kingdom's great defence,",1.3.102,
,,And pour'd them down before him.,1.3.103,
,ANGUS,,,
,,We are sent,1.3.104,
,,To give thee from our royal master thanks;,1.3.105,
,,"Only to herald thee into his sight,",1.3.106,
,,Not pay thee.,1.3.107,
,ROSS,,,
,,"And, for an earnest of a greater honour,",1.3.108,
,,"He bade me, from him, call thee thane of Cawdor:",1.3.109,
,,"In which addition, hail, most worthy thane!",1.3.110,
,,For it is thine.,1.3.111,
,BANQUO,,,
,,"What, can the devil speak true?",1.3.112,
,MACBETH,,,
,,The thane of Cawdor lives: why do you dress me,1.3.113,
,,In borrow'd robes?,1.3.114,
,ANGUS,,,
,,Who was the thane lives yet;,1.3.115,
,,But under heavy judgment bears that life,1.3.116,
,,Which he deserves to lose. Whether he was combined,1.3.117,
,,"With those of Norway, or did line the rebel",1.3.118,
,,"With hidden help and vantage, or that with both",1.3.119,
,,"He labour'd in his country's wreck, I know not;",1.3.120,
,,"But treasons capital, confess'd and proved,",1.3.121,
,,Have overthrown him.,1.3.122,
,MACBETH,,,
,,"[Aside]  Glamis, and thane of Cawdor!",1.3.123,
,,The greatest is behind.,1.3.124,
,,,,To ROSS and ANGUS
,,Thanks for your pains.,1.3.125,
,,,,To BANQUO
,,"Do you not hope your children shall be kings,",1.3.126,
,,When those that gave the thane of Cawdor to me,1.3.127,
,,Promised no less to them?,1.3.128,
,BANQUO,,,
,,That trusted home,1.3.129,
,,"Might yet enkindle you unto the crown,",1.3.130,
,,Besides the thane of Cawdor. But 'tis strange:,1.3.131,
,,"And oftentimes, to win us to our harm,",1.3.132,
,,"The instruments of darkness tell us truths,",1.3.133,
,,"Win us with honest trifles, to betray's",1.3.134,
,,In deepest consequence.,1.3.135,
,,"Cousins, a word, I pray you.",1.3.136,
,MACBETH,,,
,,"[Aside]	Two truths are told,",1.3.137,
,,As happy prologues to the swelling act,1.3.138,
,,"Of the imperial theme.--I thank you, gentlemen.",1.3.139,
,,,,Aside
,,"Cannot be ill, cannot be good: if ill,",1.3.140,
,,"Why hath it given me earnest of success,",1.3.141,
,,Commencing in a truth? I am thane of Cawdor:,1.3.142,
,,"If good, why do I yield to that suggestion",1.3.143,
,,Whose horrid image doth unfix my hair,1.3.144,
,,"And make my seated heart knock at my ribs,",1.3.145,
,,Against the use of nature? Present fears,1.3.146,
,,Are less than horrible imaginings:,1.3.147,
,,"My thought, whose murder yet is but fantastical,",1.3.148,
,,Shakes so my single state of man that function,1.3.149,
,,"Is smother'd in surmise, and nothing is",1.3.150,
,,But what is not.,1.3.151,
,BANQUO,,,
,,"Look, how our partner's rapt.",1.3.152,
,MACBETH,,,
,,"[Aside]  If chance will have me king, why, chance may crown me,",1.3.153,
,,Without my stir.,1.3.154,
,BANQUO,,,
,,"New horrors come upon him,",1.3.155,
,,"Like our strange garments, cleave not to their mould",1.3.156,
,,But with the aid of use.,1.3.157,
,MACBETH,,,
,,"[Aside]                Come what come may,",1.3.158,
,,Time and the hour runs through the roughest day.,1.3.159,
,BANQUO,,,
,,"Worthy Macbeth, we stay upon your leisure.",1.3.160,
,MACBETH,,,
,,Give me your favour: my dull brain was wrought,1.3.161,
,,"With things forgotten. Kind gentlemen, your pains",1.3.162,
,,Are register'd where every day I turn,1.3.163,
,,The leaf to read them. Let us toward the king.,1.3.164,
,,"Think upon what hath chanced, and, at more time,",1.3.165,
,,"The interim having weigh'd it, let us speak",1.3.166,
,,Our free hearts each to other.,1.3.167,
,BANQUO,,,
,,Very gladly.,1.3.168,
,MACBETH,,,
,,"Till then, enough. Come, friends.",1.3.169,
,,,,Exeunt
SCENE IV. Forres. The palace.,,,,
,,,,"Flourish. Enter DUNCAN, MALCOLM, DONALBAIN, LENNOX, and Attendants"
,DUNCAN,,,
,,Is execution done on Cawdor? Are not,1.4.1,
,,Those in commission yet return'd?,1.4.2,
,MALCOLM,,,
,,"My liege,",1.4.3,
,,They are not yet come back. But I have spoke,1.4.4,
,,With one that saw him die: who did report,1.4.5,
,,"That very frankly he confess'd his treasons,",1.4.6,
,,Implored your highness' pardon and set forth,1.4.7,
,,A deep repentance: nothing in his life,1.4.8,
,,Became him like the leaving it; he died,1.4.9,
,,As one that had been studied in his death,1.4.10,
,,"To throw away the dearest thing he owed,",1.4.11,
,,As 'twere a careless trifle.,1.4.12,
,DUNCAN,,,
,,There's no art,1.4.13,
,,To find the mind's construction in the face:,1.4.14,
,,He was a gentleman on whom I built,1.4.15,
,,An absolute trust.,1.4.16,
,,,,"Enter MACBETH, BANQUO, ROSS, and ANGUS"
,,O worthiest cousin!,1.4.17,
,,The sin of my ingratitude even now,1.4.18,
,,Was heavy on me: thou art so far before,1.4.19,
,,That swiftest wing of recompense is slow,1.4.20,
,,"To overtake thee. Would thou hadst less deserved,",1.4.21,
,,That the proportion both of thanks and payment,1.4.22,
,,"Might have been mine! only I have left to say,",1.4.23,
,,More is thy due than more than all can pay.,1.4.24,
,MACBETH,,,
,,"The service and the loyalty I owe,",1.4.25,
,,"In doing it, pays itself. Your highness' part",1.4.26,
,,Is to receive our duties; and our duties,1.4.27,
,,"Are to your throne and state children and servants,",1.4.28,
,,"Which do but what they should, by doing every thing",1.4.29,
,,Safe toward your love and honour.,1.4.30,
,DUNCAN,,,
,,Welcome hither:,1.4.31,
,,"I have begun to plant thee, and will labour",1.4.32,
,,"To make thee full of growing. Noble Banquo,",1.4.33,
,,"That hast no less deserved, nor must be known",1.4.34,
,,"No less to have done so, let me enfold thee",1.4.35,
,,And hold thee to my heart.,1.4.36,
,BANQUO,,,
,,"There if I grow,",1.4.37,
,,The harvest is your own.,1.4.38,
,DUNCAN,,,
,,"My plenteous joys,",1.4.39,
,,"Wanton in fulness, seek to hide themselves",1.4.40,
,,"In drops of sorrow. Sons, kinsmen, thanes,",1.4.41,
,,"And you whose places are the nearest, know",1.4.42,
,,We will establish our estate upon,1.4.43,
,,"Our eldest, Malcolm, whom we name hereafter",1.4.44,
,,The Prince of Cumberland; which honour must,1.4.45,
,,"Not unaccompanied invest him only,",1.4.46,
,,"But signs of nobleness, like stars, shall shine",1.4.47,
,,"On all deservers. From hence to Inverness,",1.4.48,
,,And bind us further to you.,1.4.49,
,MACBETH,,,
,,"The rest is labour, which is not used for you:",1.4.50,
,,I'll be myself the harbinger and make joyful,1.4.51,
,,The hearing of my wife with your approach;,1.4.52,
,,So humbly take my leave.,1.4.53,
,DUNCAN,,,
,,My worthy Cawdor!,1.4.54,
,MACBETH,,,
,,[Aside]  The Prince of Cumberland! that is a step,1.4.55,
,,"On which I must fall down, or else o'erleap,",1.4.56,
,,"For in my way it lies. Stars, hide your fires;",1.4.57,
,,Let not light see my black and deep desires:,1.4.58,
,,"The eye wink at the hand; yet let that be,",1.4.59,
,,"Which the eye fears, when it is done, to see.",1.4.60,
,,,,Exit
,DUNCAN,,,
,,"True, worthy Banquo; he is full so valiant,",1.4.61,
,,And in his commendations I am fed;,1.4.62,
,,"It is a banquet to me. Let's after him,",1.4.63,
,,Whose care is gone before to bid us welcome:,1.4.64,
,,It is a peerless kinsman.,1.4.65,
,,,,Flourish. Exeunt
SCENE V. Inverness. Macbeth's castle.,,,,
,,,,"Enter LADY MACBETH, reading a letter"
,LADY MACBETH,,,
,,'They met me in the day of success: and I have,1.5.1,
,,"learned by the perfectest report, they have more in",1.5.2,
,,them than mortal knowledge. When I burned in desire,1.5.3,
,,"to question them further, they made themselves air,",1.5.4,
,,into which they vanished. Whiles I stood rapt in,1.5.5,
,,"the wonder of it, came missives from the king, who",1.5.6,
,,"all-hailed me 'Thane of Cawdor;' by which title,",1.5.7,
,,"before, these weird sisters saluted me, and referred",1.5.8,
,,"me to the coming on of time, with 'Hail, king that",1.5.9,
,,shalt be!' This have I thought good to deliver,1.5.10,
,,"thee, my dearest partner of greatness, that thou",1.5.11,
,,"mightst not lose the dues of rejoicing, by being",1.5.12,
,,ignorant of what greatness is promised thee. Lay it,1.5.13,
,,"to thy heart, and farewell.'",1.5.14,
,,"Glamis thou art, and Cawdor; and shalt be",1.5.15,
,,What thou art promised: yet do I fear thy nature;,1.5.16,
,,It is too full o' the milk of human kindness,1.5.17,
,,To catch the nearest way: thou wouldst be great;,1.5.18,
,,"Art not without ambition, but without",1.5.19,
,,"The illness should attend it: what thou wouldst highly,",1.5.20,
,,"That wouldst thou holily; wouldst not play false,",1.5.21,
,,"And yet wouldst wrongly win: thou'ldst have, great Glamis,",1.5.22,
,,"That which cries 'Thus thou must do, if thou have it;",1.5.23,
,,And that which rather thou dost fear to do,1.5.24,
,,"Than wishest should be undone.' Hie thee hither,",1.5.25,
,,That I may pour my spirits in thine ear;,1.5.26,
,,And chastise with the valour of my tongue,1.5.27,
,,"All that impedes thee from the golden round,",1.5.28,
,,Which fate and metaphysical aid doth seem,1.5.29,
,,To have thee crown'd withal.,1.5.30,
,,,,Enter a Messenger
,,What is your tidings?,1.5.31,
,Messenger,,,
,,The king comes here to-night.,1.5.32,
,LADY MACBETH,,,
,,Thou'rt mad to say it:,1.5.33,
,,"Is not thy master with him? who, were't so,",1.5.34,
,,Would have inform'd for preparation.,1.5.35,
,Messenger,,,
,,"So please you, it is true: our thane is coming:",1.5.36,
,,"One of my fellows had the speed of him,",1.5.37,
,,"Who, almost dead for breath, had scarcely more",1.5.38,
,,Than would make up his message.,1.5.39,
,LADY MACBETH,,,
,,Give him tending;,1.5.40,
,,He brings great news.,1.5.41,
,,,,Exit Messenger
,,The raven himself is hoarse,1.5.42,
,,That croaks the fatal entrance of Duncan,1.5.43,
,,"Under my battlements. Come, you spirits",1.5.44,
,,"That tend on mortal thoughts, unsex me here,",1.5.45,
,,And fill me from the crown to the toe top-full,1.5.46,
,,Of direst cruelty! make thick my blood;,1.5.47,
,,"Stop up the access and passage to remorse,",1.5.48,
,,That no compunctious visitings of nature,1.5.49,
,,"Shake my fell purpose, nor keep peace between",1.5.50,
,,"The effect and it! Come to my woman's breasts,",1.5.51,
,,"And take my milk for gall, you murdering ministers,",1.5.52,
,,Wherever in your sightless substances,1.5.53,
,,"You wait on nature's mischief! Come, thick night,",1.5.54,
,,"And pall thee in the dunnest smoke of hell,",1.5.55,
,,"That my keen knife see not the wound it makes,",1.5.56,
,,"Nor heaven peep through the blanket of the dark,",1.5.57,
,,"To cry 'Hold, hold!'",1.5.58,
,,,,Enter MACBETH
,,Great Glamis! worthy Cawdor!,1.5.59,
,,"Greater than both, by the all-hail hereafter!",1.5.60,
,,Thy letters have transported me beyond,1.5.61,
,,"This ignorant present, and I feel now",1.5.62,
,,The future in the instant.,1.5.63,
,MACBETH,,,
,,"My dearest love,",1.5.64,
,,Duncan comes here to-night.,1.5.65,
,LADY MACBETH,,,
,,And when goes hence?,1.5.66,
,MACBETH,,,
,,"To-morrow, as he purposes.",1.5.67,
,LADY MACBETH,,,
,,"O, never",1.5.68,
,,Shall sun that morrow see!,1.5.69,
,,"Your face, my thane, is as a book where men",1.5.70,
,,"May read strange matters. To beguile the time,",1.5.71,
,,"Look like the time; bear welcome in your eye,",1.5.72,
,,"Your hand, your tongue: look like the innocent flower,",1.5.73,
,,But be the serpent under't. He that's coming,1.5.74,
,,Must be provided for: and you shall put,1.5.75,
,,This night's great business into my dispatch;,1.5.76,
,,Which shall to all our nights and days to come,1.5.77,
,,Give solely sovereign sway and masterdom.,1.5.78,
,MACBETH,,,
,,We will speak further.,1.5.79,
,LADY MACBETH,,,
,,Only look up clear;,1.5.80,
,,To alter favour ever is to fear:,1.5.81,
,,Leave all the rest to me.,1.5.82,
,,,,Exeunt
SCENE VI. Before Macbeth's castle.,,,,
,,,,"Hautboys and torches. Enter DUNCAN, MALCOLM,  DONALBAIN, BANQUO, LENNOX, MACDUFF, ROSS, ANGUS, and Attendants"
,DUNCAN,,,
,,This castle hath a pleasant seat; the air,1.6.1,
,,Nimbly and sweetly recommends itself,1.6.2,
,,Unto our gentle senses.,1.6.3,
,BANQUO,,,
,,"This guest of summer,",1.6.4,
,,"The temple-haunting martlet, does approve,",1.6.5,
,,"By his loved mansionry, that the heaven's breath",1.6.6,
,,"Smells wooingly here: no jutty, frieze,",1.6.7,
,,"Buttress, nor coign of vantage, but this bird",1.6.8,
,,Hath made his pendent bed and procreant cradle:,1.6.9,
,,"Where they most breed and haunt, I have observed,",1.6.10,
,,The air is delicate.,1.6.11,
,,,,Enter LADY MACBETH
,DUNCAN,,,
,,"See, see, our honour'd hostess!",1.6.12,
,,"The love that follows us sometime is our trouble,",1.6.13,
,,Which still we thank as love. Herein I teach you,1.6.14,
,,"How you shall bid God 'ild us for your pains,",1.6.15,
,,And thank us for your trouble.,1.6.16,
,LADY MACBETH,,,
,,All our service,1.6.17,
,,In every point twice done and then done double,1.6.18,
,,Were poor and single business to contend,1.6.19,
,,Against those honours deep and broad wherewith,1.6.20,
,,"Your majesty loads our house: for those of old,",1.6.21,
,,"And the late dignities heap'd up to them,",1.6.22,
,,We rest your hermits.,1.6.23,
,DUNCAN,,,
,,Where's the thane of Cawdor?,1.6.24,
,,"We coursed him at the heels, and had a purpose",1.6.25,
,,To be his purveyor: but he rides well;,1.6.26,
,,"And his great love, sharp as his spur, hath holp him",1.6.27,
,,"To his home before us. Fair and noble hostess,",1.6.28,
,,We are your guest to-night.,1.6.29,
,LADY MACBETH,,,
,,Your servants ever,1.6.30,
,,"Have theirs, themselves and what is theirs, in compt,",1.6.31,
,,"To make their audit at your highness' pleasure,",1.6.32,
,,Still to return your own.,1.6.33,
,DUNCAN,,,
,,Give me your hand;,1.6.34,
,,"Conduct me to mine host: we love him highly,",1.6.35,
,,And shall continue our graces towards him.,1.6.36,
,,"By your leave, hostess.",1.6.37,
,,,,Exeunt
SCENE VII. Macbeth's castle.,,,,
,,,,"Hautboys and torches. Enter a Sewer, and divers  Servants with dishes and service, and pass over the stage. Then enter MACBETH"
,MACBETH,,,
,,"If it were done when 'tis done, then 'twere well",1.7.1,
,,It were done quickly: if the assassination,1.7.2,
,,"Could trammel up the consequence, and catch",1.7.3,
,,With his surcease success; that but this blow,1.7.4,
,,"Might be the be-all and the end-all here,",1.7.5,
,,"But here, upon this bank and shoal of time,",1.7.6,
,,We'ld jump the life to come. But in these cases,1.7.7,
,,We still have judgment here; that we but teach,1.7.8,
,,"Bloody instructions, which, being taught, return",1.7.9,
,,To plague the inventor: this even-handed justice,1.7.10,
,,Commends the ingredients of our poison'd chalice,1.7.11,
,,To our own lips. He's here in double trust;,1.7.12,
,,"First, as I am his kinsman and his subject,",1.7.13,
,,"Strong both against the deed; then, as his host,",1.7.14,
,,"Who should against his murderer shut the door,",1.7.15,
,,"Not bear the knife myself. Besides, this Duncan",1.7.16,
,,"Hath borne his faculties so meek, hath been",1.7.17,
,,"So clear in his great office, that his virtues",1.7.18,
,,"Will plead like angels, trumpet-tongued, against",1.7.19,
,,The deep damnation of his taking-off;,1.7.20,
,,"And pity, like a naked new-born babe,",1.7.21,
,,"Striding the blast, or heaven's cherubim, horsed",1.7.22,
,,"Upon the sightless couriers of the air,",1.7.23,
,,"Shall blow the horrid deed in every eye,",1.7.24,
,,That tears shall drown the wind. I have no spur,1.7.25,
,,"To prick the sides of my intent, but only",1.7.26,
,,"Vaulting ambition, which o'erleaps itself",1.7.27,
,,And falls on the other.,1.7.28,
,,,,Enter LADY MACBETH
,,How now! what news?,1.7.29,
,LADY MACBETH,,,
,,He has almost supp'd: why have you left the chamber?,1.7.30,
,MACBETH,,,
,,Hath he ask'd for me?,1.7.31,
,LADY MACBETH,,,
,,Know you not he has?,1.7.32,
,MACBETH,,,
,,We will proceed no further in this business:,1.7.33,
,,He hath honour'd me of late; and I have bought,1.7.34,
,,"Golden opinions from all sorts of people,",1.7.35,
,,"Which would be worn now in their newest gloss,",1.7.36,
,,Not cast aside so soon.,1.7.37,
,LADY MACBETH,,,
,,Was the hope drunk,1.7.38,
,,Wherein you dress'd yourself? hath it slept since?,1.7.39,
,,"And wakes it now, to look so green and pale",1.7.40,
,,At what it did so freely? From this time,1.7.41,
,,Such I account thy love. Art thou afeard,1.7.42,
,,To be the same in thine own act and valour,1.7.43,
,,As thou art in desire? Wouldst thou have that,1.7.44,
,,"Which thou esteem'st the ornament of life,",1.7.45,
,,"And live a coward in thine own esteem,",1.7.46,
,,"Letting 'I dare not' wait upon 'I would,'",1.7.47,
,,Like the poor cat i' the adage?,1.7.48,
,MACBETH,,,
,,"Prithee, peace:",1.7.49,
,,I dare do all that may become a man;,1.7.50,
,,Who dares do more is none.,1.7.51,
,LADY MACBETH,,,
,,"What beast was't, then,",1.7.52,
,,That made you break this enterprise to me?,1.7.53,
,,"When you durst do it, then you were a man;",1.7.54,
,,"And, to be more than what you were, you would",1.7.55,
,,Be so much more the man. Nor time nor place,1.7.56,
,,"Did then adhere, and yet you would make both:",1.7.57,
,,"They have made themselves, and that their fitness now",1.7.58,
,,"Does unmake you. I have given suck, and know",1.7.59,
,,How tender 'tis to love the babe that milks me:,1.7.60,
