Title,Chapter,Player,Line,Line ID,Stage Direction
,,,and drown? Have you a mind to sink?,1.1.39,
,,SEBASTIAN,,,
,,,"A pox o' your throat, you bawling, blasphemous,",1.1.40,
,,,incharitable dog!,1.1.41,
,,Boatswain,,,
,,,Work you then.,1.1.42,
,,ANTONIO,,,
,,,"Hang, cur! hang, you whoreson, insolent noisemaker!",1.1.43,
,,,We are less afraid to be drowned than thou art.,1.1.44,
,,GONZALO,,,
,,,I'll warrant him for drowning; though the ship were,1.1.45,
,,,no stronger than a nutshell and as leaky as an,1.1.46,
,,,unstanched wench.,1.1.47,
,,Boatswain,,,
,,,"Lay her a-hold, a-hold! set her two courses off to",1.1.48,
,,,sea again; lay her off.,1.1.49,
,,,,,Enter Mariners wet
,,Mariners,,,
,,,"All lost! to prayers, to prayers! all lost!",1.1.50,
,,Boatswain,,,
,,,"What, must our mouths be cold?",1.1.51,
,,GONZALO,,,
,,,"The king and prince at prayers! let's assist them,",1.1.52,
,,,For our case is as theirs.,1.1.53,
,,SEBASTIAN,,,
,,,I'm out of patience.,1.1.54,
,,ANTONIO,,,
,,,We are merely cheated of our lives by drunkards:,1.1.55,
,,,This wide-chapp'd rascal--would thou mightst lie drowning,1.1.56,
,,,The washing of ten tides!,1.1.57,
,,GONZALO,,,
,,,"He'll be hang'd yet,",1.1.58,
,,,Though every drop of water swear against it,1.1.59,
,,,And gape at widest to glut him.,1.1.60,
,,,,,"A confused noise within:   'Mercy on us!'--  'We split, we split!'--'Farewell, my wife and  children!'-- 'Farewell, brother!'--'We split, we split, we split!'"
,,ANTONIO,,,
,,,Let's all sink with the king.,1.1.61,
,,SEBASTIAN,,,
,,,Let's take leave of him.,1.1.62,
,,,,,Exeunt ANTONIO and SEBASTIAN
,,GONZALO,,,
,,,Now would I give a thousand furlongs of sea for an,1.1.63,
,,,"acre of barren ground, long heath, brown furze, any",1.1.64,
,,,thing. The wills above be done! but I would fain,1.1.65,
,,,die a dry death.,1.1.66,
,,,,,Exeunt
,SCENE II. The island. Before PROSPERO'S cell.,,,,
,,,,,Enter PROSPERO and MIRANDA
,,MIRANDA,,,
,,,"If by your art, my dearest father, you have",1.2.1,
,,,"Put the wild waters in this roar, allay them.",1.2.2,
,,,"The sky, it seems, would pour down stinking pitch,",1.2.3,
,,,"But that the sea, mounting to the welkin's cheek,",1.2.4,
,,,"Dashes the fire out. O, I have suffered",1.2.5,
,,,"With those that I saw suffer: a brave vessel,",1.2.6,
,,,"Who had, no doubt, some noble creature in her,",1.2.7,
,,,"Dash'd all to pieces. O, the cry did knock",1.2.8,
,,,"Against my very heart. Poor souls, they perish'd.",1.2.9,
,,,"Had I been any god of power, I would",1.2.10,
,,,Have sunk the sea within the earth or ere,1.2.11,
,,,It should the good ship so have swallow'd and,1.2.12,
,,,The fraughting souls within her.,1.2.13,
,,PROSPERO,,,
,,,Be collected:,1.2.14,
,,,No more amazement: tell your piteous heart,1.2.15,
,,,There's no harm done.,1.2.16,
,,MIRANDA,,,
,,,"O, woe the day!",1.2.17,
,,PROSPERO,,,
,,,No harm.,1.2.18,
,,,"I have done nothing but in care of thee,",1.2.19,
,,,"Of thee, my dear one, thee, my daughter, who",1.2.20,
,,,"Art ignorant of what thou art, nought knowing",1.2.21,
,,,"Of whence I am, nor that I am more better",1.2.22,
,,,"Than Prospero, master of a full poor cell,",1.2.23,
,,,And thy no greater father.,1.2.24,
,,MIRANDA,,,
,,,More to know,1.2.25,
,,,Did never meddle with my thoughts.,1.2.26,
,,PROSPERO,,,
,,,'Tis time,1.2.27,
,,,"I should inform thee farther. Lend thy hand,",1.2.28,
,,,And pluck my magic garment from me. So:,1.2.29,
,,,,,Lays down his mantle
,,,"Lie there, my art. Wipe thou thine eyes; have comfort.",1.2.30,
,,,"The direful spectacle of the wreck, which touch'd",1.2.31,
,,,"The very virtue of compassion in thee,",1.2.32,
,,,I have with such provision in mine art,1.2.33,
,,,So safely ordered that there is no soul--,1.2.34,
,,,"No, not so much perdition as an hair",1.2.35,
,,,Betid to any creature in the vessel,1.2.36,
,,,"Which thou heard'st cry, which thou saw'st sink. Sit down;",1.2.37,
,,,For thou must now know farther.,1.2.38,
,,MIRANDA,,,
,,,You have often,1.2.39,
,,,"Begun to tell me what I am, but stopp'd",1.2.40,
,,,"And left me to a bootless inquisition,",1.2.41,
,,,Concluding 'Stay: not yet.',1.2.42,
,,PROSPERO,,,
,,,The hour's now come;,1.2.43,
,,,The very minute bids thee ope thine ear;,1.2.44,
,,,Obey and be attentive. Canst thou remember,1.2.45,
,,,A time before we came unto this cell?,1.2.46,
,,,"I do not think thou canst, for then thou wast not",1.2.47,
,,,Out three years old.,1.2.48,
,,MIRANDA,,,
,,,"Certainly, sir, I can.",1.2.49,
,,PROSPERO,,,
,,,By what? by any other house or person?,1.2.50,
,,,Of any thing the image tell me that,1.2.51,
,,,Hath kept with thy remembrance.,1.2.52,
,,MIRANDA,,,
,,,'Tis far off,1.2.53,
,,,And rather like a dream than an assurance,1.2.54,
,,,That my remembrance warrants. Had I not,1.2.55,
,,,Four or five women once that tended me?,1.2.56,
,,PROSPERO,,,
,,,"Thou hadst, and more, Miranda. But how is it",1.2.57,
,,,That this lives in thy mind? What seest thou else,1.2.58,
,,,In the dark backward and abysm of time?,1.2.59,
,,,"If thou remember'st aught ere thou camest here,",1.2.60,
,,,How thou camest here thou mayst.,1.2.61,
,,MIRANDA,,,
,,,But that I do not.,1.2.62,
,,PROSPERO,,,
,,,"Twelve year since, Miranda, twelve year since,",1.2.63,
,,,Thy father was the Duke of Milan and,1.2.64,
,,,A prince of power.,1.2.65,
,,MIRANDA,,,
,,,"Sir, are not you my father?",1.2.66,
,,PROSPERO,,,
,,,"Thy mother was a piece of virtue, and",1.2.67,
,,,She said thou wast my daughter; and thy father,1.2.68,
,,,Was Duke of Milan; and thou his only heir,1.2.69,
,,,And princess no worse issued.,1.2.70,
,,MIRANDA,,,
,,,O the heavens!,1.2.71,
,,,"What foul play had we, that we came from thence?",1.2.72,
,,,Or blessed was't we did?,1.2.73,
,,PROSPERO,,,
,,,"Both, both, my girl:",1.2.74,
,,,"By foul play, as thou say'st, were we heaved thence,",1.2.75,
,,,But blessedly holp hither.,1.2.76,
,,MIRANDA,,,
,,,"O, my heart bleeds",1.2.77,
,,,"To think o' the teen that I have turn'd you to,",1.2.78,
,,,"Which is from my remembrance! Please you, farther.",1.2.79,
,,PROSPERO,,,
,,,"My brother and thy uncle, call'd Antonio--",1.2.80,
,,,"I pray thee, mark me--that a brother should",1.2.81,
,,,Be so perfidious!--he whom next thyself,1.2.82,
,,,Of all the world I loved and to him put,1.2.83,
,,,The manage of my state; as at that time,1.2.84,
,,,Through all the signories it was the first,1.2.85,
,,,"And Prospero the prime duke, being so reputed",1.2.86,
,,,"In dignity, and for the liberal arts",1.2.87,
,,,"Without a parallel; those being all my study,",1.2.88,
,,,The government I cast upon my brother,1.2.89,
,,,"And to my state grew stranger, being transported",1.2.90,
,,,And rapt in secret studies. Thy false uncle--,1.2.91,
,,,Dost thou attend me?,1.2.92,
,,MIRANDA,,,
,,,"Sir, most heedfully.",1.2.93,
,,PROSPERO,,,
,,,"Being once perfected how to grant suits,",1.2.94,
,,,"How to deny them, who to advance and who",1.2.95,
,,,"To trash for over-topping, new created",1.2.96,
,,,"The creatures that were mine, I say, or changed 'em,",1.2.97,
,,,Or else new form'd 'em; having both the key,1.2.98,
,,,"Of officer and office, set all hearts i' the state",1.2.99,
,,,To what tune pleased his ear; that now he was,1.2.100,
,,,"The ivy which had hid my princely trunk,",1.2.101,
,,,And suck'd my verdure out on't. Thou attend'st not.,1.2.102,
,,MIRANDA,,,
,,,"O, good sir, I do.",1.2.103,
,,PROSPERO,,,
,,,"I pray thee, mark me.",1.2.104,
,,,"I, thus neglecting worldly ends, all dedicated",1.2.105,
,,,To closeness and the bettering of my mind,1.2.106,
,,,"With that which, but by being so retired,",1.2.107,
,,,"O'er-prized all popular rate, in my false brother",1.2.108,
,,,"Awaked an evil nature; and my trust,",1.2.109,
,,,"Like a good parent, did beget of him",1.2.110,
,,,A falsehood in its contrary as great,1.2.111,
,,,"As my trust was; which had indeed no limit,",1.2.112,
,,,"A confidence sans bound. He being thus lorded,",1.2.113,
,,,"Not only with what my revenue yielded,",1.2.114,
,,,"But what my power might else exact, like one",1.2.115,
,,,"Who having into truth, by telling of it,",1.2.116,
,,,"Made such a sinner of his memory,",1.2.117,
,,,"To credit his own lie, he did believe",1.2.118,
,,,He was indeed the duke; out o' the substitution,1.2.119,
,,,"And executing the outward face of royalty,",1.2.120,
,,,With all prerogative: hence his ambition growing--,1.2.121,
,,,Dost thou hear?,1.2.122,
,,MIRANDA,,,
,,,"Your tale, sir, would cure deafness.",1.2.123,
,,PROSPERO,,,
,,,To have no screen between this part he play'd,1.2.124,
,,,"And him he play'd it for, he needs will be",1.2.125,
,,,"Absolute Milan. Me, poor man, my library",1.2.126,
,,,Was dukedom large enough: of temporal royalties,1.2.127,
,,,He thinks me now incapable; confederates--,1.2.128,
,,,So dry he was for sway--wi' the King of Naples,1.2.129,
,,,"To give him annual tribute, do him homage,",1.2.130,
,,,Subject his coronet to his crown and bend,1.2.131,
,,,"The dukedom yet unbow'd--alas, poor Milan!--",1.2.132,
,,,To most ignoble stooping.,1.2.133,
,,MIRANDA,,,
,,,O the heavens!,1.2.134,
,,PROSPERO,,,
,,,Mark his condition and the event; then tell me,1.2.135,
,,,If this might be a brother.,1.2.136,
,,MIRANDA,,,
,,,I should sin,1.2.137,
,,,To think but nobly of my grandmother:,1.2.138,
,,,Good wombs have borne bad sons.,1.2.139,
,,PROSPERO,,,
,,,Now the condition.,1.2.140,
,,,"The King of Naples, being an enemy",1.2.141,
,,,"To me inveterate, hearkens my brother's suit;",1.2.142,
,,,"Which was, that he, in lieu o' the premises",1.2.143,
,,,"Of homage and I know not how much tribute,",1.2.144,
,,,Should presently extirpate me and mine,1.2.145,
,,,Out of the dukedom and confer fair Milan,1.2.146,
,,,"With all the honours on my brother: whereon,",1.2.147,
,,,"A treacherous army levied, one midnight",1.2.148,
,,,Fated to the purpose did Antonio open,1.2.149,
,,,"The gates of Milan, and, i' the dead of darkness,",1.2.150,
,,,The ministers for the purpose hurried thence,1.2.151,
,,,Me and thy crying self.,1.2.152,
,,MIRANDA,,,
,,,"Alack, for pity!",1.2.153,
,,,"I, not remembering how I cried out then,",1.2.154,
,,,Will cry it o'er again: it is a hint,1.2.155,
,,,That wrings mine eyes to't.,1.2.156,
,,PROSPERO,,,
,,,Hear a little further,1.2.157,
,,,And then I'll bring thee to the present business,1.2.158,
,,,Which now's upon's; without the which this story,1.2.159,
,,,Were most impertinent.,1.2.160,
,,MIRANDA,,,
,,,Wherefore did they not,1.2.161,
,,,That hour destroy us?,1.2.162,
,,PROSPERO,,,
,,,"Well demanded, wench:",1.2.163,
,,,"My tale provokes that question. Dear, they durst not,",1.2.164,
,,,"So dear the love my people bore me, nor set",1.2.165,
,,,"A mark so bloody on the business, but",1.2.166,
,,,With colours fairer painted their foul ends.,1.2.167,
,,,"In few, they hurried us aboard a bark,",1.2.168,
,,,Bore us some leagues to sea; where they prepared,1.2.169,
,,,"A rotten carcass of a boat, not rigg'd,",1.2.170,
,,,"Nor tackle, sail, nor mast; the very rats",1.2.171,
,,,"Instinctively had quit it: there they hoist us,",1.2.172,
,,,"To cry to the sea that roar'd to us, to sigh",1.2.173,
,,,"To the winds whose pity, sighing back again,",1.2.174,
,,,Did us but loving wrong.,1.2.175,
,,MIRANDA,,,
,,,"Alack, what trouble",1.2.176,
,,,Was I then to you!,1.2.177,
,,PROSPERO,,,
,,,"O, a cherubim",1.2.178,
,,,Thou wast that did preserve me. Thou didst smile.,1.2.179,
,,,"Infused with a fortitude from heaven,",1.2.180,
,,,"When I have deck'd the sea with drops full salt,",1.2.181,
,,,Under my burthen groan'd; which raised in me,1.2.182,
,,,"An undergoing stomach, to bear up",1.2.183,
,,,Against what should ensue.,1.2.184,
,,MIRANDA,,,
,,,How came we ashore?,1.2.185,
,,PROSPERO,,,
,,,By Providence divine.,1.2.186,
,,,Some food we had and some fresh water that,1.2.187,
,,,"A noble Neapolitan, Gonzalo,",1.2.188,
,,,"Out of his charity, being then appointed",1.2.189,
,,,"Master of this design, did give us, with",1.2.190,
,,,"Rich garments, linens, stuffs and necessaries,",1.2.191,
,,,"Which since have steaded much; so, of his gentleness,",1.2.192,
,,,"Knowing I loved my books, he furnish'd me",1.2.193,
,,,From mine own library with volumes that,1.2.194,
,,,I prize above my dukedom.,1.2.195,
,,MIRANDA,,,
,,,Would I might,1.2.196,
,,,But ever see that man!,1.2.197,
,,PROSPERO,,,
,,,Now I arise:,1.2.198,
,,,,,Resumes his mantle
,,,"Sit still, and hear the last of our sea-sorrow.",1.2.199,
,,,Here in this island we arrived; and here,1.2.200,
,,,"Have I, thy schoolmaster, made thee more profit",1.2.201,
,,,Than other princesses can that have more time,1.2.202,
,,,For vainer hours and tutors not so careful.,1.2.203,
,,MIRANDA,,,
,,,"Heavens thank you for't! And now, I pray you, sir,",1.2.204,
,,,"For still 'tis beating in my mind, your reason",1.2.205,
,,,For raising this sea-storm?,1.2.206,
,,PROSPERO,,,
,,,Know thus far forth.,1.2.207,
,,,"By accident most strange, bountiful Fortune,",1.2.208,
,,,"Now my dear lady, hath mine enemies",1.2.209,
,,,Brought to this shore; and by my prescience,1.2.210,
,,,I find my zenith doth depend upon,1.2.211,
,,,"A most auspicious star, whose influence",1.2.212,
,,,"If now I court not but omit, my fortunes",1.2.213,
,,,Will ever after droop. Here cease more questions:,1.2.214,
,,,"Thou art inclined to sleep; 'tis a good dulness,",1.2.215,
,,,And give it way: I know thou canst not choose.,1.2.216,
,,,,,MIRANDA sleeps
,,,"Come away, servant, come. I am ready now.",1.2.217,
,,,"Approach, my Ariel, come.",1.2.218,
,,,,,Enter ARIEL
,,ARIEL,,,
,,,"All hail, great master! grave sir, hail! I come",1.2.219,
,,,"To answer thy best pleasure; be't to fly,",1.2.220,
,,,"To swim, to dive into the fire, to ride",1.2.221,
,,,"On the curl'd clouds, to thy strong bidding task",1.2.222,
,,,Ariel and all his quality.,1.2.223,
,,PROSPERO,,,
,,,"Hast thou, spirit,",1.2.224,
,,,Perform'd to point the tempest that I bade thee?,1.2.225,
,,ARIEL,,,
,,,To every article.,1.2.226,
,,,"I boarded the king's ship; now on the beak,",1.2.227,
,,,"Now in the waist, the deck, in every cabin,",1.2.228,
,,,"I flamed amazement: sometime I'ld divide,",1.2.229,
,,,"And burn in many places; on the topmast,",1.2.230,
,,,"The yards and bowsprit, would I flame distinctly,",1.2.231,
,,,"Then meet and join. Jove's lightnings, the precursors",1.2.232,
,,,"O' the dreadful thunder-claps, more momentary",1.2.233,
,,,And sight-outrunning were not; the fire and cracks,1.2.234,
,,,Of sulphurous roaring the most mighty Neptune,1.2.235,
,,,"Seem to besiege and make his bold waves tremble,",1.2.236,
,,,"Yea, his dread trident shake.",1.2.237,
,,PROSPERO,,,
,,,My brave spirit!,1.2.238,
,,,"Who was so firm, so constant, that this coil",1.2.239,
,,,Would not infect his reason?,1.2.240,
,,ARIEL,,,
,,,Not a soul,1.2.241,
,,,But felt a fever of the mad and play'd,1.2.242,
,,,Some tricks of desperation. All but mariners,1.2.243,
,,,"Plunged in the foaming brine and quit the vessel,",1.2.244,
,,,"Then all afire with me: the king's son, Ferdinand,",1.2.245,
,,,"With hair up-staring,--then like reeds, not hair,--",1.2.246,
,,,"Was the first man that leap'd; cried, 'Hell is empty",1.2.247,
,,,And all the devils are here.',1.2.248,
,,PROSPERO,,,
,,,Why that's my spirit!,1.2.249,
,,,But was not this nigh shore?,1.2.250,
,,ARIEL,,,
,,,"Close by, my master.",1.2.251,
,,PROSPERO,,,
,,,"But are they, Ariel, safe?",1.2.252,
,,ARIEL,,,
,,,Not a hair perish'd;,1.2.253,
,,,"On their sustaining garments not a blemish,",1.2.254,
,,,"But fresher than before: and, as thou badest me,",1.2.255,
,,,In troops I have dispersed them 'bout the isle.,1.2.256,
,,,The king's son have I landed by himself;,1.2.257,
,,,Whom I left cooling of the air with sighs,1.2.258,
,,,"In an odd angle of the isle and sitting,",1.2.259,
,,,His arms in this sad knot.,1.2.260,
,,PROSPERO,,,
,,,Of the king's ship,1.2.261,
,,,The mariners say how thou hast disposed,1.2.262,
,,,And all the rest o' the fleet.,1.2.263,
,,ARIEL,,,
,,,Safely in harbour,1.2.264,
,,,"Is the king's ship; in the deep nook, where once",1.2.265,
,,,Thou call'dst me up at midnight to fetch dew,1.2.266,
,,,"From the still-vex'd Bermoothes, there she's hid:",1.2.267,
,,,The mariners all under hatches stow'd;,1.2.268,
,,,"Who, with a charm join'd to their suffer'd labour,",1.2.269,
,,,I have left asleep; and for the rest o' the fleet,1.2.270,
,,,"Which I dispersed, they all have met again",1.2.271,
,,,"And are upon the Mediterranean flote,",1.2.272,
,,,"Bound sadly home for Naples,",1.2.273,
,,,Supposing that they saw the king's ship wreck'd,1.2.274,
,,,And his great person perish.,1.2.275,
,,PROSPERO,,,
,,,"Ariel, thy charge",1.2.276,
,,,Exactly is perform'd: but there's more work.,1.2.277,
,,,What is the time o' the day?,1.2.278,
,,ARIEL,,,
,,,Past the mid season.,1.2.279,
,,PROSPERO,,,
,,,At least two glasses. The time 'twixt six and now,1.2.280,
,,,Must by us both be spent most preciously.,1.2.281,
,,ARIEL,,,
,,,"Is there more toil? Since thou dost give me pains,",1.2.282,
,,,"Let me remember thee what thou hast promised,",1.2.283,
,,,Which is not yet perform'd me.,1.2.284,
,,PROSPERO,,,
,,,How now? moody?,1.2.285,
,,,What is't thou canst demand?,1.2.286,
,,ARIEL,,,
,,,My liberty.,1.2.287,
,,PROSPERO,,,
,,,Before the time be out? no more!,1.2.288,
,,ARIEL,,,
,,,"I prithee,",1.2.289,
,,,Remember I have done thee worthy service;,1.2.290,
,,,"Told thee no lies, made thee no mistakings, served",1.2.291,
,,,Without or grudge or grumblings: thou didst promise,1.2.292,
,,,To bate me a full year.,1.2.293,
,,PROSPERO,,,
,,,Dost thou forget,1.2.294,
,,,From what a torment I did free thee?,1.2.295,
,,ARIEL,,,
,,,No.,1.2.296,
,,PROSPERO,,,
,,,"Thou dost, and think'st it much to tread the ooze",1.2.297,
,,,"Of the salt deep,",1.2.298,
,,,"To run upon the sharp wind of the north,",1.2.299,
,,,To do me business in the veins o' the earth,1.2.300,
,,,When it is baked with frost.,1.2.301,
,,ARIEL,,,
,,,"I do not, sir.",1.2.302,
,,PROSPERO,,,
,,,"Thou liest, malignant thing! Hast thou forgot",1.2.303,
,,,"The foul witch Sycorax, who with age and envy",1.2.304,
,,,Was grown into a hoop? hast thou forgot her?,1.2.305,
,,ARIEL,,,
,,,"No, sir.",1.2.306,
,,PROSPERO,,,
,,,Thou hast. Where was she born? speak; tell me.,1.2.307,
,,ARIEL,,,
,,,"Sir, in Argier.",1.2.308,
,,PROSPERO,,,
,,,"O, was she so? I must",1.2.309,
,,,"Once in a month recount what thou hast been,",1.2.310,
,,,"Which thou forget'st. This damn'd witch Sycorax,",1.2.311,
,,,For mischiefs manifold and sorceries terrible,1.2.312,
,,,"To enter human hearing, from Argier,",1.2.313,
,,,"Thou know'st, was banish'd: for one thing she did",1.2.314,
,,,They would not take her life. Is not this true?,1.2.315,
,,ARIEL,,,
,,,"Ay, sir.",1.2.316,
,,PROSPERO,,,
,,,This blue-eyed hag was hither brought with child,1.2.317,
,,,"And here was left by the sailors. Thou, my slave,",1.2.318,
,,,"As thou report'st thyself, wast then her servant;",1.2.319,
,,,"And, for thou wast a spirit too delicate",1.2.320,
,,,"To act her earthy and abhorr'd commands,",1.2.321,
,,,"Refusing her grand hests, she did confine thee,",1.2.322,
,,,By help of her more potent ministers,1.2.323,
,,,"And in her most unmitigable rage,",1.2.324,
,,,Into a cloven pine; within which rift,1.2.325,
,,,Imprison'd thou didst painfully remain,1.2.326,
,,,A dozen years; within which space she died,1.2.327,
,,,And left thee there; where thou didst vent thy groans,1.2.328,
,,,As fast as mill-wheels strike. Then was this island--,1.2.329,
,,,"Save for the son that she did litter here,",1.2.330,
,,,A freckled whelp hag-born--not honour'd with,1.2.331,
,,,A human shape.,1.2.332,
,,ARIEL,,,
,,,"Yes, Caliban her son.",1.2.333,
,,PROSPERO,,,
,,,"Dull thing, I say so; he, that Caliban",1.2.334,
,,,Whom now I keep in service. Thou best know'st,1.2.335,
,,,What torment I did find thee in; thy groans,1.2.336,
,,,Did make wolves howl and penetrate the breasts,1.2.337,
,,,Of ever angry bears: it was a torment,1.2.338,
,,,"To lay upon the damn'd, which Sycorax",1.2.339,
,,,"Could not again undo: it was mine art,",1.2.340,
,,,"When I arrived and heard thee, that made gape",1.2.341,
,,,The pine and let thee out.,1.2.342,
,,ARIEL,,,
,,,"I thank thee, master.",1.2.343,
,,PROSPERO,,,
,,,"If thou more murmur'st, I will rend an oak",1.2.344,
,,,And peg thee in his knotty entrails till,1.2.345,
,,,Thou hast howl'd away twelve winters.,1.2.346,
,,ARIEL,,,
,,,"Pardon, master;",1.2.347,
,,,I will be correspondent to command,1.2.348,
,,,And do my spiriting gently.,1.2.349,
,,PROSPERO,,,
,,,"Do so, and after two days",1.2.350,
,,,I will discharge thee.,1.2.351,
,,ARIEL,,,
,,,That's my noble master!,1.2.352,
,,,What shall I do? say what; what shall I do?,1.2.353,
,,PROSPERO,,,
,,,Go make thyself like a nymph o' the sea: be subject,1.2.354,
,,,"To no sight but thine and mine, invisible",1.2.355,
,,,To every eyeball else. Go take this shape,1.2.356,
,,,"And hither come in't: go, hence with diligence!",1.2.357,
,,,,,Exit ARIEL
,,,"Awake, dear heart, awake! thou hast slept well; Awake!",1.2.358,
,,MIRANDA,,,
,,,The strangeness of your story put,1.2.359,
,,,Heaviness in me.,1.2.360,
,,PROSPERO,,,
,,,Shake it off. Come on;,1.2.361,
,,,"We'll visit Caliban my slave, who never",1.2.362,
,,,Yields us kind answer.,1.2.363,
,,MIRANDA,,,
,,,"'Tis a villain, sir,",1.2.364,
,,,I do not love to look on.,1.2.365,
,,PROSPERO,,,
,,,"But, as 'tis,",1.2.366,
,,,"We cannot miss him: he does make our fire,",1.2.367,
,,,Fetch in our wood and serves in offices,1.2.368,
,,,"That profit us. What, ho! slave! Caliban!",1.2.369,
,,,"Thou earth, thou! speak.",1.2.370,
,,CALIBAN,,,
,,,[Within]  There's wood enough within.,1.2.371,
,,PROSPERO,,,
,,,"Come forth, I say! there's other business for thee:",1.2.372,
,,,"Come, thou tortoise! when?",1.2.373,
,,,,,Re-enter ARIEL like a water-nymph
,,,"Fine apparition! My quaint Ariel,",1.2.374,
,,,Hark in thine ear.,1.2.375,
,,ARIEL,,,
,,,My lord it shall be done.,1.2.376,
,,,,,Exit
,,PROSPERO,,,
,,,"Thou poisonous slave, got by the devil himself",1.2.377,
,,,"Upon thy wicked dam, come forth!",1.2.378,
,,,,,Enter CALIBAN
,,CALIBAN,,,
,,,As wicked dew as e'er my mother brush'd,1.2.379,
,,,With raven's feather from unwholesome fen,1.2.380,
,,,Drop on you both! a south-west blow on ye,1.2.381,
,,,And blister you all o'er!,1.2.382,
,,PROSPERO,,,
,,,"For this, be sure, to-night thou shalt have cramps,",1.2.383,
,,,Side-stitches that shall pen thy breath up; urchins,1.2.384,
,,,"Shall, for that vast of night that they may work,",1.2.385,
,,,All exercise on thee; thou shalt be pinch'd,1.2.386,
,,,"As thick as honeycomb, each pinch more stinging",1.2.387,
,,,Than bees that made 'em.,1.2.388,
,,CALIBAN,,,
,,,I must eat my dinner.,1.2.389,
,,,"This island's mine, by Sycorax my mother,",1.2.390,
,,,"Which thou takest from me. When thou camest first,",1.2.391,
,,,"Thou strokedst me and madest much of me, wouldst give me",1.2.392,
,,,"Water with berries in't, and teach me how",1.2.393,
,,,"To name the bigger light, and how the less,",1.2.394,
,,,That burn by day and night: and then I loved thee,1.2.395,
,,,"And show'd thee all the qualities o' the isle,",1.2.396,
,,,"The fresh springs, brine-pits, barren place and fertile:",1.2.397,
,,,Cursed be I that did so! All the charms,1.2.398,
,,,"Of Sycorax, toads, beetles, bats, light on you!",1.2.399,
,,,"For I am all the subjects that you have,",1.2.400,
,,,Which first was mine own king: and here you sty me,1.2.401,
,,,"In this hard rock, whiles you do keep from me",1.2.402,
,,,The rest o' the island.,1.2.403,
,,PROSPERO,,,
,,,"Thou most lying slave,",1.2.404,
,,,"Whom stripes may move, not kindness! I have used thee,",1.2.405,
,,,"Filth as thou art, with human care, and lodged thee",1.2.406,
,,,"In mine own cell, till thou didst seek to violate",1.2.407,
,,,The honour of my child.,1.2.408,
,,CALIBAN,,,
,,,"O ho, O ho! would't had been done!",1.2.409,
,,,Thou didst prevent me; I had peopled else,1.2.410,
,,,This isle with Calibans.,1.2.411,
,,PROSPERO,,,
,,,"Abhorred slave,",1.2.412,
,,,"Which any print of goodness wilt not take,",1.2.413,
,,,"Being capable of all ill! I pitied thee,",1.2.414,
