Chapter,Player,Line,Line ID,Stage Direction
,,Whom this beneath world doth embrace and hug,1.1.55,
,,With amplest entertainment: my free drift,1.1.56,
,,"Halts not particularly, but moves itself",1.1.57,
,,In a wide sea of wax: no levell'd malice,1.1.58,
,,Infects one comma in the course I hold;,1.1.59,
,,"But flies an eagle flight, bold and forth on,",1.1.60,
,,Leaving no tract behind.,1.1.61,
,Painter,,,
,,How shall I understand you?,1.1.62,
,Poet,,,
,,I will unbolt to you.,1.1.63,
,,"You see how all conditions, how all minds,",1.1.64,
,,As well of glib and slippery creatures as,1.1.65,
,,"Of grave and austere quality, tender down",1.1.66,
,,Their services to Lord Timon: his large fortune,1.1.67,
,,Upon his good and gracious nature hanging,1.1.68,
,,Subdues and properties to his love and tendance,1.1.69,
,,"All sorts of hearts; yea, from the glass-faced flatterer",1.1.70,
,,"To Apemantus, that few things loves better",1.1.71,
,,Than to abhor himself: even he drops down,1.1.72,
,,"The knee before him, and returns in peace",1.1.73,
,,Most rich in Timon's nod.,1.1.74,
,Painter,,,
,,I saw them speak together.,1.1.75,
,Poet,,,
,,"Sir, I have upon a high and pleasant hill",1.1.76,
,,Feign'd Fortune to be throned: the base o' the mount,1.1.77,
,,"Is rank'd with all deserts, all kind of natures,",1.1.78,
,,That labour on the bosom of this sphere,1.1.79,
,,"To propagate their states: amongst them all,",1.1.80,
,,"Whose eyes are on this sovereign lady fix'd,",1.1.81,
,,"One do I personate of Lord Timon's frame,",1.1.82,
,,Whom Fortune with her ivory hand wafts to her;,1.1.83,
,,Whose present grace to present slaves and servants,1.1.84,
,,Translates his rivals.,1.1.85,
,Painter,,,
,,'Tis conceived to scope.,1.1.86,
,,"This throne, this Fortune, and this hill, methinks,",1.1.87,
,,"With one man beckon'd from the rest below,",1.1.88,
,,Bowing his head against the sleepy mount,1.1.89,
,,"To climb his happiness, would be well express'd",1.1.90,
,,In our condition.,1.1.91,
,Poet,,,
,,"Nay, sir, but hear me on.",1.1.92,
,,"All those which were his fellows but of late,",1.1.93,
,,"Some better than his value, on the moment",1.1.94,
,,"Follow his strides, his lobbies fill with tendance,",1.1.95,
,,"Rain sacrificial whisperings in his ear,",1.1.96,
,,"Make sacred even his stirrup, and through him",1.1.97,
,,Drink the free air.,1.1.98,
,Painter,,,
,,"Ay, marry, what of these?",1.1.99,
,Poet,,,
,,When Fortune in her shift and change of mood,1.1.100,
,,"Spurns down her late beloved, all his dependants",1.1.101,
,,Which labour'd after him to the mountain's top,1.1.102,
,,"Even on their knees and hands, let him slip down,",1.1.103,
,,Not one accompanying his declining foot.,1.1.104,
,Painter,,,
,,'Tis common:,1.1.105,
,,A thousand moral paintings I can show,1.1.106,
,,That shall demonstrate these quick blows of Fortune's,1.1.107,
,,More pregnantly than words. Yet you do well,1.1.108,
,,To show Lord Timon that mean eyes have seen,1.1.109,
,,The foot above the head.,1.1.110,
,,,,"Trumpets sound. Enter TIMON, addressing himself  courteously to every suitor; a Messenger from  VENTIDIUS talking with him; LUCILIUS and other servants following"
,TIMON,,,
,,"Imprison'd is he, say you?",1.1.111,
,Messenger,,,
,,"Ay, my good lord: five talents is his debt,",1.1.112,
,,"His means most short, his creditors most strait:",1.1.113,
,,Your honourable letter he desires,1.1.114,
,,"To those have shut him up; which failing,",1.1.115,
,,Periods his comfort.,1.1.116,
,TIMON,,,
,,Noble Ventidius! Well;,1.1.117,
,,I am not of that feather to shake off,1.1.118,
,,My friend when he must need me. I do know him,1.1.119,
,,A gentleman that well deserves a help:,1.1.120,
,,"Which he shall have: I'll pay the debt,",1.1.121,
,,and free him.,1.1.122,
,Messenger,,,
,,Your lordship ever binds him.,1.1.123,
,TIMON,,,
,,Commend me to him: I will send his ransom;,1.1.124,
,,"And being enfranchised, bid him come to me.",1.1.125,
,,"'Tis not enough to help the feeble up,",1.1.126,
,,But to support him after. Fare you well.,1.1.127,
,Messenger,,,
,,All happiness to your honour!,1.1.128,
,,,,Exit
,,,,Enter an old Athenian
,Old Athenian,,,
,,"Lord Timon, hear me speak.",1.1.129,
,TIMON,,,
,,"Freely, good father.",1.1.130,
,Old Athenian,,,
,,Thou hast a servant named Lucilius.,1.1.131,
,TIMON,,,
,,I have so: what of him?,1.1.132,
,Old Athenian,,,
,,"Most noble Timon, call the man before thee.",1.1.133,
,TIMON,,,
,,"Attends he here, or no? Lucilius!",1.1.134,
,LUCILIUS,,,
,,"Here, at your lordship's service.",1.1.135,
,Old Athenian,,,
,,"This fellow here, Lord Timon, this thy creature,",1.1.136,
,,By night frequents my house. I am a man,1.1.137,
,,That from my first have been inclined to thrift;,1.1.138,
,,And my estate deserves an heir more raised,1.1.139,
,,Than one which holds a trencher.,1.1.140,
,TIMON,,,
,,Well; what further?,1.1.141,
,Old Athenian,,,
,,"One only daughter have I, no kin else,",1.1.142,
,,On whom I may confer what I have got:,1.1.143,
,,"The maid is fair, o' the youngest for a bride,",1.1.144,
,,And I have bred her at my dearest cost,1.1.145,
,,In qualities of the best. This man of thine,1.1.146,
,,"Attempts her love: I prithee, noble lord,",1.1.147,
,,Join with me to forbid him her resort;,1.1.148,
,,Myself have spoke in vain.,1.1.149,
,TIMON,,,
,,The man is honest.,1.1.150,
,Old Athenian,,,
,,"Therefore he will be, Timon:",1.1.151,
,,His honesty rewards him in itself;,1.1.152,
,,It must not bear my daughter.,1.1.153,
,TIMON,,,
,,Does she love him?,1.1.154,
,Old Athenian,,,
,,She is young and apt:,1.1.155,
,,Our own precedent passions do instruct us,1.1.156,
,,What levity's in youth.,1.1.157,
,TIMON,,,
,,[To LUCILIUS]           Love you the maid?,1.1.158,
,LUCILIUS,,,
,,"Ay, my good lord, and she accepts of it.",1.1.159,
,Old Athenian,,,
,,"If in her marriage my consent be missing,",1.1.160,
,,"I call the gods to witness, I will choose",1.1.161,
,,"Mine heir from forth the beggars of the world,",1.1.162,
,,And dispossess her all.,1.1.163,
,TIMON,,,
,,"How shall she be endow'd,",1.1.164,
,,if she be mated with an equal husband?,1.1.165,
,Old Athenian,,,
,,"Three talents on the present; in future, all.",1.1.166,
,TIMON,,,
,,This gentleman of mine hath served me long:,1.1.167,
,,"To build his fortune I will strain a little,",1.1.168,
,,For 'tis a bond in men. Give him thy daughter:,1.1.169,
,,"What you bestow, in him I'll counterpoise,",1.1.170,
,,And make him weigh with her.,1.1.171,
,Old Athenian,,,
,,"Most noble lord,",1.1.172,
,,"Pawn me to this your honour, she is his.",1.1.173,
,TIMON,,,
,,My hand to thee; mine honour on my promise.,1.1.174,
,LUCILIUS,,,
,,Humbly I thank your lordship: never may,1.1.175,
,,"The state or fortune fall into my keeping,",1.1.176,
,,Which is not owed to you!,1.1.177,
,,,,Exeunt LUCILIUS and Old Athenian
,Poet,,,
,,"Vouchsafe my labour, and long live your lordship!",1.1.178,
,TIMON,,,
,,I thank you; you shall hear from me anon:,1.1.179,
,,"Go not away. What have you there, my friend?",1.1.180,
,Painter,,,
,,"A piece of painting, which I do beseech",1.1.181,
,,Your lordship to accept.,1.1.182,
,TIMON,,,
,,Painting is welcome.,1.1.183,
,,The painting is almost the natural man;,1.1.184,
,,"or since dishonour traffics with man's nature,",1.1.185,
,,He is but outside: these pencill'd figures are,1.1.186,
,,Even such as they give out. I like your work;,1.1.187,
,,And you shall find I like it: wait attendance,1.1.188,
,,Till you hear further from me.,1.1.189,
,Painter,,,
,,The gods preserve ye!,1.1.190,
,TIMON,,,
,,"Well fare you, gentleman: give me your hand;",1.1.191,
,,"We must needs dine together. Sir, your jewel",1.1.192,
,,Hath suffer'd under praise.,1.1.193,
,Jeweller,,,
,,"What, my lord! dispraise?",1.1.194,
,TIMON,,,
,,A more satiety of commendations.,1.1.195,
,,"If I should pay you for't as 'tis extoll'd,",1.1.196,
,,It would unclew me quite.,1.1.197,
,Jeweller,,,
,,"My lord, 'tis rated",1.1.198,
,,"As those which sell would give: but you well know,",1.1.199,
,,Things of like value differing in the owners,1.1.200,
,,"Are prized by their masters: believe't, dear lord,",1.1.201,
,,You mend the jewel by the wearing it.,1.1.202,
,TIMON,,,
,,Well mock'd.,1.1.203,
,Merchant,,,
,,"No, my good lord; he speaks the common tongue,",1.1.204,
,,Which all men speak with him.,1.1.205,
,TIMON,,,
,,"Look, who comes here: will you be chid?",1.1.206,
,,,,Enter APEMANTUS
,,"Jeweller: We'll bear, with your lordship.",1.1.207,
,Merchant,,,
,,He'll spare none.,1.1.208,
,TIMON,,,
,,"Good morrow to thee, gentle Apemantus!",1.1.209,
,APEMANTUS,,,
,,"Till I be gentle, stay thou for thy good morrow;",1.1.210,
,,"When thou art Timon's dog, and these knaves honest.",1.1.211,
,TIMON,,,
,,Why dost thou call them knaves? thou know'st them not.,1.1.212,
,APEMANTUS,,,
,,Are they not Athenians?,1.1.213,
,TIMON,,,
,,Yes.,1.1.214,
,APEMANTUS,,,
,,Then I repent not.,1.1.215,
,,"Jeweller: You know me, Apemantus?",1.1.216,
,APEMANTUS,,,
,,Thou know'st I do: I call'd thee by thy name.,1.1.217,
,TIMON,,,
,,"Thou art proud, Apemantus.",1.1.218,
,APEMANTUS,,,
,,Of nothing so much as that I am not like Timon.,1.1.219,
,TIMON,,,
,,Whither art going?,1.1.220,
,APEMANTUS,,,
,,To knock out an honest Athenian's brains.,1.1.221,
,TIMON,,,
,,That's a deed thou'lt die for.,1.1.222,
,APEMANTUS,,,
,,"Right, if doing nothing be death by the law.",1.1.223,
,TIMON,,,
,,"How likest thou this picture, Apemantus?",1.1.224,
,APEMANTUS,,,
,,"The best, for the innocence.",1.1.225,
,TIMON,,,
,,Wrought he not well that painted it?,1.1.226,
,APEMANTUS,,,
,,He wrought better that made the painter; and yet,1.1.227,
,,he's but a filthy piece of work.,1.1.228,
,Painter,,,
,,You're a dog.,1.1.229,
,APEMANTUS,,,
,,"Thy mother's of my generation: what's she, if I be a dog?",1.1.230,
,TIMON,,,
,,"Wilt dine with me, Apemantus?",1.1.231,
,APEMANTUS,,,
,,No; I eat not lords.,1.1.232,
,TIMON,,,
,,"An thou shouldst, thou 'ldst anger ladies.",1.1.233,
,APEMANTUS,,,
,,"O, they eat lords; so they come by great bellies.",1.1.234,
,TIMON,,,
,,That's a lascivious apprehension.,1.1.235,
,APEMANTUS,,,
,,So thou apprehendest it: take it for thy labour.,1.1.236,
,TIMON,,,
,,"How dost thou like this jewel, Apemantus?",1.1.237,
,APEMANTUS,,,
,,"Not so well as plain-dealing, which will not cost a",1.1.238,
,,man a doit.,1.1.239,
,TIMON,,,
,,What dost thou think 'tis worth?,1.1.240,
,APEMANTUS,,,
,,"Not worth my thinking. How now, poet!",1.1.241,
,Poet,,,
,,"How now, philosopher!",1.1.242,
,APEMANTUS,,,
,,Thou liest.,1.1.243,
,Poet,,,
,,Art not one?,1.1.244,
,APEMANTUS,,,
,,Yes.,1.1.245,
,Poet,,,
,,Then I lie not.,1.1.246,
,APEMANTUS,,,
,,Art not a poet?,1.1.247,
,Poet,,,
,,Yes.,1.1.248,
,APEMANTUS,,,
,,"Then thou liest: look in thy last work, where thou",1.1.249,
,,hast feigned him a worthy fellow.,1.1.250,
,Poet,,,
,,That's not feigned; he is so.,1.1.251,
,APEMANTUS,,,
,,"Yes, he is worthy of thee, and to pay thee for thy",1.1.252,
,,labour: he that loves to be flattered is worthy o',1.1.253,
,,"the flatterer. Heavens, that I were a lord!",1.1.254,
,TIMON,,,
,,"What wouldst do then, Apemantus?",1.1.255,
,APEMANTUS,,,
,,E'en as Apemantus does now; hate a lord with my heart.,1.1.256,
,TIMON,,,
,,"What, thyself?",1.1.257,
,APEMANTUS,,,
,,Ay.,1.1.258,
,TIMON,,,
,,Wherefore?,1.1.259,
,APEMANTUS,,,
,,That I had no angry wit to be a lord.,1.1.260,
,,Art not thou a merchant?,1.1.261,
,Merchant,,,
,,"Ay, Apemantus.",1.1.262,
,APEMANTUS,,,
,,"Traffic confound thee, if the gods will not!",1.1.263,
,Merchant,,,
,,"If traffic do it, the gods do it.",1.1.264,
,APEMANTUS,,,
,,Traffic's thy god; and thy god confound thee!,1.1.265,
,,,,Trumpet sounds. Enter a Messenger
,TIMON,,,
,,What trumpet's that?,1.1.266,
,Messenger,,,
,,"'Tis Alcibiades, and some twenty horse,",1.1.267,
,,All of companionship.,1.1.268,
,TIMON,,,
,,"Pray, entertain them; give them guide to us.",1.1.269,
,,,,Exeunt some Attendants
,,You must needs dine with me: go not you hence,1.1.270,
,,"Till I have thank'd you: when dinner's done,",1.1.271,
,,Show me this piece. I am joyful of your sights.,1.1.272,
,,,,"Enter ALCIBIADES, with the rest"
,,"Most welcome, sir!",1.1.273,
,APEMANTUS,,,
,,"So, so, there!",1.1.274,
,,Aches contract and starve your supple joints!,1.1.275,
,,That there should be small love 'mongst these,1.1.276,
,,"sweet knaves,",1.1.277,
,,And all this courtesy! The strain of man's bred out,1.1.278,
,,Into baboon and monkey.,1.1.279,
,ALCIBIADES,,,
,,"Sir, you have saved my longing, and I feed",1.1.280,
,,Most hungerly on your sight.,1.1.281,
,TIMON,,,
,,"Right welcome, sir!",1.1.282,
,,"Ere we depart, we'll share a bounteous time",1.1.283,
,,"In different pleasures. Pray you, let us in.",1.1.284,
,,,,Exeunt all except APEMANTUS
,,,,Enter two Lords
,First Lord,,,
,,"What time o' day is't, Apemantus?",1.1.285,
,APEMANTUS,,,
,,Time to be honest.,1.1.286,
,First Lord,,,
,,That time serves still.,1.1.287,
,APEMANTUS,,,
,,"The more accursed thou, that still omitt'st it.",1.1.288,
,Second Lord,,,
,,Thou art going to Lord Timon's feast?,1.1.289,
,APEMANTUS,,,
,,"Ay, to see meat fill knaves and wine heat fools.",1.1.290,
,Second Lord,,,
,,"Fare thee well, fare thee well.",1.1.291,
,APEMANTUS,,,
,,Thou art a fool to bid me farewell twice.,1.1.292,
,Second Lord,,,
,,"Why, Apemantus?",1.1.293,
,APEMANTUS,,,
,,"Shouldst have kept one to thyself, for I mean to",1.1.294,
,,give thee none.,1.1.295,
,First Lord,,,
,,Hang thyself!,1.1.296,
,APEMANTUS,,,
,,"No, I will do nothing at thy bidding: make thy",1.1.297,
,,requests to thy friend.,1.1.298,
,Second Lord,,,
,,"Away, unpeaceable dog, or I'll spurn thee hence!",1.1.299,
,APEMANTUS,,,
,,"I will fly, like a dog, the heels o' the ass.",1.1.300,
,,,,Exit
,First Lord,,,
,,"He's opposite to humanity. Come, shall we in,",1.1.301,
,,And taste Lord Timon's bounty? he outgoes,1.1.302,
,,The very heart of kindness.,1.1.303,
,Second Lord,,,
,,"He pours it out; Plutus, the god of gold,",1.1.304,
,,"Is but his steward: no meed, but he repays",1.1.305,
,,"Sevenfold above itself; no gift to him,",1.1.306,
,,But breeds the giver a return exceeding,1.1.307,
,,All use of quittance.,1.1.308,
,First Lord,,,
,,The noblest mind he carries,1.1.309,
,,That ever govern'd man.,1.1.310,
,Second Lord,,,
,,Long may he live in fortunes! Shall we in?,1.1.311,
,First Lord,,,
,,I'll keep you company.,1.1.312,
,,,,Exeunt
SCENE II. A banqueting-room in Timon's house.,,,,
,,,,"Hautboys playing loud music. A great banquet  served in; FLAVIUS and others attending; then enter  TIMON, ALCIBIADES, Lords, Senators, and VENTIDIUS.  Then comes, dropping, after all, APEMANTUS, discontentedly, like himself"
,VENTIDIUS,,,
,,"Most honour'd Timon,",1.2.1,
,,"It hath pleased the gods to remember my father's age,",1.2.2,
,,And call him to long peace.,1.2.3,
,,"He is gone happy, and has left me rich:",1.2.4,
,,"Then, as in grateful virtue I am bound",1.2.5,
,,"To your free heart, I do return those talents,",1.2.6,
,,"Doubled with thanks and service, from whose help",1.2.7,
,,I derived liberty.,1.2.8,
,TIMON,,,
,,"O, by no means,",1.2.9,
,,Honest Ventidius; you mistake my love:,1.2.10,
,,I gave it freely ever; and there's none,1.2.11,
,,"Can truly say he gives, if he receives:",1.2.12,
,,"If our betters play at that game, we must not dare",1.2.13,
,,To imitate them; faults that are rich are fair.,1.2.14,
,VENTIDIUS,,,
,,A noble spirit!,1.2.15,
,TIMON,,,
,,"Nay, my lords,",1.2.16,
,,,,They all stand ceremoniously looking on TIMON
,,Ceremony was but devised at first,1.2.17,
,,"To set a gloss on faint deeds, hollow welcomes,",1.2.18,
,,"Recanting goodness, sorry ere 'tis shown;",1.2.19,
,,"But where there is true friendship, there needs none.",1.2.20,
,,"Pray, sit; more welcome are ye to my fortunes",1.2.21,
,,Than my fortunes to me.,1.2.22,
,,,,They sit
,First Lord,,,
,,"My lord, we always have confess'd it.",1.2.23,
,APEMANTUS,,,
,,"Ho, ho, confess'd it! hang'd it, have you not?",1.2.24,
,TIMON,,,
,,"O, Apemantus, you are welcome.",1.2.25,
,APEMANTUS,,,
,,No;,1.2.26,
,,You shall not make me welcome:,1.2.27,
,,I come to have thee thrust me out of doors.,1.2.28,
,TIMON,,,
,,"Fie, thou'rt a churl; ye've got a humour there",1.2.29,
,,Does not become a man: 'tis much to blame.,1.2.30,
,,"They say, my lords, 'ira furor brevis est;' but yond",1.2.31,
,,"man is ever angry. Go, let him have a table by",1.2.32,
,,"himself, for he does neither affect company, nor is",1.2.33,
,,"he fit for't, indeed.",1.2.34,
,APEMANTUS,,,
,,"Let me stay at thine apperil, Timon: I come to",1.2.35,
,,observe; I give thee warning on't.,1.2.36,
,TIMON,,,
,,"I take no heed of thee; thou'rt an Athenian,",1.2.37,
,,therefore welcome: I myself would have no power;,1.2.38,
,,"prithee, let my meat make thee silent.",1.2.39,
,APEMANTUS,,,
,,"I scorn thy meat; 'twould choke me, for I should",1.2.40,
,,"ne'er flatter thee. O you gods, what a number of",1.2.41,
,,"men eat Timon, and he sees 'em not! It grieves me",1.2.42,
,,to see so many dip their meat in one man's blood;,1.2.43,
,,"and all the madness is, he cheers them up too.",1.2.44,
,,I wonder men dare trust themselves with men:,1.2.45,
,,Methinks they should invite them without knives;,1.2.46,
,,"Good for their meat, and safer for their lives.",1.2.47,
,,There's much example for't; the fellow that sits,1.2.48,
,,"next him now, parts bread with him, pledges the",1.2.49,
,,"breath of him in a divided draught, is the readiest",1.2.50,
,,man to kill him: 't has been proved. If I were a,1.2.51,
,,"huge man, I should fear to drink at meals;",1.2.52,
,,Lest they should spy my windpipe's dangerous notes:,1.2.53,
,,Great men should drink with harness on their throats.,1.2.54,
,TIMON,,,
,,"My lord, in heart; and let the health go round.",1.2.55,
,Second Lord,,,
,,"Let it flow this way, my good lord.",1.2.56,
,APEMANTUS,,,
,,Flow this way! A brave fellow! he keeps his tides,1.2.57,
,,well. Those healths will make thee and thy state,1.2.58,
,,"look ill, Timon. Here's that which is too weak to",1.2.59,
,,"be a sinner, honest water, which ne'er left man i' the mire:",1.2.60,
,,This and my food are equals; there's no odds:,1.2.61,
,,Feasts are too proud to give thanks to the gods.,1.2.62,
,,Apemantus' grace.,1.2.63,
,,"Immortal gods, I crave no pelf;",1.2.64,
,,I pray for no man but myself:,1.2.65,
,,"Grant I may never prove so fond,",1.2.66,
,,To trust man on his oath or bond;,1.2.67,
,,"Or a harlot, for her weeping;",1.2.68,
,,"Or a dog, that seems a-sleeping:",1.2.69,
,,Or a keeper with my freedom;,1.2.70,
,,"Or my friends, if I should need 'em.",1.2.71,
,,Amen. So fall to't:,1.2.72,
,,"Rich men sin, and I eat root.",1.2.73,
,,,,Eats and drinks
,,"Much good dich thy good heart, Apemantus!",1.2.74,
,TIMON,,,
,,"Captain Alcibiades, your heart's in the field now.",1.2.75,
,ALCIBIADES,,,
,,"My heart is ever at your service, my lord.",1.2.76,
,TIMON,,,
,,You had rather be at a breakfast of enemies than a,1.2.77,
,,dinner of friends.,1.2.78,
,ALCIBIADES,,,
,,"So the were bleeding-new, my lord, there's no meat",1.2.79,
,,like 'em: I could wish my best friend at such a feast.,1.2.80,
,APEMANTUS,,,
,,"Would all those fatterers were thine enemies then,",1.2.81,
,,that then thou mightst kill 'em and bid me to 'em!,1.2.82,
,First Lord,,,
,,"Might we but have that happiness, my lord, that you",1.2.83,
,,"would once use our hearts, whereby we might express",1.2.84,
,,"some part of our zeals, we should think ourselves",1.2.85,
,,for ever perfect.,1.2.86,
,TIMON,,,
,,"O, no doubt, my good friends, but the gods",1.2.87,
,,themselves have provided that I shall have much help,1.2.88,
,,from you: how had you been my friends else? why,1.2.89,
,,"have you that charitable title from thousands, did",1.2.90,
,,not you chiefly belong to my heart? I have told,1.2.91,
,,more of you to myself than you can with modesty,1.2.92,
,,speak in your own behalf; and thus far I confirm,1.2.93,
,,"you. O you gods, think I, what need we have any",1.2.94,
,,"friends, if we should ne'er have need of 'em? they",1.2.95,
,,"were the most needless creatures living, should we",1.2.96,
,,"ne'er have use for 'em, and would most resemble",1.2.97,
,,sweet instruments hung up in cases that keep their,1.2.98,
,,"sounds to themselves. Why, I have often wished",1.2.99,
,,"myself poorer, that I might come nearer to you. We",1.2.100,
,,are born to do benefits: and what better or,1.2.101,
,,properer can we can our own than the riches of our,1.2.102,
,,"friends? O, what a precious comfort 'tis, to have",1.2.103,
,,"so many, like brothers, commanding one another's",1.2.104,
,,"fortunes! O joy, e'en made away ere 't can be born!",1.2.105,
,,"Mine eyes cannot hold out water, methinks: to",1.2.106,
,,"forget their faults, I drink to you.",1.2.107,
,APEMANTUS,,,
,,"Thou weepest to make them drink, Timon.",1.2.108,
,Second Lord,,,
,,Joy had the like conception in our eyes,1.2.109,
,,And at that instant like a babe sprung up.,1.2.110,
,APEMANTUS,,,
,,"Ho, ho! I laugh to think that babe a bastard.",1.2.111,
,Third Lord,,,
,,"I promise you, my lord, you moved me much.",1.2.112,
,APEMANTUS,,,
,,Much!,1.2.113,
,,,,"Tucket, within"
,TIMON,,,
,,What means that trump?,1.2.114,
,,,,Enter a Servant
,,How now?,1.2.115,
,Servant,,,
,,"Please you, my lord, there are certain",1.2.116,
,,ladies most desirous of admittance.,1.2.117,
,TIMON,,,
,,Ladies! what are their wills?,1.2.118,
,Servant,,,
,,"There comes with them a forerunner, my lord, which",1.2.119,
,,"bears that office, to signify their pleasures.",1.2.120,
,TIMON,,,
,,"I pray, let them be admitted.",1.2.121,
,,,,Enter Cupid
,Cupid,,,
,,"Hail to thee, worthy Timon, and to all",1.2.122,
,,That of his bounties taste! The five best senses,1.2.123,
,,Acknowledge thee their patron; and come freely,1.2.124,
,,"To gratulate thy plenteous bosom: th' ear,",1.2.125,
,,"Taste, touch and smell, pleased from thy tale rise;",1.2.126,
,,They only now come but to feast thine eyes.,1.2.127,
,TIMON,,,
,,They're welcome all; let 'em have kind admittance:,1.2.128,
,,"Music, make their welcome!",1.2.129,
,,,,Exit Cupid
,First Lord,,,
,,"You see, my lord, how ample you're beloved.",1.2.130,
,,,,"Music. Re-enter Cupid with a mask of Ladies  as Amazons, with lutes in their hands, dancing and playing"
,APEMANTUS,,,
,,"Hoy-day, what a sweep of vanity comes this way!",1.2.131,
,,They dance! they are mad women.,1.2.132,
,,Like madness is the glory of this life.,1.2.133,
,,As this pomp shows to a little oil and root.,1.2.134,
,,"We make ourselves fools, to disport ourselves;",1.2.135,
,,"And spend our flatteries, to drink those men",1.2.136,
,,"Upon whose age we void it up again,",1.2.137,
,,With poisonous spite and envy.,1.2.138,
,,Who lives that's not depraved or depraves?,1.2.139,
,,"Who dies, that bears not one spurn to their graves",1.2.140,
,,Of their friends' gift?,1.2.141,
,,I should fear those that dance before me now,1.2.142,
,,Would one day stamp upon me: 't has been done;,1.2.143,
,,Men shut their doors against a setting sun.,1.2.144,
,,,,"The Lords rise from table, with much adoring of  TIMON; and to show their loves, each singles out an  Amazon, and all dance, men with women, a lofty strain or two to the hautboys, and cease"
,TIMON,,,
,,"You have done our pleasures much grace, fair ladies,",1.2.145,
,,"Set a fair fashion on our entertainment,",1.2.146,
,,Which was not half so beautiful and kind;,1.2.147,
,,"You have added worth unto 't and lustre,",1.2.148,
,,And entertain'd me with mine own device;,1.2.149,
,,I am to thank you for 't.,1.2.150,
,First Lady,,,
,,"My lord, you take us even at the best.",1.2.151,
,APEMANTUS,,,
,,"'Faith, for the worst is filthy; and would not hold",1.2.152,
,,"taking, I doubt me.",1.2.153,
,TIMON,,,
,,"Ladies, there is an idle banquet attends you:",1.2.154,
,,Please you to dispose yourselves.,1.2.155,
,All Ladies,,,
,,"Most thankfully, my lord.",1.2.156,
,,,,Exeunt Cupid and Ladies
,TIMON,,,
,,Flavius.,1.2.157,
,FLAVIUS,,,
,,My lord?,1.2.158,
,TIMON,,,
,,The little casket bring me hither.,1.2.159,
,FLAVIUS,,,
,,"Yes, my lord. More jewels yet!",1.2.160,
,,There is no crossing him in 's humour;,1.2.161,
,,,,Aside
,,"Else I should tell him,--well, i' faith I should,",1.2.162,
