Chapter,Player,Line,Line ID,Stage Direction
,,Cannot be truly follow'd. You shall mark,1.1.44,
,,"Many a duteous and knee-crooking knave,",1.1.45,
,,"That, doting on his own obsequious bondage,",1.1.46,
,,"Wears out his time, much like his master's ass,",1.1.47,
,,"For nought but provender, and when he's old, cashier'd:",1.1.48,
,,Whip me such honest knaves. Others there are,1.1.49,
,,"Who, trimm'd in forms and visages of duty,",1.1.50,
,,"Keep yet their hearts attending on themselves,",1.1.51,
,,"And, throwing but shows of service on their lords,",1.1.52,
,,Do well thrive by them and when they have lined,1.1.53,
,,their coats,1.1.54,
,,Do themselves homage: these fellows have some soul;,1.1.55,
,,"And such a one do I profess myself. For, sir,",1.1.56,
,,"It is as sure as you are Roderigo,",1.1.57,
,,"Were I the Moor, I would not be Iago:",1.1.58,
,,"In following him, I follow but myself;",1.1.59,
,,"Heaven is my judge, not I for love and duty,",1.1.60,
,,"But seeming so, for my peculiar end:",1.1.61,
,,For when my outward action doth demonstrate,1.1.62,
,,The native act and figure of my heart,1.1.63,
,,"In compliment extern, 'tis not long after",1.1.64,
,,But I will wear my heart upon my sleeve,1.1.65,
,,For daws to peck at: I am not what I am.,1.1.66,
,RODERIGO,,,
,,What a full fortune does the thicklips owe,1.1.67,
,,If he can carry't thus!,1.1.68,
,IAGO,,,
,,"Call up her father,",1.1.69,
,,"Rouse him: make after him, poison his delight,",1.1.70,
,,"Proclaim him in the streets; incense her kinsmen,",1.1.71,
,,"And, though he in a fertile climate dwell,",1.1.72,
,,"Plague him with flies: though that his joy be joy,",1.1.73,
,,"Yet throw such changes of vexation on't,",1.1.74,
,,As it may lose some colour.,1.1.75,
,RODERIGO,,,
,,Here is her father's house; I'll call aloud.,1.1.76,
,IAGO,,,
,,"Do, with like timorous accent and dire yell",1.1.77,
,,"As when, by night and negligence, the fire",1.1.78,
,,Is spied in populous cities.,1.1.79,
,RODERIGO,,,
,,"What, ho, Brabantio! Signior Brabantio, ho!",1.1.80,
,IAGO,,,
,,"Awake! what, ho, Brabantio! thieves! thieves! thieves!",1.1.81,
,,"Look to your house, your daughter and your bags!",1.1.82,
,,Thieves! thieves!,1.1.83,
,,,,"BRABANTIO appears above, at a window"
,BRABANTIO,,,
,,What is the reason of this terrible summons?,1.1.84,
,,What is the matter there?,1.1.85,
,RODERIGO,,,
,,"Signior, is all your family within?",1.1.86,
,IAGO,,,
,,Are your doors lock'd?,1.1.87,
,BRABANTIO,,,
,,"Why, wherefore ask you this?",1.1.88,
,IAGO,,,
,,"'Zounds, sir, you're robb'd; for shame, put on",1.1.89,
,,your gown;,1.1.90,
,,"Your heart is burst, you have lost half your soul;",1.1.91,
,,"Even now, now, very now, an old black ram",1.1.92,
,,"Is topping your white ewe. Arise, arise;",1.1.93,
,,"Awake the snorting citizens with the bell,",1.1.94,
,,Or else the devil will make a grandsire of you:,1.1.95,
,,"Arise, I say.",1.1.96,
,BRABANTIO,,,
,,"What, have you lost your wits?",1.1.97,
,RODERIGO,,,
,,"Most reverend signior, do you know my voice?",1.1.98,
,BRABANTIO,,,
,,Not I	what are you?,1.1.99,
,RODERIGO,,,
,,My name is Roderigo.,1.1.100,
,BRABANTIO,,,
,,The worser welcome:,1.1.101,
,,I have charged thee not to haunt about my doors:,1.1.102,
,,In honest plainness thou hast heard me say,1.1.103,
,,"My daughter is not for thee; and now, in madness,",1.1.104,
,,"Being full of supper and distempering draughts,",1.1.105,
,,"Upon malicious bravery, dost thou come",1.1.106,
,,To start my quiet.,1.1.107,
,RODERIGO,,,
,,"Sir, sir, sir,--",1.1.108,
,BRABANTIO,,,
,,But thou must needs be sure,1.1.109,
,,My spirit and my place have in them power,1.1.110,
,,To make this bitter to thee.,1.1.111,
,RODERIGO,,,
,,"Patience, good sir.",1.1.112,
,BRABANTIO,,,
,,What tell'st thou me of robbing? this is Venice;,1.1.113,
,,My house is not a grange.,1.1.114,
,RODERIGO,,,
,,"Most grave Brabantio,",1.1.115,
,,In simple and pure soul I come to you.,1.1.116,
,IAGO,,,
,,"'Zounds, sir, you are one of those that will not",1.1.117,
,,"serve God, if the devil bid you. Because we come to",1.1.118,
,,"do you service and you think we are ruffians, you'll",1.1.119,
,,have your daughter covered with a Barbary horse;,1.1.120,
,,you'll have your nephews neigh to you; you'll have,1.1.121,
,,coursers for cousins and gennets for germans.,1.1.122,
,BRABANTIO,,,
,,What profane wretch art thou?,1.1.123,
,IAGO,,,
,,"I am one, sir, that comes to tell you your daughter",1.1.124,
,,and the Moor are now making the beast with two backs.,1.1.125,
,BRABANTIO,,,
,,Thou art a villain.,1.1.126,
,IAGO,,,
,,You are--a senator.,1.1.127,
,BRABANTIO,,,
,,"This thou shalt answer; I know thee, Roderigo.",1.1.128,
,RODERIGO,,,
,,"Sir, I will answer any thing. But, I beseech you,",1.1.129,
,,"If't be your pleasure and most wise consent,",1.1.130,
,,"As partly I find it is, that your fair daughter,",1.1.131,
,,"At this odd-even and dull watch o' the night,",1.1.132,
,,"Transported, with no worse nor better guard",1.1.133,
,,"But with a knave of common hire, a gondolier,",1.1.134,
,,To the gross clasps of a lascivious Moor--,1.1.135,
,,"If this be known to you and your allowance,",1.1.136,
,,We then have done you bold and saucy wrongs;,1.1.137,
,,"But if you know not this, my manners tell me",1.1.138,
,,We have your wrong rebuke. Do not believe,1.1.139,
,,"That, from the sense of all civility,",1.1.140,
,,I thus would play and trifle with your reverence:,1.1.141,
,,"Your daughter, if you have not given her leave,",1.1.142,
,,"I say again, hath made a gross revolt;",1.1.143,
,,"Tying her duty, beauty, wit and fortunes",1.1.144,
,,In an extravagant and wheeling stranger,1.1.145,
,,Of here and every where. Straight satisfy yourself:,1.1.146,
,,"If she be in her chamber or your house,",1.1.147,
,,Let loose on me the justice of the state,1.1.148,
,,For thus deluding you.,1.1.149,
,BRABANTIO,,,
,,"Strike on the tinder, ho!",1.1.150,
,,Give me a taper! call up all my people!,1.1.151,
,,This accident is not unlike my dream:,1.1.152,
,,Belief of it oppresses me already.,1.1.153,
,,"Light, I say! light!",1.1.154,
,,,,Exit above
,IAGO,,,
,,Farewell; for I must leave you:,1.1.155,
,,"It seems not meet, nor wholesome to my place,",1.1.156,
,,"To be produced--as, if I stay, I shall--",1.1.157,
,,"Against the Moor: for, I do know, the state,",1.1.158,
,,"However this may gall him with some cheque,",1.1.159,
,,"Cannot with safety cast him, for he's embark'd",1.1.160,
,,"With such loud reason to the Cyprus wars,",1.1.161,
,,"Which even now stand in act, that, for their souls,",1.1.162,
,,"Another of his fathom they have none,",1.1.163,
,,"To lead their business: in which regard,",1.1.164,
,,Though I do hate him as I do hell-pains.,1.1.165,
,,"Yet, for necessity of present life,",1.1.166,
,,"I must show out a flag and sign of love,",1.1.167,
,,"Which is indeed but sign. That you shall surely find him,",1.1.168,
,,Lead to the Sagittary the raised search;,1.1.169,
,,"And there will I be with him. So, farewell.",1.1.170,
,,,,Exit
,,,,"Enter, below, BRABANTIO, and Servants with torches"
,BRABANTIO,,,
,,It is too true an evil: gone she is;,1.1.171,
,,And what's to come of my despised time,1.1.172,
,,"Is nought but bitterness. Now, Roderigo,",1.1.173,
,,Where didst thou see her? O unhappy girl!,1.1.174,
,,"With the Moor, say'st thou? Who would be a father!",1.1.175,
,,How didst thou know 'twas she? O she deceives me,1.1.176,
,,Past thought! What said she to you? Get more tapers:,1.1.177,
,,"Raise all my kindred. Are they married, think you?",1.1.178,
,RODERIGO,,,
,,"Truly, I think they are.",1.1.179,
,BRABANTIO,,,
,,O heaven! How got she out? O treason of the blood!,1.1.180,
,,"Fathers, from hence trust not your daughters' minds",1.1.181,
,,By what you see them act. Is there not charms,1.1.182,
,,By which the property of youth and maidhood,1.1.183,
,,"May be abused? Have you not read, Roderigo,",1.1.184,
,,Of some such thing?,1.1.185,
,RODERIGO,,,
,,"Yes, sir, I have indeed.",1.1.186,
,BRABANTIO,,,
,,"Call up my brother. O, would you had had her!",1.1.187,
,,"Some one way, some another. Do you know",1.1.188,
,,Where we may apprehend her and the Moor?,1.1.189,
,RODERIGO,,,
,,"I think I can discover him, if you please,",1.1.190,
,,To get good guard and go along with me.,1.1.191,
,BRABANTIO,,,
,,"Pray you, lead on. At every house I'll call;",1.1.192,
,,"I may command at most. Get weapons, ho!",1.1.193,
,,And raise some special officers of night.,1.1.194,
,,"On, good Roderigo: I'll deserve your pains.",1.1.195,
,,,,Exeunt
SCENE II. Another street.,,,,
,,,,"Enter OTHELLO, IAGO, and Attendants with torches"
,IAGO,,,
,,"Though in the trade of war I have slain men,",1.2.1,
,,Yet do I hold it very stuff o' the conscience,1.2.2,
,,To do no contrived murder: I lack iniquity,1.2.3,
,,Sometimes to do me service: nine or ten times,1.2.4,
,,I had thought to have yerk'd him here under the ribs.,1.2.5,
,OTHELLO,,,
,,'Tis better as it is.,1.2.6,
,IAGO,,,
,,"Nay, but he prated,",1.2.7,
,,And spoke such scurvy and provoking terms,1.2.8,
,,Against your honour,1.2.9,
,,"That, with the little godliness I have,",1.2.10,
,,"I did full hard forbear him. But, I pray you, sir,",1.2.11,
,,"Are you fast married? Be assured of this,",1.2.12,
,,"That the magnifico is much beloved,",1.2.13,
,,And hath in his effect a voice potential,1.2.14,
,,As double as the duke's: he will divorce you;,1.2.15,
,,Or put upon you what restraint and grievance,1.2.16,
,,"The law, with all his might to enforce it on,",1.2.17,
,,Will give him cable.,1.2.18,
,OTHELLO,,,
,,Let him do his spite:,1.2.19,
,,My services which I have done the signiory,1.2.20,
,,"Shall out-tongue his complaints. 'Tis yet to know,--",1.2.21,
,,"Which, when I know that boasting is an honour,",1.2.22,
,,I shall promulgate--I fetch my life and being,1.2.23,
,,"From men of royal siege, and my demerits",1.2.24,
,,May speak unbonneted to as proud a fortune,1.2.25,
,,"As this that I have reach'd: for know, Iago,",1.2.26,
,,"But that I love the gentle Desdemona,",1.2.27,
,,I would not my unhoused free condition,1.2.28,
,,Put into circumscription and confine,1.2.29,
,,"For the sea's worth. But, look! what lights come yond?",1.2.30,
,IAGO,,,
,,Those are the raised father and his friends:,1.2.31,
,,You were best go in.,1.2.32,
,OTHELLO,,,
,,Not I	I must be found:,1.2.33,
,,"My parts, my title and my perfect soul",1.2.34,
,,Shall manifest me rightly. Is it they?,1.2.35,
,IAGO,,,
,,"By Janus, I think no.",1.2.36,
,,,,"Enter CASSIO, and certain Officers with torches"
,OTHELLO,,,
,,"The servants of the duke, and my lieutenant.",1.2.37,
,,"The goodness of the night upon you, friends!",1.2.38,
,,What is the news?,1.2.39,
,CASSIO,,,
,,"The duke does greet you, general,",1.2.40,
,,"And he requires your haste-post-haste appearance,",1.2.41,
,,Even on the instant.,1.2.42,
,OTHELLO,,,
,,"What is the matter, think you?",1.2.43,
,CASSIO,,,
,,Something from Cyprus as I may divine:,1.2.44,
,,It is a business of some heat: the galleys,1.2.45,
,,Have sent a dozen sequent messengers,1.2.46,
,,"This very night at one another's heels,",1.2.47,
,,"And many of the consuls, raised and met,",1.2.48,
,,Are at the duke's already: you have been,1.2.49,
,,hotly call'd for;,1.2.50,
,,"When, being not at your lodging to be found,",1.2.51,
,,The senate hath sent about three several guests,1.2.52,
,,To search you out.,1.2.53,
,OTHELLO,,,
,,'Tis well I am found by you.,1.2.54,
,,"I will but spend a word here in the house,",1.2.55,
,,And go with you.,1.2.56,
,,,,Exit
,CASSIO,,,
,,"Ancient, what makes he here?",1.2.57,
,IAGO,,,
,,"'Faith, he to-night hath boarded a land carack:",1.2.58,
,,"If it prove lawful prize, he's made for ever.",1.2.59,
,CASSIO,,,
,,I do not understand.,1.2.60,
,IAGO,,,
,,He's married.,1.2.61,
,CASSIO,,,
,,To who?,1.2.62,
,,,,Re-enter OTHELLO
,IAGO,,,
,,"Marry, to--Come, captain, will you go?",1.2.63,
,OTHELLO,,,
,,Have with you.,1.2.64,
,CASSIO,,,
,,Here comes another troop to seek for you.,1.2.65,
,IAGO,,,
,,"It is Brabantio. General, be advised;",1.2.66,
,,He comes to bad intent.,1.2.67,
,,,,"Enter BRABANTIO, RODERIGO, and Officers with torches and weapons"
,OTHELLO,,,
,,Holla! stand there!,1.2.68,
,RODERIGO,,,
,,"Signior, it is the Moor.",1.2.69,
,BRABANTIO,,,
,,"Down with him, thief!",1.2.70,
,,,,They draw on both sides
,IAGO,,,
,,"You, Roderigo! come, sir, I am for you.",1.2.71,
,OTHELLO,,,
,,"Keep up your bright swords, for the dew will rust them.",1.2.72,
,,"Good signior, you shall more command with years",1.2.73,
,,Than with your weapons.,1.2.74,
,BRABANTIO,,,
,,"O thou foul thief, where hast thou stow'd my daughter?",1.2.75,
,,"Damn'd as thou art, thou hast enchanted her;",1.2.76,
,,"For I'll refer me to all things of sense,",1.2.77,
,,"If she in chains of magic were not bound,",1.2.78,
,,"Whether a maid so tender, fair and happy,",1.2.79,
,,So opposite to marriage that she shunned,1.2.80,
,,"The wealthy curled darlings of our nation,",1.2.81,
,,"Would ever have, to incur a general mock,",1.2.82,
,,Run from her guardage to the sooty bosom,1.2.83,
,,"Of such a thing as thou, to fear, not to delight.",1.2.84,
,,"Judge me the world, if 'tis not gross in sense",1.2.85,
,,"That thou hast practised on her with foul charms,",1.2.86,
,,Abused her delicate youth with drugs or minerals,1.2.87,
,,That weaken motion: I'll have't disputed on;,1.2.88,
,,'Tis probable and palpable to thinking.,1.2.89,
,,I therefore apprehend and do attach thee,1.2.90,
,,"For an abuser of the world, a practiser",1.2.91,
,,Of arts inhibited and out of warrant.,1.2.92,
,,"Lay hold upon him: if he do resist,",1.2.93,
,,Subdue him at his peril.,1.2.94,
,OTHELLO,,,
,,"Hold your hands,",1.2.95,
,,"Both you of my inclining, and the rest:",1.2.96,
,,"Were it my cue to fight, I should have known it",1.2.97,
,,Without a prompter. Where will you that I go,1.2.98,
,,To answer this your charge?,1.2.99,
,BRABANTIO,,,
,,"To prison, till fit time",1.2.100,
,,Of law and course of direct session,1.2.101,
,,Call thee to answer.,1.2.102,
,OTHELLO,,,
,,What if I do obey?,1.2.103,
,,"How may the duke be therewith satisfied,",1.2.104,
,,"Whose messengers are here about my side,",1.2.105,
,,Upon some present business of the state,1.2.106,
,,To bring me to him?,1.2.107,
,First Officer,,,
,,"'Tis true, most worthy signior;",1.2.108,
,,"The duke's in council and your noble self,",1.2.109,
,,"I am sure, is sent for.",1.2.110,
,BRABANTIO,,,
,,How! the duke in council!,1.2.111,
,,In this time of the night! Bring him away:,1.2.112,
,,"Mine's not an idle cause: the duke himself,",1.2.113,
,,"Or any of my brothers of the state,",1.2.114,
,,Cannot but feel this wrong as 'twere their own;,1.2.115,
,,"For if such actions may have passage free,",1.2.116,
,,Bond-slaves and pagans shall our statesmen be.,1.2.117,
,,,,Exeunt
SCENE III. A council-chamber.,,,,
,,,,The DUKE and Senators sitting at a table; Officers attending
,DUKE OF VENICE,,,
,,There is no composition in these news,1.3.1,
,,That gives them credit.,1.3.2,
,First Senator,,,
,,"Indeed, they are disproportion'd;",1.3.3,
,,My letters say a hundred and seven galleys.,1.3.4,
,DUKE OF VENICE,,,
,,"And mine, a hundred and forty.",1.3.5,
,Second Senator,,,
,,"And mine, two hundred:",1.3.6,
,,"But though they jump not on a just account,--",1.3.7,
,,"As in these cases, where the aim reports,",1.3.8,
,,'Tis oft with difference--yet do they all confirm,1.3.9,
,,"A Turkish fleet, and bearing up to Cyprus.",1.3.10,
,DUKE OF VENICE,,,
,,"Nay, it is possible enough to judgment:",1.3.11,
,,"I do not so secure me in the error,",1.3.12,
,,But the main article I do approve,1.3.13,
,,In fearful sense.,1.3.14,
,Sailor,,,
,,"[Within]  What, ho! what, ho! what, ho!",1.3.15,
,First Officer,,,
,,A messenger from the galleys.,1.3.16,
,,,,Enter a Sailor
,DUKE OF VENICE,,,
,,"Now, what's the business?",1.3.17,
,Sailor,,,
,,The Turkish preparation makes for Rhodes;,1.3.18,
,,So was I bid report here to the state,1.3.19,
,,By Signior Angelo.,1.3.20,
,DUKE OF VENICE,,,
,,How say you by this change?,1.3.21,
,First Senator,,,
,,"This cannot be,",1.3.22,
,,"By no assay of reason: 'tis a pageant,",1.3.23,
,,To keep us in false gaze. When we consider,1.3.24,
,,"The importancy of Cyprus to the Turk,",1.3.25,
,,"And let ourselves again but understand,",1.3.26,
,,"That as it more concerns the Turk than Rhodes,",1.3.27,
,,"So may he with more facile question bear it,",1.3.28,
,,"For that it stands not in such warlike brace,",1.3.29,
,,But altogether lacks the abilities,1.3.30,
,,"That Rhodes is dress'd in: if we make thought of this,",1.3.31,
,,We must not think the Turk is so unskilful,1.3.32,
,,"To leave that latest which concerns him first,",1.3.33,
,,"Neglecting an attempt of ease and gain,",1.3.34,
,,To wake and wage a danger profitless.,1.3.35,
,DUKE OF VENICE,,,
,,"Nay, in all confidence, he's not for Rhodes.",1.3.36,
,First Officer,,,
,,Here is more news.,1.3.37,
,,,,Enter a Messenger
,Messenger,,,
,,"The Ottomites, reverend and gracious,",1.3.38,
,,"Steering with due course towards the isle of Rhodes,",1.3.39,
,,Have there injointed them with an after fleet.,1.3.40,
,First Senator,,,
,,"Ay, so I thought. How many, as you guess?",1.3.41,
,Messenger,,,
,,Of thirty sail: and now they do restem,1.3.42,
,,"Their backward course, bearing with frank appearance",1.3.43,
,,"Their purposes toward Cyprus. Signior Montano,",1.3.44,
,,"Your trusty and most valiant servitor,",1.3.45,
,,"With his free duty recommends you thus,",1.3.46,
,,And prays you to believe him.,1.3.47,
,DUKE OF VENICE,,,
,,"'Tis certain, then, for Cyprus.",1.3.48,
,,"Marcus Luccicos, is not he in town?",1.3.49,
,First Senator,,,
,,He's now in Florence.,1.3.50,
,DUKE OF VENICE,,,
,,Write from us to him; post-post-haste dispatch.,1.3.51,
,First Senator,,,
,,Here comes Brabantio and the valiant Moor.,1.3.52,
,,,,"Enter BRABANTIO, OTHELLO, IAGO, RODERIGO, and Officers"
,DUKE OF VENICE,,,
,,"Valiant Othello, we must straight employ you",1.3.53,
,,Against the general enemy Ottoman.,1.3.54,
,,,,To BRABANTIO
,,"I did not see you; welcome, gentle signior;",1.3.55,
,,We lack'd your counsel and your help tonight.,1.3.56,
,BRABANTIO,,,
,,"So did I yours. Good your grace, pardon me;",1.3.57,
,,Neither my place nor aught I heard of business,1.3.58,
,,"Hath raised me from my bed, nor doth the general care",1.3.59,
,,"Take hold on me, for my particular grief",1.3.60,
,,Is of so flood-gate and o'erbearing nature,1.3.61,
,,That it engluts and swallows other sorrows,1.3.62,
,,And it is still itself.,1.3.63,
,DUKE OF VENICE,,,
,,"Why, what's the matter?",1.3.64,
,BRABANTIO,,,
,,"My daughter! O, my daughter!",1.3.65,
,DUKE OF VENICE,,,
,Senator,,,
,,Dead?,1.3.66,
,BRABANTIO,,,
,,"Ay, to me;",1.3.67,
,,"She is abused, stol'n from me, and corrupted",1.3.68,
,,By spells and medicines bought of mountebanks;,1.3.69,
,,"For nature so preposterously to err,",1.3.70,
,,"Being not deficient, blind, or lame of sense,",1.3.71,
,,Sans witchcraft could not.,1.3.72,
,DUKE OF VENICE,,,
,,Whoe'er he be that in this foul proceeding,1.3.73,
,,Hath thus beguiled your daughter of herself,1.3.74,
,,"And you of her, the bloody book of law",1.3.75,
,,You shall yourself read in the bitter letter,1.3.76,
,,"After your own sense, yea, though our proper son",1.3.77,
,,Stood in your action.,1.3.78,
,BRABANTIO,,,
,,Humbly I thank your grace.,1.3.79,
,,"Here is the man, this Moor, whom now, it seems,",1.3.80,
,,Your special mandate for the state-affairs,1.3.81,
,,Hath hither brought.,1.3.82,
,DUKE OF VENICE,,,
,Senator,,,
,,We are very sorry for't.,1.3.83,
,DUKE OF VENICE,,,
,,"[To OTHELLO]  What, in your own part, can you say to this?",1.3.84,
,BRABANTIO,,,
,,"Nothing, but this is so.",1.3.85,
,OTHELLO,,,
,,"Most potent, grave, and reverend signiors,",1.3.86,
,,"My very noble and approved good masters,",1.3.87,
,,"That I have ta'en away this old man's daughter,",1.3.88,
,,"It is most true; true, I have married her:",1.3.89,
,,The very head and front of my offending,1.3.90,
,,"Hath this extent, no more. Rude am I in my speech,",1.3.91,
,,And little bless'd with the soft phrase of peace:,1.3.92,
,,"For since these arms of mine had seven years' pith,",1.3.93,
,,"Till now some nine moons wasted, they have used",1.3.94,
,,"Their dearest action in the tented field,",1.3.95,
,,"And little of this great world can I speak,",1.3.96,
,,"More than pertains to feats of broil and battle,",1.3.97,
,,And therefore little shall I grace my cause,1.3.98,
,,"In speaking for myself. Yet, by your gracious patience,",1.3.99,
,,I will a round unvarnish'd tale deliver,1.3.100,
,,"Of my whole course of love; what drugs, what charms,",1.3.101,
,,"What conjuration and what mighty magic,",1.3.102,
,,"For such proceeding I am charged withal,",1.3.103,
,,I won his daughter.,1.3.104,
,BRABANTIO,,,
,,A maiden never bold;,1.3.105,
,,"Of spirit so still and quiet, that her motion",1.3.106,
,,"Blush'd at herself; and she, in spite of nature,",1.3.107,
,,"Of years, of country, credit, every thing,",1.3.108,
,,To fall in love with what she fear'd to look on!,1.3.109,
,,It is a judgment maim'd and most imperfect,1.3.110,
,,That will confess perfection so could err,1.3.111,
,,"Against all rules of nature, and must be driven",1.3.112,
,,"To find out practises of cunning hell,",1.3.113,
,,Why this should be. I therefore vouch again,1.3.114,
,,"That with some mixtures powerful o'er the blood,",1.3.115,
,,"Or with some dram conjured to this effect,",1.3.116,
,,He wrought upon her.,1.3.117,
,DUKE OF VENICE,,,
,,"To vouch this, is no proof,",1.3.118,
,,Without more wider and more overt test,1.3.119,
,,Than these thin habits and poor likelihoods,1.3.120,
,,Of modern seeming do prefer against him.,1.3.121,
,First Senator,,,
,,"But, Othello, speak:",1.3.122,
,,Did you by indirect and forced courses,1.3.123,
,,Subdue and poison this young maid's affections?,1.3.124,
,,Or came it by request and such fair question,1.3.125,
,,As soul to soul affordeth?,1.3.126,
,OTHELLO,,,
,,"I do beseech you,",1.3.127,
,,"Send for the lady to the Sagittary,",1.3.128,
,,And let her speak of me before her father:,1.3.129,
,,"If you do find me foul in her report,",1.3.130,
,,"The trust, the office I do hold of you,",1.3.131,
,,"Not only take away, but let your sentence",1.3.132,
,,Even fall upon my life.,1.3.133,
,DUKE OF VENICE,,,
,,Fetch Desdemona hither.,1.3.134,
,OTHELLO,,,
,,"Ancient, conduct them: you best know the place.",1.3.135,
,,,,Exeunt IAGO and Attendants
,,"And, till she come, as truly as to heaven",1.3.136,
,,"I do confess the vices of my blood,",1.3.137,
,,So justly to your grave ears I'll present,1.3.138,
,,"How I did thrive in this fair lady's love,",1.3.139,
,,And she in mine.,1.3.140,
,DUKE OF VENICE,,,
,,"Say it, Othello.",1.3.141,
,OTHELLO,,,
,,Her father loved me; oft invited me;,1.3.142,
,,"Still question'd me the story of my life,",1.3.143,
,,"From year to year, the battles, sieges, fortunes,",1.3.144,
,,That I have passed.,1.3.145,
,,"I ran it through, even from my boyish days,",1.3.146,
,,To the very moment that he bade me tell it;,1.3.147,
,,"Wherein I spake of most disastrous chances,",1.3.148,
,,Of moving accidents by flood and field,1.3.149,
,,"Of hair-breadth scapes i' the imminent deadly breach,",1.3.150,
,,Of being taken by the insolent foe,1.3.151,
,,"And sold to slavery, of my redemption thence",1.3.152,
,,And portance in my travels' history:,1.3.153,
,,"Wherein of antres vast and deserts idle,",1.3.154,
,,"Rough quarries, rocks and hills whose heads touch heaven",1.3.155,
,,"It was my hint to speak,--such was the process;",1.3.156,
,,"And of the Cannibals that each other eat,",1.3.157,
,,The Anthropophagi and men whose heads,1.3.158,
,,Do grow beneath their shoulders. This to hear,1.3.159,
,,Would Desdemona seriously incline:,1.3.160,
,,But still the house-affairs would draw her thence:,1.3.161,
,,"Which ever as she could with haste dispatch,",1.3.162,
,,"She'ld come again, and with a greedy ear",1.3.163,
,,"Devour up my discourse: which I observing,",1.3.164,
,,"Took once a pliant hour, and found good means",1.3.165,
,,To draw from her a prayer of earnest heart,1.3.166,
,,"That I would all my pilgrimage dilate,",1.3.167,
,,"Whereof by parcels she had something heard,",1.3.168,
,,"But not intentively: I did consent,",1.3.169,
,,"And often did beguile her of her tears,",1.3.170,
,,When I did speak of some distressful stroke,1.3.171,
,,"That my youth suffer'd. My story being done,",1.3.172,
,,She gave me for my pains a world of sighs:,1.3.173,
,,"She swore, in faith, twas strange, 'twas passing strange,",1.3.174,
,,"'Twas pitiful, 'twas wondrous pitiful:",1.3.175,
,,"She wish'd she had not heard it, yet she wish'd",1.3.176,
,,"That heaven had made her such a man: she thank'd me,",1.3.177,
,,"And bade me, if I had a friend that loved her,",1.3.178,
,,I should but teach him how to tell my story.,1.3.179,
,,And that would woo her. Upon this hint I spake:,1.3.180,
,,"She loved me for the dangers I had pass'd,",1.3.181,
,,And I loved her that she did pity them.,1.3.182,
,,This only is the witchcraft I have used:,1.3.183,
,,Here comes the lady; let her witness it.,1.3.184,
,,,,"Enter DESDEMONA, IAGO, and Attendants"
,DUKE OF VENICE,,,
,,I think this tale would win my daughter too.,1.3.185,
,,"Good Brabantio,",1.3.186,
,,Take up this mangled matter at the best:,1.3.187,
,,Men do their broken weapons rather use,1.3.188,
,,Than their bare hands.,1.3.189,
,BRABANTIO,,,
,,"I pray you, hear her speak:",1.3.190,
,,"If she confess that she was half the wooer,",1.3.191,
,,"Destruction on my head, if my bad blame",1.3.192,
