Chapter,Player,Line,Line ID,Stage Direction
,,A bird of my tongue is better than a beast of yours.,1.1.124,
,BENEDICK,,,
,,"I would my horse had the speed of your tongue, and",1.1.125,
,,"so good a continuer. But keep your way, i' God's",1.1.126,
,,name; I have done.,1.1.127,
,BEATRICE,,,
,,You always end with a jade's trick: I know you of old.,1.1.128,
,DON PEDRO,,,
,,"That is the sum of all, Leonato. Signior Claudio",1.1.129,
,,"and Signior Benedick, my dear friend Leonato hath",1.1.130,
,,invited you all. I tell him we shall stay here at,1.1.131,
,,the least a month; and he heartily prays some,1.1.132,
,,occasion may detain us longer. I dare swear he is no,1.1.133,
,,"hypocrite, but prays from his heart.",1.1.134,
,LEONATO,,,
,,"If you swear, my lord, you shall not be forsworn.",1.1.135,
,,,,To DON JOHN
,,"Let me bid you welcome, my lord: being reconciled to",1.1.136,
,,"the prince your brother, I owe you all duty.",1.1.137,
,DON JOHN,,,
,,"I thank you: I am not of many words, but I thank",1.1.138,
,,you.,1.1.139,
,LEONATO,,,
,,Please it your grace lead on?,1.1.140,
,DON PEDRO,,,
,,"Your hand, Leonato; we will go together.",1.1.141,
,,,,Exeunt all except BENEDICK and CLAUDIO
,CLAUDIO,,,
,,"Benedick, didst thou note the daughter of Signior Leonato?",1.1.142,
,BENEDICK,,,
,,I noted her not; but I looked on her.,1.1.143,
,CLAUDIO,,,
,,Is she not a modest young lady?,1.1.144,
,BENEDICK,,,
,,"Do you question me, as an honest man should do, for",1.1.145,
,,my simple true judgment; or would you have me speak,1.1.146,
,,"after my custom, as being a professed tyrant to their sex?",1.1.147,
,CLAUDIO,,,
,,No; I pray thee speak in sober judgment.,1.1.148,
,BENEDICK,,,
,,"Why, i' faith, methinks she's too low for a high",1.1.149,
,,"praise, too brown for a fair praise and too little",1.1.150,
,,for a great praise: only this commendation I can,1.1.151,
,,"afford her, that were she other than she is, she",1.1.152,
,,"were unhandsome; and being no other but as she is, I",1.1.153,
,,do not like her.,1.1.154,
,CLAUDIO,,,
,,Thou thinkest I am in sport: I pray thee tell me,1.1.155,
,,truly how thou likest her.,1.1.156,
,BENEDICK,,,
,,"Would you buy her, that you inquire after her?",1.1.157,
,CLAUDIO,,,
,,Can the world buy such a jewel?,1.1.158,
,BENEDICK,,,
,,"Yea, and a case to put it into. But speak you this",1.1.159,
,,"with a sad brow? or do you play the flouting Jack,",1.1.160,
,,to tell us Cupid is a good hare-finder and Vulcan a,1.1.161,
,,"rare carpenter? Come, in what key shall a man take",1.1.162,
,,"you, to go in the song?",1.1.163,
,CLAUDIO,,,
,,In mine eye she is the sweetest lady that ever I,1.1.164,
,,looked on.,1.1.165,
,BENEDICK,,,
,,I can see yet without spectacles and I see no such,1.1.166,
,,"matter: there's her cousin, an she were not",1.1.167,
,,"possessed with a fury, exceeds her as much in beauty",1.1.168,
,,as the first of May doth the last of December. But I,1.1.169,
,,"hope you have no intent to turn husband, have you?",1.1.170,
,CLAUDIO,,,
,,"I would scarce trust myself, though I had sworn the",1.1.171,
,,"contrary, if Hero would be my wife.",1.1.172,
,BENEDICK,,,
,,"Is't come to this? In faith, hath not the world",1.1.173,
,,one man but he will wear his cap with suspicion?,1.1.174,
,,Shall I never see a bachelor of three-score again?,1.1.175,
,,"Go to, i' faith; an thou wilt needs thrust thy neck",1.1.176,
,,"into a yoke, wear the print of it and sigh away",1.1.177,
,,Sundays. Look Don Pedro is returned to seek you.,1.1.178,
,,,,Re-enter DON PEDRO
,DON PEDRO,,,
,,"What secret hath held you here, that you followed",1.1.179,
,,not to Leonato's?,1.1.180,
,BENEDICK,,,
,,I would your grace would constrain me to tell.,1.1.181,
,DON PEDRO,,,
,,I charge thee on thy allegiance.,1.1.182,
,BENEDICK,,,
,,"You hear, Count Claudio: I can be secret as a dumb",1.1.183,
,,"man; I would have you think so; but, on my",1.1.184,
,,"allegiance, mark you this, on my allegiance. He is",1.1.185,
,,in love. With who? now that is your grace's part.,1.1.186,
,,"Mark how short his answer is;--With Hero, Leonato's",1.1.187,
,,short daughter.,1.1.188,
,CLAUDIO,,,
,,"If this were so, so were it uttered.",1.1.189,
,BENEDICK,,,
,,"Like the old tale, my lord: 'it is not so, nor",1.1.190,
,,"'twas not so, but, indeed, God forbid it should be",1.1.191,
,,so.',1.1.192,
,CLAUDIO,,,
,,"If my passion change not shortly, God forbid it",1.1.193,
,,should be otherwise.,1.1.194,
,DON PEDRO,,,
,,"Amen, if you love her; for the lady is very well worthy.",1.1.195,
,CLAUDIO,,,
,,"You speak this to fetch me in, my lord.",1.1.196,
,DON PEDRO,,,
,,"By my troth, I speak my thought.",1.1.197,
,CLAUDIO,,,
,,"And, in faith, my lord, I spoke mine.",1.1.198,
,BENEDICK,,,
,,"And, by my two faiths and troths, my lord, I spoke mine.",1.1.199,
,CLAUDIO,,,
,,"That I love her, I feel.",1.1.200,
,DON PEDRO,,,
,,"That she is worthy, I know.",1.1.201,
,BENEDICK,,,
,,That I neither feel how she should be loved nor,1.1.202,
,,"know how she should be worthy, is the opinion that",1.1.203,
,,fire cannot melt out of me: I will die in it at the stake.,1.1.204,
,DON PEDRO,,,
,,Thou wast ever an obstinate heretic in the despite,1.1.205,
,,of beauty.,1.1.206,
,CLAUDIO,,,
,,And never could maintain his part but in the force,1.1.207,
,,of his will.,1.1.208,
,BENEDICK,,,
,,"That a woman conceived me, I thank her; that she",1.1.209,
,,"brought me up, I likewise give her most humble",1.1.210,
,,thanks: but that I will have a recheat winded in my,1.1.211,
,,"forehead, or hang my bugle in an invisible baldrick,",1.1.212,
,,all women shall pardon me. Because I will not do,1.1.213,
,,"them the wrong to mistrust any, I will do myself the",1.1.214,
,,"right to trust none; and the fine is, for the which",1.1.215,
,,"I may go the finer, I will live a bachelor.",1.1.216,
,DON PEDRO,,,
,,"I shall see thee, ere I die, look pale with love.",1.1.217,
,BENEDICK,,,
,,"With anger, with sickness, or with hunger, my lord,",1.1.218,
,,not with love: prove that ever I lose more blood,1.1.219,
,,"with love than I will get again with drinking, pick",1.1.220,
,,out mine eyes with a ballad-maker's pen and hang me,1.1.221,
,,up at the door of a brothel-house for the sign of,1.1.222,
,,blind Cupid.,1.1.223,
,DON PEDRO,,,
,,"Well, if ever thou dost fall from this faith, thou",1.1.224,
,,wilt prove a notable argument.,1.1.225,
,BENEDICK,,,
,,"If I do, hang me in a bottle like a cat and shoot",1.1.226,
,,"at me; and he that hits me, let him be clapped on",1.1.227,
,,"the shoulder, and called Adam.",1.1.228,
,DON PEDRO,,,
,,"Well, as time shall try: 'In time the savage bull",1.1.229,
,,doth bear the yoke.',1.1.230,
,BENEDICK,,,
,,The savage bull may; but if ever the sensible,1.1.231,
,,"Benedick bear it, pluck off the bull's horns and set",1.1.232,
,,"them in my forehead: and let me be vilely painted,",1.1.233,
,,and in such great letters as they write 'Here is,1.1.234,
,,"good horse to hire,' let them signify under my sign",1.1.235,
,,'Here you may see Benedick the married man.',1.1.236,
,CLAUDIO,,,
,,"If this should ever happen, thou wouldst be horn-mad.",1.1.237,
,DON PEDRO,,,
,,"Nay, if Cupid have not spent all his quiver in",1.1.238,
,,"Venice, thou wilt quake for this shortly.",1.1.239,
,BENEDICK,,,
,,"I look for an earthquake too, then.",1.1.240,
,DON PEDRO,,,
,,"Well, you temporize with the hours. In the",1.1.241,
,,"meantime, good Signior Benedick, repair to",1.1.242,
,,Leonato's: commend me to him and tell him I will,1.1.243,
,,not fail him at supper; for indeed he hath made,1.1.244,
,,great preparation.,1.1.245,
,BENEDICK,,,
,,I have almost matter enough in me for such an,1.1.246,
,,embassage; and so I commit you--,1.1.247,
,CLAUDIO,,,
,,"To the tuition of God: From my house, if I had it,--",1.1.248,
,DON PEDRO,,,
,,"The sixth of July: Your loving friend, Benedick.",1.1.249,
,BENEDICK,,,
,,"Nay, mock not, mock not. The body of your",1.1.250,
,,"discourse is sometime guarded with fragments, and",1.1.251,
,,the guards are but slightly basted on neither: ere,1.1.252,
,,"you flout old ends any further, examine your",1.1.253,
,,conscience: and so I leave you.,1.1.254,
,,,,Exit
,CLAUDIO,,,
,,"My liege, your highness now may do me good.",1.1.255,
,DON PEDRO,,,
,,"My love is thine to teach: teach it but how,",1.1.256,
,,And thou shalt see how apt it is to learn,1.1.257,
,,Any hard lesson that may do thee good.,1.1.258,
,CLAUDIO,,,
,,"Hath Leonato any son, my lord?",1.1.259,
,DON PEDRO,,,
,,No child but Hero; she's his only heir.,1.1.260,
,,"Dost thou affect her, Claudio?",1.1.261,
,CLAUDIO,,,
,,"O, my lord,",1.1.262,
,,"When you went onward on this ended action,",1.1.263,
,,"I look'd upon her with a soldier's eye,",1.1.264,
,,"That liked, but had a rougher task in hand",1.1.265,
,,Than to drive liking to the name of love:,1.1.266,
,,But now I am return'd and that war-thoughts,1.1.267,
,,"Have left their places vacant, in their rooms",1.1.268,
,,"Come thronging soft and delicate desires,",1.1.269,
,,"All prompting me how fair young Hero is,",1.1.270,
,,"Saying, I liked her ere I went to wars.",1.1.271,
,DON PEDRO,,,
,,Thou wilt be like a lover presently,1.1.272,
,,And tire the hearer with a book of words.,1.1.273,
,,"If thou dost love fair Hero, cherish it,",1.1.274,
,,"And I will break with her and with her father,",1.1.275,
,,And thou shalt have her. Was't not to this end,1.1.276,
,,That thou began'st to twist so fine a story?,1.1.277,
,CLAUDIO,,,
,,"How sweetly you do minister to love,",1.1.278,
,,That know love's grief by his complexion!,1.1.279,
,,"But lest my liking might too sudden seem,",1.1.280,
,,I would have salved it with a longer treatise.,1.1.281,
,DON PEDRO,,,
,,What need the bridge much broader than the flood?,1.1.282,
,,The fairest grant is the necessity.,1.1.283,
,,"Look, what will serve is fit: 'tis once, thou lovest,",1.1.284,
,,And I will fit thee with the remedy.,1.1.285,
,,I know we shall have revelling to-night:,1.1.286,
,,I will assume thy part in some disguise,1.1.287,
,,"And tell fair Hero I am Claudio,",1.1.288,
,,And in her bosom I'll unclasp my heart,1.1.289,
,,And take her hearing prisoner with the force,1.1.290,
,,And strong encounter of my amorous tale:,1.1.291,
,,Then after to her father will I break;,1.1.292,
,,"And the conclusion is, she shall be thine.",1.1.293,
,,In practise let us put it presently.,1.1.294,
,,,,Exeunt
SCENE II. A room in LEONATO's house.,,,,
,,,,"Enter LEONATO and ANTONIO, meeting"
,LEONATO,,,
,,"How now, brother! Where is my cousin, your son?",1.2.1,
,,hath he provided this music?,1.2.2,
,ANTONIO,,,
,,"He is very busy about it. But, brother, I can tell",1.2.3,
,,you strange news that you yet dreamt not of.,1.2.4,
,LEONATO,,,
,,Are they good?,1.2.5,
,ANTONIO,,,
,,As the event stamps them: but they have a good,1.2.6,
,,cover; they show well outward. The prince and Count,1.2.7,
,,"Claudio, walking in a thick-pleached alley in mine",1.2.8,
,,"orchard, were thus much overheard by a man of mine:",1.2.9,
,,the prince discovered to Claudio that he loved my,1.2.10,
,,niece your daughter and meant to acknowledge it,1.2.11,
,,this night in a dance: and if he found her,1.2.12,
,,"accordant, he meant to take the present time by the",1.2.13,
,,top and instantly break with you of it.,1.2.14,
,LEONATO,,,
,,Hath the fellow any wit that told you this?,1.2.15,
,ANTONIO,,,
,,A good sharp fellow: I will send for him; and,1.2.16,
,,question him yourself.,1.2.17,
,LEONATO,,,
,,"No, no; we will hold it as a dream till it appear",1.2.18,
,,"itself: but I will acquaint my daughter withal,",1.2.19,
,,"that she may be the better prepared for an answer,",1.2.20,
,,if peradventure this be true. Go you and tell her of it.,1.2.21,
,,,,Enter Attendants
,,"Cousins, you know what you have to do. O, I cry you",1.2.22,
,,"mercy, friend; go you with me, and I will use your",1.2.23,
,,"skill. Good cousin, have a care this busy time.",1.2.24,
,,,,Exeunt
SCENE III. The same.,,,,
,,,,Enter DON JOHN and CONRADE
,CONRADE,,,
,,"What the good-year, my lord! why are you thus out",1.3.1,
,,of measure sad?,1.3.2,
,DON JOHN,,,
,,There is no measure in the occasion that breeds;,1.3.3,
,,therefore the sadness is without limit.,1.3.4,
,CONRADE,,,
,,You should hear reason.,1.3.5,
,DON JOHN,,,
,,"And when I have heard it, what blessing brings it?",1.3.6,
,CONRADE,,,
,,"If not a present remedy, at least a patient",1.3.7,
,,sufferance.,1.3.8,
,DON JOHN,,,
,,"I wonder that thou, being, as thou sayest thou art,",1.3.9,
,,"born under Saturn, goest about to apply a moral",1.3.10,
,,medicine to a mortifying mischief. I cannot hide,1.3.11,
,,what I am: I must be sad when I have cause and smile,1.3.12,
,,"at no man's jests, eat when I have stomach and wait",1.3.13,
,,"for no man's leisure, sleep when I am drowsy and",1.3.14,
,,"tend on no man's business, laugh when I am merry and",1.3.15,
,,claw no man in his humour.,1.3.16,
,CONRADE,,,
,,"Yea, but you must not make the full show of this",1.3.17,
,,till you may do it without controlment. You have of,1.3.18,
,,"late stood out against your brother, and he hath",1.3.19,
,,ta'en you newly into his grace; where it is,1.3.20,
,,impossible you should take true root but by the,1.3.21,
,,fair weather that you make yourself: it is needful,1.3.22,
,,that you frame the season for your own harvest.,1.3.23,
,DON JOHN,,,
,,I had rather be a canker in a hedge than a rose in,1.3.24,
,,"his grace, and it better fits my blood to be",1.3.25,
,,disdained of all than to fashion a carriage to rob,1.3.26,
,,"love from any: in this, though I cannot be said to",1.3.27,
,,"be a flattering honest man, it must not be denied",1.3.28,
,,but I am a plain-dealing villain. I am trusted with,1.3.29,
,,a muzzle and enfranchised with a clog; therefore I,1.3.30,
,,have decreed not to sing in my cage. If I had my,1.3.31,
,,"mouth, I would bite; if I had my liberty, I would do",1.3.32,
,,my liking: in the meantime let me be that I am and,1.3.33,
,,seek not to alter me.,1.3.34,
,CONRADE,,,
,,Can you make no use of your discontent?,1.3.35,
,DON JOHN,,,
,,"I make all use of it, for I use it only.",1.3.36,
,,Who comes here?,1.3.37,
,,,,Enter BORACHIO
,,"What news, Borachio?",1.3.38,
,BORACHIO,,,
,,I came yonder from a great supper: the prince your,1.3.39,
,,brother is royally entertained by Leonato: and I,1.3.40,
,,can give you intelligence of an intended marriage.,1.3.41,
,DON JOHN,,,
,,Will it serve for any model to build mischief on?,1.3.42,
,,What is he for a fool that betroths himself to,1.3.43,
,,unquietness?,1.3.44,
,BORACHIO,,,
,,"Marry, it is your brother's right hand.",1.3.45,
,DON JOHN,,,
,,Who? the most exquisite Claudio?,1.3.46,
,BORACHIO,,,
,,Even he.,1.3.47,
,DON JOHN,,,
,,"A proper squire! And who, and who? which way looks",1.3.48,
,,he?,1.3.49,
,BORACHIO,,,
,,"Marry, on Hero, the daughter and heir of Leonato.",1.3.50,
,DON JOHN,,,
,,A very forward March-chick! How came you to this?,1.3.51,
,BORACHIO,,,
,,"Being entertained for a perfumer, as I was smoking a",1.3.52,
,,"musty room, comes me the prince and Claudio, hand",1.3.53,
,,in hand in sad conference: I whipt me behind the,1.3.54,
,,arras; and there heard it agreed upon that the,1.3.55,
,,"prince should woo Hero for himself, and having",1.3.56,
,,"obtained her, give her to Count Claudio.",1.3.57,
,DON JOHN,,,
,,"Come, come, let us thither: this may prove food to",1.3.58,
,,my displeasure. That young start-up hath all the,1.3.59,
,,"glory of my overthrow: if I can cross him any way, I",1.3.60,
,,"bless myself every way. You are both sure, and will assist me?",1.3.61,
,CONRADE,,,
,,"To the death, my lord.",1.3.62,
,DON JOHN,,,
,,Let us to the great supper: their cheer is the,1.3.63,
,,greater that I am subdued. Would the cook were of,1.3.64,
,,my mind! Shall we go prove what's to be done?,1.3.65,
,BORACHIO,,,
,,We'll wait upon your lordship.,1.3.66,
,,,,Exeunt
ACT II,,,,
SCENE I. A hall in LEONATO'S house.,,,,
,,,,"Enter LEONATO, ANTONIO, HERO, BEATRICE, and others"
,LEONATO,,,
,,Was not Count John here at supper?,2.1.1,
,ANTONIO,,,
,,I saw him not.,2.1.2,
,BEATRICE,,,
,,How tartly that gentleman looks! I never can see,2.1.3,
,,him but I am heart-burned an hour after.,2.1.4,
,HERO,,,
,,He is of a very melancholy disposition.,2.1.5,
,BEATRICE,,,
,,He were an excellent man that were made just in the,2.1.6,
,,midway between him and Benedick: the one is too,2.1.7,
,,"like an image and says nothing, and the other too",2.1.8,
,,"like my lady's eldest son, evermore tattling.",2.1.9,
,LEONATO,,,
,,Then half Signior Benedick's tongue in Count John's,2.1.10,
,,"mouth, and half Count John's melancholy in Signior",2.1.11,
,,"Benedick's face,--",2.1.12,
,BEATRICE,,,
,,"With a good leg and a good foot, uncle, and money",2.1.13,
,,"enough in his purse, such a man would win any woman",2.1.14,
,,"in the world, if a' could get her good-will.",2.1.15,
,LEONATO,,,
,,"By my troth, niece, thou wilt never get thee a",2.1.16,
,,"husband, if thou be so shrewd of thy tongue.",2.1.17,
,ANTONIO,,,
,,"In faith, she's too curst.",2.1.18,
,BEATRICE,,,
,,Too curst is more than curst: I shall lessen God's,2.1.19,
,,"sending that way; for it is said, 'God sends a curst",2.1.20,
,,cow short horns;' but to a cow too curst he sends none.,2.1.21,
,LEONATO,,,
,,"So, by being too curst, God will send you no horns.",2.1.22,
,BEATRICE,,,
,,"Just, if he send me no husband; for the which",2.1.23,
,,blessing I am at him upon my knees every morning and,2.1.24,
,,"evening. Lord, I could not endure a husband with a",2.1.25,
,,beard on his face: I had rather lie in the woollen.,2.1.26,
,LEONATO,,,
,,You may light on a husband that hath no beard.,2.1.27,
,BEATRICE,,,
,,What should I do with him? dress him in my apparel,2.1.28,
,,and make him my waiting-gentlewoman? He that hath a,2.1.29,
,,"beard is more than a youth, and he that hath no",2.1.30,
,,beard is less than a man: and he that is more than,2.1.31,
,,"a youth is not for me, and he that is less than a",2.1.32,
,,"man, I am not for him: therefore, I will even take",2.1.33,
,,"sixpence in earnest of the bear-ward, and lead his",2.1.34,
,,apes into hell.,2.1.35,
,LEONATO,,,
,,"Well, then, go you into hell?",2.1.36,
,BEATRICE,,,
,,"No, but to the gate; and there will the devil meet",2.1.37,
,,"me, like an old cuckold, with horns on his head, and",2.1.38,
,,"say 'Get you to heaven, Beatrice, get you to",2.1.39,
,,heaven; here's no place for you maids:' so deliver,2.1.40,
,,"I up my apes, and away to Saint Peter for the",2.1.41,
,,"heavens; he shows me where the bachelors sit, and",2.1.42,
,,there live we as merry as the day is long.,2.1.43,
,ANTONIO,,,
,,"[To HERO]  Well, niece, I trust you will be ruled",2.1.44,
,,by your father.,2.1.45,
,BEATRICE,,,
,,"Yes, faith; it is my cousin's duty to make curtsy",2.1.46,
,,"and say 'Father, as it please you.' But yet for all",2.1.47,
,,"that, cousin, let him be a handsome fellow, or else",2.1.48,
,,"make another curtsy and say 'Father, as it please",2.1.49,
,,me.',2.1.50,
,LEONATO,,,
,,"Well, niece, I hope to see you one day fitted with a husband.",2.1.51,
,BEATRICE,,,
,,Not till God make men of some other metal than,2.1.52,
,,earth. Would it not grieve a woman to be,2.1.53,
,,overmastered with a pierce of valiant dust? to make,2.1.54,
,,an account of her life to a clod of wayward marl?,2.1.55,
,,"No, uncle, I'll none: Adam's sons are my brethren;",2.1.56,
,,"and, truly, I hold it a sin to match in my kindred.",2.1.57,
,LEONATO,,,
,,"Daughter, remember what I told you: if the prince",2.1.58,
,,"do solicit you in that kind, you know your answer.",2.1.59,
,BEATRICE,,,
,,"The fault will be in the music, cousin, if you be",2.1.60,
,,not wooed in good time: if the prince be too,2.1.61,
,,"important, tell him there is measure in every thing",2.1.62,
,,"and so dance out the answer. For, hear me, Hero:",2.1.63,
,,"wooing, wedding, and repenting, is as a Scotch jig,",2.1.64,
,,"a measure, and a cinque pace: the first suit is hot",2.1.65,
,,"and hasty, like a Scotch jig, and full as",2.1.66,
,,"fantastical; the wedding, mannerly-modest, as a",2.1.67,
,,"measure, full of state and ancientry; and then comes",2.1.68,
,,"repentance and, with his bad legs, falls into the",2.1.69,
,,"cinque pace faster and faster, till he sink into his grave.",2.1.70,
,LEONATO,,,
,,"Cousin, you apprehend passing shrewdly.",2.1.71,
,BEATRICE,,,
,,"I have a good eye, uncle; I can see a church by daylight.",2.1.72,
,LEONATO,,,
,,"The revellers are entering, brother: make good room.",2.1.73,
,,,,All put on their masks
,,,,"Enter DON PEDRO, CLAUDIO, BENEDICK, BALTHASAR, DON JOHN, BORACHIO, MARGARET, URSULA and others, masked"
,DON PEDRO,,,
,,"Lady, will you walk about with your friend?",2.1.74,
,HERO,,,
,,"So you walk softly and look sweetly and say nothing,",2.1.75,
,,I am yours for the walk; and especially when I walk away.,2.1.76,
,DON PEDRO,,,
,,With me in your company?,2.1.77,
