Title,Chapter,Player,Line,Line ID,Stage Direction
,,,"If the king had no son, they would desire to live",1.1.44,
,,,on crutches till he had one.,1.1.45,
,,,,,Exeunt
,SCENE II. A room of state in the same.,,,,
,,,,,"Enter LEONTES, HERMIONE, MAMILLIUS, POLIXENES, CAMILLO, and Attendants"
,,POLIXENES,,,
,,,Nine changes of the watery star hath been,1.2.1,
,,,The shepherd's note since we have left our throne,1.2.2,
,,,Without a burthen: time as long again,1.2.3,
,,,"Would be find up, my brother, with our thanks;",1.2.4,
,,,"And yet we should, for perpetuity,",1.2.5,
,,,"Go hence in debt: and therefore, like a cipher,",1.2.6,
,,,"Yet standing in rich place, I multiply",1.2.7,
,,,With one 'We thank you' many thousands moe,1.2.8,
,,,That go before it.,1.2.9,
,,LEONTES,,,
,,,Stay your thanks a while;,1.2.10,
,,,And pay them when you part.,1.2.11,
,,POLIXENES,,,
,,,"Sir, that's to-morrow.",1.2.12,
,,,"I am question'd by my fears, of what may chance",1.2.13,
,,,Or breed upon our absence; that may blow,1.2.14,
,,,"No sneaping winds at home, to make us say",1.2.15,
,,,"'This is put forth too truly:' besides, I have stay'd",1.2.16,
,,,To tire your royalty.,1.2.17,
,,LEONTES,,,
,,,"We are tougher, brother,",1.2.18,
,,,Than you can put us to't.,1.2.19,
,,POLIXENES,,,
,,,No longer stay.,1.2.20,
,,LEONTES,,,
,,,One seven-night longer.,1.2.21,
,,POLIXENES,,,
,,,"Very sooth, to-morrow.",1.2.22,
,,LEONTES,,,
,,,We'll part the time between's then; and in that,1.2.23,
,,,I'll no gainsaying.,1.2.24,
,,POLIXENES,,,
,,,"Press me not, beseech you, so.",1.2.25,
,,,"There is no tongue that moves, none, none i' the world,",1.2.26,
,,,"So soon as yours could win me: so it should now,",1.2.27,
,,,"Were there necessity in your request, although",1.2.28,
,,,'Twere needful I denied it. My affairs,1.2.29,
,,,Do even drag me homeward: which to hinder,1.2.30,
,,,Were in your love a whip to me; my stay,1.2.31,
,,,"To you a charge and trouble: to save both,",1.2.32,
,,,"Farewell, our brother.",1.2.33,
,,LEONTES,,,
,,,"Tongue-tied, our queen?",1.2.34,
,,,speak you.,1.2.35,
,,HERMIONE,,,
,,,"I had thought, sir, to have held my peace until",1.2.36,
,,,"You have drawn oaths from him not to stay. You, sir,",1.2.37,
,,,"Charge him too coldly. Tell him, you are sure",1.2.38,
,,,All in Bohemia's well; this satisfaction,1.2.39,
,,,"The by-gone day proclaim'd: say this to him,",1.2.40,
,,,He's beat from his best ward.,1.2.41,
,,LEONTES,,,
,,,"Well said, Hermione.",1.2.42,
,,HERMIONE,,,
,,,"To tell, he longs to see his son, were strong:",1.2.43,
,,,"But let him say so then, and let him go;",1.2.44,
,,,"But let him swear so, and he shall not stay,",1.2.45,
,,,We'll thwack him hence with distaffs.,1.2.46,
,,,Yet of your royal presence I'll adventure,1.2.47,
,,,The borrow of a week. When at Bohemia,1.2.48,
,,,"You take my lord, I'll give him my commission",1.2.49,
,,,To let him there a month behind the gest,1.2.50,
,,,"Prefix'd for's parting: yet, good deed, Leontes,",1.2.51,
,,,I love thee not a jar o' the clock behind,1.2.52,
,,,What lady-she her lord. You'll stay?,1.2.53,
,,POLIXENES,,,
,,,"No, madam.",1.2.54,
,,HERMIONE,,,
,,,"Nay, but you will?",1.2.55,
,,POLIXENES,,,
,,,"I may not, verily.",1.2.56,
,,HERMIONE,,,
,,,Verily!,1.2.57,
,,,"You put me off with limber vows; but I,",1.2.58,
,,,Though you would seek to unsphere the,1.2.59,
,,,"stars with oaths,",1.2.60,
,,,"Should yet say 'Sir, no going.' Verily,",1.2.61,
,,,You shall not go: a lady's 'Verily' 's,1.2.62,
,,,As potent as a lord's. Will you go yet?,1.2.63,
,,,"Force me to keep you as a prisoner,",1.2.64,
,,,Not like a guest; so you shall pay your fees,1.2.65,
,,,"When you depart, and save your thanks. How say you?",1.2.66,
,,,"My prisoner? or my guest? by your dread 'Verily,'",1.2.67,
,,,One of them you shall be.,1.2.68,
,,POLIXENES,,,
,,,"Your guest, then, madam:",1.2.69,
,,,To be your prisoner should import offending;,1.2.70,
,,,Which is for me less easy to commit,1.2.71,
,,,Than you to punish.,1.2.72,
,,HERMIONE,,,
,,,"Not your gaoler, then,",1.2.73,
,,,"But your kind hostess. Come, I'll question you",1.2.74,
,,,Of my lord's tricks and yours when you were boys:,1.2.75,
,,,You were pretty lordings then?,1.2.76,
,,POLIXENES,,,
,,,"We were, fair queen,",1.2.77,
,,,Two lads that thought there was no more behind,1.2.78,
,,,"But such a day to-morrow as to-day,",1.2.79,
,,,And to be boy eternal.,1.2.80,
,,HERMIONE,,,
,,,Was not my lord,1.2.81,
,,,The verier wag o' the two?,1.2.82,
,,POLIXENES,,,
,,,"We were as twinn'd lambs that did frisk i' the sun,",1.2.83,
,,,And bleat the one at the other: what we changed,1.2.84,
,,,Was innocence for innocence; we knew not,1.2.85,
,,,"The doctrine of ill-doing, nor dream'd",1.2.86,
,,,"That any did. Had we pursued that life,",1.2.87,
,,,And our weak spirits ne'er been higher rear'd,1.2.88,
,,,"With stronger blood, we should have answer'd heaven",1.2.89,
,,,Boldly 'not guilty;' the imposition clear'd,1.2.90,
,,,Hereditary ours.,1.2.91,
,,HERMIONE,,,
,,,By this we gather,1.2.92,
,,,You have tripp'd since.,1.2.93,
,,POLIXENES,,,
,,,O my most sacred lady!,1.2.94,
,,,Temptations have since then been born to's; for,1.2.95,
,,,In those unfledged days was my wife a girl;,1.2.96,
,,,Your precious self had then not cross'd the eyes,1.2.97,
,,,Of my young play-fellow.,1.2.98,
,,HERMIONE,,,
,,,Grace to boot!,1.2.99,
,,,"Of this make no conclusion, lest you say",1.2.100,
,,,Your queen and I are devils: yet go on;,1.2.101,
,,,"The offences we have made you do we'll answer,",1.2.102,
,,,If you first sinn'd with us and that with us,1.2.103,
,,,You did continue fault and that you slipp'd not,1.2.104,
,,,With any but with us.,1.2.105,
,,LEONTES,,,
,,,Is he won yet?,1.2.106,
,,HERMIONE,,,
,,,He'll stay my lord.,1.2.107,
,,LEONTES,,,
,,,At my request he would not.,1.2.108,
,,,"Hermione, my dearest, thou never spokest",1.2.109,
,,,To better purpose.,1.2.110,
,,HERMIONE,,,
,,,Never?,1.2.111,
,,LEONTES,,,
,,,"Never, but once.",1.2.112,
,,HERMIONE,,,
,,,What! have I twice said well? when was't before?,1.2.113,
,,,"I prithee tell me; cram's with praise, and make's",1.2.114,
,,,As fat as tame things: one good deed dying tongueless,1.2.115,
,,,Slaughters a thousand waiting upon that.,1.2.116,
,,,Our praises are our wages: you may ride's,1.2.117,
,,,With one soft kiss a thousand furlongs ere,1.2.118,
,,,With spur we beat an acre. But to the goal:,1.2.119,
,,,My last good deed was to entreat his stay:,1.2.120,
,,,"What was my first? it has an elder sister,",1.2.121,
,,,"Or I mistake you: O, would her name were Grace!",1.2.122,
,,,But once before I spoke to the purpose: when?,1.2.123,
,,,"Nay, let me have't; I long.",1.2.124,
,,LEONTES,,,
,,,"Why, that was when",1.2.125,
,,,"Three crabbed months had sour'd themselves to death,",1.2.126,
,,,Ere I could make thee open thy white hand,1.2.127,
,,,And clap thyself my love: then didst thou utter,1.2.128,
,,,'I am yours for ever.',1.2.129,
,,HERMIONE,,,
,,,'Tis grace indeed.,1.2.130,
,,,"Why, lo you now, I have spoke to the purpose twice:",1.2.131,
,,,The one for ever earn'd a royal husband;,1.2.132,
,,,The other for some while a friend.,1.2.133,
,,LEONTES,,,
,,,"[Aside]	Too hot, too hot!",1.2.134,
,,,To mingle friendship far is mingling bloods.,1.2.135,
,,,I have tremor cordis on me: my heart dances;,1.2.136,
,,,But not for joy; not joy. This entertainment,1.2.137,
,,,"May a free face put on, derive a liberty",1.2.138,
,,,"From heartiness, from bounty, fertile bosom,",1.2.139,
,,,"And well become the agent; 't may, I grant;",1.2.140,
,,,"But to be paddling palms and pinching fingers,",1.2.141,
,,,"As now they are, and making practised smiles,",1.2.142,
,,,"As in a looking-glass, and then to sigh, as 'twere",1.2.143,
,,,"The mort o' the deer; O, that is entertainment",1.2.144,
,,,"My bosom likes not, nor my brows! Mamillius,",1.2.145,
,,,Art thou my boy?,1.2.146,
,,MAMILLIUS,,,
,,,"Ay, my good lord.",1.2.147,
,,LEONTES,,,
,,,I' fecks!,1.2.148,
,,,"Why, that's my bawcock. What, hast",1.2.149,
,,,smutch'd thy nose?,1.2.150,
,,,"They say it is a copy out of mine. Come, captain,",1.2.151,
,,,"We must be neat; not neat, but cleanly, captain:",1.2.152,
,,,"And yet the steer, the heifer and the calf",1.2.153,
,,,Are all call'd neat.--Still virginalling,1.2.154,
,,,"Upon his palm!--How now, you wanton calf!",1.2.155,
,,,Art thou my calf?,1.2.156,
,,MAMILLIUS,,,
,,,"Yes, if you will, my lord.",1.2.157,
,,LEONTES,,,
,,,"Thou want'st a rough pash and the shoots that I have,",1.2.158,
,,,To be full like me: yet they say we are,1.2.159,
,,,"Almost as like as eggs; women say so,",1.2.160,
,,,That will say anything but were they false,1.2.161,
,,,"As o'er-dyed blacks, as wind, as waters, false",1.2.162,
,,,As dice are to be wish'd by one that fixes,1.2.163,
,,,"No bourn 'twixt his and mine, yet were it true",1.2.164,
,,,"To say this boy were like me. Come, sir page,",1.2.165,
,,,Look on me with your welkin eye: sweet villain!,1.2.166,
,,,Most dear'st! my collop! Can thy dam?--may't be?--,1.2.167,
,,,Affection! thy intention stabs the centre:,1.2.168,
,,,"Thou dost make possible things not so held,",1.2.169,
,,,Communicatest with dreams;--how can this be?--,1.2.170,
,,,"With what's unreal thou coactive art,",1.2.171,
,,,And fellow'st nothing: then 'tis very credent,1.2.172,
,,,"Thou mayst co-join with something; and thou dost,",1.2.173,
,,,"And that beyond commission, and I find it,",1.2.174,
,,,And that to the infection of my brains,1.2.175,
,,,And hardening of my brows.,1.2.176,
,,POLIXENES,,,
,,,What means Sicilia?,1.2.177,
,,HERMIONE,,,
,,,He something seems unsettled.,1.2.178,
,,POLIXENES,,,
,,,"How, my lord!",1.2.179,
,,,"What cheer? how is't with you, best brother?",1.2.180,
,,HERMIONE,,,
,,,You look as if you held a brow of much distraction,1.2.181,
,,,"Are you moved, my lord?",1.2.182,
,,LEONTES,,,
,,,"No, in good earnest.",1.2.183,
,,,"How sometimes nature will betray its folly,",1.2.184,
,,,"Its tenderness, and make itself a pastime",1.2.185,
,,,To harder bosoms! Looking on the lines,1.2.186,
,,,"Of my boy's face, methoughts I did recoil",1.2.187,
,,,"Twenty-three years, and saw myself unbreech'd,",1.2.188,
,,,"In my green velvet coat, my dagger muzzled,",1.2.189,
,,,"Lest it should bite its master, and so prove,",1.2.190,
,,,"As ornaments oft do, too dangerous:",1.2.191,
,,,"How like, methought, I then was to this kernel,",1.2.192,
,,,"This squash, this gentleman. Mine honest friend,",1.2.193,
,,,Will you take eggs for money?,1.2.194,
,,MAMILLIUS,,,
,,,"No, my lord, I'll fight.",1.2.195,
,,LEONTES,,,
,,,"You will! why, happy man be's dole! My brother,",1.2.196,
,,,Are you so fond of your young prince as we,1.2.197,
,,,Do seem to be of ours?,1.2.198,
,,POLIXENES,,,
,,,"If at home, sir,",1.2.199,
,,,"He's all my exercise, my mirth, my matter,",1.2.200,
,,,"Now my sworn friend and then mine enemy,",1.2.201,
,,,"My parasite, my soldier, statesman, all:",1.2.202,
,,,"He makes a July's day short as December,",1.2.203,
,,,And with his varying childness cures in me,1.2.204,
,,,Thoughts that would thick my blood.,1.2.205,
,,LEONTES,,,
,,,So stands this squire,1.2.206,
,,,"Officed with me: we two will walk, my lord,",1.2.207,
,,,"And leave you to your graver steps. Hermione,",1.2.208,
,,,"How thou lovest us, show in our brother's welcome;",1.2.209,
,,,Let what is dear in Sicily be cheap:,1.2.210,
,,,"Next to thyself and my young rover, he's",1.2.211,
,,,Apparent to my heart.,1.2.212,
,,HERMIONE,,,
,,,"If you would seek us,",1.2.213,
,,,We are yours i' the garden: shall's attend you there?,1.2.214,
,,LEONTES,,,
,,,"To your own bents dispose you: you'll be found,",1.2.215,
,,,Be you beneath the sky.,1.2.216,
,,,,,Aside
,,,"I am angling now,",1.2.217,
,,,Though you perceive me not how I give line.,1.2.218,
,,,"Go to, go to!",1.2.219,
,,,"How she holds up the neb, the bill to him!",1.2.220,
,,,And arms her with the boldness of a wife,1.2.221,
,,,To her allowing husband!,1.2.222,
,,,,,"Exeunt POLIXENES, HERMIONE, and Attendants"
,,,Gone already!,1.2.223,
,,,"Inch-thick, knee-deep, o'er head and",1.2.224,
,,,ears a fork'd one!,1.2.225,
,,,"Go, play, boy, play: thy mother plays, and I",1.2.226,
,,,"Play too, but so disgraced a part, whose issue",1.2.227,
,,,Will hiss me to my grave: contempt and clamour,1.2.228,
,,,"Will be my knell. Go, play, boy, play.",1.2.229,
,,,"There have been,",1.2.230,
,,,"Or I am much deceived, cuckolds ere now;",1.2.231,
,,,"And many a man there is, even at this present,",1.2.232,
,,,"Now while I speak this, holds his wife by the arm,",1.2.233,
,,,That little thinks she has been sluiced in's absence,1.2.234,
,,,"And his pond fish'd by his next neighbour, by",1.2.235,
,,,"Sir Smile, his neighbour: nay, there's comfort in't",1.2.236,
,,,"Whiles other men have gates and those gates open'd,",1.2.237,
,,,"As mine, against their will. Should all despair",1.2.238,
,,,"That have revolted wives, the tenth of mankind",1.2.239,
,,,Would hang themselves. Physic for't there is none;,1.2.240,
,,,"It is a bawdy planet, that will strike",1.2.241,
,,,"Where 'tis predominant; and 'tis powerful, think it,",1.2.242,
,,,"From east, west, north and south: be it concluded,",1.2.243,
,,,No barricado for a belly; know't;,1.2.244,
,,,It will let in and out the enemy,1.2.245,
,,,With bag and baggage: many thousand on's,1.2.246,
,,,"Have the disease, and feel't not. How now, boy!",1.2.247,
,,MAMILLIUS,,,
,,,"I am like you, they say.",1.2.248,
,,LEONTES,,,
,,,"Why that's some comfort. What, Camillo there?",1.2.249,
,,CAMILLO,,,
,,,"Ay, my good lord.",1.2.250,
,,LEONTES,,,
,,,"Go play, Mamillius; thou'rt an honest man.",1.2.251,
,,,,,Exit MAMILLIUS
,,,"Camillo, this great sir will yet stay longer.",1.2.252,
,,CAMILLO,,,
,,,You had much ado to make his anchor hold:,1.2.253,
,,,"When you cast out, it still came home.",1.2.254,
,,LEONTES,,,
,,,Didst note it?,1.2.255,
,,CAMILLO,,,
,,,He would not stay at your petitions: made,1.2.256,
,,,His business more material.,1.2.257,
,,LEONTES,,,
,,,Didst perceive it?,1.2.258,
,,,,,Aside
,,,"They're here with me already, whispering, rounding",1.2.259,
,,,"'Sicilia is a so-forth:' 'tis far gone,",1.2.260,
,,,"When I shall gust it last. How came't, Camillo,",1.2.261,
,,,That he did stay?,1.2.262,
,,CAMILLO,,,
,,,At the good queen's entreaty.,1.2.263,
,,LEONTES,,,
,,,At the queen's be't: 'good' should be pertinent,1.2.264,
,,,"But, so it is, it is not. Was this taken",1.2.265,
,,,By any understanding pate but thine?,1.2.266,
,,,"For thy conceit is soaking, will draw in",1.2.267,
,,,"More than the common blocks: not noted, is't,",1.2.268,
,,,But of the finer natures? by some severals,1.2.269,
,,,Of head-piece extraordinary? lower messes,1.2.270,
,,,Perchance are to this business purblind? say.,1.2.271,
,,CAMILLO,,,
,,,"Business, my lord! I think most understand",1.2.272,
,,,Bohemia stays here longer.,1.2.273,
,,LEONTES,,,
,,,Ha!,1.2.274,
,,CAMILLO,,,
,,,Stays here longer.,1.2.275,
,,LEONTES,,,
,,,"Ay, but why?",1.2.276,
,,CAMILLO,,,
,,,To satisfy your highness and the entreaties,1.2.277,
,,,Of our most gracious mistress.,1.2.278,
,,LEONTES,,,
,,,Satisfy!,1.2.279,
,,,The entreaties of your mistress! satisfy!,1.2.280,
,,,"Let that suffice. I have trusted thee, Camillo,",1.2.281,
,,,"With all the nearest things to my heart, as well",1.2.282,
,,,"My chamber-councils, wherein, priest-like, thou",1.2.283,
,,,"Hast cleansed my bosom, I from thee departed",1.2.284,
,,,Thy penitent reform'd: but we have been,1.2.285,
,,,"Deceived in thy integrity, deceived",1.2.286,
,,,In that which seems so.,1.2.287,
,,CAMILLO,,,
,,,"Be it forbid, my lord!",1.2.288,
,,LEONTES,,,
,,,"To bide upon't, thou art not honest, or,",1.2.289,
,,,"If thou inclinest that way, thou art a coward,",1.2.290,
,,,"Which hoxes honesty behind, restraining",1.2.291,
,,,From course required; or else thou must be counted,1.2.292,
,,,A servant grafted in my serious trust,1.2.293,
,,,And therein negligent; or else a fool,1.2.294,
,,,"That seest a game play'd home, the rich stake drawn,",1.2.295,
,,,And takest it all for jest.,1.2.296,
,,CAMILLO,,,
,,,"My gracious lord,",1.2.297,
,,,"I may be negligent, foolish and fearful;",1.2.298,
,,,"In every one of these no man is free,",1.2.299,
,,,"But that his negligence, his folly, fear,",1.2.300,
,,,"Among the infinite doings of the world,",1.2.301,
,,,"Sometime puts forth. In your affairs, my lord,",1.2.302,
,,,"If ever I were wilful-negligent,",1.2.303,
,,,It was my folly; if industriously,1.2.304,
,,,"I play'd the fool, it was my negligence,",1.2.305,
,,,Not weighing well the end; if ever fearful,1.2.306,
,,,"To do a thing, where I the issue doubted,",1.2.307,
,,,Where of the execution did cry out,1.2.308,
,,,"Against the non-performance, 'twas a fear",1.2.309,
,,,"Which oft infects the wisest: these, my lord,",1.2.310,
,,,Are such allow'd infirmities that honesty,1.2.311,
,,,"Is never free of. But, beseech your grace,",1.2.312,
,,,Be plainer with me; let me know my trespass,1.2.313,
,,,"By its own visage: if I then deny it,",1.2.314,
,,,'Tis none of mine.,1.2.315,
,,LEONTES,,,
,,,"Ha' not you seen, Camillo,--",1.2.316,
,,,"But that's past doubt, you have, or your eye-glass",1.2.317,
,,,"Is thicker than a cuckold's horn,--or heard,--",1.2.318,
,,,For to a vision so apparent rumour,1.2.319,
,,,"Cannot be mute,--or thought,--for cogitation",1.2.320,
,,,"Resides not in that man that does not think,--",1.2.321,
,,,"My wife is slippery? If thou wilt confess,",1.2.322,
,,,"Or else be impudently negative,",1.2.323,
,,,"To have nor eyes nor ears nor thought, then say",1.2.324,
,,,"My wife's a hobby-horse, deserves a name",1.2.325,
,,,As rank as any flax-wench that puts to,1.2.326,
,,,Before her troth-plight: say't and justify't.,1.2.327,
,,CAMILLO,,,
,,,I would not be a stander-by to hear,1.2.328,
,,,"My sovereign mistress clouded so, without",1.2.329,
,,,"My present vengeance taken: 'shrew my heart,",1.2.330,
,,,You never spoke what did become you less,1.2.331,
,,,Than this; which to reiterate were sin,1.2.332,
,,,"As deep as that, though true.",1.2.333,
,,LEONTES,,,
,,,Is whispering nothing?,1.2.334,
,,,Is leaning cheek to cheek? is meeting noses?,1.2.335,
,,,Kissing with inside lip? stopping the career,1.2.336,
,,,Of laughing with a sigh?--a note infallible,1.2.337,
,,,Of breaking honesty--horsing foot on foot?,1.2.338,
,,,Skulking in corners? wishing clocks more swift?,1.2.339,
,,,"Hours, minutes? noon, midnight? and all eyes",1.2.340,
,,,"Blind with the pin and web but theirs, theirs only,",1.2.341,
,,,That would unseen be wicked? is this nothing?,1.2.342,
,,,"Why, then the world and all that's in't is nothing;",1.2.343,
,,,The covering sky is nothing; Bohemia nothing;,1.2.344,
,,,"My wife is nothing; nor nothing have these nothings,",1.2.345,
,,,If this be nothing.,1.2.346,
,,CAMILLO,,,
,,,"Good my lord, be cured",1.2.347,
,,,"Of this diseased opinion, and betimes;",1.2.348,
,,,For 'tis most dangerous.,1.2.349,
,,LEONTES,,,
,,,"Say it be, 'tis true.",1.2.350,
,,CAMILLO,,,
,,,"No, no, my lord.",1.2.351,
,,LEONTES,,,
,,,"It is; you lie, you lie:",1.2.352,
,,,"I say thou liest, Camillo, and I hate thee,",1.2.353,
,,,"Pronounce thee a gross lout, a mindless slave,",1.2.354,
,,,"Or else a hovering temporizer, that",1.2.355,
,,,"Canst with thine eyes at once see good and evil,",1.2.356,
,,,Inclining to them both: were my wife's liver,1.2.357,
,,,"Infected as her life, she would not live",1.2.358,
,,,The running of one glass.,1.2.359,
,,CAMILLO,,,
,,,Who does infect her?,1.2.360,
,,LEONTES,,,
,,,"Why, he that wears her like a medal, hanging",1.2.361,
,,,"About his neck, Bohemia: who, if I",1.2.362,
,,,"Had servants true about me, that bare eyes",1.2.363,
,,,"To see alike mine honour as their profits,",1.2.364,
,,,"Their own particular thrifts, they would do that",1.2.365,
,,,"Which should undo more doing: ay, and thou,",1.2.366,
,,,"His cupbearer,--whom I from meaner form",1.2.367,
,,,"Have benched and reared to worship, who mayst see",1.2.368,
,,,"Plainly as heaven sees earth and earth sees heaven,",1.2.369,
,,,"How I am galled,--mightst bespice a cup,",1.2.370,
,,,To give mine enemy a lasting wink;,1.2.371,
,,,Which draught to me were cordial.,1.2.372,
,,CAMILLO,,,
,,,"Sir, my lord,",1.2.373,
,,,"I could do this, and that with no rash potion,",1.2.374,
,,,But with a lingering dram that should not work,1.2.375,
,,,Maliciously like poison: but I cannot,1.2.376,
,,,"Believe this crack to be in my dread mistress,",1.2.377,
,,,So sovereignly being honourable.,1.2.378,
,,,"I have loved thee,--",1.2.379,
,,LEONTES,,,
,,,"Make that thy question, and go rot!",1.2.380,
,,,"Dost think I am so muddy, so unsettled,",1.2.381,
,,,"To appoint myself in this vexation, sully",1.2.382,
,,,"The purity and whiteness of my sheets,",1.2.383,
,,,"Which to preserve is sleep, which being spotted",1.2.384,
,,,"Is goads, thorns, nettles, tails of wasps,",1.2.385,
,,,"Give scandal to the blood o' the prince my son,",1.2.386,
,,,"Who I do think is mine and love as mine,",1.2.387,
,,,Without ripe moving to't? Would I do this?,1.2.388,
,,,Could man so blench?,1.2.389,
,,CAMILLO,,,
,,,"I must believe you, sir:",1.2.390,
,,,I do; and will fetch off Bohemia for't;,1.2.391,
,,,"Provided that, when he's removed, your highness",1.2.392,
,,,"Will take again your queen as yours at first,",1.2.393,
,,,Even for your son's sake; and thereby for sealing,1.2.394,
,,,The injury of tongues in courts and kingdoms,1.2.395,
,,,Known and allied to yours.,1.2.396,
,,LEONTES,,,
,,,Thou dost advise me,1.2.397,
,,,Even so as I mine own course have set down:,1.2.398,
,,,"I'll give no blemish to her honour, none.",1.2.399,
,,CAMILLO,,,
,,,"My lord,",1.2.400,
,,,Go then; and with a countenance as clear,1.2.401,
,,,"As friendship wears at feasts, keep with Bohemia",1.2.402,
,,,And with your queen. I am his cupbearer:,1.2.403,
,,,"If from me he have wholesome beverage,",1.2.404,
,,,Account me not your servant.,1.2.405,
,,LEONTES,,,
,,,This is all:,1.2.406,
,,,Do't and thou hast the one half of my heart;,1.2.407,
,,,"Do't not, thou split'st thine own.",1.2.408,
,,CAMILLO,,,
,,,"I'll do't, my lord.",1.2.409,
,,LEONTES,,,
,,,"I will seem friendly, as thou hast advised me.",1.2.410,
,,,,,Exit
,,CAMILLO,,,
,,,"O miserable lady! But, for me,",1.2.411,
,,,What case stand I in? I must be the poisoner,1.2.412,
,,,Of good Polixenes; and my ground to do't,1.2.413,
,,,"Is the obedience to a master, one",1.2.414,
,,,Who in rebellion with himself will have,1.2.415,
,,,"All that are his so too. To do this deed,",1.2.416,
,,,Promotion follows. If I could find example,1.2.417,
,,,Of thousands that had struck anointed kings,1.2.418,
,,,"And flourish'd after, I'ld not do't; but since",1.2.419,
,,,"Nor brass nor stone nor parchment bears not one,",1.2.420,
,,,Let villany itself forswear't. I must,1.2.421,
,,,"Forsake the court: to do't, or no, is certain",1.2.422,
,,,"To me a break-neck. Happy star, reign now!",1.2.423,
,,,Here comes Bohemia.,1.2.424,
,,,,,Re-enter POLIXENES
,,POLIXENES,,,
,,,This is strange: methinks,1.2.425,
,,,My favour here begins to warp. Not speak?,1.2.426,
,,,"Good day, Camillo.",1.2.427,
,,CAMILLO,,,
,,,"Hail, most royal sir!",1.2.428,
,,POLIXENES,,,
,,,What is the news i' the court?,1.2.429,
,,CAMILLO,,,
,,,"None rare, my lord.",1.2.430,
,,POLIXENES,,,
,,,The king hath on him such a countenance,1.2.431,
,,,As he had lost some province and a region,1.2.432,
,,,Loved as he loves himself: even now I met him,1.2.433,
,,,"With customary compliment; when he,",1.2.434,
,,,Wafting his eyes to the contrary and falling,1.2.435,
,,,"A lip of much contempt, speeds from me and",1.2.436,
,,,So leaves me to consider what is breeding,1.2.437,
,,,That changeth thus his manners.,1.2.438,
,,CAMILLO,,,
,,,"I dare not know, my lord.",1.2.439,
,,POLIXENES,,,
,,,"How! dare not! do not. Do you know, and dare not?",1.2.440,
,,,Be intelligent to me: 'tis thereabouts;,1.2.441,
,,,"For, to yourself, what you do know, you must.",1.2.442,
,,,"And cannot say, you dare not. Good Camillo,",1.2.443,
,,,Your changed complexions are to me a mirror,1.2.444,
,,,Which shows me mine changed too; for I must be,1.2.445,
,,,"A party in this alteration, finding",1.2.446,
,,,Myself thus alter'd with 't.,1.2.447,
,,CAMILLO,,,
,,,There is a sickness,1.2.448,
,,,"Which puts some of us in distemper, but",1.2.449,
,,,I cannot name the disease; and it is caught,1.2.450,
