Title,Chapter,Player,Line,Line ID,Stage Direction
,,KING HENRY VI,,,
,,,[Aside]  I know not what to say; my title's weak.--,1.1.135,
,,,"Tell me, may not a king adopt an heir?",1.1.136,
,,YORK,,,
,,,What then?,1.1.137,
,,KING HENRY VI,,,
,,,"An if he may, then am I lawful king;",1.1.138,
,,,"For Richard, in the view of many lords,",1.1.139,
,,,"Resign'd the crown to Henry the Fourth,",1.1.140,
,,,"Whose heir my father was, and I am his.",1.1.141,
,,YORK,,,
,,,"He rose against him, being his sovereign,",1.1.142,
,,,And made him to resign his crown perforce.,1.1.143,
,,WARWICK,,,
,,,"Suppose, my lords, he did it unconstrain'd,",1.1.144,
,,,Think you 'twere prejudicial to his crown?,1.1.145,
,,EXETER,,,
,,,No; for he could not so resign his crown,1.1.146,
,,,But that the next heir should succeed and reign.,1.1.147,
,,KING HENRY VI,,,
,,,"Art thou against us, Duke of Exeter?",1.1.148,
,,EXETER,,,
,,,"His is the right, and therefore pardon me.",1.1.149,
,,YORK,,,
,,,"Why whisper you, my lords, and answer not?",1.1.150,
,,EXETER,,,
,,,My conscience tells me he is lawful king.,1.1.151,
,,KING HENRY VI,,,
,,,"[Aside]  All will revolt from me, and turn to him.",1.1.152,
,,NORTHUMBERLAND,,,
,,,"Plantagenet, for all the claim thou lay'st,",1.1.153,
,,,Think not that Henry shall be so deposed.,1.1.154,
,,WARWICK,,,
,,,"Deposed he shall be, in despite of all.",1.1.155,
,,NORTHUMBERLAND,,,
,,,"Thou art deceived: 'tis not thy southern power,",1.1.156,
,,,"Of Essex, Norfolk, Suffolk, nor of Kent,",1.1.157,
,,,"Which makes thee thus presumptuous and proud,",1.1.158,
,,,Can set the duke up in despite of me.,1.1.159,
,,CLIFFORD,,,
,,,"King Henry, be thy title right or wrong,",1.1.160,
,,,Lord Clifford vows to fight in thy defence:,1.1.161,
,,,"May that ground gape and swallow me alive,",1.1.162,
,,,Where I shall kneel to him that slew my father!,1.1.163,
,,KING HENRY VI,,,
,,,"O Clifford, how thy words revive my heart!",1.1.164,
,,YORK,,,
,,,"Henry of Lancaster, resign thy crown.",1.1.165,
,,,"What mutter you, or what conspire you, lords?",1.1.166,
,,WARWICK,,,
,,,"Do right unto this princely Duke of York,",1.1.167,
,,,"Or I will fill the house with armed men,",1.1.168,
,,,"And over the chair of state, where now he sits,",1.1.169,
,,,Write up his title with usurping blood.,1.1.170,
,,,,,He stamps with his foot and the soldiers show themselves
,,KING HENRY VI,,,
,,,"My Lord of Warwick, hear me but one word:",1.1.171,
,,,Let me for this my life-time reign as king.,1.1.172,
,,YORK,,,
,,,"Confirm the crown to me and to mine heirs,",1.1.173,
,,,And thou shalt reign in quiet while thou livest.,1.1.174,
,,KING HENRY VI,,,
,,,"I am content: Richard Plantagenet,",1.1.175,
,,,Enjoy the kingdom after my decease.,1.1.176,
,,CLIFFORD,,,
,,,What wrong is this unto the prince your son!,1.1.177,
,,WARWICK,,,
,,,What good is this to England and himself!,1.1.178,
,,WESTMORELAND,,,
,,,"Base, fearful and despairing Henry!",1.1.179,
,,CLIFFORD,,,
,,,How hast thou injured both thyself and us!,1.1.180,
,,WESTMORELAND,,,
,,,I cannot stay to hear these articles.,1.1.181,
,,NORTHUMBERLAND,,,
,,,Nor I.,1.1.182,
,,CLIFFORD,,,
,,,"Come, cousin, let us tell the queen these news.",1.1.183,
,,WESTMORELAND,,,
,,,"Farewell, faint-hearted and degenerate king,",1.1.184,
,,,In whose cold blood no spark of honour bides.,1.1.185,
,,NORTHUMBERLAND,,,
,,,"Be thou a prey unto the house of York,",1.1.186,
,,,And die in bands for this unmanly deed!,1.1.187,
,,CLIFFORD,,,
,,,"In dreadful war mayst thou be overcome,",1.1.188,
,,,Or live in peace abandon'd and despised!,1.1.189,
,,,,,"Exeunt NORTHUMBERLAND, CLIFFORD, and WESTMORELAND"
,,WARWICK,,,
,,,"Turn this way, Henry, and regard them not.",1.1.190,
,,EXETER,,,
,,,They seek revenge and therefore will not yield.,1.1.191,
,,KING HENRY VI,,,
,,,"Ah, Exeter!",1.1.192,
,,WARWICK,,,
,,,"Why should you sigh, my lord?",1.1.193,
,,KING HENRY VI,,,
,,,"Not for myself, Lord Warwick, but my son,",1.1.194,
,,,Whom I unnaturally shall disinherit.,1.1.195,
,,,But be it as it may: I here entail,1.1.196,
,,,The crown to thee and to thine heirs for ever;,1.1.197,
,,,"Conditionally, that here thou take an oath",1.1.198,
,,,"To cease this civil war, and, whilst I live,",1.1.199,
,,,"To honour me as thy king and sovereign,",1.1.200,
,,,And neither by treason nor hostility,1.1.201,
,,,To seek to put me down and reign thyself.,1.1.202,
,,YORK,,,
,,,This oath I willingly take and will perform.,1.1.203,
,,WARWICK,,,
,,,Long live King Henry! Plantagenet embrace him.,1.1.204,
,,KING HENRY VI,,,
,,,And long live thou and these thy forward sons!,1.1.205,
,,YORK,,,
,,,Now York and Lancaster are reconciled.,1.1.206,
,,EXETER,,,
,,,Accursed be he that seeks to make them foes!,1.1.207,
,,,,,Sennet. Here they come down
,,YORK,,,
,,,"Farewell, my gracious lord; I'll to my castle.",1.1.208,
,,WARWICK,,,
,,,And I'll keep London with my soldiers.,1.1.209,
,,NORFOLK,,,
,,,And I to Norfolk with my followers.,1.1.210,
,,MONTAGUE,,,
,,,And I unto the sea from whence I came.,1.1.211,
,,,,,"Exeunt YORK, EDWARD, EDMUND, GEORGE, RICHARD,  WARWICK, NORFOLK, MONTAGUE, their Soldiers, and Attendants"
,,KING HENRY VI,,,
,,,"And I, with grief and sorrow, to the court.",1.1.212,
,,,,,Enter QUEEN MARGARET and PRINCE EDWARD
,,EXETER,,,
,,,"Here comes the queen, whose looks bewray her anger:",1.1.213,
,,,I'll steal away.,1.1.214,
,,KING HENRY VI,,,
,,,"Exeter, so will I.",1.1.215,
,,QUEEN MARGARET,,,
,,,"Nay, go not from me; I will follow thee.",1.1.216,
,,KING HENRY VI,,,
,,,"Be patient, gentle queen, and I will stay.",1.1.217,
,,QUEEN MARGARET,,,
,,,Who can be patient in such extremes?,1.1.218,
,,,"Ah, wretched man! would I had died a maid",1.1.219,
,,,"And never seen thee, never borne thee son,",1.1.220,
,,,Seeing thou hast proved so unnatural a father,1.1.221,
,,,Hath he deserved to lose his birthright thus?,1.1.222,
,,,"Hadst thou but loved him half so well as I,",1.1.223,
,,,"Or felt that pain which I did for him once,",1.1.224,
,,,"Or nourish'd him as I did with my blood,",1.1.225,
,,,"Thou wouldst have left thy dearest heart-blood there,",1.1.226,
,,,Rather than have that savage duke thine heir,1.1.227,
,,,And disinherited thine only son.,1.1.228,
,,PRINCE EDWARD,,,
,,,"Father, you cannot disinherit me:",1.1.229,
,,,"If you be king, why should not I succeed?",1.1.230,
,,KING HENRY VI,,,
,,,"Pardon me, Margaret; pardon me, sweet son:",1.1.231,
,,,The Earl of Warwick and the duke enforced me.,1.1.232,
,,QUEEN MARGARET,,,
,,,"Enforced thee! art thou king, and wilt be forced?",1.1.233,
,,,"I shame to hear thee speak. Ah, timorous wretch!",1.1.234,
,,,"Thou hast undone thyself, thy son and me;",1.1.235,
,,,And given unto the house of York such head,1.1.236,
,,,As thou shalt reign but by their sufferance.,1.1.237,
,,,"To entail him and his heirs unto the crown,",1.1.238,
,,,"What is it, but to make thy sepulchre",1.1.239,
,,,And creep into it far before thy time?,1.1.240,
,,,Warwick is chancellor and the lord of Calais;,1.1.241,
,,,Stern Falconbridge commands the narrow seas;,1.1.242,
,,,The duke is made protector of the realm;,1.1.243,
,,,And yet shalt thou be safe? such safety finds,1.1.244,
,,,The trembling lamb environed with wolves.,1.1.245,
,,,"Had I been there, which am a silly woman,",1.1.246,
,,,The soldiers should have toss'd me on their pikes,1.1.247,
,,,Before I would have granted to that act.,1.1.248,
,,,But thou preferr'st thy life before thine honour:,1.1.249,
,,,"And seeing thou dost, I here divorce myself",1.1.250,
,,,"Both from thy table, Henry, and thy bed,",1.1.251,
,,,Until that act of parliament be repeal'd,1.1.252,
,,,Whereby my son is disinherited.,1.1.253,
,,,The northern lords that have forsworn thy colours,1.1.254,
,,,"Will follow mine, if once they see them spread;",1.1.255,
,,,"And spread they shall be, to thy foul disgrace",1.1.256,
,,,And utter ruin of the house of York.,1.1.257,
,,,"Thus do I leave thee. Come, son, let's away;",1.1.258,
,,,"Our army is ready; come, we'll after them.",1.1.259,
,,KING HENRY VI,,,
,,,"Stay, gentle Margaret, and hear me speak.",1.1.260,
,,QUEEN MARGARET,,,
,,,Thou hast spoke too much already: get thee gone.,1.1.261,
,,KING HENRY VI,,,
,,,"Gentle son Edward, thou wilt stay with me?",1.1.262,
,,QUEEN MARGARET,,,
,,,"Ay, to be murder'd by his enemies.",1.1.263,
,,PRINCE EDWARD,,,
,,,When I return with victory from the field,1.1.264,
,,,I'll see your grace: till then I'll follow her.,1.1.265,
,,QUEEN MARGARET,,,
,,,"Come, son, away; we may not linger thus.",1.1.266,
,,,,,Exeunt QUEEN MARGARET and PRINCE EDWARD
,,KING HENRY VI,,,
,,,Poor queen! how love to me and to her son,1.1.267,
,,,Hath made her break out into terms of rage!,1.1.268,
,,,"Revenged may she be on that hateful duke,",1.1.269,
,,,"Whose haughty spirit, winged with desire,",1.1.270,
,,,"Will cost my crown, and like an empty eagle",1.1.271,
,,,Tire on the flesh of me and of my son!,1.1.272,
,,,The loss of those three lords torments my heart:,1.1.273,
,,,I'll write unto them and entreat them fair.,1.1.274,
,,,"Come, cousin you shall be the messenger.",1.1.275,
,,EXETER,,,
,,,"And I, I hope, shall reconcile them all.",1.1.276,
,,,,,Exeunt
,SCENE II. Sandal Castle.,,,,
,,,,,"Enter RICHARD, EDWARD, and MONTAGUE"
,,RICHARD,,,
,,,"Brother, though I be youngest, give me leave.",1.2.1,
,,EDWARD,,,
,,,"No, I can better play the orator.",1.2.2,
,,MONTAGUE,,,
,,,But I have reasons strong and forcible.,1.2.3,
,,,,,Enter YORK
,,YORK,,,
,,,"Why, how now, sons and brother! at a strife?",1.2.4,
,,,What is your quarrel? how began it first?,1.2.5,
,,EDWARD,,,
,,,"No quarrel, but a slight contention.",1.2.6,
,,YORK,,,
,,,About what?,1.2.7,
,,RICHARD,,,
,,,About that which concerns your grace and us;,1.2.8,
,,,"The crown of England, father, which is yours.",1.2.9,
,,YORK,,,
,,,Mine boy? not till King Henry be dead.,1.2.10,
,,RICHARD,,,
,,,Your right depends not on his life or death.,1.2.11,
,,EDWARD,,,
,,,"Now you are heir, therefore enjoy it now:",1.2.12,
,,,"By giving the house of Lancaster leave to breathe,",1.2.13,
,,,"It will outrun you, father, in the end.",1.2.14,
,,YORK,,,
,,,I took an oath that he should quietly reign.,1.2.15,
,,EDWARD,,,
,,,But for a kingdom any oath may be broken:,1.2.16,
,,,I would break a thousand oaths to reign one year.,1.2.17,
,,RICHARD,,,
,,,No; God forbid your grace should be forsworn.,1.2.18,
,,YORK,,,
,,,"I shall be, if I claim by open war.",1.2.19,
,,RICHARD,,,
,,,"I'll prove the contrary, if you'll hear me speak.",1.2.20,
,,YORK,,,
,,,"Thou canst not, son; it is impossible.",1.2.21,
,,RICHARD,,,
,,,"An oath is of no moment, being not took",1.2.22,
,,,"Before a true and lawful magistrate,",1.2.23,
,,,That hath authority over him that swears:,1.2.24,
,,,"Henry had none, but did usurp the place;",1.2.25,
,,,"Then, seeing 'twas he that made you to depose,",1.2.26,
,,,"Your oath, my lord, is vain and frivolous.",1.2.27,
,,,"Therefore, to arms! And, father, do but think",1.2.28,
,,,How sweet a thing it is to wear a crown;,1.2.29,
,,,Within whose circuit is Elysium,1.2.30,
,,,And all that poets feign of bliss and joy.,1.2.31,
,,,Why do we finger thus? I cannot rest,1.2.32,
,,,Until the white rose that I wear be dyed,1.2.33,
,,,Even in the lukewarm blood of Henry's heart.,1.2.34,
,,YORK,,,
,,,"Richard, enough; I will be king, or die.",1.2.35,
,,,"Brother, thou shalt to London presently,",1.2.36,
,,,And whet on Warwick to this enterprise.,1.2.37,
,,,"Thou, Richard, shalt to the Duke of Norfolk,",1.2.38,
,,,And tell him privily of our intent.,1.2.39,
,,,"You Edward, shall unto my Lord Cobham,",1.2.40,
,,,With whom the Kentishmen will willingly rise:,1.2.41,
,,,"In them I trust; for they are soldiers,",1.2.42,
,,,"Witty, courteous, liberal, full of spirit.",1.2.43,
,,,"While you are thus employ'd, what resteth more,",1.2.44,
,,,"But that I seek occasion how to rise,",1.2.45,
,,,"And yet the king not privy to my drift,",1.2.46,
,,,Nor any of the house of Lancaster?,1.2.47,
,,,,,Enter a Messenger
,,,"But, stay: what news? Why comest thou in such post?",1.2.48,
,,Messenger,,,
,,,The queen with all the northern earls and lords,1.2.49,
,,,Intend here to besiege you in your castle:,1.2.50,
,,,She is hard by with twenty thousand men;,1.2.51,
,,,"And therefore fortify your hold, my lord.",1.2.52,
,,YORK,,,
,,,"Ay, with my sword. What! think'st thou that we fear them?",1.2.53,
,,,"Edward and Richard, you shall stay with me;",1.2.54,
,,,My brother Montague shall post to London:,1.2.55,
,,,"Let noble Warwick, Cobham, and the rest,",1.2.56,
,,,"Whom we have left protectors of the king,",1.2.57,
,,,"With powerful policy strengthen themselves,",1.2.58,
,,,And trust not simple Henry nor his oaths.,1.2.59,
,,MONTAGUE,,,
,,,"Brother, I go; I'll win them, fear it not:",1.2.60,
,,,And thus most humbly I do take my leave.,1.2.61,
,,,,,Exit
,,,,,Enter JOHN MORTIMER and HUGH MORTIMER
,,,"Sir John and Sir Hugh Mortimer, mine uncles,",1.2.62,
,,,You are come to Sandal in a happy hour;,1.2.63,
,,,The army of the queen mean to besiege us.,1.2.64,
,,JOHN MORTIMER,,,
,,,She shall not need; we'll meet her in the field.,1.2.65,
,,YORK,,,
,,,"What, with five thousand men?",1.2.66,
,,RICHARD,,,
,,,"Ay, with five hundred, father, for a need:",1.2.67,
,,,A woman's general; what should we fear?,1.2.68,
,,,,,A march afar off
,,EDWARD,,,
,,,"I hear their drums: let's set our men in order,",1.2.69,
,,,And issue forth and bid them battle straight.,1.2.70,
,,YORK,,,
,,,"Five men to twenty! though the odds be great,",1.2.71,
,,,"I doubt not, uncle, of our victory.",1.2.72,
,,,"Many a battle have I won in France,",1.2.73,
,,,When as the enemy hath been ten to one:,1.2.74,
,,,Why should I not now have the like success?,1.2.75,
,,,,,Alarum. Exeunt
,SCENE III. Field of battle betwixt Sandal Castle and Wakefield.,,,,
,,,,,Alarums. Enter RUTLAND and his Tutor
,,RUTLAND,,,
,,,"Ah, whither shall I fly to 'scape their hands?",1.3.1,
,,,"Ah, tutor, look where bloody Clifford comes!",1.3.2,
,,,,,Enter CLIFFORD and Soldiers
,,CLIFFORD,,,
,,,"Chaplain, away! thy priesthood saves thy life.",1.3.3,
,,,"As for the brat of this accursed duke,",1.3.4,
,,,"Whose father slew my father, he shall die.",1.3.5,
,,Tutor,,,
,,,"And I, my lord, will bear him company.",1.3.6,
,,CLIFFORD,,,
,,,"Soldiers, away with him!",1.3.7,
,,Tutor,,,
,,,"Ah, Clifford, murder not this innocent child,",1.3.8,
,,,Lest thou be hated both of God and man!,1.3.9,
,,,,,"Exit, dragged off by Soldiers"
,,CLIFFORD,,,
,,,How now! is he dead already? or is it fear,1.3.10,
,,,That makes him close his eyes? I'll open them.,1.3.11,
,,RUTLAND,,,
,,,So looks the pent-up lion o'er the wretch,1.3.12,
,,,That trembles under his devouring paws;,1.3.13,
,,,"And so he walks, insulting o'er his prey,",1.3.14,
,,,"And so he comes, to rend his limbs asunder.",1.3.15,
,,,"Ah, gentle Clifford, kill me with thy sword,",1.3.16,
,,,And not with such a cruel threatening look.,1.3.17,
,,,"Sweet Clifford, hear me speak before I die.",1.3.18,
,,,I am too mean a subject for thy wrath:,1.3.19,
,,,"Be thou revenged on men, and let me live.",1.3.20,
,,CLIFFORD,,,
,,,"In vain thou speak'st, poor boy; my father's blood",1.3.21,
,,,Hath stopp'd the passage where thy words should enter.,1.3.22,
,,RUTLAND,,,
,,,Then let my father's blood open it again:,1.3.23,
,,,"He is a man, and, Clifford, cope with him.",1.3.24,
,,CLIFFORD,,,
,,,"Had thy brethren here, their lives and thine",1.3.25,
,,,Were not revenge sufficient for me;,1.3.26,
,,,"No, if I digg'd up thy forefathers' graves",1.3.27,
,,,"And hung their rotten coffins up in chains,",1.3.28,
,,,"It could not slake mine ire, nor ease my heart.",1.3.29,
,,,The sight of any of the house of York,1.3.30,
,,,Is as a fury to torment my soul;,1.3.31,
,,,And till I root out their accursed line,1.3.32,
,,,"And leave not one alive, I live in hell.",1.3.33,
,,,Therefore--,1.3.34,
,,,,,Lifting his hand
,,RUTLAND,,,
,,,"O, let me pray before I take my death!",1.3.35,
,,,"To thee I pray; sweet Clifford, pity me!",1.3.36,
,,CLIFFORD,,,
,,,Such pity as my rapier's point affords.,1.3.37,
,,RUTLAND,,,
,,,I never did thee harm: why wilt thou slay me?,1.3.38,
,,CLIFFORD,,,
,,,Thy father hath.,1.3.39,
,,RUTLAND,,,
,,,But 'twas ere I was born.,1.3.40,
,,,"Thou hast one son; for his sake pity me,",1.3.41,
,,,"Lest in revenge thereof, sith God is just,",1.3.42,
,,,He be as miserably slain as I.,1.3.43,
,,,"Ah, let me live in prison all my days;",1.3.44,
,,,"And when I give occasion of offence,",1.3.45,
,,,"Then let me die, for now thou hast no cause.",1.3.46,
,,CLIFFORD,,,
,,,No cause!,1.3.47,
,,,"Thy father slew my father; therefore, die.",1.3.48,
,,,,,Stabs him
,,RUTLAND,,,
,,,Di faciant laudis summa sit ista tuae!,1.3.49,
,,,,,Dies
,,CLIFFORD,,,
,,,"Plantagenet! I come, Plantagenet!",1.3.50,
,,,And this thy son's blood cleaving to my blade,1.3.51,
,,,"Shall rust upon my weapon, till thy blood,",1.3.52,
,,,"Congeal'd with this, do make me wipe off both.",1.3.53,
,,,,,Exit
,SCENE IV. Another part of the field.,,,,
,,,,,Alarum. Enter YORK
,,YORK,,,
,,,The army of the queen hath got the field:,1.4.1,
,,,My uncles both are slain in rescuing me;,1.4.2,
,,,And all my followers to the eager foe,1.4.3,
,,,"Turn back and fly, like ships before the wind",1.4.4,
,,,Or lambs pursued by hunger-starved wolves.,1.4.5,
,,,"My sons, God knows what hath bechanced them:",1.4.6,
,,,"But this I know, they have demean'd themselves",1.4.7,
,,,Like men born to renown by life or death.,1.4.8,
,,,Three times did Richard make a lane to me.,1.4.9,
,,,"And thrice cried 'Courage, father! fight it out!'",1.4.10,
,,,"And full as oft came Edward to my side,",1.4.11,
,,,"With purple falchion, painted to the hilt",1.4.12,
,,,In blood of those that had encounter'd him:,1.4.13,
,,,"And when the hardiest warriors did retire,",1.4.14,
