Title,Chapter,Player,Line,Line ID,Stage Direction
,,,grains of wheat hid in two bushels of chaff: you,1.1.119,
,,,"shall seek all day ere you find them, and when you",1.1.120,
,,,"have them, they are not worth the search.",1.1.121,
,,ANTONIO,,,
,,,"Well, tell me now what lady is the same",1.1.122,
,,,"To whom you swore a secret pilgrimage,",1.1.123,
,,,That you to-day promised to tell me of?,1.1.124,
,,BASSANIO,,,
,,,"'Tis not unknown to you, Antonio,",1.1.125,
,,,"How much I have disabled mine estate,",1.1.126,
,,,By something showing a more swelling port,1.1.127,
,,,Than my faint means would grant continuance:,1.1.128,
,,,Nor do I now make moan to be abridged,1.1.129,
,,,From such a noble rate; but my chief care,1.1.130,
,,,Is to come fairly off from the great debts,1.1.131,
,,,Wherein my time something too prodigal,1.1.132,
,,,"Hath left me gaged. To you, Antonio,",1.1.133,
,,,"I owe the most, in money and in love,",1.1.134,
,,,And from your love I have a warranty,1.1.135,
,,,To unburden all my plots and purposes,1.1.136,
,,,How to get clear of all the debts I owe.,1.1.137,
,,ANTONIO,,,
,,,"I pray you, good Bassanio, let me know it;",1.1.138,
,,,"And if it stand, as you yourself still do,",1.1.139,
,,,"Within the eye of honour, be assured,",1.1.140,
,,,"My purse, my person, my extremest means,",1.1.141,
,,,Lie all unlock'd to your occasions.,1.1.142,
,,BASSANIO,,,
,,,"In my school-days, when I had lost one shaft,",1.1.143,
,,,I shot his fellow of the self-same flight,1.1.144,
,,,"The self-same way with more advised watch,",1.1.145,
,,,"To find the other forth, and by adventuring both",1.1.146,
,,,"I oft found both: I urge this childhood proof,",1.1.147,
,,,Because what follows is pure innocence.,1.1.148,
,,,"I owe you much, and, like a wilful youth,",1.1.149,
,,,That which I owe is lost; but if you please,1.1.150,
,,,To shoot another arrow that self way,1.1.151,
,,,"Which you did shoot the first, I do not doubt,",1.1.152,
,,,"As I will watch the aim, or to find both",1.1.153,
,,,Or bring your latter hazard back again,1.1.154,
,,,And thankfully rest debtor for the first.,1.1.155,
,,ANTONIO,,,
,,,"You know me well, and herein spend but time",1.1.156,
,,,To wind about my love with circumstance;,1.1.157,
,,,And out of doubt you do me now more wrong,1.1.158,
,,,In making question of my uttermost,1.1.159,
,,,Than if you had made waste of all I have:,1.1.160,
,,,Then do but say to me what I should do,1.1.161,
,,,"That in your knowledge may by me be done,",1.1.162,
,,,"And I am prest unto it: therefore, speak.",1.1.163,
,,BASSANIO,,,
,,,In Belmont is a lady richly left;,1.1.164,
,,,"And she is fair, and, fairer than that word,",1.1.165,
,,,Of wondrous virtues: sometimes from her eyes,1.1.166,
,,,I did receive fair speechless messages:,1.1.167,
,,,"Her name is Portia, nothing undervalued",1.1.168,
,,,"To Cato's daughter, Brutus' Portia:",1.1.169,
,,,"Nor is the wide world ignorant of her worth,",1.1.170,
,,,For the four winds blow in from every coast,1.1.171,
,,,"Renowned suitors, and her sunny locks",1.1.172,
,,,Hang on her temples like a golden fleece;,1.1.173,
,,,"Which makes her seat of Belmont Colchos' strand,",1.1.174,
,,,And many Jasons come in quest of her.,1.1.175,
,,,"O my Antonio, had I but the means",1.1.176,
,,,"To hold a rival place with one of them,",1.1.177,
,,,"I have a mind presages me such thrift,",1.1.178,
,,,That I should questionless be fortunate!,1.1.179,
,,ANTONIO,,,
,,,Thou know'st that all my fortunes are at sea;,1.1.180,
,,,Neither have I money nor commodity,1.1.181,
,,,To raise a present sum: therefore go forth;,1.1.182,
,,,Try what my credit can in Venice do:,1.1.183,
,,,"That shall be rack'd, even to the uttermost,",1.1.184,
,,,"To furnish thee to Belmont, to fair Portia.",1.1.185,
,,,"Go, presently inquire, and so will I,",1.1.186,
,,,"Where money is, and I no question make",1.1.187,
,,,To have it of my trust or for my sake.,1.1.188,
,,,,,Exeunt
,,,SCENE II: Belmont. A room in PORTIA'S house.,1.1.189,
,,,,,Enter PORTIA and NERISSA
,,PORTIA,,,
,,,"By my troth, Nerissa, my little body is aweary of",1.1.190,
,,,this great world.,1.1.191,
,,NERISSA,,,
,,,"You would be, sweet madam, if your miseries were in",1.1.192,
,,,the same abundance as your good fortunes are: and,1.1.193,
,,,"yet, for aught I see, they are as sick that surfeit",1.1.194,
,,,with too much as they that starve with nothing. It,1.1.195,
,,,"is no mean happiness therefore, to be seated in the",1.1.196,
,,,"mean: superfluity comes sooner by white hairs, but",1.1.197,
,,,competency lives longer.,1.1.198,
,,PORTIA,,,
,,,Good sentences and well pronounced.,1.1.199,
,,NERISSA,,,
,,,"They would be better, if well followed.",1.1.200,
,,PORTIA,,,
,,,If to do were as easy as to know what were good to,1.1.201,
,,,"do, chapels had been churches and poor men's",1.1.202,
,,,cottages princes' palaces. It is a good divine that,1.1.203,
,,,follows his own instructions: I can easier teach,1.1.204,
,,,"twenty what were good to be done, than be one of the",1.1.205,
,,,twenty to follow mine own teaching. The brain may,1.1.206,
,,,"devise laws for the blood, but a hot temper leaps",1.1.207,
,,,o'er a cold decree: such a hare is madness the,1.1.208,
,,,"youth, to skip o'er the meshes of good counsel the",1.1.209,
,,,cripple. But this reasoning is not in the fashion to,1.1.210,
,,,"choose me a husband. O me, the word 'choose!' I may",1.1.211,
,,,neither choose whom I would nor refuse whom I,1.1.212,
,,,dislike; so is the will of a living daughter curbed,1.1.213,
,,,"by the will of a dead father. Is it not hard,",1.1.214,
,,,"Nerissa, that I cannot choose one nor refuse none?",1.1.215,
,,NERISSA,,,
,,,Your father was ever virtuous; and holy men at their,1.1.216,
,,,"death have good inspirations: therefore the lottery,",1.1.217,
,,,"that he hath devised in these three chests of gold,",1.1.218,
,,,"silver and lead, whereof who chooses his meaning",1.1.219,
,,,"chooses you, will, no doubt, never be chosen by any",1.1.220,
,,,rightly but one who shall rightly love. But what,1.1.221,
,,,warmth is there in your affection towards any of,1.1.222,
,,,these princely suitors that are already come?,1.1.223,
,,PORTIA,,,
,,,"I pray thee, over-name them; and as thou namest",1.1.224,
,,,"them, I will describe them; and, according to my",1.1.225,
,,,"description, level at my affection.",1.1.226,
,,NERISSA,,,
,,,"First, there is the Neapolitan prince.",1.1.227,
,,PORTIA,,,
,,,"Ay, that's a colt indeed, for he doth nothing but",1.1.228,
,,,talk of his horse; and he makes it a great,1.1.229,
,,,"appropriation to his own good parts, that he can",1.1.230,
,,,shoe him himself. I am much afeard my lady his,1.1.231,
,,,mother played false with a smith.,1.1.232,
,,NERISSA,,,
,,,Then there is the County Palatine.,1.1.233,
,,PORTIA,,,
,,,"He doth nothing but frown, as who should say 'If you",1.1.234,
,,,"will not have me, choose:' he hears merry tales and",1.1.235,
,,,smiles not: I fear he will prove the weeping,1.1.236,
,,,"philosopher when he grows old, being so full of",1.1.237,
,,,unmannerly sadness in his youth. I had rather be,1.1.238,
,,,married to a death's-head with a bone in his mouth,1.1.239,
,,,than to either of these. God defend me from these,1.1.240,
,,,two!,1.1.241,
,,NERISSA,,,
,,,"How say you by the French lord, Monsieur Le Bon?",1.1.242,
,,PORTIA,,,
,,,"God made him, and therefore let him pass for a man.",1.1.243,
,,,"In truth, I know it is a sin to be a mocker: but,",1.1.244,
,,,"he! why, he hath a horse better than the",1.1.245,
,,,"Neapolitan's, a better bad habit of frowning than",1.1.246,
,,,the Count Palatine; he is every man in no man; if a,1.1.247,
,,,"throstle sing, he falls straight a capering: he will",1.1.248,
,,,"fence with his own shadow: if I should marry him, I",1.1.249,
,,,should marry twenty husbands. If he would despise me,1.1.250,
,,,"I would forgive him, for if he love me to madness, I",1.1.251,
,,,shall never requite him.,1.1.252,
,,NERISSA,,,
,,,"What say you, then, to Falconbridge, the young baron",1.1.253,
,,,of England?,1.1.254,
,,PORTIA,,,
,,,"You know I say nothing to him, for he understands",1.1.255,
,,,"not me, nor I him: he hath neither Latin, French,",1.1.256,
,,,"nor Italian, and you will come into the court and",1.1.257,
,,,swear that I have a poor pennyworth in the English.,1.1.258,
,,,"He is a proper man's picture, but, alas, who can",1.1.259,
,,,converse with a dumb-show? How oddly he is suited!,1.1.260,
,,,"I think he bought his doublet in Italy, his round",1.1.261,
,,,"hose in France, his bonnet in Germany and his",1.1.262,
,,,behavior every where.,1.1.263,
,,NERISSA,,,
,,,"What think you of the Scottish lord, his neighbour?",1.1.264,
,,PORTIA,,,
,,,"That he hath a neighbourly charity in him, for he",1.1.265,
,,,borrowed a box of the ear of the Englishman and,1.1.266,
,,,swore he would pay him again when he was able: I,1.1.267,
,,,think the Frenchman became his surety and sealed,1.1.268,
,,,under for another.,1.1.269,
,,NERISSA,,,
,,,"How like you the young German, the Duke of Saxony's nephew?",1.1.270,
,,PORTIA,,,
,,,"Very vilely in the morning, when he is sober, and",1.1.271,
,,,"most vilely in the afternoon, when he is drunk: when",1.1.272,
,,,"he is best, he is a little worse than a man, and",1.1.273,
,,,"when he is worst, he is little better than a beast:",1.1.274,
,,,"and the worst fall that ever fell, I hope I shall",1.1.275,
,,,make shift to go without him.,1.1.276,
,,NERISSA,,,
,,,"If he should offer to choose, and choose the right",1.1.277,
,,,"casket, you should refuse to perform your father's",1.1.278,
,,,"will, if you should refuse to accept him.",1.1.279,
,,PORTIA,,,
,,,"Therefore, for fear of the worst, I pray thee, set a",1.1.280,
,,,"deep glass of rhenish wine on the contrary casket,",1.1.281,
,,,for if the devil be within and that temptation,1.1.282,
,,,"without, I know he will choose it. I will do any",1.1.283,
,,,"thing, Nerissa, ere I'll be married to a sponge.",1.1.284,
,,NERISSA,,,
,,,"You need not fear, lady, the having any of these",1.1.285,
,,,lords: they have acquainted me with their,1.1.286,
,,,"determinations; which is, indeed, to return to their",1.1.287,
,,,"home and to trouble you with no more suit, unless",1.1.288,
,,,you may be won by some other sort than your father's,1.1.289,
,,,imposition depending on the caskets.,1.1.290,
,,PORTIA,,,
,,,"If I live to be as old as Sibylla, I will die as",1.1.291,
,,,"chaste as Diana, unless I be obtained by the manner",1.1.292,
,,,of my father's will. I am glad this parcel of wooers,1.1.293,
,,,"are so reasonable, for there is not one among them",1.1.294,
,,,"but I dote on his very absence, and I pray God grant",1.1.295,
,,,them a fair departure.,1.1.296,
,,NERISSA,,,
,,,"Do you not remember, lady, in your father's time, a",1.1.297,
,,,"Venetian, a scholar and a soldier, that came hither",1.1.298,
,,,in company of the Marquis of Montferrat?,1.1.299,
,,PORTIA,,,
,,,"Yes, yes, it was Bassanio; as I think, he was so called.",1.1.300,
,,NERISSA,,,
,,,"True, madam: he, of all the men that ever my foolish",1.1.301,
,,,"eyes looked upon, was the best deserving a fair lady.",1.1.302,
,,PORTIA,,,
,,,"I remember him well, and I remember him worthy of",1.1.303,
,,,thy praise.,1.1.304,
,,,,,Enter a Serving-man
,,,How now! what news?,1.1.305,
,,Servant,,,
,,,"The four strangers seek for you, madam, to take",1.1.306,
,,,their leave: and there is a forerunner come from a,1.1.307,
,,,"fifth, the Prince of Morocco, who brings word the",1.1.308,
,,,prince his master will be here to-night.,1.1.309,
,,PORTIA,,,
,,,If I could bid the fifth welcome with so good a,1.1.310,
,,,"heart as I can bid the other four farewell, I should",1.1.311,
,,,be glad of his approach: if he have the condition,1.1.312,
,,,"of a saint and the complexion of a devil, I had",1.1.313,
,,,"rather he should shrive me than wive me. Come,",1.1.314,
,,,"Nerissa. Sirrah, go before.",1.1.315,
,,,Whiles we shut the gates,1.1.316,
,,,"upon one wooer, another knocks at the door.",1.1.317,
,,,,,Exeunt
,SCENE III. Venice. A public place.,,,,
,,,,,Enter BASSANIO and SHYLOCK
,,SHYLOCK,,,
,,,Three thousand ducats; well.,1.3.1,
,,BASSANIO,,,
,,,"Ay, sir, for three months.",1.3.2,
,,SHYLOCK,,,
,,,For three months; well.,1.3.3,
,,BASSANIO,,,
,,,"For the which, as I told you, Antonio shall be bound.",1.3.4,
,,SHYLOCK,,,
,,,Antonio shall become bound; well.,1.3.5,
,,BASSANIO,,,
,,,May you stead me? will you pleasure me? shall I,1.3.6,
,,,know your answer?,1.3.7,
,,SHYLOCK,,,
,,,Three thousand ducats for three months and Antonio bound.,1.3.8,
,,BASSANIO,,,
,,,Your answer to that.,1.3.9,
,,SHYLOCK,,,
,,,Antonio is a good man.,1.3.10,
,,BASSANIO,,,
,,,Have you heard any imputation to the contrary?,1.3.11,
,,SHYLOCK,,,
,,,"Oh, no, no, no, no: my meaning in saying he is a",1.3.12,
,,,good man is to have you understand me that he is,1.3.13,
,,,sufficient. Yet his means are in supposition: he,1.3.14,
,,,"hath an argosy bound to Tripolis, another to the",1.3.15,
,,,"Indies; I understand moreover, upon the Rialto, he",1.3.16,
,,,"hath a third at Mexico, a fourth for England, and",1.3.17,
,,,"other ventures he hath, squandered abroad. But ships",1.3.18,
,,,"are but boards, sailors but men: there be land-rats",1.3.19,
,,,"and water-rats, water-thieves and land-thieves, I",1.3.20,
,,,"mean pirates, and then there is the peril of waters,",1.3.21,
,,,"winds and rocks. The man is, notwithstanding,",1.3.22,
,,,sufficient. Three thousand ducats; I think I may,1.3.23,
,,,take his bond.,1.3.24,
,,BASSANIO,,,
,,,Be assured you may.,1.3.25,
,,SHYLOCK,,,
,,,"I will be assured I may; and, that I may be assured,",1.3.26,
,,,I will bethink me. May I speak with Antonio?,1.3.27,
,,BASSANIO,,,
,,,If it please you to dine with us.,1.3.28,
,,SHYLOCK,,,
,,,"Yes, to smell pork; to eat of the habitation which",1.3.29,
,,,your prophet the Nazarite conjured the devil into. I,1.3.30,
,,,"will buy with you, sell with you, talk with you,",1.3.31,
,,,"walk with you, and so following, but I will not eat",1.3.32,
,,,"with you, drink with you, nor pray with you. What",1.3.33,
,,,news on the Rialto? Who is he comes here?,1.3.34,
,,,,,Enter ANTONIO
,,BASSANIO,,,
,,,This is Signior Antonio.,1.3.35,
,,SHYLOCK,,,
,,,[Aside]  How like a fawning publican he looks!,1.3.36,
,,,"I hate him for he is a Christian,",1.3.37,
,,,But more for that in low simplicity,1.3.38,
,,,He lends out money gratis and brings down,1.3.39,
,,,The rate of usance here with us in Venice.,1.3.40,
,,,"If I can catch him once upon the hip,",1.3.41,
,,,I will feed fat the ancient grudge I bear him.,1.3.42,
,,,"He hates our sacred nation, and he rails,",1.3.43,
,,,"Even there where merchants most do congregate,",1.3.44,
,,,"On me, my bargains and my well-won thrift,",1.3.45,
,,,"Which he calls interest. Cursed be my tribe,",1.3.46,
,,,If I forgive him!,1.3.47,
,,BASSANIO,,,
,,,"Shylock, do you hear?",1.3.48,
,,SHYLOCK,,,
,,,"I am debating of my present store,",1.3.49,
,,,"And, by the near guess of my memory,",1.3.50,
,,,I cannot instantly raise up the gross,1.3.51,
,,,Of full three thousand ducats. What of that?,1.3.52,
,,,"Tubal, a wealthy Hebrew of my tribe,",1.3.53,
,,,Will furnish me. But soft! how many months,1.3.54,
,,,Do you desire?,1.3.55,
,,,,,To ANTONIO
,,,"Rest you fair, good signior;",1.3.56,
,,,Your worship was the last man in our mouths.,1.3.57,
,,ANTONIO,,,
,,,"Shylock, although I neither lend nor borrow",1.3.58,
,,,"By taking nor by giving of excess,",1.3.59,
,,,"Yet, to supply the ripe wants of my friend,",1.3.60,
,,,I'll break a custom. Is he yet possess'd,1.3.61,
,,,How much ye would?,1.3.62,
,,SHYLOCK,,,
,,,"Ay, ay, three thousand ducats.",1.3.63,
,,ANTONIO,,,
,,,And for three months.,1.3.64,
,,SHYLOCK,,,
,,,I had forgot; three months; you told me so.,1.3.65,
,,,"Well then, your bond; and let me see; but hear you;",1.3.66,
,,,Methought you said you neither lend nor borrow,1.3.67,
,,,Upon advantage.,1.3.68,
,,ANTONIO,,,
,,,I do never use it.,1.3.69,
,,SHYLOCK,,,
,,,When Jacob grazed his uncle Laban's sheep--,1.3.70,
,,,"This Jacob from our holy Abram was,",1.3.71,
,,,"As his wise mother wrought in his behalf,",1.3.72,
,,,"The third possessor; ay, he was the third--",1.3.73,
,,ANTONIO,,,
,,,And what of him? did he take interest?,1.3.74,
,,SHYLOCK,,,
,,,"No, not take interest, not, as you would say,",1.3.75,
,,,Directly interest: mark what Jacob did.,1.3.76,
,,,When Laban and himself were compromised,1.3.77,
,,,That all the eanlings which were streak'd and pied,1.3.78,
,,,"Should fall as Jacob's hire, the ewes, being rank,",1.3.79,
,,,"In the end of autumn turned to the rams,",1.3.80,
,,,"And, when the work of generation was",1.3.81,
,,,"Between these woolly breeders in the act,",1.3.82,
,,,"The skilful shepherd peel'd me certain wands,",1.3.83,
,,,"And, in the doing of the deed of kind,",1.3.84,
,,,"He stuck them up before the fulsome ewes,",1.3.85,
,,,Who then conceiving did in eaning time,1.3.86,
,,,"Fall parti-colour'd lambs, and those were Jacob's.",1.3.87,
,,,"This was a way to thrive, and he was blest:",1.3.88,
,,,"And thrift is blessing, if men steal it not.",1.3.89,
,,ANTONIO,,,
,,,"This was a venture, sir, that Jacob served for;",1.3.90,
,,,"A thing not in his power to bring to pass,",1.3.91,
,,,But sway'd and fashion'd by the hand of heaven.,1.3.92,
,,,Was this inserted to make interest good?,1.3.93,
,,,Or is your gold and silver ewes and rams?,1.3.94,
,,SHYLOCK,,,
,,,I cannot tell; I make it breed as fast:,1.3.95,
,,,"But note me, signior.",1.3.96,
,,ANTONIO,,,
,,,"Mark you this, Bassanio,",1.3.97,
,,,The devil can cite Scripture for his purpose.,1.3.98,
,,,An evil soul producing holy witness,1.3.99,
,,,"Is like a villain with a smiling cheek,",1.3.100,
,,,A goodly apple rotten at the heart:,1.3.101,
,,,"O, what a goodly outside falsehood hath!",1.3.102,
,,SHYLOCK,,,
,,,Three thousand ducats; 'tis a good round sum.,1.3.103,
,,,"Three months from twelve; then, let me see; the rate--",1.3.104,
,,ANTONIO,,,
,,,"Well, Shylock, shall we be beholding to you?",1.3.105,
,,SHYLOCK,,,
,,,"Signior Antonio, many a time and oft",1.3.106,
,,,In the Rialto you have rated me,1.3.107,
,,,About my moneys and my usances:,1.3.108,
,,,"Still have I borne it with a patient shrug,",1.3.109,
,,,For sufferance is the badge of all our tribe.,1.3.110,
,,,"You call me misbeliever, cut-throat dog,",1.3.111,
,,,"And spit upon my Jewish gaberdine,",1.3.112,
,,,And all for use of that which is mine own.,1.3.113,
,,,"Well then, it now appears you need my help:",1.3.114,
,,,"Go to, then; you come to me, and you say",1.3.115,
,,,"'Shylock, we would have moneys:' you say so;",1.3.116,
,,,"You, that did void your rheum upon my beard",1.3.117,
,,,And foot me as you spurn a stranger cur,1.3.118,
,,,Over your threshold: moneys is your suit,1.3.119,
,,,What should I say to you? Should I not say,1.3.120,
,,,'Hath a dog money? is it possible,1.3.121,
,,,A cur can lend three thousand ducats?' Or,1.3.122,
,,,"Shall I bend low and in a bondman's key,",1.3.123,
,,,"With bated breath and whispering humbleness, Say this;",1.3.124,
,,,"'Fair sir, you spit on me on Wednesday last;",1.3.125,
,,,You spurn'd me such a day; another time,1.3.126,
,,,You call'd me dog; and for these courtesies,1.3.127,
,,,I'll lend you thus much moneys'?,1.3.128,
,,ANTONIO,,,
,,,"I am as like to call thee so again,",1.3.129,
,,,"To spit on thee again, to spurn thee too.",1.3.130,
,,,"If thou wilt lend this money, lend it not",1.3.131,
,,,As to thy friends; for when did friendship take,1.3.132,
,,,A breed for barren metal of his friend?,1.3.133,
,,,"But lend it rather to thine enemy,",1.3.134,
,,,"Who, if he break, thou mayst with better face",1.3.135,
,,,Exact the penalty.,1.3.136,
,,SHYLOCK,,,
,,,"Why, look you, how you storm!",1.3.137,
,,,"I would be friends with you and have your love,",1.3.138,
,,,"Forget the shames that you have stain'd me with,",1.3.139,
,,,Supply your present wants and take no doit,1.3.140,
,,,"Of usance for my moneys, and you'll not hear me:",1.3.141,
,,,This is kind I offer.,1.3.142,
,,BASSANIO,,,
,,,This were kindness.,1.3.143,
,,SHYLOCK,,,
,,,This kindness will I show.,1.3.144,
,,,"Go with me to a notary, seal me there",1.3.145,
,,,"Your single bond; and, in a merry sport,",1.3.146,
,,,"If you repay me not on such a day,",1.3.147,
,,,"In such a place, such sum or sums as are",1.3.148,
,,,"Express'd in the condition, let the forfeit",1.3.149,
,,,Be nominated for an equal pound,1.3.150,
,,,"Of your fair flesh, to be cut off and taken",1.3.151,
,,,In what part of your body pleaseth me.,1.3.152,
,,ANTONIO,,,
,,,"Content, i' faith: I'll seal to such a bond",1.3.153,
,,,And say there is much kindness in the Jew.,1.3.154,
,,BASSANIO,,,
,,,You shall not seal to such a bond for me:,1.3.155,
,,,I'll rather dwell in my necessity.,1.3.156,
,,ANTONIO,,,
,,,"Why, fear not, man; I will not forfeit it:",1.3.157,
,,,"Within these two months, that's a month before",1.3.158,
,,,"This bond expires, I do expect return",1.3.159,
,,,Of thrice three times the value of this bond.,1.3.160,
,,SHYLOCK,,,
,,,"O father Abram, what these Christians are,",1.3.161,
,,,Whose own hard dealings teaches them suspect,1.3.162,
,,,"The thoughts of others! Pray you, tell me this;",1.3.163,
