Chapter,Player,Line,Line ID,Stage Direction
,KING HENRY IV,,,
,,"Here is a dear, a true industrious friend,",1.1.62,
,,"Sir Walter Blunt, new lighted from his horse.",1.1.63,
,,Stain'd with the variation of each soil,1.1.64,
,,Betwixt that Holmedon and this seat of ours;,1.1.65,
,,And he hath brought us smooth and welcome news.,1.1.66,
,,The Earl of Douglas is discomfited:,1.1.67,
,,"Ten thousand bold Scots, two and twenty knights,",1.1.68,
,,Balk'd in their own blood did Sir Walter see,1.1.69,
,,"On Holmedon's plains. Of prisoners, Hotspur took",1.1.70,
,,"Mordake the Earl of Fife, and eldest son",1.1.71,
,,"To beaten Douglas; and the Earl of Athol,",1.1.72,
,,"Of Murray, Angus, and Menteith:",1.1.73,
,,And is not this an honourable spoil?,1.1.74,
,,"A gallant prize? ha, cousin, is it not?",1.1.75,
,WESTMORELAND,,,
,,"In faith,",1.1.76,
,,It is a conquest for a prince to boast of.,1.1.77,
,KING HENRY IV,,,
,,"Yea, there thou makest me sad and makest me sin",1.1.78,
,,In envy that my Lord Northumberland,1.1.79,
,,"Should be the father to so blest a son,",1.1.80,
,,A son who is the theme of honour's tongue;,1.1.81,
,,"Amongst a grove, the very straightest plant;",1.1.82,
,,Who is sweet Fortune's minion and her pride:,1.1.83,
,,"Whilst I, by looking on the praise of him,",1.1.84,
,,See riot and dishonour stain the brow,1.1.85,
,,Of my young Harry. O that it could be proved,1.1.86,
,,That some night-tripping fairy had exchanged,1.1.87,
,,"In cradle-clothes our children where they lay,",1.1.88,
,,"And call'd mine Percy, his Plantagenet!",1.1.89,
,,"Then would I have his Harry, and he mine.",1.1.90,
,,"But let him from my thoughts. What think you, coz,",1.1.91,
,,"Of this young Percy's pride? the prisoners,",1.1.92,
,,"Which he in this adventure hath surprised,",1.1.93,
,,"To his own use he keeps; and sends me word,",1.1.94,
,,I shall have none but Mordake Earl of Fife.,1.1.95,
,WESTMORELAND,,,
,,"This is his uncle's teaching; this is Worcester,",1.1.96,
,,Malevolent to you in all aspects;,1.1.97,
,,"Which makes him prune himself, and bristle up",1.1.98,
,,The crest of youth against your dignity.,1.1.99,
,KING HENRY IV,,,
,,But I have sent for him to answer this;,1.1.100,
,,And for this cause awhile we must neglect,1.1.101,
,,Our holy purpose to Jerusalem.,1.1.102,
,,"Cousin, on Wednesday next our council we",1.1.103,
,,Will hold at Windsor; so inform the lords:,1.1.104,
,,But come yourself with speed to us again;,1.1.105,
,,For more is to be said and to be done,1.1.106,
,,Than out of anger can be uttered.,1.1.107,
,WESTMORELAND,,,
,,"I will, my liege.",1.1.108,
,,,,Exeunt
SCENE II. London. An apartment of the Prince's.,,,,
,,,,Enter the PRINCE OF WALES and FALSTAFF
,FALSTAFF,,,
,,"Now, Hal, what time of day is it, lad?",1.2.1,
,PRINCE HENRY,,,
,,"Thou art so fat-witted, with drinking of old sack",1.2.2,
,,and unbuttoning thee after supper and sleeping upon,1.2.3,
,,"benches after noon, that thou hast forgotten to",1.2.4,
,,demand that truly which thou wouldst truly know.,1.2.5,
,,What a devil hast thou to do with the time of the,1.2.6,
,,day? Unless hours were cups of sack and minutes,1.2.7,
,,capons and clocks the tongues of bawds and dials the,1.2.8,
,,signs of leaping-houses and the blessed sun himself,1.2.9,
,,"a fair hot wench in flame-coloured taffeta, I see no",1.2.10,
,,reason why thou shouldst be so superfluous to demand,1.2.11,
,,the time of the day.,1.2.12,
,FALSTAFF,,,
,,"Indeed, you come near me now, Hal; for we that take",1.2.13,
,,"purses go by the moon and the seven stars, and not",1.2.14,
,,"by Phoebus, he,'that wandering knight so fair.' And,",1.2.15,
,,"I prithee, sweet wag, when thou art king, as, God",1.2.16,
,,"save thy grace,--majesty I should say, for grace",1.2.17,
,,"thou wilt have none,--",1.2.18,
,PRINCE HENRY,,,
,,"What, none?",1.2.19,
,FALSTAFF,,,
,,"No, by my troth, not so much as will serve to",1.2.20,
,,prologue to an egg and butter.,1.2.21,
,PRINCE HENRY,,,
,,"Well, how then? come, roundly, roundly.",1.2.22,
,FALSTAFF,,,
,,"Marry, then, sweet wag, when thou art king, let not",1.2.23,
,,us that are squires of the night's body be called,1.2.24,
,,thieves of the day's beauty: let us be Diana's,1.2.25,
,,"foresters, gentlemen of the shade, minions of the",1.2.26,
,,"moon; and let men say we be men of good government,",1.2.27,
,,"being governed, as the sea is, by our noble and",1.2.28,
,,"chaste mistress the moon, under whose countenance we steal.",1.2.29,
,PRINCE HENRY,,,
,,"Thou sayest well, and it holds well too; for the",1.2.30,
,,fortune of us that are the moon's men doth ebb and,1.2.31,
,,"flow like the sea, being governed, as the sea is,",1.2.32,
,,"by the moon. As, for proof, now: a purse of gold",1.2.33,
,,most resolutely snatched on Monday night and most,1.2.34,
,,dissolutely spent on Tuesday morning; got with,1.2.35,
,,swearing 'Lay by' and spent with crying 'Bring in;',1.2.36,
,,now in as low an ebb as the foot of the ladder,1.2.37,
,,and by and by in as high a flow as the ridge of the gallows.,1.2.38,
,FALSTAFF,,,
,,"By the Lord, thou sayest true, lad. And is not my",1.2.39,
,,hostess of the tavern a most sweet wench?,1.2.40,
,PRINCE HENRY,,,
,,"As the honey of Hybla, my old lad of the castle. And",1.2.41,
,,is not a buff jerkin a most sweet robe of durance?,1.2.42,
,FALSTAFF,,,
,,"How now, how now, mad wag! what, in thy quips and",1.2.43,
,,thy quiddities? what a plague have I to do with a,1.2.44,
,,buff jerkin?,1.2.45,
,PRINCE HENRY,,,
,,"Why, what a pox have I to do with my hostess of the tavern?",1.2.46,
,FALSTAFF,,,
,,"Well, thou hast called her to a reckoning many a",1.2.47,
,,time and oft.,1.2.48,
,PRINCE HENRY,,,
,,Did I ever call for thee to pay thy part?,1.2.49,
,FALSTAFF,,,
,,"No; I'll give thee thy due, thou hast paid all there.",1.2.50,
,PRINCE HENRY,,,
,,"Yea, and elsewhere, so far as my coin would stretch;",1.2.51,
,,"and where it would not, I have used my credit.",1.2.52,
,FALSTAFF,,,
,,"Yea, and so used it that were it not here apparent",1.2.53,
,,"that thou art heir apparent--But, I prithee, sweet",1.2.54,
,,"wag, shall there be gallows standing in England when",1.2.55,
,,thou art king? and resolution thus fobbed as it is,1.2.56,
,,with the rusty curb of old father antic the law? Do,1.2.57,
,,"not thou, when thou art king, hang a thief.",1.2.58,
,PRINCE HENRY,,,
,,No; thou shalt.,1.2.59,
,FALSTAFF,,,
,,"Shall I? O rare! By the Lord, I'll be a brave judge.",1.2.60,
,PRINCE HENRY,,,
,,"Thou judgest false already: I mean, thou shalt have",1.2.61,
,,the hanging of the thieves and so become a rare hangman.,1.2.62,
,FALSTAFF,,,
,,"Well, Hal, well; and in some sort it jumps with my",1.2.63,
,,"humour as well as waiting in the court, I can tell",1.2.64,
,,you.,1.2.65,
,PRINCE HENRY,,,
,,For obtaining of suits?,1.2.66,
,FALSTAFF,,,
,,"Yea, for obtaining of suits, whereof the hangman",1.2.67,
,,"hath no lean wardrobe. 'Sblood, I am as melancholy",1.2.68,
,,as a gib cat or a lugged bear.,1.2.69,
,PRINCE HENRY,,,
,,"Or an old lion, or a lover's lute.",1.2.70,
,FALSTAFF,,,
,,"Yea, or the drone of a Lincolnshire bagpipe.",1.2.71,
,PRINCE HENRY,,,
,,"What sayest thou to a hare, or the melancholy of",1.2.72,
,,Moor-ditch?,1.2.73,
,FALSTAFF,,,
,,Thou hast the most unsavoury similes and art indeed,1.2.74,
,,"the most comparative, rascalliest, sweet young",1.2.75,
,,"prince. But, Hal, I prithee, trouble me no more",1.2.76,
,,with vanity. I would to God thou and I knew where a,1.2.77,
,,commodity of good names were to be bought. An old,1.2.78,
,,lord of the council rated me the other day in the,1.2.79,
,,"street about you, sir, but I marked him not; and yet",1.2.80,
,,"he talked very wisely, but I regarded him not; and",1.2.81,
,,"yet he talked wisely, and in the street too.",1.2.82,
,PRINCE HENRY,,,
,,Thou didst well; for wisdom cries out in the,1.2.83,
,,"streets, and no man regards it.",1.2.84,
,FALSTAFF,,,
,,"O, thou hast damnable iteration and art indeed able",1.2.85,
,,to corrupt a saint. Thou hast done much harm upon,1.2.86,
,,"me, Hal; God forgive thee for it! Before I knew",1.2.87,
,,"thee, Hal, I knew nothing; and now am I, if a man",1.2.88,
,,"should speak truly, little better than one of the",1.2.89,
,,"wicked. I must give over this life, and I will give",1.2.90,
,,"it over: by the Lord, and I do not, I am a villain:",1.2.91,
,,I'll be damned for never a king's son in,1.2.92,
,,Christendom.,1.2.93,
,PRINCE HENRY,,,
,,"Where shall we take a purse tomorrow, Jack?",1.2.94,
,FALSTAFF,,,
,,"'Zounds, where thou wilt, lad; I'll make one; an I",1.2.95,
,,"do not, call me villain and baffle me.",1.2.96,
,PRINCE HENRY,,,
,,I see a good amendment of life in thee; from praying,1.2.97,
,,to purse-taking.,1.2.98,
,FALSTAFF,,,
,,"Why, Hal, 'tis my vocation, Hal; 'tis no sin for a",1.2.99,
,,man to labour in his vocation.,1.2.100,
,,,,Enter POINS
,,Poins! Now shall we know if Gadshill have set a,1.2.101,
,,"match. O, if men were to be saved by merit, what",1.2.102,
,,hole in hell were hot enough for him? This is the,1.2.103,
,,most omnipotent villain that ever cried 'Stand' to,1.2.104,
,,a true man.,1.2.105,
,PRINCE HENRY,,,
,,"Good morrow, Ned.",1.2.106,
,POINS,,,
,,"Good morrow, sweet Hal. What says Monsieur Remorse?",1.2.107,
,,what says Sir John Sack and Sugar? Jack! how,1.2.108,
,,"agrees the devil and thee about thy soul, that thou",1.2.109,
,,soldest him on Good-Friday last for a cup of Madeira,1.2.110,
,,and a cold capon's leg?,1.2.111,
,PRINCE HENRY,,,
,,"Sir John stands to his word, the devil shall have",1.2.112,
,,his bargain; for he was never yet a breaker of,1.2.113,
,,proverbs: he will give the devil his due.,1.2.114,
,POINS,,,
,,Then art thou damned for keeping thy word with the devil.,1.2.115,
,PRINCE HENRY,,,
,,Else he had been damned for cozening the devil.,1.2.116,
,POINS,,,
,,"But, my lads, my lads, to-morrow morning, by four",1.2.117,
,,"o'clock, early at Gadshill! there are pilgrims going",1.2.118,
,,"to Canterbury with rich offerings, and traders",1.2.119,
,,riding to London with fat purses: I have vizards,1.2.120,
,,for you all; you have horses for yourselves:,1.2.121,
,,Gadshill lies to-night in Rochester: I have bespoke,1.2.122,
,,supper to-morrow night in Eastcheap: we may do it,1.2.123,
,,"as secure as sleep. If you will go, I will stuff",1.2.124,
,,"your purses full of crowns; if you will not, tarry",1.2.125,
,,at home and be hanged.,1.2.126,
,FALSTAFF,,,
,,"Hear ye, Yedward; if I tarry at home and go not,",1.2.127,
,,I'll hang you for going.,1.2.128,
,POINS,,,
,,"You will, chops?",1.2.129,
,FALSTAFF,,,
,,"Hal, wilt thou make one?",1.2.130,
,PRINCE HENRY,,,
,,"Who, I rob? I a thief? not I, by my faith.",1.2.131,
,FALSTAFF,,,
,,"There's neither honesty, manhood, nor good",1.2.132,
,,"fellowship in thee, nor thou camest not of the blood",1.2.133,
,,"royal, if thou darest not stand for ten shillings.",1.2.134,
,PRINCE HENRY,,,
,,"Well then, once in my days I'll be a madcap.",1.2.135,
,FALSTAFF,,,
,,"Why, that's well said.",1.2.136,
,PRINCE HENRY,,,
,,"Well, come what will, I'll tarry at home.",1.2.137,
,FALSTAFF,,,
,,"By the Lord, I'll be a traitor then, when thou art king.",1.2.138,
,PRINCE HENRY,,,
,,I care not.,1.2.139,
,POINS,,,
,,"Sir John, I prithee, leave the prince and me alone:",1.2.140,
,,I will lay him down such reasons for this adventure,1.2.141,
,,that he shall go.,1.2.142,
,FALSTAFF,,,
,,"Well, God give thee the spirit of persuasion and him",1.2.143,
,,"the ears of profiting, that what thou speakest may",1.2.144,
,,"move and what he hears may be believed, that the",1.2.145,
,,"true prince may, for recreation sake, prove a false",1.2.146,
,,thief; for the poor abuses of the time want,1.2.147,
,,countenance. Farewell: you shall find me in Eastcheap.,1.2.148,
,PRINCE HENRY,,,
,,"Farewell, thou latter spring! farewell, All-hallown summer!",1.2.149,
,,,,Exit Falstaff
,POINS,,,
,,"Now, my good sweet honey lord, ride with us",1.2.150,
,,to-morrow: I have a jest to execute that I cannot,1.2.151,
,,"manage alone. Falstaff, Bardolph, Peto and Gadshill",1.2.152,
,,shall rob those men that we have already waylaid:,1.2.153,
,,yourself and I will not be there; and when they,1.2.154,
,,"have the booty, if you and I do not rob them, cut",1.2.155,
,,this head off from my shoulders.,1.2.156,
,PRINCE HENRY,,,
,,How shall we part with them in setting forth?,1.2.157,
,POINS,,,
,,"Why, we will set forth before or after them, and",1.2.158,
,,"appoint them a place of meeting, wherein it is at",1.2.159,
,,"our pleasure to fail, and then will they adventure",1.2.160,
,,upon the exploit themselves; which they shall have,1.2.161,
,,"no sooner achieved, but we'll set upon them.",1.2.162,
,PRINCE HENRY,,,
,,"Yea, but 'tis like that they will know us by our",1.2.163,
,,"horses, by our habits and by every other",1.2.164,
,,"appointment, to be ourselves.",1.2.165,
,POINS,,,
,,Tut! our horses they shall not see: I'll tie them,1.2.166,
,,in the wood; our vizards we will change after we,1.2.167,
,,"leave them: and, sirrah, I have cases of buckram",1.2.168,
,,"for the nonce, to immask our noted outward garments.",1.2.169,
,PRINCE HENRY,,,
,,"Yea, but I doubt they will be too hard for us.",1.2.170,
,POINS,,,
,,"Well, for two of them, I know them to be as",1.2.171,
,,true-bred cowards as ever turned back; and for the,1.2.172,
,,"third, if he fight longer than he sees reason, I'll",1.2.173,
,,"forswear arms. The virtue of this jest will be, the",1.2.174,
,,incomprehensible lies that this same fat rogue will,1.2.175,
,,"tell us when we meet at supper: how thirty, at",1.2.176,
,,"least, he fought with; what wards, what blows, what",1.2.177,
,,extremities he endured; and in the reproof of this,1.2.178,
,,lies the jest.,1.2.179,
,PRINCE HENRY,,,
,,"Well, I'll go with thee: provide us all things",1.2.180,
,,necessary and meet me to-morrow night in Eastcheap;,1.2.181,
,,there I'll sup. Farewell.,1.2.182,
,POINS,,,
,,"Farewell, my lord.",1.2.183,
,,,,Exit Poins
,PRINCE HENRY,,,
,,"I know you all, and will awhile uphold",1.2.184,
,,The unyoked humour of your idleness:,1.2.185,
,,"Yet herein will I imitate the sun,",1.2.186,
,,Who doth permit the base contagious clouds,1.2.187,
,,"To smother up his beauty from the world,",1.2.188,
,,"That, when he please again to be himself,",1.2.189,
,,"Being wanted, he may be more wonder'd at,",1.2.190,
,,By breaking through the foul and ugly mists,1.2.191,
,,Of vapours that did seem to strangle him.,1.2.192,
,,"If all the year were playing holidays,",1.2.193,
,,To sport would be as tedious as to work;,1.2.194,
,,"But when they seldom come, they wish'd for come,",1.2.195,
,,And nothing pleaseth but rare accidents.,1.2.196,
,,"So, when this loose behavior I throw off",1.2.197,
,,"And pay the debt I never promised,",1.2.198,
,,"By how much better than my word I am,",1.2.199,
,,By so much shall I falsify men's hopes;,1.2.200,
,,"And like bright metal on a sullen ground,",1.2.201,
,,"My reformation, glittering o'er my fault,",1.2.202,
,,Shall show more goodly and attract more eyes,1.2.203,
,,Than that which hath no foil to set it off.,1.2.204,
,,"I'll so offend, to make offence a skill;",1.2.205,
,,Redeeming time when men think least I will.,1.2.206,
,,,,Exit
SCENE III. London. The palace.,,,,
,,,,"Enter the KING, NORTHUMBERLAND, WORCESTER, HOTSPUR, SIR WALTER BLUNT, with others"
,KING HENRY IV,,,
,,"My blood hath been too cold and temperate,",1.3.1,
,,"Unapt to stir at these indignities,",1.3.2,
,,And you have found me; for accordingly,1.3.3,
,,You tread upon my patience: but be sure,1.3.4,
,,"I will from henceforth rather be myself,",1.3.5,
,,"Mighty and to be fear'd, than my condition;",1.3.6,
,,"Which hath been smooth as oil, soft as young down,",1.3.7,
,,And therefore lost that title of respect,1.3.8,
,,Which the proud soul ne'er pays but to the proud.,1.3.9,
,EARL OF WORCESTER,,,
,,"Our house, my sovereign liege, little deserves",1.3.10,
,,The scourge of greatness to be used on it;,1.3.11,
,,And that same greatness too which our own hands,1.3.12,
,,Have holp to make so portly.,1.3.13,
,NORTHUMBERLAND,,,
,,My lord.--,1.3.14,
,KING HENRY IV,,,
,,"Worcester, get thee gone; for I do see",1.3.15,
,,Danger and disobedience in thine eye:,1.3.16,
,,"O, sir, your presence is too bold and peremptory,",1.3.17,
,,And majesty might never yet endure,1.3.18,
,,The moody frontier of a servant brow.,1.3.19,
,,You have good leave to leave us: when we need,1.3.20,
,,"Your use and counsel, we shall send for you.",1.3.21,
,,,,Exit Worcester
,,You were about to speak.,1.3.22,
,,,,To North
,NORTHUMBERLAND,,,
,,"Yea, my good lord.",1.3.23,
,,"Those prisoners in your highness' name demanded,",1.3.24,
,,"Which Harry Percy here at Holmedon took,",1.3.25,
,,"Were, as he says, not with such strength denied",1.3.26,
,,As is deliver'd to your majesty:,1.3.27,
,,"Either envy, therefore, or misprison",1.3.28,
,,Is guilty of this fault and not my son.,1.3.29,
,HOTSPUR,,,
,,"My liege, I did deny no prisoners.",1.3.30,
,,"But I remember, when the fight was done,",1.3.31,
,,"When I was dry with rage and extreme toil,",1.3.32,
,,"Breathless and faint, leaning upon my sword,",1.3.33,
,,"Came there a certain lord, neat, and trimly dress'd,",1.3.34,
,,Fresh as a bridegroom; and his chin new reap'd,1.3.35,
,,Show'd like a stubble-land at harvest-home;,1.3.36,
,,He was perfumed like a milliner;,1.3.37,
,,And 'twixt his finger and his thumb he held,1.3.38,
,,"A pouncet-box, which ever and anon",1.3.39,
,,He gave his nose and took't away again;,1.3.40,
,,"Who therewith angry, when it next came there,",1.3.41,
,,"Took it in snuff; and still he smiled and talk'd,",1.3.42,
,,"And as the soldiers bore dead bodies by,",1.3.43,
,,"He call'd them untaught knaves, unmannerly,",1.3.44,
,,To bring a slovenly unhandsome corse,1.3.45,
,,Betwixt the wind and his nobility.,1.3.46,
,,With many holiday and lady terms,1.3.47,
,,"He question'd me; amongst the rest, demanded",1.3.48,
,,My prisoners in your majesty's behalf.,1.3.49,
,,"I then, all smarting with my wounds being cold,",1.3.50,
,,"To be so pester'd with a popinjay,",1.3.51,
,,"Out of my grief and my impatience,",1.3.52,
,,"Answer'd neglectingly I know not what,",1.3.53,
,,He should or he should not; for he made me mad,1.3.54,
,,To see him shine so brisk and smell so sweet,1.3.55,
,,And talk so like a waiting-gentlewoman,1.3.56,
,,"Of guns and drums and wounds,--God save the mark!--",1.3.57,
,,And telling me the sovereign'st thing on earth,1.3.58,
,,Was parmaceti for an inward bruise;,1.3.59,
,,"And that it was great pity, so it was,",1.3.60,
,,This villanous salt-petre should be digg'd,1.3.61,
,,"Out of the bowels of the harmless earth,",1.3.62,
,,Which many a good tall fellow had destroy'd,1.3.63,
,,"So cowardly; and but for these vile guns,",1.3.64,
,,He would himself have been a soldier.,1.3.65,
,,"This bald unjointed chat of his, my lord,",1.3.66,
,,"I answer'd indirectly, as I said;",1.3.67,
,,"And I beseech you, let not his report",1.3.68,
,,Come current for an accusation,1.3.69,
,,Betwixt my love and your high majesty.,1.3.70,
,SIR WALTER BLUNT,,,
,,"The circumstance consider'd, good my lord,",1.3.71,
,,Whate'er Lord Harry Percy then had said,1.3.72,
,,"To such a person and in such a place,",1.3.73,
,,"At such a time, with all the rest retold,",1.3.74,
,,May reasonably die and never rise,1.3.75,
,,To do him wrong or any way impeach,1.3.76,
,,"What then he said, so he unsay it now.",1.3.77,
,KING HENRY IV,,,
,,"Why, yet he doth deny his prisoners,",1.3.78,
,,"But with proviso and exception,",1.3.79,
,,That we at our own charge shall ransom straight,1.3.80,
,,"His brother-in-law, the foolish Mortimer;",1.3.81,
,,"Who, on my soul, hath wilfully betray'd",1.3.82,
,,The lives of those that he did lead to fight,1.3.83,
,,"Against that great magician, damn'd Glendower,",1.3.84,
,,"Whose daughter, as we hear, the Earl of March",1.3.85,
,,"Hath lately married. Shall our coffers, then,",1.3.86,
,,Be emptied to redeem a traitor home?,1.3.87,
,,"Shall we but treason? and indent with fears,",1.3.88,
,,When they have lost and forfeited themselves?,1.3.89,
,,"No, on the barren mountains let him starve;",1.3.90,
,,For I shall never hold that man my friend,1.3.91,
,,Whose tongue shall ask me for one penny cost,1.3.92,
,,To ransom home revolted Mortimer.,1.3.93,
,HOTSPUR,,,
,,Revolted Mortimer!,1.3.94,
,,"He never did fall off, my sovereign liege,",1.3.95,
,,But by the chance of war; to prove that true,1.3.96,
,,"Needs no more but one tongue for all those wounds,",1.3.97,
,,"Those mouthed wounds, which valiantly he took",1.3.98,
,,"When on the gentle Severn's sedgy bank,",1.3.99,
,,"In single opposition, hand to hand,",1.3.100,
,,He did confound the best part of an hour,1.3.101,
,,In changing hardiment with great Glendower:,1.3.102,
,,Three times they breathed and three times did,1.3.103,
,,"they drink,",1.3.104,
,,"Upon agreement, of swift Severn's flood;",1.3.105,
,,"Who then, affrighted with their bloody looks,",1.3.106,
,,"Ran fearfully among the trembling reeds,",1.3.107,
,,"And hid his crisp head in the hollow bank,",1.3.108,
,,Bloodstained with these valiant combatants.,1.3.109,
,,Never did base and rotten policy,1.3.110,
,,Colour her working with such deadly wounds;,1.3.111,
,,Nor could the noble Mortimer,1.3.112,
,,"Receive so many, and all willingly:",1.3.113,
,,Then let not him be slander'd with revolt.,1.3.114,
,KING HENRY IV,,,
,,"Thou dost belie him, Percy, thou dost belie him;",1.3.115,
,,He never did encounter with Glendower:,1.3.116,
,,"I tell thee,",1.3.117,
,,He durst as well have met the devil alone,1.3.118,
,,As Owen Glendower for an enemy.,1.3.119,
,,"Art thou not ashamed? But, sirrah, henceforth",1.3.120,
,,Let me not hear you speak of Mortimer:,1.3.121,
,,"Send me your prisoners with the speediest means,",1.3.122,
,,Or you shall hear in such a kind from me,1.3.123,
,,"As will displease you. My Lord Northumberland,",1.3.124,
,,We licence your departure with your son.,1.3.125,
,,"Send us your prisoners, or you will hear of it.",1.3.126,
,,,,"Exeunt King Henry, Blunt, and train"
,HOTSPUR,,,
,,"An if the devil come and roar for them,",1.3.127,
,,I will not send them: I will after straight,1.3.128,
,,"And tell him so; for I will ease my heart,",1.3.129,
,,Albeit I make a hazard of my head.,1.3.130,
,NORTHUMBERLAND,,,
,,"What, drunk with choler? stay and pause awhile:",1.3.131,
,,Here comes your uncle.,1.3.132,
,,,,Re-enter WORCESTER
,HOTSPUR,,,
,,Speak of Mortimer!,1.3.133,
,,"'Zounds, I will speak of him; and let my soul",1.3.134,
,,"Want mercy, if I do not join with him:",1.3.135,
,,"Yea, on his part I'll empty all these veins,",1.3.136,
,,"And shed my dear blood drop by drop in the dust,",1.3.137,
,,But I will lift the down-trod Mortimer,1.3.138,
,,"As high in the air as this unthankful king,",1.3.139,
,,As this ingrate and canker'd Bolingbroke.,1.3.140,
,NORTHUMBERLAND,,,
,,"Brother, the king hath made your nephew mad.",1.3.141,
,EARL OF WORCESTER,,,
,,Who struck this heat up after I was gone?,1.3.142,
,HOTSPUR,,,
,,"He will, forsooth, have all my prisoners;",1.3.143,
,,And when I urged the ransom once again,1.3.144,
,,"Of my wife's brother, then his cheek look'd pale,",1.3.145,
,,"And on my face he turn'd an eye of death,",1.3.146,
,,Trembling even at the name of Mortimer.,1.3.147,
,EARL OF WORCESTER,,,
,,I cannot blame him: was not he proclaim'd,1.3.148,
,,By Richard that dead is the next of blood?,1.3.149,
,NORTHUMBERLAND,,,
,,He was; I heard the proclamation:,1.3.150,
,,"And then it was when the unhappy king,",1.3.151,
,,--Whose wrongs in us God pardon!--did set forth,1.3.152,
,,Upon his Irish expedition;,1.3.153,
,,From whence he intercepted did return,1.3.154,
,,To be deposed and shortly murdered.,1.3.155,
,EARL OF WORCESTER,,,
,,And for whose death we in the world's wide mouth,1.3.156,
,,Live scandalized and foully spoken of.,1.3.157,
,HOTSPUR,,,
,,"But soft, I pray you; did King Richard then",1.3.158,
,,Proclaim my brother Edmund Mortimer,1.3.159,
,,Heir to the crown?,1.3.160,
,NORTHUMBERLAND,,,
,,He did; myself did hear it.,1.3.161,
,HOTSPUR,,,
,,"Nay, then I cannot blame his cousin king,",1.3.162,
,,That wished him on the barren mountains starve.,1.3.163,
,,"But shall it be that you, that set the crown",1.3.164,
,,Upon the head of this forgetful man,1.3.165,
,,And for his sake wear the detested blot,1.3.166,
,,"Of murderous subornation, shall it be,",1.3.167,
,,"That you a world of curses undergo,",1.3.168,
,,"Being the agents, or base second means,",1.3.169,
,,"The cords, the ladder, or the hangman rather?",1.3.170,
,,"O, pardon me that I descend so low,",1.3.171,
,,To show the line and the predicament,1.3.172,
