Chapter,Player,Line,Line ID,Stage Direction
,,your lover.,1.1.106,
,PROTEUS,,,
,,But what said she?,1.1.107,
,SPEED,,,
,,[First nodding]  Ay.,1.1.108,
,PROTEUS,,,
,,"Nod--Ay--why, that's noddy.",1.1.109,
,SPEED,,,
,,"You mistook, sir; I say, she did nod: and you ask",1.1.110,
,,"me if she did nod; and I say, 'Ay.'",1.1.111,
,PROTEUS,,,
,,And that set together is noddy.,1.1.112,
,SPEED,,,
,,"Now you have taken the pains to set it together,",1.1.113,
,,take it for your pains.,1.1.114,
,PROTEUS,,,
,,"No, no; you shall have it for bearing the letter.",1.1.115,
,SPEED,,,
,,"Well, I perceive I must be fain to bear with you.",1.1.116,
,PROTEUS,,,
,,"Why sir, how do you bear with me?",1.1.117,
,SPEED,,,
,,"Marry, sir, the letter, very orderly; having nothing",1.1.118,
,,but the word 'noddy' for my pains.,1.1.119,
,PROTEUS,,,
,,"Beshrew me, but you have a quick wit.",1.1.120,
,SPEED,,,
,,And yet it cannot overtake your slow purse.,1.1.121,
,PROTEUS,,,
,,"Come come, open the matter in brief: what said she?",1.1.122,
,SPEED,,,
,,"Open your purse, that the money and the matter may",1.1.123,
,,be both at once delivered.,1.1.124,
,PROTEUS,,,
,,"Well, sir, here is for your pains. What said she?",1.1.125,
,SPEED,,,
,,"Truly, sir, I think you'll hardly win her.",1.1.126,
,PROTEUS,,,
,,"Why, couldst thou perceive so much from her?",1.1.127,
,SPEED,,,
,,"Sir, I could perceive nothing at all from her; no,",1.1.128,
,,not so much as a ducat for delivering your letter:,1.1.129,
,,"and being so hard to me that brought your mind, I",1.1.130,
,,fear she'll prove as hard to you in telling your,1.1.131,
,,mind. Give her no token but stones; for she's as,1.1.132,
,,hard as steel.,1.1.133,
,PROTEUS,,,
,,What said she? nothing?,1.1.134,
,SPEED,,,
,,"No, not so much as 'Take this for thy pains.' To",1.1.135,
,,"testify your bounty, I thank you, you have testerned",1.1.136,
,,"me; in requital whereof, henceforth carry your",1.1.137,
,,"letters yourself: and so, sir, I'll commend you to my master.",1.1.138,
,PROTEUS,,,
,,"Go, go, be gone, to save your ship from wreck,",1.1.139,
,,"Which cannot perish having thee aboard,",1.1.140,
,,Being destined to a drier death on shore.,1.1.141,
,,,,Exit SPEED
,,I must go send some better messenger:,1.1.142,
,,"I fear my Julia would not deign my lines,",1.1.143,
,,Receiving them from such a worthless post.,1.1.144,
,,,,Exit
SCENE II. The same. Garden of JULIA's house.,,,,
,,,,Enter JULlA and LUCETTA
,JULIA,,,
,,"But say, Lucetta, now we are alone,",1.2.1,
,,Wouldst thou then counsel me to fall in love?,1.2.2,
,LUCETTA,,,
,,"Ay, madam, so you stumble not unheedfully.",1.2.3,
,JULIA,,,
,,Of all the fair resort of gentlemen,1.2.4,
,,"That every day with parle encounter me,",1.2.5,
,,In thy opinion which is worthiest love?,1.2.6,
,LUCETTA,,,
,,"Please you repeat their names, I'll show my mind",1.2.7,
,,According to my shallow simple skill.,1.2.8,
,JULIA,,,
,,What think'st thou of the fair Sir Eglamour?,1.2.9,
,LUCETTA,,,
,,"As of a knight well-spoken, neat and fine;",1.2.10,
,,"But, were I you, he never should be mine.",1.2.11,
,JULIA,,,
,,What think'st thou of the rich Mercatio?,1.2.12,
,LUCETTA,,,
,,"Well of his wealth; but of himself, so so.",1.2.13,
,JULIA,,,
,,What think'st thou of the gentle Proteus?,1.2.14,
,LUCETTA,,,
,,"Lord, Lord! to see what folly reigns in us!",1.2.15,
,JULIA,,,
,,How now! what means this passion at his name?,1.2.16,
,LUCETTA,,,
,,"Pardon, dear madam: 'tis a passing shame",1.2.17,
,,"That I, unworthy body as I am,",1.2.18,
,,Should censure thus on lovely gentlemen.,1.2.19,
,JULIA,,,
,,"Why not on Proteus, as of all the rest?",1.2.20,
,LUCETTA,,,
,,Then thus: of many good I think him best.,1.2.21,
,JULIA,,,
,,Your reason?,1.2.22,
,LUCETTA,,,
,,"I have no other, but a woman's reason;",1.2.23,
,,I think him so because I think him so.,1.2.24,
,JULIA,,,
,,And wouldst thou have me cast my love on him?,1.2.25,
,LUCETTA,,,
,,"Ay, if you thought your love not cast away.",1.2.26,
,JULIA,,,
,,"Why he, of all the rest, hath never moved me.",1.2.27,
,LUCETTA,,,
,,"Yet he, of all the rest, I think, best loves ye.",1.2.28,
,JULIA,,,
,,His little speaking shows his love but small.,1.2.29,
,LUCETTA,,,
,,Fire that's closest kept burns most of all.,1.2.30,
,JULIA,,,
,,They do not love that do not show their love.,1.2.31,
,LUCETTA,,,
,,"O, they love least that let men know their love.",1.2.32,
,JULIA,,,
,,I would I knew his mind.,1.2.33,
,LUCETTA,,,
,,"Peruse this paper, madam.",1.2.34,
,JULIA,,,
,,"'To Julia.' Say, from whom?",1.2.35,
,LUCETTA,,,
,,That the contents will show.,1.2.36,
,JULIA,,,
,,"Say, say, who gave it thee?",1.2.37,
,LUCETTA,,,
,,"Valentine's page; and sent, I think, from Proteus.",1.2.38,
,,"He would have given it you; but I, being in the way,",1.2.39,
,,Did in your name receive it: pardon the,1.2.40,
,,fault I pray.,1.2.41,
,JULIA,,,
,,"Now, by my modesty, a goodly broker!",1.2.42,
,,Dare you presume to harbour wanton lines?,1.2.43,
,,To whisper and conspire against my youth?,1.2.44,
,,"Now, trust me, 'tis an office of great worth",1.2.45,
,,And you an officer fit for the place.,1.2.46,
,,Or else return no more into my sight.,1.2.47,
,LUCETTA,,,
,,To plead for love deserves more fee than hate.,1.2.48,
,JULIA,,,
,,Will ye be gone?,1.2.49,
,LUCETTA,,,
,,That you may ruminate.,1.2.50,
,,,,Exit
,JULIA,,,
,,And yet I would I had o'erlooked the letter:,1.2.51,
,,It were a shame to call her back again,1.2.52,
,,And pray her to a fault for which I chid her.,1.2.53,
,,"What a fool is she, that knows I am a maid,",1.2.54,
,,And would not force the letter to my view!,1.2.55,
,,"Since maids, in modesty, say 'no' to that",1.2.56,
,,Which they would have the profferer construe 'ay.',1.2.57,
,,"Fie, fie, how wayward is this foolish love",1.2.58,
,,"That, like a testy babe, will scratch the nurse",1.2.59,
,,And presently all humbled kiss the rod!,1.2.60,
,,"How churlishly I chid Lucetta hence,",1.2.61,
,,When willingly I would have had her here!,1.2.62,
,,"How angerly I taught my brow to frown,",1.2.63,
,,When inward joy enforced my heart to smile!,1.2.64,
,,My penance is to call Lucetta back,1.2.65,
,,And ask remission for my folly past.,1.2.66,
,,What ho! Lucetta!,1.2.67,
,,,,Re-enter LUCETTA
,LUCETTA,,,
,,What would your ladyship?,1.2.68,
,JULIA,,,
,,Is't near dinner-time?,1.2.69,
,LUCETTA,,,
,,"I would it were,",1.2.70,
,,That you might kill your stomach on your meat,1.2.71,
,,And not upon your maid.,1.2.72,
,JULIA,,,
,,What is't that you took up so gingerly?,1.2.73,
,LUCETTA,,,
,,Nothing.,1.2.74,
,JULIA,,,
,,"Why didst thou stoop, then?",1.2.75,
,LUCETTA,,,
,,To take a paper up that I let fall.,1.2.76,
,JULIA,,,
,,And is that paper nothing?,1.2.77,
,LUCETTA,,,
,,Nothing concerning me.,1.2.78,
,JULIA,,,
,,Then let it lie for those that it concerns.,1.2.79,
,LUCETTA,,,
,,"Madam, it will not lie where it concerns",1.2.80,
,,Unless it have a false interpeter.,1.2.81,
,JULIA,,,
,,Some love of yours hath writ to you in rhyme.,1.2.82,
,LUCETTA,,,
,,"That I might sing it, madam, to a tune.",1.2.83,
,,Give me a note: your ladyship can set.,1.2.84,
,JULIA,,,
,,As little by such toys as may be possible.,1.2.85,
,,Best sing it to the tune of 'Light o' love.',1.2.86,
,LUCETTA,,,
,,It is too heavy for so light a tune.,1.2.87,
,JULIA,,,
,,Heavy! belike it hath some burden then?,1.2.88,
,LUCETTA,,,
,,"Ay, and melodious were it, would you sing it.",1.2.89,
,JULIA,,,
,,And why not you?,1.2.90,
,LUCETTA,,,
,,I cannot reach so high.,1.2.91,
,JULIA,,,
,,"Let's see your song. How now, minion!",1.2.92,
,LUCETTA,,,
,,"Keep tune there still, so you will sing it out:",1.2.93,
,,And yet methinks I do not like this tune.,1.2.94,
,JULIA,,,
,,You do not?,1.2.95,
,LUCETTA,,,
,,"No, madam; it is too sharp.",1.2.96,
,JULIA,,,
,,"You, minion, are too saucy.",1.2.97,
,LUCETTA,,,
,,"Nay, now you are too flat",1.2.98,
,,And mar the concord with too harsh a descant:,1.2.99,
,,There wanteth but a mean to fill your song.,1.2.100,
,JULIA,,,
,,The mean is drown'd with your unruly bass.,1.2.101,
,LUCETTA,,,
,,"Indeed, I bid the base for Proteus.",1.2.102,
,JULIA,,,
,,This babble shall not henceforth trouble me.,1.2.103,
,,Here is a coil with protestation!,1.2.104,
,,,,Tears the letter
,,"Go get you gone, and let the papers lie:",1.2.105,
,,"You would be fingering them, to anger me.",1.2.106,
,LUCETTA,,,
,,She makes it strange; but she would be best pleased,1.2.107,
,,To be so anger'd with another letter.,1.2.108,
,,,,Exit
,JULIA,,,
,,"Nay, would I were so anger'd with the same!",1.2.109,
,,"O hateful hands, to tear such loving words!",1.2.110,
,,"Injurious wasps, to feed on such sweet honey",1.2.111,
,,And kill the bees that yield it with your stings!,1.2.112,
,,I'll kiss each several paper for amends.,1.2.113,
,,"Look, here is writ 'kind Julia.' Unkind Julia!",1.2.114,
,,"As in revenge of thy ingratitude,",1.2.115,
,,"I throw thy name against the bruising stones,",1.2.116,
,,Trampling contemptuously on thy disdain.,1.2.117,
,,And here is writ 'love-wounded Proteus.',1.2.118,
,,Poor wounded name! my bosom as a bed,1.2.119,
,,Shall lodge thee till thy wound be thoroughly heal'd;,1.2.120,
,,And thus I search it with a sovereign kiss.,1.2.121,
,,But twice or thrice was 'Proteus' written down.,1.2.122,
,,"Be calm, good wind, blow not a word away",1.2.123,
,,"Till I have found each letter in the letter,",1.2.124,
,,Except mine own name: that some whirlwind bear,1.2.125,
,,Unto a ragged fearful-hanging rock,1.2.126,
,,And throw it thence into the raging sea!,1.2.127,
,,"Lo, here in one line is his name twice writ,",1.2.128,
,,"'Poor forlorn Proteus, passionate Proteus,",1.2.129,
,,To the sweet Julia:' that I'll tear away.,1.2.130,
,,"And yet I will not, sith so prettily",1.2.131,
,,He couples it to his complaining names.,1.2.132,
,,Thus will I fold them one on another:,1.2.133,
,,"Now kiss, embrace, contend, do what you will.",1.2.134,
,,,,Re-enter LUCETTA
,LUCETTA,,,
,,"Madam,",1.2.135,
,,"Dinner is ready, and your father stays.",1.2.136,
,JULIA,,,
,,"Well, let us go.",1.2.137,
,LUCETTA,,,
,,"What, shall these papers lie like tell-tales here?",1.2.138,
,JULIA,,,
,,"If you respect them, best to take them up.",1.2.139,
,LUCETTA,,,
,,"Nay, I was taken up for laying them down:",1.2.140,
,,"Yet here they shall not lie, for catching cold.",1.2.141,
,JULIA,,,
,,I see you have a month's mind to them.,1.2.142,
,LUCETTA,,,
,,"Ay, madam, you may say what sights you see;",1.2.143,
,,"I see things too, although you judge I wink.",1.2.144,
,JULIA,,,
,,"Come, come; will't please you go?",1.2.145,
,,,,Exeunt
SCENE III. The same. ANTONIO's house.,,,,
,,,,Enter ANTONIO and PANTHINO
,ANTONIO,,,
,,"Tell me, Panthino, what sad talk was that",1.3.1,
,,Wherewith my brother held you in the cloister?,1.3.2,
,PANTHINO,,,
,,"'Twas of his nephew Proteus, your son.",1.3.3,
,ANTONIO,,,
,,"Why, what of him?",1.3.4,
,PANTHINO,,,
,,He wonder'd that your lordship,1.3.5,
,,"Would suffer him to spend his youth at home,",1.3.6,
,,"While other men, of slender reputation,",1.3.7,
,,Put forth their sons to seek preferment out:,1.3.8,
,,"Some to the wars, to try their fortune there;",1.3.9,
,,Some to discover islands far away;,1.3.10,
,,Some to the studious universities.,1.3.11,
,,"For any or for all these exercises,",1.3.12,
,,"He said that Proteus your son was meet,",1.3.13,
,,And did request me to importune you,1.3.14,
,,"To let him spend his time no more at home,",1.3.15,
,,"Which would be great impeachment to his age,",1.3.16,
,,In having known no travel in his youth.,1.3.17,
,ANTONIO,,,
,,Nor need'st thou much importune me to that,1.3.18,
,,Whereon this month I have been hammering.,1.3.19,
,,I have consider'd well his loss of time,1.3.20,
,,"And how he cannot be a perfect man,",1.3.21,
,,Not being tried and tutor'd in the world:,1.3.22,
,,Experience is by industry achieved,1.3.23,
,,And perfected by the swift course of time.,1.3.24,
,,"Then tell me, whither were I best to send him?",1.3.25,
,PANTHINO,,,
,,I think your lordship is not ignorant,1.3.26,
,,"How his companion, youthful Valentine,",1.3.27,
,,Attends the emperor in his royal court.,1.3.28,
,ANTONIO,,,
,,I know it well.,1.3.29,
,PANTHINO,,,
,,"'Twere good, I think, your lordship sent him thither:",1.3.30,
,,"There shall he practise tilts and tournaments,",1.3.31,
,,"Hear sweet discourse, converse with noblemen.",1.3.32,
,,And be in eye of every exercise,1.3.33,
,,Worthy his youth and nobleness of birth.,1.3.34,
,ANTONIO,,,
,,I like thy counsel; well hast thou advised:,1.3.35,
,,"And that thou mayst perceive how well I like it,",1.3.36,
,,The execution of it shall make known.,1.3.37,
,,Even with the speediest expedition,1.3.38,
,,I will dispatch him to the emperor's court.,1.3.39,
,PANTHINO,,,
,,"To-morrow, may it please you, Don Alphonso,",1.3.40,
,,"With other gentlemen of good esteem,",1.3.41,
,,Are journeying to salute the emperor,1.3.42,
,,And to commend their service to his will.,1.3.43,
,ANTONIO,,,
,,Good company; with them shall Proteus go:,1.3.44,
,,"And, in good time! now will we break with him.",1.3.45,
,,,,Enter PROTEUS
,PROTEUS,,,
,,Sweet love! sweet lines! sweet life!,1.3.46,
,,"Here is her hand, the agent of her heart;",1.3.47,
,,"Here is her oath for love, her honour's pawn.",1.3.48,
,,"O, that our fathers would applaud our loves,",1.3.49,
,,To seal our happiness with their consents!,1.3.50,
,,O heavenly Julia!,1.3.51,
,ANTONIO,,,
,,How now! what letter are you reading there?,1.3.52,
,PROTEUS,,,
,,"May't please your lordship, 'tis a word or two",1.3.53,
,,"Of commendations sent from Valentine,",1.3.54,
,,Deliver'd by a friend that came from him.,1.3.55,
,ANTONIO,,,
,,Lend me the letter; let me see what news.,1.3.56,
,PROTEUS,,,
,,"There is no news, my lord, but that he writes",1.3.57,
,,"How happily he lives, how well beloved",1.3.58,
,,And daily graced by the emperor;,1.3.59,
,,"Wishing me with him, partner of his fortune.",1.3.60,
,ANTONIO,,,
,,And how stand you affected to his wish?,1.3.61,
,PROTEUS,,,
,,As one relying on your lordship's will,1.3.62,
,,And not depending on his friendly wish.,1.3.63,
,ANTONIO,,,
,,My will is something sorted with his wish.,1.3.64,
,,Muse not that I thus suddenly proceed;,1.3.65,
,,"For what I will, I will, and there an end.",1.3.66,
,,I am resolved that thou shalt spend some time,1.3.67,
,,With Valentinus in the emperor's court:,1.3.68,
,,"What maintenance he from his friends receives,",1.3.69,
,,Like exhibition thou shalt have from me.,1.3.70,
,,To-morrow be in readiness to go:,1.3.71,
,,"Excuse it not, for I am peremptory.",1.3.72,
,PROTEUS,,,
,,"My lord, I cannot be so soon provided:",1.3.73,
,,"Please you, deliberate a day or two.",1.3.74,
,ANTONIO,,,
,,"Look, what thou want'st shall be sent after thee:",1.3.75,
,,No more of stay! to-morrow thou must go.,1.3.76,
,,"Come on, Panthino: you shall be employ'd",1.3.77,
,,To hasten on his expedition.,1.3.78,
,,,,Exeunt ANTONIO and PANTHINO
,PROTEUS,,,
,,"Thus have I shunn'd the fire for fear of burning,",1.3.79,
,,"And drench'd me in the sea, where I am drown'd.",1.3.80,
,,"I fear'd to show my father Julia's letter,",1.3.81,
,,Lest he should take exceptions to my love;,1.3.82,
,,And with the vantage of mine own excuse,1.3.83,
,,Hath he excepted most against my love.,1.3.84,
,,"O, how this spring of love resembleth",1.3.85,
,,"The uncertain glory of an April day,",1.3.86,
,,"Which now shows all the beauty of the sun,",1.3.87,
,,And by and by a cloud takes all away!,1.3.88,
,,,,Re-enter PANTHINO
,PANTHINO,,,
,,"Sir Proteus, your father calls for you:",1.3.89,
,,"He is in haste; therefore, I pray you to go.",1.3.90,
,PROTEUS,,,
,,"Why, this it is: my heart accords thereto,",1.3.91,
,,And yet a thousand times it answers 'no.',1.3.92,
,,,,Exeunt
ACT II,,,,
SCENE I. Milan. The DUKE's palace.,,,,
,,,,Enter VALENTINE and SPEED
,SPEED,,,
,,"Sir, your glove.",2.1.1,
,VALENTINE,,,
,,Not mine; my gloves are on.,2.1.2,
,SPEED,,,
,,"Why, then, this may be yours, for this is but one.",2.1.3,
,VALENTINE,,,
,,"Ha! let me see: ay, give it me, it's mine:",2.1.4,
,,Sweet ornament that decks a thing divine!,2.1.5,
,,"Ah, Silvia, Silvia!",2.1.6,
,SPEED,,,
,,Madam Silvia! Madam Silvia!,2.1.7,
,VALENTINE,,,
,,"How now, sirrah?",2.1.8,
,SPEED,,,
,,"She is not within hearing, sir.",2.1.9,
,VALENTINE,,,
,,"Why, sir, who bade you call her?",2.1.10,
,SPEED,,,
,,"Your worship, sir; or else I mistook.",2.1.11,
,VALENTINE,,,
,,"Well, you'll still be too forward.",2.1.12,
,SPEED,,,
,,And yet I was last chidden for being too slow.,2.1.13,
,VALENTINE,,,
,,"Go to, sir: tell me, do you know Madam Silvia?",2.1.14,
,SPEED,,,
,,She that your worship loves?,2.1.15,
,VALENTINE,,,
,,"Why, how know you that I am in love?",2.1.16,
,SPEED,,,
,,"Marry, by these special marks: first, you have",2.1.17,
,,"learned, like Sir Proteus, to wreathe your arms,",2.1.18,
,,"like a malecontent; to relish a love-song, like a",2.1.19,
,,"robin-redbreast; to walk alone, like one that had",2.1.20,
,,"the pestilence; to sigh, like a school-boy that had",2.1.21,
,,"lost his A B C; to weep, like a young wench that had",2.1.22,
,,"buried her grandam; to fast, like one that takes",2.1.23,
,,diet; to watch like one that fears robbing; to,2.1.24,
,,"speak puling, like a beggar at Hallowmas. You were",2.1.25,
,,"wont, when you laughed, to crow like a cock; when you",2.1.26,
,,"walked, to walk like one of the lions; when you",2.1.27,
,,"fasted, it was presently after dinner; when you",2.1.28,
,,"looked sadly, it was for want of money: and now you",2.1.29,
,,"are metamorphosed with a mistress, that, when I look",2.1.30,
,,"on you, I can hardly think you my master.",2.1.31,
,VALENTINE,,,
,,Are all these things perceived in me?,2.1.32,
,SPEED,,,
,,They are all perceived without ye.,2.1.33,
,VALENTINE,,,
,,Without me? they cannot.,2.1.34,
,SPEED,,,
,,"Without you? nay, that's certain, for, without you",2.1.35,
,,"were so simple, none else would: but you are so",2.1.36,
,,"without these follies, that these follies are within",2.1.37,
,,you and shine through you like the water in an,2.1.38,
,,"urinal, that not an eye that sees you but is a",2.1.39,
,,physician to comment on your malady.,2.1.40,
,VALENTINE,,,
,,"But tell me, dost thou know my lady Silvia?",2.1.41,
,SPEED,,,
,,She that you gaze on so as she sits at supper?,2.1.42,
,VALENTINE,,,
,,"Hast thou observed that? even she, I mean.",2.1.43,
,SPEED,,,
,,"Why, sir, I know her not.",2.1.44,
,VALENTINE,,,
,,"Dost thou know her by my gazing on her, and yet",2.1.45,
,,knowest her not?,2.1.46,
,SPEED,,,
,,"Is she not hard-favoured, sir?",2.1.47,
,VALENTINE,,,
,,"Not so fair, boy, as well-favoured.",2.1.48,
,SPEED,,,
,,"Sir, I know that well enough.",2.1.49,
,VALENTINE,,,
,,What dost thou know?,2.1.50,
,SPEED,,,
,,"That she is not so fair as, of you, well-favoured.",2.1.51,
,VALENTINE,,,
,,"I mean that her beauty is exquisite, but her favour infinite.",2.1.52,
,SPEED,,,
,,That's because the one is painted and the other out,2.1.53,
,,of all count.,2.1.54,
,VALENTINE,,,
,,How painted? and how out of count?,2.1.55,
,SPEED,,,
,,"Marry, sir, so painted, to make her fair, that no",2.1.56,
,,man counts of her beauty.,2.1.57,
,VALENTINE,,,
,,How esteemest thou me? I account of her beauty.,2.1.58,
,SPEED,,,
,,You never saw her since she was deformed.,2.1.59,
,VALENTINE,,,
,,How long hath she been deformed?,2.1.60,
,SPEED,,,
,,Ever since you loved her.,2.1.61,
,VALENTINE,,,
,,I have loved her ever since I saw her; and still I,2.1.62,
,,see her beautiful.,2.1.63,
,SPEED,,,
,,"If you love her, you cannot see her.",2.1.64,
,VALENTINE,,,
,,Why?,2.1.65,
,SPEED,,,
,,"Because Love is blind. O, that you had mine eyes;",2.1.66,
,,or your own eyes had the lights they were wont to,2.1.67,
,,have when you chid at Sir Proteus for going,2.1.68,
,,ungartered!,2.1.69,
,VALENTINE,,,
,,What should I see then?,2.1.70,
,SPEED,,,
,,Your own present folly and her passing deformity:,2.1.71,
,,"for he, being in love, could not see to garter his",2.1.72,
,,"hose, and you, being in love, cannot see to put on your hose.",2.1.73,
,VALENTINE,,,
,,"Belike, boy, then, you are in love; for last",2.1.74,
,,morning you could not see to wipe my shoes.,2.1.75,
,SPEED,,,
,,"True, sir; I was in love with my bed: I thank you,",2.1.76,
,,"you swinged me for my love, which makes me the",2.1.77,
,,bolder to chide you for yours.,2.1.78,
,VALENTINE,,,
,,"In conclusion, I stand affected to her.",2.1.79,
,SPEED,,,
,,"I would you were set, so your affection would cease.",2.1.80,
,VALENTINE,,,
,,Last night she enjoined me to write some lines to,2.1.81,
,,one she loves.,2.1.82,
,SPEED,,,
,,And have you?,2.1.83,
,VALENTINE,,,
,,I have.,2.1.84,
,SPEED,,,
