Title,Chapter,Player,Line,Line ID,Stage Direction
,,,"At length the sun, gazing upon the earth,",1.1.88,
,,,Dispersed those vapours that offended us;,1.1.89,
,,,"And by the benefit of his wished light,",1.1.90,
,,,"The seas wax'd calm, and we discovered",1.1.91,
,,,"Two ships from far making amain to us,",1.1.92,
,,,"Of Corinth that, of Epidaurus this:",1.1.93,
,,,"But ere they came,--O, let me say no more!",1.1.94,
,,,Gather the sequel by that went before.,1.1.95,
,,DUKE SOLINUS,,,
,,,"Nay, forward, old man; do not break off so;",1.1.96,
,,,"For we may pity, though not pardon thee.",1.1.97,
,,AEGEON,,,
,,,"O, had the gods done so, I had not now",1.1.98,
,,,Worthily term'd them merciless to us!,1.1.99,
,,,"For, ere the ships could meet by twice five leagues,",1.1.100,
,,,We were encounterd by a mighty rock;,1.1.101,
,,,"Which being violently borne upon,",1.1.102,
,,,Our helpful ship was splitted in the midst;,1.1.103,
,,,"So that, in this unjust divorce of us,",1.1.104,
,,,Fortune had left to both of us alike,1.1.105,
,,,"What to delight in, what to sorrow for.",1.1.106,
,,,"Her part, poor soul! seeming as burdened",1.1.107,
,,,"With lesser weight but not with lesser woe,",1.1.108,
,,,Was carried with more speed before the wind;,1.1.109,
,,,And in our sight they three were taken up,1.1.110,
,,,"By fishermen of Corinth, as we thought.",1.1.111,
,,,"At length, another ship had seized on us;",1.1.112,
,,,"And, knowing whom it was their hap to save,",1.1.113,
,,,Gave healthful welcome to their shipwreck'd guests;,1.1.114,
,,,"And would have reft the fishers of their prey,",1.1.115,
,,,Had not their bark been very slow of sail;,1.1.116,
,,,And therefore homeward did they bend their course.,1.1.117,
,,,Thus have you heard me sever'd from my bliss;,1.1.118,
,,,"That by misfortunes was my life prolong'd,",1.1.119,
,,,To tell sad stories of my own mishaps.,1.1.120,
,,DUKE SOLINUS,,,
,,,"And for the sake of them thou sorrowest for,",1.1.121,
,,,Do me the favour to dilate at full,1.1.122,
,,,What hath befall'n of them and thee till now.,1.1.123,
,,AEGEON,,,
,,,"My youngest boy, and yet my eldest care,",1.1.124,
,,,At eighteen years became inquisitive,1.1.125,
,,,After his brother: and importuned me,1.1.126,
,,,"That his attendant--so his case was like,",1.1.127,
,,,"Reft of his brother, but retain'd his name--",1.1.128,
,,,Might bear him company in the quest of him:,1.1.129,
,,,"Whom whilst I labour'd of a love to see,",1.1.130,
,,,I hazarded the loss of whom I loved.,1.1.131,
,,,"Five summers have I spent in furthest Greece,",1.1.132,
,,,"Roaming clean through the bounds of Asia,",1.1.133,
,,,"And, coasting homeward, came to Ephesus;",1.1.134,
,,,"Hopeless to find, yet loath to leave unsought",1.1.135,
,,,Or that or any place that harbours men.,1.1.136,
,,,But here must end the story of my life;,1.1.137,
,,,"And happy were I in my timely death,",1.1.138,
,,,Could all my travels warrant me they live.,1.1.139,
,,DUKE SOLINUS,,,
,,,"Hapless AEgeon, whom the fates have mark'd",1.1.140,
,,,To bear the extremity of dire mishap!,1.1.141,
,,,"Now, trust me, were it not against our laws,",1.1.142,
,,,"Against my crown, my oath, my dignity,",1.1.143,
,,,"Which princes, would they, may not disannul,",1.1.144,
,,,My soul would sue as advocate for thee.,1.1.145,
,,,"But, though thou art adjudged to the death",1.1.146,
,,,And passed sentence may not be recall'd,1.1.147,
,,,"But to our honour's great disparagement,",1.1.148,
,,,Yet I will favour thee in what I can.,1.1.149,
,,,"Therefore, merchant, I'll limit thee this day",1.1.150,
,,,To seek thy life by beneficial help:,1.1.151,
,,,Try all the friends thou hast in Ephesus;,1.1.152,
,,,"Beg thou, or borrow, to make up the sum,",1.1.153,
,,,"And live; if no, then thou art doom'd to die.",1.1.154,
,,,"Gaoler, take him to thy custody.",1.1.155,
,,Gaoler,,,
,,,"I will, my lord.",1.1.156,
,,AEGEON,,,
,,,"Hopeless and helpless doth AEgeon wend,",1.1.157,
,,,But to procrastinate his lifeless end.,1.1.158,
,,,,,Exeunt
,SCENE II. The Mart.,,,,
,,,,,"Enter ANTIPHOLUS of Syracuse, DROMIO of Syracuse, and First Merchant"
,,First Merchant,,,
,,,"Therefore give out you are of Epidamnum,",1.2.1,
,,,Lest that your goods too soon be confiscate.,1.2.2,
,,,This very day a Syracusian merchant,1.2.3,
,,,Is apprehended for arrival here;,1.2.4,
,,,And not being able to buy out his life,1.2.5,
,,,"According to the statute of the town,",1.2.6,
,,,Dies ere the weary sun set in the west.,1.2.7,
,,,There is your money that I had to keep.,1.2.8,
,,,ANTIPHOLUS,1.2.9,
,,OF SYRACUSE,,,
,,,"Go bear it to the Centaur, where we host,",1.2.10,
,,,"And stay there, Dromio, till I come to thee.",1.2.11,
,,,Within this hour it will be dinner-time:,1.2.12,
,,,"Till that, I'll view the manners of the town,",1.2.13,
,,,"Peruse the traders, gaze upon the buildings,",1.2.14,
,,,"And then return and sleep within mine inn,",1.2.15,
,,,For with long travel I am stiff and weary.,1.2.16,
,,,Get thee away.,1.2.17,
,,DROMIO OF SYRACUSE,,,
,,,"Many a man would take you at your word,",1.2.18,
,,,"And go indeed, having so good a mean.",1.2.19,
,,,,,Exit
,,,ANTIPHOLUS,1.2.20,
,,OF SYRACUSE,,,
,,,"A trusty villain, sir, that very oft,",1.2.21,
,,,"When I am dull with care and melancholy,",1.2.22,
,,,Lightens my humour with his merry jests.,1.2.23,
,,,"What, will you walk with me about the town,",1.2.24,
,,,And then go to my inn and dine with me?,1.2.25,
,,First Merchant,,,
,,,"I am invited, sir, to certain merchants,",1.2.26,
,,,Of whom I hope to make much benefit;,1.2.27,
,,,"I crave your pardon. Soon at five o'clock,",1.2.28,
,,,"Please you, I'll meet with you upon the mart",1.2.29,
,,,And afterward consort you till bed-time:,1.2.30,
,,,My present business calls me from you now.,1.2.31,
,,,ANTIPHOLUS,1.2.32,
,,OF SYRACUSE,,,
,,,Farewell till then: I will go lose myself,1.2.33,
,,,And wander up and down to view the city.,1.2.34,
,,First Merchant,,,
,,,"Sir, I commend you to your own content.",1.2.35,
,,,,,Exit
,,,ANTIPHOLUS,1.2.36,
,,OF SYRACUSE,,,
,,,He that commends me to mine own content,1.2.37,
,,,Commends me to the thing I cannot get.,1.2.38,
,,,I to the world am like a drop of water,1.2.39,
,,,"That in the ocean seeks another drop,",1.2.40,
,,,"Who, falling there to find his fellow forth,",1.2.41,
,,,"Unseen, inquisitive, confounds himself:",1.2.42,
,,,"So I, to find a mother and a brother,",1.2.43,
,,,"In quest of them, unhappy, lose myself.",1.2.44,
,,,,,Enter DROMIO of Ephesus
,,,Here comes the almanac of my true date.,1.2.45,
,,,What now? how chance thou art return'd so soon?,1.2.46,
,,DROMIO OF EPHESUS,,,
,,,Return'd so soon! rather approach'd too late:,1.2.47,
,,,"The capon burns, the pig falls from the spit,",1.2.48,
,,,The clock hath strucken twelve upon the bell;,1.2.49,
,,,My mistress made it one upon my cheek:,1.2.50,
,,,She is so hot because the meat is cold;,1.2.51,
,,,The meat is cold because you come not home;,1.2.52,
,,,You come not home because you have no stomach;,1.2.53,
,,,You have no stomach having broke your fast;,1.2.54,
,,,But we that know what 'tis to fast and pray,1.2.55,
,,,Are penitent for your default to-day.,1.2.56,
,,,ANTIPHOLUS,1.2.57,
,,OF SYRACUSE,,,
,,,"Stop in your wind, sir: tell me this, I pray:",1.2.58,
,,,Where have you left the money that I gave you?,1.2.59,
,,DROMIO OF EPHESUS,,,
,,,"O,--sixpence, that I had o' Wednesday last",1.2.60,
,,,To pay the saddler for my mistress' crupper?,1.2.61,
,,,"The saddler had it, sir; I kept it not.",1.2.62,
,,,ANTIPHOLUS,1.2.63,
,,OF SYRACUSE,,,
,,,I am not in a sportive humour now:,1.2.64,
,,,"Tell me, and dally not, where is the money?",1.2.65,
,,,"We being strangers here, how darest thou trust",1.2.66,
,,,So great a charge from thine own custody?,1.2.67,
,,DROMIO OF EPHESUS,,,
,,,"I pray you, air, as you sit at dinner:",1.2.68,
,,,I from my mistress come to you in post;,1.2.69,
,,,"If I return, I shall be post indeed,",1.2.70,
,,,For she will score your fault upon my pate.,1.2.71,
,,,"Methinks your maw, like mine, should be your clock,",1.2.72,
,,,And strike you home without a messenger.,1.2.73,
,,,ANTIPHOLUS,1.2.74,
,,OF SYRACUSE,,,
,,,"Come, Dromio, come, these jests are out of season;",1.2.75,
,,,Reserve them till a merrier hour than this.,1.2.76,
,,,Where is the gold I gave in charge to thee?,1.2.77,
,,DROMIO OF EPHESUS,,,
,,,"To me, sir? why, you gave no gold to me.",1.2.78,
,,,ANTIPHOLUS,1.2.79,
,,OF SYRACUSE,,,
,,,"Come on, sir knave, have done your foolishness,",1.2.80,
,,,And tell me how thou hast disposed thy charge.,1.2.81,
,,DROMIO OF EPHESUS,,,
,,,My charge was but to fetch you from the mart,1.2.82,
,,,"Home to your house, the Phoenix, sir, to dinner:",1.2.83,
,,,My mistress and her sister stays for you.,1.2.84,
,,,ANTIPHOLUS,1.2.85,
,,OF SYRACUSE,,,
,,,"In what safe place you have bestow'd my money,",1.2.86,
,,,Or I shall break that merry sconce of yours,1.2.87,
,,,That stands on tricks when I am undisposed:,1.2.88,
,,,Where is the thousand marks thou hadst of me?,1.2.89,
,,DROMIO OF EPHESUS,,,
,,,"I have some marks of yours upon my pate,",1.2.90,
,,,"Some of my mistress' marks upon my shoulders,",1.2.91,
,,,But not a thousand marks between you both.,1.2.92,
,,,"If I should pay your worship those again,",1.2.93,
,,,Perchance you will not bear them patiently.,1.2.94,
,,,ANTIPHOLUS,1.2.95,
,,OF SYRACUSE,,,
,,,"Thy mistress' marks? what mistress, slave, hast thou?",1.2.96,
,,DROMIO OF EPHESUS,,,
,,,"Your worship's wife, my mistress at the Phoenix;",1.2.97,
,,,"She that doth fast till you come home to dinner,",1.2.98,
,,,And prays that you will hie you home to dinner.,1.2.99,
,,,ANTIPHOLUS,1.2.100,
,,OF SYRACUSE,,,
,,,"What, wilt thou flout me thus unto my face,",1.2.101,
,,,"Being forbid? There, take you that, sir knave.",1.2.102,
,,DROMIO OF EPHESUS,,,
,,,"What mean you, sir? for God's sake, hold your hands!",1.2.103,
,,,"Nay, and you will not, sir, I'll take my heels.",1.2.104,
,,,,,Exit
,,,ANTIPHOLUS,1.2.105,
,,OF SYRACUSE,,,
,,,"Upon my life, by some device or other",1.2.106,
,,,The villain is o'er-raught of all my money.,1.2.107,
,,,"They say this town is full of cozenage,",1.2.108,
,,,"As, nimble jugglers that deceive the eye,",1.2.109,
,,,"Dark-working sorcerers that change the mind,",1.2.110,
,,,"Soul-killing witches that deform the body,",1.2.111,
,,,"Disguised cheaters, prating mountebanks,",1.2.112,
,,,And many such-like liberties of sin:,1.2.113,
,,,"If it prove so, I will be gone the sooner.",1.2.114,
,,,"I'll to the Centaur, to go seek this slave:",1.2.115,
,,,I greatly fear my money is not safe.,1.2.116,
,,,,,Exit
,ACT II,,,,
,SCENE I. The house of ANTIPHOLUS of Ephesus.,,,,
,,,,,Enter ADRIANA and LUCIANA
,,ADRIANA,,,
,,,"Neither my husband nor the slave return'd,",2.1.1,
,,,That in such haste I sent to seek his master!,2.1.2,
,,,"Sure, Luciana, it is two o'clock.",2.1.3,
,,LUCIANA,,,
,,,"Perhaps some merchant hath invited him,",2.1.4,
,,,And from the mart he's somewhere gone to dinner.,2.1.5,
,,,"Good sister, let us dine and never fret:",2.1.6,
,,,A man is master of his liberty:,2.1.7,
,,,"Time is their master, and, when they see time,",2.1.8,
,,,"They'll go or come: if so, be patient, sister.",2.1.9,
,,ADRIANA,,,
,,,Why should their liberty than ours be more?,2.1.10,
,,LUCIANA,,,
,,,Because their business still lies out o' door.,2.1.11,
,,ADRIANA,,,
,,,"Look, when I serve him so, he takes it ill.",2.1.12,
,,LUCIANA,,,
,,,"O, know he is the bridle of your will.",2.1.13,
,,ADRIANA,,,
,,,There's none but asses will be bridled so.,2.1.14,
,,LUCIANA,,,
,,,"Why, headstrong liberty is lash'd with woe.",2.1.15,
,,,There's nothing situate under heaven's eye,2.1.16,
,,,"But hath his bound, in earth, in sea, in sky:",2.1.17,
,,,"The beasts, the fishes, and the winged fowls,",2.1.18,
,,,Are their males' subjects and at their controls:,2.1.19,
,,,"Men, more divine, the masters of all these,",2.1.20,
,,,"Lords of the wide world and wild watery seas,",2.1.21,
,,,"Indued with intellectual sense and souls,",2.1.22,
,,,"Of more preeminence than fish and fowls,",2.1.23,
,,,"Are masters to their females, and their lords:",2.1.24,
,,,Then let your will attend on their accords.,2.1.25,
,,ADRIANA,,,
,,,This servitude makes you to keep unwed.,2.1.26,
,,LUCIANA,,,
,,,"Not this, but troubles of the marriage-bed.",2.1.27,
,,ADRIANA,,,
,,,"But, were you wedded, you would bear some sway.",2.1.28,
,,LUCIANA,,,
,,,"Ere I learn love, I'll practise to obey.",2.1.29,
,,ADRIANA,,,
,,,How if your husband start some other where?,2.1.30,
,,LUCIANA,,,
,,,"Till he come home again, I would forbear.",2.1.31,
,,ADRIANA,,,
,,,Patience unmoved! no marvel though she pause;,2.1.32,
,,,They can be meek that have no other cause.,2.1.33,
,,,"A wretched soul, bruised with adversity,",2.1.34,
,,,We bid be quiet when we hear it cry;,2.1.35,
,,,"But were we burdened with like weight of pain,",2.1.36,
,,,As much or more would we ourselves complain:,2.1.37,
,,,"So thou, that hast no unkind mate to grieve thee,",2.1.38,
,,,"With urging helpless patience wouldst relieve me,",2.1.39,
,,,"But, if thou live to see like right bereft,",2.1.40,
,,,This fool-begg'd patience in thee will be left.,2.1.41,
,,LUCIANA,,,
,,,"Well, I will marry one day, but to try.",2.1.42,
,,,Here comes your man; now is your husband nigh.,2.1.43,
,,,,,Enter DROMIO of Ephesus
,,ADRIANA,,,
,,,"Say, is your tardy master now at hand?",2.1.44,
,,DROMIO OF EPHESUS,,,
,,,"Nay, he's at two hands with me, and that my two ears",2.1.45,
,,,can witness.,2.1.46,
,,ADRIANA,,,
,,,"Say, didst thou speak with him? know'st thou his mind?",2.1.47,
,,DROMIO OF EPHESUS,,,
,,,"Ay, ay, he told his mind upon mine ear:",2.1.48,
,,,"Beshrew his hand, I scarce could understand it.",2.1.49,
,,LUCIANA,,,
,,,"Spake he so doubtfully, thou couldst not feel his meaning?",2.1.50,
,,DROMIO OF EPHESUS,,,
,,,"Nay, he struck so plainly, I could too well feel his",2.1.51,
,,,blows; and withal so doubtfully that I could scarce,2.1.52,
,,,understand them.,2.1.53,
,,ADRIANA,,,
,,,"But say, I prithee, is he coming home? It seems he",2.1.54,
,,,hath great care to please his wife.,2.1.55,
,,DROMIO OF EPHESUS,,,
,,,"Why, mistress, sure my master is horn-mad.",2.1.56,
,,ADRIANA,,,
,,,"Horn-mad, thou villain!",2.1.57,
,,DROMIO OF EPHESUS,,,
,,,I mean not cuckold-mad;,2.1.58,
,,,"But, sure, he is stark mad.",2.1.59,
,,,"When I desired him to come home to dinner,",2.1.60,
,,,He ask'd me for a thousand marks in gold:,2.1.61,
,,,"''Tis dinner-time,' quoth I; 'My gold!' quoth he;",2.1.62,
,,,"'Your meat doth burn,' quoth I; 'My gold!' quoth he:",2.1.63,
,,,'Will you come home?' quoth I; 'My gold!' quoth he.,2.1.64,
,,,"'Where is the thousand marks I gave thee, villain?'",2.1.65,
,,,"'The pig,' quoth I, 'is burn'd;' 'My gold!' quoth he:",2.1.66,
,,,"'My mistress, sir' quoth I; 'Hang up thy mistress!",2.1.67,
,,,I know not thy mistress; out on thy mistress!',2.1.68,
,,LUCIANA,,,
,,,Quoth who?,2.1.69,
,,DROMIO OF EPHESUS,,,
,,,Quoth my master:,2.1.70,
,,,"'I know,' quoth he, 'no house, no wife, no mistress.'",2.1.71,
,,,"So that my errand, due unto my tongue,",2.1.72,
,,,"I thank him, I bare home upon my shoulders;",2.1.73,
,,,"For, in conclusion, he did beat me there.",2.1.74,
,,ADRIANA,,,
,,,"Go back again, thou slave, and fetch him home.",2.1.75,
,,DROMIO OF EPHESUS,,,
,,,"Go back again, and be new beaten home?",2.1.76,
,,,"For God's sake, send some other messenger.",2.1.77,
,,ADRIANA,,,
,,,"Back, slave, or I will break thy pate across.",2.1.78,
,,DROMIO OF EPHESUS,,,
,,,And he will bless that cross with other beating:,2.1.79,
,,,Between you I shall have a holy head.,2.1.80,
,,ADRIANA,,,
,,,"Hence, prating peasant! fetch thy master home.",2.1.81,
,,DROMIO OF EPHESUS,,,
,,,"Am I so round with you as you with me,",2.1.82,
,,,That like a football you do spurn me thus?,2.1.83,
,,,"You spurn me hence, and he will spurn me hither:",2.1.84,
,,,"If I last in this service, you must case me in leather.",2.1.85,
,,,,,Exit
,,LUCIANA,,,
,,,"Fie, how impatience loureth in your face!",2.1.86,
,,ADRIANA,,,
,,,"His company must do his minions grace,",2.1.87,
,,,Whilst I at home starve for a merry look.,2.1.88,
,,,Hath homely age the alluring beauty took,2.1.89,
,,,From my poor cheek? then he hath wasted it:,2.1.90,
,,,Are my discourses dull? barren my wit?,2.1.91,
,,,"If voluble and sharp discourse be marr'd,",2.1.92,
,,,Unkindness blunts it more than marble hard:,2.1.93,
,,,Do their gay vestments his affections bait?,2.1.94,
,,,That's not my fault: he's master of my state:,2.1.95,
,,,"What ruins are in me that can be found,",2.1.96,
,,,By him not ruin'd? then is he the ground,2.1.97,
,,,Of my defeatures. My decayed fair,2.1.98,
,,,A sunny look of his would soon repair,2.1.99,
,,,"But, too unruly deer, he breaks the pale",2.1.100,
,,,And feeds from home; poor I am but his stale.,2.1.101,
,,LUCIANA,,,
,,,"Self-harming jealousy! fie, beat it hence!",2.1.102,
,,ADRIANA,,,
,,,Unfeeling fools can with such wrongs dispense.,2.1.103,
,,,"I know his eye doth homage otherwhere,",2.1.104,
,,,Or else what lets it but he would be here?,2.1.105,
,,,"Sister, you know he promised me a chain;",2.1.106,
,,,"Would that alone, alone he would detain,",2.1.107,
,,,So he would keep fair quarter with his bed!,2.1.108,
,,,I see the jewel best enamelled,2.1.109,
,,,"Will lose his beauty; yet the gold bides still,",2.1.110,
,,,"That others touch, and often touching will",2.1.111,
,,,"Wear gold: and no man that hath a name,",2.1.112,
,,,By falsehood and corruption doth it shame.,2.1.113,
,,,"Since that my beauty cannot please his eye,",2.1.114,
,,,"I'll weep what's left away, and weeping die.",2.1.115,
,,LUCIANA,,,
,,,How many fond fools serve mad jealousy!,2.1.116,
,,,,,Exeunt
,SCENE II. A public place.,,,,
,,,,,Enter ANTIPHOLUS of Syracuse
,,,ANTIPHOLUS,2.2.1,
,,OF SYRACUSE,,,
,,,The gold I gave to Dromio is laid up,2.2.2,
,,,Safe at the Centaur; and the heedful slave,2.2.3,
,,,"Is wander'd forth, in care to seek me out",2.2.4,
,,,By computation and mine host's report.,2.2.5,
,,,I could not speak with Dromio since at first,2.2.6,
,,,"I sent him from the mart. See, here he comes.",2.2.7,
,,,,,Enter DROMIO of Syracuse
,,,How now sir! is your merry humour alter'd?,2.2.8,
,,,"As you love strokes, so jest with me again.",2.2.9,
,,,You know no Centaur? you received no gold?,2.2.10,
,,,Your mistress sent to have me home to dinner?,2.2.11,
,,,"My house was at the Phoenix? Wast thou mad,",2.2.12,
,,,That thus so madly thou didst answer me?,2.2.13,
,,DROMIO OF SYRACUSE,,,
,,,"What answer, sir? when spake I such a word?",2.2.14,
,,,ANTIPHOLUS,2.2.15,
,,OF SYRACUSE,,,
,,,"Even now, even here, not half an hour since.",2.2.16,
,,DROMIO OF SYRACUSE,,,
,,,"I did not see you since you sent me hence,",2.2.17,
,,,"Home to the Centaur, with the gold you gave me.",2.2.18,
,,,ANTIPHOLUS,2.2.19,
,,OF SYRACUSE,,,
,,,"Villain, thou didst deny the gold's receipt,",2.2.20,
,,,And told'st me of a mistress and a dinner;,2.2.21,
,,,"For which, I hope, thou felt'st I was displeased.",2.2.22,
,,DROMIO OF SYRACUSE,,,
,,,I am glad to see you in this merry vein:,2.2.23,
,,,"What means this jest? I pray you, master, tell me.",2.2.24,
,,,ANTIPHOLUS,2.2.25,
,,OF SYRACUSE,,,
,,,"Yea, dost thou jeer and flout me in the teeth?",2.2.26,
,,,"Think'st thou I jest? Hold, take thou that, and that.",2.2.27,
,,,,,Beating him
,,DROMIO OF SYRACUSE,,,
,,,"Hold, sir, for God's sake! now your jest is earnest:",2.2.28,
,,,Upon what bargain do you give it me?,2.2.29,
,,,ANTIPHOLUS,2.2.30,
,,OF SYRACUSE,,,
,,,Because that I familiarly sometimes,2.2.31,
,,,"Do use you for my fool and chat with you,",2.2.32,
,,,Your sauciness will jest upon my love,2.2.33,
,,,And make a common of my serious hours.,2.2.34,
,,,"When the sun shines let foolish gnats make sport,",2.2.35,
,,,But creep in crannies when he hides his beams.,2.2.36,
,,,"If you will jest with me, know my aspect,",2.2.37,
,,,"And fashion your demeanor to my looks,",2.2.38,
,,,Or I will beat this method in your sconce.,2.2.39,
,,DROMIO OF SYRACUSE,,,
,,,"Sconce call you it? so you would leave battering, I",2.2.40,
,,,had rather have it a head: an you use these blows,2.2.41,
,,,"long, I must get a sconce for my head and ensconce",2.2.42,
,,,it too; or else I shall seek my wit in my shoulders.,2.2.43,
,,,"But, I pray, sir why am I beaten?",2.2.44,
,,,ANTIPHOLUS,2.2.45,
,,OF SYRACUSE,,,
,,,Dost thou not know?,2.2.46,
,,DROMIO OF SYRACUSE,,,
,,,"Nothing, sir, but that I am beaten.",2.2.47,
,,,ANTIPHOLUS,2.2.48,
,,OF SYRACUSE,,,
,,,Shall I tell you why?,2.2.49,
,,DROMIO OF SYRACUSE,,,
,,,"Ay, sir, and wherefore; for they say every why hath",2.2.50,
,,,a wherefore.,2.2.51,
,,,ANTIPHOLUS,2.2.52,
,,OF SYRACUSE,,,
,,,"Why, first,--for flouting me; and then, wherefore--",2.2.53,
,,,For urging it the second time to me.,2.2.54,
,,DROMIO OF SYRACUSE,,,
,,,"Was there ever any man thus beaten out of season,",2.2.55,
,,,When in the why and the wherefore is neither rhyme,2.2.56,
,,,nor reason?,2.2.57,
,,,"Well, sir, I thank you.",2.2.58,
,,,ANTIPHOLUS,2.2.59,
,,OF SYRACUSE,,,
,,,"Thank me, sir, for what?",2.2.60,
,,DROMIO OF SYRACUSE,,,
,,,"Marry, sir, for this something that you gave me for nothing.",2.2.61,
,,,ANTIPHOLUS,2.2.62,
,,OF SYRACUSE,,,
,,,"I'll make you amends next, to give you nothing for",2.2.63,
,,,"something. But say, sir, is it dinner-time?",2.2.64,
,,DROMIO OF SYRACUSE,,,
,,,"No, sir; I think the meat wants that I have.",2.2.65,
,,,ANTIPHOLUS,2.2.66,
,,OF SYRACUSE,,,
,,,"In good time, sir; what's that?",2.2.67,
,,DROMIO OF SYRACUSE,,,
,,,Basting.,2.2.68,
,,,ANTIPHOLUS,2.2.69,
,,OF SYRACUSE,,,
,,,"Well, sir, then 'twill be dry.",2.2.70,
,,DROMIO OF SYRACUSE,,,
,,,"If it be, sir, I pray you, eat none of it.",2.2.71,
,,,ANTIPHOLUS,2.2.72,
,,OF SYRACUSE,,,
,,,Your reason?,2.2.73,
