Chapter,Player,Line,Line ID,Stage Direction
,GLOUCESTER,,,
,,"Naught to do with mistress Shore! I tell thee, fellow,",1.1.101,
,,"He that doth naught with her, excepting one,",1.1.102,
,,"Were best he do it secretly, alone.",1.1.103,
,BRAKENBURY,,,
,,"What one, my lord?",1.1.104,
,GLOUCESTER,,,
,,"Her husband, knave: wouldst thou betray me?",1.1.105,
,BRAKENBURY,,,
,,"I beseech your grace to pardon me, and withal",1.1.106,
,,Forbear your conference with the noble duke.,1.1.107,
,CLARENCE,,,
,,"We know thy charge, Brakenbury, and will obey.",1.1.108,
,GLOUCESTER,,,
,,"We are the queen's abjects, and must obey.",1.1.109,
,,"Brother, farewell: I will unto the king;",1.1.110,
,,"And whatsoever you will employ me in,",1.1.111,
,,"Were it to call King Edward's widow sister,",1.1.112,
,,I will perform it to enfranchise you.,1.1.113,
,,"Meantime, this deep disgrace in brotherhood",1.1.114,
,,Touches me deeper than you can imagine.,1.1.115,
,CLARENCE,,,
,,I know it pleaseth neither of us well.,1.1.116,
,GLOUCESTER,,,
,,"Well, your imprisonment shall not be long;",1.1.117,
,,"Meantime, have patience.",1.1.118,
,CLARENCE,,,
,,I must perforce. Farewell.,1.1.119,
,,,,"Exeunt CLARENCE, BRAKENBURY, and Guard"
,GLOUCESTER,,,
,,"Go, tread the path that thou shalt ne'er return.",1.1.120,
,,"Simple, plain Clarence! I do love thee so,",1.1.121,
,,"That I will shortly send thy soul to heaven,",1.1.122,
,,If heaven will take the present at our hands.,1.1.123,
,,But who comes here? the new-deliver'd Hastings?,1.1.124,
,,,,Enter HASTINGS
,HASTINGS,,,
,,Good time of day unto my gracious lord!,1.1.125,
,GLOUCESTER,,,
,,As much unto my good lord chamberlain!,1.1.126,
,,Well are you welcome to the open air.,1.1.127,
,,How hath your lordship brook'd imprisonment?,1.1.128,
,HASTINGS,,,
,,"With patience, noble lord, as prisoners must:",1.1.129,
,,"But I shall live, my lord, to give them thanks",1.1.130,
,,That were the cause of my imprisonment.,1.1.131,
,GLOUCESTER,,,
,,"No doubt, no doubt; and so shall Clarence too;",1.1.132,
,,"For they that were your enemies are his,",1.1.133,
,,And have prevail'd as much on him as you.,1.1.134,
,HASTINGS,,,
,,"More pity that the eagle should be mew'd,",1.1.135,
,,While kites and buzzards prey at liberty.,1.1.136,
,GLOUCESTER,,,
,,What news abroad?,1.1.137,
,HASTINGS,,,
,,No news so bad abroad as this at home;,1.1.138,
,,"The King is sickly, weak and melancholy,",1.1.139,
,,And his physicians fear him mightily.,1.1.140,
,GLOUCESTER,,,
,,"Now, by Saint Paul, this news is bad indeed.",1.1.141,
,,"O, he hath kept an evil diet long,",1.1.142,
,,And overmuch consumed his royal person:,1.1.143,
,,'Tis very grievous to be thought upon.,1.1.144,
,,"What, is he in his bed?",1.1.145,
,HASTINGS,,,
,,He is.,1.1.146,
,GLOUCESTER,,,
,,"Go you before, and I will follow you.",1.1.147,
,,,,Exit HASTINGS
,,"He cannot live, I hope; and must not die",1.1.148,
,,Till George be pack'd with post-horse up to heaven.,1.1.149,
,,"I'll in, to urge his hatred more to Clarence,",1.1.150,
,,With lies well steel'd with weighty arguments;,1.1.151,
,,"And, if I fall not in my deep intent,",1.1.152,
,,Clarence hath not another day to live:,1.1.153,
,,"Which done, God take King Edward to his mercy,",1.1.154,
,,And leave the world for me to bustle in!,1.1.155,
,,For then I'll marry Warwick's youngest daughter.,1.1.156,
,,What though I kill'd her husband and her father?,1.1.157,
,,The readiest way to make the wench amends,1.1.158,
,,Is to become her husband and her father:,1.1.159,
,,The which will I; not all so much for love,1.1.160,
,,"As for another secret close intent,",1.1.161,
,,By marrying her which I must reach unto.,1.1.162,
,,But yet I run before my horse to market:,1.1.163,
,,Clarence still breathes; Edward still lives and reigns:,1.1.164,
,,"When they are gone, then must I count my gains.",1.1.165,
,,,,Exit
SCENE II. The same. Another street.,,,,
,,,,"Enter the corpse of KING HENRY the Sixth, Gentlemen with halberds to guard it; LADY ANNE being the mourner"
,LADY ANNE,,,
,,"Set down, set down your honourable load,",1.2.1,
,,"If honour may be shrouded in a hearse,",1.2.2,
,,Whilst I awhile obsequiously lament,1.2.3,
,,The untimely fall of virtuous Lancaster.,1.2.4,
,,Poor key-cold figure of a holy king!,1.2.5,
,,Pale ashes of the house of Lancaster!,1.2.6,
,,Thou bloodless remnant of that royal blood!,1.2.7,
,,"Be it lawful that I invocate thy ghost,",1.2.8,
,,"To hear the lamentations of Poor Anne,",1.2.9,
,,"Wife to thy Edward, to thy slaughter'd son,",1.2.10,
,,Stabb'd by the selfsame hand that made these wounds!,1.2.11,
,,"Lo, in these windows that let forth thy life,",1.2.12,
,,I pour the helpless balm of my poor eyes.,1.2.13,
,,Cursed be the hand that made these fatal holes!,1.2.14,
,,Cursed be the heart that had the heart to do it!,1.2.15,
,,Cursed the blood that let this blood from hence!,1.2.16,
,,"More direful hap betide that hated wretch,",1.2.17,
,,"That makes us wretched by the death of thee,",1.2.18,
,,"Than I can wish to adders, spiders, toads,",1.2.19,
,,Or any creeping venom'd thing that lives!,1.2.20,
,,"If ever he have child, abortive be it,",1.2.21,
,,"Prodigious, and untimely brought to light,",1.2.22,
,,Whose ugly and unnatural aspect,1.2.23,
,,May fright the hopeful mother at the view;,1.2.24,
,,And that be heir to his unhappiness!,1.2.25,
,,"If ever he have wife, let her he made",1.2.26,
,,A miserable by the death of him,1.2.27,
,,As I am made by my poor lord and thee!,1.2.28,
,,"Come, now towards Chertsey with your holy load,",1.2.29,
,,Taken from Paul's to be interred there;,1.2.30,
,,"And still, as you are weary of the weight,",1.2.31,
,,"Rest you, whiles I lament King Henry's corse.",1.2.32,
,,,,Enter GLOUCESTER
,GLOUCESTER,,,
,,"Stay, you that bear the corse, and set it down.",1.2.33,
,LADY ANNE,,,
,,"What black magician conjures up this fiend,",1.2.34,
,,To stop devoted charitable deeds?,1.2.35,
,GLOUCESTER,,,
,,"Villains, set down the corse; or, by Saint Paul,",1.2.36,
,,I'll make a corse of him that disobeys.,1.2.37,
,Gentleman,,,
,,"My lord, stand back, and let the coffin pass.",1.2.38,
,GLOUCESTER,,,
,,"Unmanner'd dog! stand thou, when I command:",1.2.39,
,,"Advance thy halbert higher than my breast,",1.2.40,
,,"Or, by Saint Paul, I'll strike thee to my foot,",1.2.41,
,,"And spurn upon thee, beggar, for thy boldness.",1.2.42,
,LADY ANNE,,,
,,"What, do you tremble? are you all afraid?",1.2.43,
,,"Alas, I blame you not; for you are mortal,",1.2.44,
,,And mortal eyes cannot endure the devil.,1.2.45,
,,"Avaunt, thou dreadful minister of hell!",1.2.46,
,,"Thou hadst but power over his mortal body,",1.2.47,
,,His soul thou canst not have; therefore be gone.,1.2.48,
,GLOUCESTER,,,
,,"Sweet saint, for charity, be not so curst.",1.2.49,
,LADY ANNE,,,
,,"Foul devil, for God's sake, hence, and trouble us not;",1.2.50,
,,"For thou hast made the happy earth thy hell,",1.2.51,
,,Fill'd it with cursing cries and deep exclaims.,1.2.52,
,,"If thou delight to view thy heinous deeds,",1.2.53,
,,Behold this pattern of thy butcheries.,1.2.54,
,,"O, gentlemen, see, see! dead Henry's wounds",1.2.55,
,,Open their congeal'd mouths and bleed afresh!,1.2.56,
,,"Blush, Blush, thou lump of foul deformity;",1.2.57,
,,For 'tis thy presence that exhales this blood,1.2.58,
,,"From cold and empty veins, where no blood dwells;",1.2.59,
,,"Thy deed, inhuman and unnatural,",1.2.60,
,,Provokes this deluge most unnatural.,1.2.61,
,,"O God, which this blood madest, revenge his death!",1.2.62,
,,"O earth, which this blood drink'st revenge his death!",1.2.63,
,,Either heaven with lightning strike the,1.2.64,
,,"murderer dead,",1.2.65,
,,"Or earth, gape open wide and eat him quick,",1.2.66,
,,As thou dost swallow up this good king's blood,1.2.67,
,,Which his hell-govern'd arm hath butchered!,1.2.68,
,GLOUCESTER,,,
,,"Lady, you know no rules of charity,",1.2.69,
,,"Which renders good for bad, blessings for curses.",1.2.70,
,LADY ANNE,,,
,,"Villain, thou know'st no law of God nor man:",1.2.71,
,,No beast so fierce but knows some touch of pity.,1.2.72,
,GLOUCESTER,,,
,,"But I know none, and therefore am no beast.",1.2.73,
,LADY ANNE,,,
,,"O wonderful, when devils tell the truth!",1.2.74,
,GLOUCESTER,,,
,,"More wonderful, when angels are so angry.",1.2.75,
,,"Vouchsafe, divine perfection of a woman,",1.2.76,
,,"Of these supposed-evils, to give me leave,",1.2.77,
,,"By circumstance, but to acquit myself.",1.2.78,
,LADY ANNE,,,
,,"Vouchsafe, defused infection of a man,",1.2.79,
,,"For these known evils, but to give me leave,",1.2.80,
,,"By circumstance, to curse thy cursed self.",1.2.81,
,GLOUCESTER,,,
,,"Fairer than tongue can name thee, let me have",1.2.82,
,,Some patient leisure to excuse myself.,1.2.83,
,LADY ANNE,,,
,,"Fouler than heart can think thee, thou canst make",1.2.84,
,,"No excuse current, but to hang thyself.",1.2.85,
,GLOUCESTER,,,
,,"By such despair, I should accuse myself.",1.2.86,
,LADY ANNE,,,
,,"And, by despairing, shouldst thou stand excused;",1.2.87,
,,"For doing worthy vengeance on thyself,",1.2.88,
,,Which didst unworthy slaughter upon others.,1.2.89,
,GLOUCESTER,,,
,,Say that I slew them not?,1.2.90,
,LADY ANNE,,,
,,"Why, then they are not dead:",1.2.91,
,,"But dead they are, and devilish slave, by thee.",1.2.92,
,GLOUCESTER,,,
,,I did not kill your husband.,1.2.93,
,LADY ANNE,,,
,,"Why, then he is alive.",1.2.94,
,GLOUCESTER,,,
,,"Nay, he is dead; and slain by Edward's hand.",1.2.95,
,LADY ANNE,,,
,,In thy foul throat thou liest: Queen Margaret saw,1.2.96,
,,Thy murderous falchion smoking in his blood;,1.2.97,
,,"The which thou once didst bend against her breast,",1.2.98,
,,But that thy brothers beat aside the point.,1.2.99,
,GLOUCESTER,,,
,,"I was provoked by her slanderous tongue,",1.2.100,
,,which laid their guilt upon my guiltless shoulders.,1.2.101,
,LADY ANNE,,,
,,Thou wast provoked by thy bloody mind.,1.2.102,
,,Which never dreamt on aught but butcheries:,1.2.103,
,,Didst thou not kill this king?,1.2.104,
,GLOUCESTER,,,
,,I grant ye.,1.2.105,
,LADY ANNE,,,
,,"Dost grant me, hedgehog? then, God grant me too",1.2.106,
,,Thou mayst be damned for that wicked deed!,1.2.107,
,,"O, he was gentle, mild, and virtuous!",1.2.108,
,GLOUCESTER,,,
,,"The fitter for the King of heaven, that hath him.",1.2.109,
,LADY ANNE,,,
,,"He is in heaven, where thou shalt never come.",1.2.110,
,GLOUCESTER,,,
,,"Let him thank me, that holp to send him thither;",1.2.111,
,,For he was fitter for that place than earth.,1.2.112,
,LADY ANNE,,,
,,And thou unfit for any place but hell.,1.2.113,
,GLOUCESTER,,,
,,"Yes, one place else, if you will hear me name it.",1.2.114,
,LADY ANNE,,,
,,Some dungeon.,1.2.115,
,GLOUCESTER,,,
,,Your bed-chamber.,1.2.116,
,LADY ANNE,,,
,,Ill rest betide the chamber where thou liest!,1.2.117,
,GLOUCESTER,,,
,,"So will it, madam till I lie with you.",1.2.118,
,LADY ANNE,,,
,,I hope so.,1.2.119,
,GLOUCESTER,,,
,,"I know so. But, gentle Lady Anne,",1.2.120,
,,"To leave this keen encounter of our wits,",1.2.121,
,,"And fall somewhat into a slower method,",1.2.122,
,,Is not the causer of the timeless deaths,1.2.123,
,,"Of these Plantagenets, Henry and Edward,",1.2.124,
,,As blameful as the executioner?,1.2.125,
,LADY ANNE,,,
,,"Thou art the cause, and most accursed effect.",1.2.126,
,GLOUCESTER,,,
,,Your beauty was the cause of that effect;,1.2.127,
,,Your beauty: which did haunt me in my sleep,1.2.128,
,,"To undertake the death of all the world,",1.2.129,
,,So I might live one hour in your sweet bosom.,1.2.130,
,LADY ANNE,,,
,,"If I thought that, I tell thee, homicide,",1.2.131,
,,These nails should rend that beauty from my cheeks.,1.2.132,
,GLOUCESTER,,,
,,These eyes could never endure sweet beauty's wreck;,1.2.133,
,,"You should not blemish it, if I stood by:",1.2.134,
,,"As all the world is cheered by the sun,",1.2.135,
,,"So I by that; it is my day, my life.",1.2.136,
,LADY ANNE,,,
,,"Black night o'ershade thy day, and death thy life!",1.2.137,
,GLOUCESTER,,,
,,"Curse not thyself, fair creature thou art both.",1.2.138,
,LADY ANNE,,,
,,"I would I were, to be revenged on thee.",1.2.139,
,GLOUCESTER,,,
,,"It is a quarrel most unnatural,",1.2.140,
,,To be revenged on him that loveth you.,1.2.141,
,LADY ANNE,,,
,,"It is a quarrel just and reasonable,",1.2.142,
,,To be revenged on him that slew my husband.,1.2.143,
,GLOUCESTER,,,
,,"He that bereft thee, lady, of thy husband,",1.2.144,
,,Did it to help thee to a better husband.,1.2.145,
,LADY ANNE,,,
,,His better doth not breathe upon the earth.,1.2.146,
,GLOUCESTER,,,
,,He lives that loves thee better than he could.,1.2.147,
,LADY ANNE,,,
,,Name him.,1.2.148,
,GLOUCESTER,,,
,,Plantagenet.,1.2.149,
,LADY ANNE,,,
,,"Why, that was he.",1.2.150,
,GLOUCESTER,,,
,,"The selfsame name, but one of better nature.",1.2.151,
,LADY ANNE,,,
,,Where is he?,1.2.152,
,GLOUCESTER,,,
,,Here.,1.2.153,
,,,,She spitteth at him
,,Why dost thou spit at me?,1.2.154,
,LADY ANNE,,,
,,"Would it were mortal poison, for thy sake!",1.2.155,
,GLOUCESTER,,,
,,Never came poison from so sweet a place.,1.2.156,
,LADY ANNE,,,
,,Never hung poison on a fouler toad.,1.2.157,
,,Out of my sight! thou dost infect my eyes.,1.2.158,
,GLOUCESTER,,,
,,"Thine eyes, sweet lady, have infected mine.",1.2.159,
,LADY ANNE,,,
,,"Would they were basilisks, to strike thee dead!",1.2.160,
,GLOUCESTER,,,
,,"I would they were, that I might die at once;",1.2.161,
,,For now they kill me with a living death.,1.2.162,
,,"Those eyes of thine from mine have drawn salt tears,",1.2.163,
,,Shamed their aspect with store of childish drops:,1.2.164,
,,"These eyes that never shed remorseful tear,",1.2.165,
,,"No, when my father York and Edward wept,",1.2.166,
,,To hear the piteous moan that Rutland made,1.2.167,
,,When black-faced Clifford shook his sword at him;,1.2.168,
,,"Nor when thy warlike father, like a child,",1.2.169,
,,"Told the sad story of my father's death,",1.2.170,
,,"And twenty times made pause to sob and weep,",1.2.171,
,,That all the standers-by had wet their cheeks,1.2.172,
,,Like trees bedash'd with rain: in that sad time,1.2.173,
,,My manly eyes did scorn an humble tear;,1.2.174,
,,"And what these sorrows could not thence exhale,",1.2.175,
,,"Thy beauty hath, and made them blind with weeping.",1.2.176,
,,I never sued to friend nor enemy;,1.2.177,
,,My tongue could never learn sweet smoothing word;,1.2.178,
,,"But now thy beauty is proposed my fee,",1.2.179,
,,"My proud heart sues, and prompts my tongue to speak.",1.2.180,
,,,,She looks scornfully at him
,,"Teach not thy lips such scorn, for they were made",1.2.181,
,,"For kissing, lady, not for such contempt.",1.2.182,
,,"If thy revengeful heart cannot forgive,",1.2.183,
,,"Lo, here I lend thee this sharp-pointed sword;",1.2.184,
,,Which if thou please to hide in this true bosom.,1.2.185,
,,"And let the soul forth that adoreth thee,",1.2.186,
,,"I lay it naked to the deadly stroke,",1.2.187,
,,And humbly beg the death upon my knee.,1.2.188,
,,,,He lays his breast open: she offers at it with his sword
,,"Nay, do not pause; for I did kill King Henry,",1.2.189,
,,But 'twas thy beauty that provoked me.,1.2.190,
,,"Nay, now dispatch; 'twas I that stabb'd young Edward,",1.2.191,
,,But 'twas thy heavenly face that set me on.,1.2.192,
,,,,Here she lets fall the sword
,,"Take up the sword again, or take up me.",1.2.193,
,LADY ANNE,,,
,,"Arise, dissembler: though I wish thy death,",1.2.194,
,,I will not be the executioner.,1.2.195,
,GLOUCESTER,,,
,,"Then bid me kill myself, and I will do it.",1.2.196,
,LADY ANNE,,,
,,I have already.,1.2.197,
,GLOUCESTER,,,
,,"Tush, that was in thy rage:",1.2.198,
,,"Speak it again, and, even with the word,",1.2.199,
,,"That hand, which, for thy love, did kill thy love,",1.2.200,
,,"Shall, for thy love, kill a far truer love;",1.2.201,
,,To both their deaths thou shalt be accessary.,1.2.202,
,LADY ANNE,,,
,,I would I knew thy heart.,1.2.203,
,GLOUCESTER,,,
,,'Tis figured in my tongue.,1.2.204,
,LADY ANNE,,,
,,I fear me both are false.,1.2.205,
,GLOUCESTER,,,
,,Then never man was true.,1.2.206,
,LADY ANNE,,,
,,"Well, well, put up your sword.",1.2.207,
,GLOUCESTER,,,
,,"Say, then, my peace is made.",1.2.208,
,LADY ANNE,,,
,,That shall you know hereafter.,1.2.209,
,GLOUCESTER,,,
,,But shall I live in hope?,1.2.210,
,LADY ANNE,,,
,,"All men, I hope, live so.",1.2.211,
,GLOUCESTER,,,
,,Vouchsafe to wear this ring.,1.2.212,
,LADY ANNE,,,
,,To take is not to give.,1.2.213,
,GLOUCESTER,,,
,,"Look, how this ring encompasseth finger.",1.2.214,
,,Even so thy breast encloseth my poor heart;,1.2.215,
,,"Wear both of them, for both of them are thine.",1.2.216,
,,And if thy poor devoted suppliant may,1.2.217,
,,"But beg one favour at thy gracious hand,",1.2.218,
,,Thou dost confirm his happiness for ever.,1.2.219,
,LADY ANNE,,,
,,What is it?,1.2.220,
,GLOUCESTER,,,
,,That it would please thee leave these sad designs,1.2.221,
,,"To him that hath more cause to be a mourner,",1.2.222,
,,And presently repair to Crosby Place;,1.2.223,
,,"Where, after I have solemnly interr'd",1.2.224,
,,"At Chertsey monastery this noble king,",1.2.225,
,,"And wet his grave with my repentant tears,",1.2.226,
,,I will with all expedient duty see you:,1.2.227,
,,"For divers unknown reasons. I beseech you,",1.2.228,
,,Grant me this boon.,1.2.229,
,LADY ANNE,,,
,,"With all my heart; and much it joys me too,",1.2.230,
,,To see you are become so penitent.,1.2.231,
,,"Tressel and Berkeley, go along with me.",1.2.232,
,GLOUCESTER,,,
,,Bid me farewell.,1.2.233,
,LADY ANNE,,,
,,'Tis more than you deserve;,1.2.234,
,,"But since you teach me how to flatter you,",1.2.235,
,,Imagine I have said farewell already.,1.2.236,
,,,,"Exeunt LADY ANNE, TRESSEL, and BERKELEY"
,GLOUCESTER,,,
,,"Sirs, take up the corse.",1.2.237,
,GENTLEMEN,,,
,,"Towards Chertsey, noble lord?",1.2.238,
,GLOUCESTER,,,
,,"No, to White-Friars; there attend my coining.",1.2.239,
,,,,Exeunt all but GLOUCESTER
,,Was ever woman in this humour woo'd?,1.2.240,
,,Was ever woman in this humour won?,1.2.241,
,,I'll have her; but I will not keep her long.,1.2.242,
,,"What! I, that kill'd her husband and his father,",1.2.243,
,,"To take her in her heart's extremest hate,",1.2.244,
,,"With curses in her mouth, tears in her eyes,",1.2.245,
,,The bleeding witness of her hatred by;,1.2.246,
,,"Having God, her conscience, and these bars",1.2.247,
,,"against me,",1.2.248,
,,"And I nothing to back my suit at all,",1.2.249,
,,"But the plain devil and dissembling looks,",1.2.250,
,,"And yet to win her, all the world to nothing!",1.2.251,
,,Ha!,1.2.252,
,,"Hath she forgot already that brave prince,",1.2.253,
,,"Edward, her lord, whom I, some three months since,",1.2.254,
,,Stabb'd in my angry mood at Tewksbury?,1.2.255,
,,"A sweeter and a lovelier gentleman,",1.2.256,
,,"Framed in the prodigality of nature,",1.2.257,
,,"Young, valiant, wise, and, no doubt, right royal,",1.2.258,
,,The spacious world cannot again afford,1.2.259,
,,"And will she yet debase her eyes on me,",1.2.260,
,,"That cropp'd the golden prime of this sweet prince,",1.2.261,
,,And made her widow to a woful bed?,1.2.262,
,,"On me, whose all not equals Edward's moiety?",1.2.263,
,,"On me, that halt and am unshapen thus?",1.2.264,
,,"My dukedom to a beggarly denier,",1.2.265,
,,I do mistake my person all this while:,1.2.266,
,,"Upon my life, she finds, although I cannot,",1.2.267,
,,Myself to be a marvellous proper man.,1.2.268,
,,"I'll be at charges for a looking-glass,",1.2.269,
,,"And entertain some score or two of tailors,",1.2.270,
,,To study fashions to adorn my body:,1.2.271,
,,"Since I am crept in favour with myself,",1.2.272,
,,Will maintain it with some little cost.,1.2.273,
,,But first I'll turn yon fellow in his grave;,1.2.274,
,,And then return lamenting to my love.,1.2.275,
,,"Shine out, fair sun, till I have bought a glass,",1.2.276,
,,That I may see my shadow as I pass.,1.2.277,
,,,,Exit
SCENE III. The palace.,,,,
,,,,"Enter QUEEN ELIZABETH, RIVERS, and GREY"
,RIVERS,,,
,,"Have patience, madam: there's no doubt his majesty",1.3.1,
,,Will soon recover his accustom'd health.,1.3.2,
,GREY,,,
,,"In that you brook it in, it makes him worse:",1.3.3,
,,"Therefore, for God's sake, entertain good comfort,",1.3.4,
,,And cheer his grace with quick and merry words.,1.3.5,
,QUEEN ELIZABETH,,,
,,"If he were dead, what would betide of me?",1.3.6,
,RIVERS,,,
,,No other harm but loss of such a lord.,1.3.7,
,QUEEN ELIZABETH,,,
,,The loss of such a lord includes all harm.,1.3.8,
,GREY,,,
,,"The heavens have bless'd you with a goodly son,",1.3.9,
,,To be your comforter when he is gone.,1.3.10,
,QUEEN ELIZABETH,,,
,,"Oh, he is young and his minority",1.3.11,
,,"Is put unto the trust of Richard Gloucester,",1.3.12,
,,"A man that loves not me, nor none of you.",1.3.13,
,RIVERS,,,
,,Is it concluded that he shall be protector?,1.3.14,
,QUEEN ELIZABETH,,,
,,"It is determined, not concluded yet:",1.3.15,
,,"But so it must be, if the king miscarry.",1.3.16,
,,,,Enter BUCKINGHAM and DERBY
,GREY,,,
,,Here come the lords of Buckingham and Derby.,1.3.17,
,BUCKINGHAM,,,
,,Good time of day unto your royal grace!,1.3.18,
,DERBY,,,
,,God make your majesty joyful as you have been!,1.3.19,
,QUEEN ELIZABETH,,,
,,"The Countess Richmond, good my Lord of Derby.",1.3.20,
,,To your good prayers will scarcely say amen.,1.3.21,
,,"Yet, Derby, notwithstanding she's your wife,",1.3.22,
,,"And loves not me, be you, good lord, assured",1.3.23,
,,I hate not you for her proud arrogance.,1.3.24,
,DERBY,,,
,,"I do beseech you, either not believe",1.3.25,
,,The envious slanders of her false accusers;,1.3.26,
,,"Or, if she be accused in true report,",1.3.27,
,,"Bear with her weakness, which, I think proceeds",1.3.28,
,,"From wayward sickness, and no grounded malice.",1.3.29,
,RIVERS,,,
,,"Saw you the king to-day, my Lord of Derby?",1.3.30,
,DERBY,,,
