Title,Chapter,Player,Line,Line ID,Stage Direction
,,,"Why suffer'st thou thy sons, unburied yet,",1.1.87,
,,,To hover on the dreadful shore of Styx?,1.1.88,
,,,Make way to lay them by their brethren.,1.1.89,
,,,,,The tomb is opened
,,,"There greet in silence, as the dead are wont,",1.1.90,
,,,"And sleep in peace, slain in your country's wars!",1.1.91,
,,,"O sacred receptacle of my joys,",1.1.92,
,,,"Sweet cell of virtue and nobility,",1.1.93,
,,,"How many sons of mine hast thou in store,",1.1.94,
,,,That thou wilt never render to me more!,1.1.95,
,,LUCIUS,,,
,,,"Give us the proudest prisoner of the Goths,",1.1.96,
,,,"That we may hew his limbs, and on a pile",1.1.97,
,,,"Ad manes fratrum sacrifice his flesh,",1.1.98,
,,,Before this earthy prison of their bones;,1.1.99,
,,,"That so the shadows be not unappeased,",1.1.100,
,,,Nor we disturb'd with prodigies on earth.,1.1.101,
,,TITUS ANDRONICUS,,,
,,,"I give him you, the noblest that survives,",1.1.102,
,,,The eldest son of this distressed queen.,1.1.103,
,,TAMORA,,,
,,,"Stay, Roman brethren! Gracious conqueror,",1.1.104,
,,,"Victorious Titus, rue the tears I shed,",1.1.105,
,,,A mother's tears in passion for her son:,1.1.106,
,,,"And if thy sons were ever dear to thee,",1.1.107,
,,,"O, think my son to be as dear to me!",1.1.108,
,,,"Sufficeth not that we are brought to Rome,",1.1.109,
,,,"To beautify thy triumphs and return,",1.1.110,
,,,"Captive to thee and to thy Roman yoke,",1.1.111,
,,,"But must my sons be slaughter'd in the streets,",1.1.112,
,,,For valiant doings in their country's cause?,1.1.113,
,,,"O, if to fight for king and commonweal",1.1.114,
,,,"Were piety in thine, it is in these.",1.1.115,
,,,"Andronicus, stain not thy tomb with blood:",1.1.116,
,,,Wilt thou draw near the nature of the gods?,1.1.117,
,,,Draw near them then in being merciful:,1.1.118,
,,,Sweet mercy is nobility's true badge:,1.1.119,
,,,"Thrice noble Titus, spare my first-born son.",1.1.120,
,,TITUS ANDRONICUS,,,
,,,"Patient yourself, madam, and pardon me.",1.1.121,
,,,"These are their brethren, whom you Goths beheld",1.1.122,
,,,"Alive and dead, and for their brethren slain",1.1.123,
,,,Religiously they ask a sacrifice:,1.1.124,
,,,"To this your son is mark'd, and die he must,",1.1.125,
,,,To appease their groaning shadows that are gone.,1.1.126,
,,LUCIUS,,,
,,,Away with him! and make a fire straight;,1.1.127,
,,,"And with our swords, upon a pile of wood,",1.1.128,
,,,Let's hew his limbs till they be clean consumed.,1.1.129,
,,,,,"Exeunt LUCIUS, QUINTUS, MARTIUS, and MUTIUS, with ALARBUS"
,,TAMORA,,,
,,,"O cruel, irreligious piety!",1.1.130,
,,CHIRON,,,
,,,Was ever Scythia half so barbarous?,1.1.131,
,,DEMETRIUS,,,
,,,Oppose not Scythia to ambitious Rome.,1.1.132,
,,,Alarbus goes to rest; and we survive,1.1.133,
,,,To tremble under Titus' threatening looks.,1.1.134,
,,,"Then, madam, stand resolved, but hope withal",1.1.135,
,,,The self-same gods that arm'd the Queen of Troy,1.1.136,
,,,With opportunity of sharp revenge,1.1.137,
,,,"Upon the Thracian tyrant in his tent,",1.1.138,
,,,"May favor Tamora, the Queen of Goths--",1.1.139,
,,,When Goths were Goths and Tamora was queen--,1.1.140,
,,,To quit the bloody wrongs upon her foes.,1.1.141,
,,,,,"Re-enter LUCIUS, QUINTUS, MARTIUS and MUTIUS, with their swords bloody"
,,LUCIUS,,,
,,,"See, lord and father, how we have perform'd",1.1.142,
,,,"Our Roman rites: Alarbus' limbs are lopp'd,",1.1.143,
,,,"And entrails feed the sacrificing fire,",1.1.144,
,,,"Whose smoke, like incense, doth perfume the sky.",1.1.145,
,,,"Remaineth nought, but to inter our brethren,",1.1.146,
,,,And with loud 'larums welcome them to Rome.,1.1.147,
,,TITUS ANDRONICUS,,,
,,,Let it be so; and let Andronicus,1.1.148,
,,,Make this his latest farewell to their souls.,1.1.149,
,,,,,"Trumpets sounded, and the coffin laid in the tomb"
,,,"In peace and honour rest you here, my sons;",1.1.150,
,,,"Rome's readiest champions, repose you here in rest,",1.1.151,
,,,Secure from worldly chances and mishaps!,1.1.152,
,,,"Here lurks no treason, here no envy swells,",1.1.153,
,,,"Here grow no damned grudges; here are no storms,",1.1.154,
,,,"No noise, but silence and eternal sleep:",1.1.155,
,,,"In peace and honour rest you here, my sons!",1.1.156,
,,,,,Enter LAVINIA
,,LAVINIA,,,
,,,In peace and honour live Lord Titus long;,1.1.157,
,,,"My noble lord and father, live in fame!",1.1.158,
,,,"Lo, at this tomb my tributary tears",1.1.159,
,,,"I render, for my brethren's obsequies;",1.1.160,
,,,"And at thy feet I kneel, with tears of joy,",1.1.161,
,,,"Shed on the earth, for thy return to Rome:",1.1.162,
,,,"O, bless me here with thy victorious hand,",1.1.163,
,,,Whose fortunes Rome's best citizens applaud!,1.1.164,
,,TITUS ANDRONICUS,,,
,,,"Kind Rome, that hast thus lovingly reserved",1.1.165,
,,,The cordial of mine age to glad my heart!,1.1.166,
,,,"Lavinia, live; outlive thy father's days,",1.1.167,
,,,"And fame's eternal date, for virtue's praise!",1.1.168,
,,,,,"Enter, below, MARCUS ANDRONICUS and Tribunes; re-enter SATURNINUS and BASSIANUS, attended"
,,MARCUS ANDRONICUS,,,
,,,"Long live Lord Titus, my beloved brother,",1.1.169,
,,,Gracious triumpher in the eyes of Rome!,1.1.170,
,,TITUS ANDRONICUS,,,
,,,"Thanks, gentle tribune, noble brother Marcus.",1.1.171,
,,MARCUS ANDRONICUS,,,
,,,"And welcome, nephews, from successful wars,",1.1.172,
,,,"You that survive, and you that sleep in fame!",1.1.173,
,,,"Fair lords, your fortunes are alike in all,",1.1.174,
,,,That in your country's service drew your swords:,1.1.175,
,,,"But safer triumph is this funeral pomp,",1.1.176,
,,,That hath aspired to Solon's happiness,1.1.177,
,,,And triumphs over chance in honour's bed.,1.1.178,
,,,"Titus Andronicus, the people of Rome,",1.1.179,
,,,"Whose friend in justice thou hast ever been,",1.1.180,
,,,"Send thee by me, their tribune and their trust,",1.1.181,
,,,This palliament of white and spotless hue;,1.1.182,
,,,"And name thee in election for the empire,",1.1.183,
,,,With these our late-deceased emperor's sons:,1.1.184,
,,,"Be candidatus then, and put it on,",1.1.185,
,,,And help to set a head on headless Rome.,1.1.186,
,,TITUS ANDRONICUS,,,
,,,A better head her glorious body fits,1.1.187,
,,,Than his that shakes for age and feebleness:,1.1.188,
,,,"What should I don this robe, and trouble you?",1.1.189,
,,,"Be chosen with proclamations to-day,",1.1.190,
,,,"To-morrow yield up rule, resign my life,",1.1.191,
,,,And set abroad new business for you all?,1.1.192,
,,,"Rome, I have been thy soldier forty years,",1.1.193,
,,,"And led my country's strength successfully,",1.1.194,
,,,"And buried one and twenty valiant sons,",1.1.195,
,,,"Knighted in field, slain manfully in arms,",1.1.196,
,,,In right and service of their noble country,1.1.197,
,,,"Give me a staff of honour for mine age,",1.1.198,
,,,But not a sceptre to control the world:,1.1.199,
,,,"Upright he held it, lords, that held it last.",1.1.200,
,,MARCUS ANDRONICUS,,,
,,,"Titus, thou shalt obtain and ask the empery.",1.1.201,
,,SATURNINUS,,,
,,,"Proud and ambitious tribune, canst thou tell?",1.1.202,
,,TITUS ANDRONICUS,,,
,,,"Patience, Prince Saturninus.",1.1.203,
,,SATURNINUS,,,
,,,"Romans, do me right:",1.1.204,
,,,"Patricians, draw your swords: and sheathe them not",1.1.205,
,,,Till Saturninus be Rome's emperor.,1.1.206,
,,,"Andronicus, would thou wert shipp'd to hell,",1.1.207,
,,,Rather than rob me of the people's hearts!,1.1.208,
,,LUCIUS,,,
,,,"Proud Saturnine, interrupter of the good",1.1.209,
,,,That noble-minded Titus means to thee!,1.1.210,
,,TITUS ANDRONICUS,,,
,,,"Content thee, prince; I will restore to thee",1.1.211,
,,,"The people's hearts, and wean them from themselves.",1.1.212,
,,BASSIANUS,,,
,,,"Andronicus, I do not flatter thee,",1.1.213,
,,,"But honour thee, and will do till I die:",1.1.214,
,,,"My faction if thou strengthen with thy friends,",1.1.215,
,,,I will most thankful be; and thanks to men,1.1.216,
,,,Of noble minds is honourable meed.,1.1.217,
,,TITUS ANDRONICUS,,,
,,,"People of Rome, and people's tribunes here,",1.1.218,
,,,I ask your voices and your suffrages:,1.1.219,
,,,Will you bestow them friendly on Andronicus?,1.1.220,
,,Tribunes,,,
,,,"To gratify the good Andronicus,",1.1.221,
,,,"And gratulate his safe return to Rome,",1.1.222,
,,,The people will accept whom he admits.,1.1.223,
,,TITUS ANDRONICUS,,,
,,,"Tribunes, I thank you: and this suit I make,",1.1.224,
,,,"That you create your emperor's eldest son,",1.1.225,
,,,"Lord Saturnine; whose virtues will, I hope,",1.1.226,
,,,"Reflect on Rome as Titan's rays on earth,",1.1.227,
,,,And ripen justice in this commonweal:,1.1.228,
,,,"Then, if you will elect by my advice,",1.1.229,
,,,Crown him and say 'Long live our emperor!',1.1.230,
,,MARCUS ANDRONICUS,,,
,,,"With voices and applause of every sort,",1.1.231,
,,,"Patricians and plebeians, we create",1.1.232,
,,,"Lord Saturninus Rome's great emperor,",1.1.233,
,,,And say 'Long live our Emperor Saturnine!',1.1.234,
,,,,,A long flourish till they come down
,,SATURNINUS,,,
,,,"Titus Andronicus, for thy favors done",1.1.235,
,,,"To us in our election this day,",1.1.236,
,,,"I give thee thanks in part of thy deserts,",1.1.237,
,,,And will with deeds requite thy gentleness:,1.1.238,
,,,"And, for an onset, Titus, to advance",1.1.239,
,,,"Thy name and honourable family,",1.1.240,
,,,"Lavinia will I make my empress,",1.1.241,
,,,"Rome's royal mistress, mistress of my heart,",1.1.242,
,,,And in the sacred Pantheon her espouse:,1.1.243,
,,,"Tell me, Andronicus, doth this motion please thee?",1.1.244,
,,TITUS ANDRONICUS,,,
,,,"It doth, my worthy lord; and in this match",1.1.245,
,,,I hold me highly honour'd of your grace:,1.1.246,
,,,"And here in sight of Rome to Saturnine,",1.1.247,
,,,"King and commander of our commonweal,",1.1.248,
,,,"The wide world's emperor, do I consecrate",1.1.249,
,,,"My sword, my chariot and my prisoners;",1.1.250,
,,,Presents well worthy Rome's imperial lord:,1.1.251,
,,,"Receive them then, the tribute that I owe,",1.1.252,
,,,Mine honour's ensigns humbled at thy feet.,1.1.253,
,,SATURNINUS,,,
,,,"Thanks, noble Titus, father of my life!",1.1.254,
,,,How proud I am of thee and of thy gifts,1.1.255,
,,,"Rome shall record, and when I do forget",1.1.256,
,,,"The least of these unspeakable deserts,",1.1.257,
,,,"Romans, forget your fealty to me.",1.1.258,
,,TITUS ANDRONICUS,,,
,,,"[To TAMORA]  Now, madam, are you prisoner to",1.1.259,
,,,an emperor;,1.1.260,
,,,"To him that, for your honour and your state,",1.1.261,
,,,Will use you nobly and your followers.,1.1.262,
,,SATURNINUS,,,
,,,"A goodly lady, trust me; of the hue",1.1.263,
,,,"That I would choose, were I to choose anew.",1.1.264,
,,,"Clear up, fair queen, that cloudy countenance:",1.1.265,
,,,"Though chance of war hath wrought this change of cheer,",1.1.266,
,,,Thou comest not to be made a scorn in Rome:,1.1.267,
,,,Princely shall be thy usage every way.,1.1.268,
,,,"Rest on my word, and let not discontent",1.1.269,
,,,"Daunt all your hopes: madam, he comforts you",1.1.270,
,,,Can make you greater than the Queen of Goths.,1.1.271,
,,,"Lavinia, you are not displeased with this?",1.1.272,
,,LAVINIA,,,
,,,"Not I, my lord; sith true nobility",1.1.273,
,,,Warrants these words in princely courtesy.,1.1.274,
,,SATURNINUS,,,
,,,"Thanks, sweet Lavinia. Romans, let us go;",1.1.275,
,,,Ransomless here we set our prisoners free:,1.1.276,
,,,"Proclaim our honours, lords, with trump and drum.",1.1.277,
,,,,,Flourish. SATURNINUS courts TAMORA in dumb show
,,BASSIANUS,,,
,,,"Lord Titus, by your leave, this maid is mine.",1.1.278,
,,,,,Seizing LAVINIA
,,TITUS ANDRONICUS,,,
,,,"How, sir! are you in earnest then, my lord?",1.1.279,
,,BASSIANUS,,,
,,,"Ay, noble Titus; and resolved withal",1.1.280,
,,,To do myself this reason and this right.,1.1.281,
,,MARCUS ANDRONICUS,,,
,,,'Suum cuique' is our Roman justice:,1.1.282,
,,,This prince in justice seizeth but his own.,1.1.283,
,,LUCIUS,,,
,,,"And that he will, and shall, if Lucius live.",1.1.284,
,,TITUS ANDRONICUS,,,
,,,"Traitors, avaunt! Where is the emperor's guard?",1.1.285,
,,,"Treason, my lord! Lavinia is surprised!",1.1.286,
,,SATURNINUS,,,
,,,Surprised! by whom?,1.1.287,
,,BASSIANUS,,,
,,,By him that justly may,1.1.288,
,,,Bear his betroth'd from all the world away.,1.1.289,
,,,,,Exeunt BASSIANUS and MARCUS with LAVINIA
,,MUTIUS,,,
,,,"Brothers, help to convey her hence away,",1.1.290,
,,,And with my sword I'll keep this door safe.,1.1.291,
,,,,,"Exeunt LUCIUS, QUINTUS, and MARTIUS"
,,TITUS ANDRONICUS,,,
,,,"Follow, my lord, and I'll soon bring her back.",1.1.292,
,,MUTIUS,,,
,,,"My lord, you pass not here.",1.1.293,
,,TITUS ANDRONICUS,,,
,,,"What, villain boy!",1.1.294,
,,,Barr'st me my way in Rome?,1.1.295,
,,,,,Stabbing MUTIUS
,,MUTIUS,,,
,,,"Help, Lucius, help!",1.1.296,
,,,,,Dies
,,,,,"During the fray, SATURNINUS, TAMORA, DEMETRIUS, CHIRON and AARON go out and re-enter, above"
,,,,,Re-enter LUCIUS
,,LUCIUS,,,
,,,"My lord, you are unjust, and, more than so,",1.1.297,
,,,In wrongful quarrel you have slain your son.,1.1.298,
,,TITUS ANDRONICUS,,,
,,,"Nor thou, nor he, are any sons of mine;",1.1.299,
,,,My sons would never so dishonour me:,1.1.300,
,,,"Traitor, restore Lavinia to the emperor.",1.1.301,
,,LUCIUS,,,
,,,"Dead, if you will; but not to be his wife,",1.1.302,
,,,That is another's lawful promised love.,1.1.303,
,,,,,Exit
,,SATURNINUS,,,
,,,"No, Titus, no; the emperor needs her not,",1.1.304,
,,,"Nor her, nor thee, nor any of thy stock:",1.1.305,
,,,"I'll trust, by leisure, him that mocks me once;",1.1.306,
,,,"Thee never, nor thy traitorous haughty sons,",1.1.307,
,,,Confederates all thus to dishonour me.,1.1.308,
,,,"Was there none else in Rome to make a stale,",1.1.309,
,,,"But Saturnine? Full well, Andronicus,",1.1.310,
,,,"Agree these deeds with that proud brag of thine,",1.1.311,
,,,That said'st I begg'd the empire at thy hands.,1.1.312,
,,TITUS ANDRONICUS,,,
,,,O monstrous! what reproachful words are these?,1.1.313,
,,SATURNINUS,,,
,,,"But go thy ways; go, give that changing piece",1.1.314,
,,,To him that flourish'd for her with his sword,1.1.315,
,,,A valiant son-in-law thou shalt enjoy;,1.1.316,
,,,"One fit to bandy with thy lawless sons,",1.1.317,
,,,To ruffle in the commonwealth of Rome.,1.1.318,
,,TITUS ANDRONICUS,,,
,,,These words are razors to my wounded heart.,1.1.319,
,,SATURNINUS,,,
,,,"And therefore, lovely Tamora, queen of Goths,",1.1.320,
,,,That like the stately Phoebe 'mongst her nymphs,1.1.321,
,,,"Dost overshine the gallant'st dames of Rome,",1.1.322,
,,,"If thou be pleased with this my sudden choice,",1.1.323,
,,,"Behold, I choose thee, Tamora, for my bride,",1.1.324,
,,,"And will create thee empress of Rome,",1.1.325,
,,,"Speak, Queen of Goths, dost thou applaud my choice?",1.1.326,
,,,"And here I swear by all the Roman gods,",1.1.327,
,,,Sith priest and holy water are so near,1.1.328,
,,,And tapers burn so bright and every thing,1.1.329,
,,,"In readiness for Hymenaeus stand,",1.1.330,
,,,"I will not re-salute the streets of Rome,",1.1.331,
,,,"Or climb my palace, till from forth this place",1.1.332,
,,,I lead espoused my bride along with me.,1.1.333,
,,TAMORA,,,
,,,"And here, in sight of heaven, to Rome I swear,",1.1.334,
,,,"If Saturnine advance the Queen of Goths,",1.1.335,
,,,"She will a handmaid be to his desires,",1.1.336,
,,,"A loving nurse, a mother to his youth.",1.1.337,
,,SATURNINUS,,,
,,,"Ascend, fair queen, Pantheon. Lords, accompany",1.1.338,
,,,"Your noble emperor and his lovely bride,",1.1.339,
,,,"Sent by the heavens for Prince Saturnine,",1.1.340,
,,,Whose wisdom hath her fortune conquered:,1.1.341,
,,,There shall we consummate our spousal rites.,1.1.342,
,,,,,Exeunt all but TITUS
,,TITUS ANDRONICUS,,,
,,,I am not bid to wait upon this bride.,1.1.343,
,,,"Titus, when wert thou wont to walk alone,",1.1.344,
,,,"Dishonour'd thus, and challenged of wrongs?",1.1.345,
,,,,,"Re-enter MARCUS, LUCIUS, QUINTUS, and MARTIUS"
,,MARCUS ANDRONICUS,,,
,,,"O Titus, see, O, see what thou hast done!",1.1.346,
,,,In a bad quarrel slain a virtuous son.,1.1.347,
,,TITUS ANDRONICUS,,,
,,,"No, foolish tribune, no; no son of mine,",1.1.348,
,,,"Nor thou, nor these, confederates in the deed",1.1.349,
,,,That hath dishonour'd all our family;,1.1.350,
,,,"Unworthy brother, and unworthy sons!",1.1.351,
,,LUCIUS,,,
,,,"But let us give him burial, as becomes;",1.1.352,
,,,Give Mutius burial with our brethren.,1.1.353,
,,TITUS ANDRONICUS,,,
,,,"Traitors, away! he rests not in this tomb:",1.1.354,
,,,"This monument five hundred years hath stood,",1.1.355,
,,,Which I have sumptuously re-edified:,1.1.356,
,,,Here none but soldiers and Rome's servitors,1.1.357,
,,,Repose in fame; none basely slain in brawls:,1.1.358,
,,,Bury him where you can; he comes not here.,1.1.359,
,,MARCUS ANDRONICUS,,,
,,,"My lord, this is impiety in you:",1.1.360,
,,,My nephew Mutius' deeds do plead for him,1.1.361,
,,,He must be buried with his brethren.,1.1.362,
,,QUINTUS,,,
,,MARTIUS,,,
,,,"And shall, or him we will accompany.",1.1.363,
,,TITUS ANDRONICUS,,,
,,,'And shall!' what villain was it that spake,1.1.364,
,,,that word?,1.1.365,
,,QUINTUS,,,
,,,He that would vouch it in any place but here.,1.1.366,
,,TITUS ANDRONICUS,,,
,,,"What, would you bury him in my despite?",1.1.367,
,,MARCUS ANDRONICUS,,,
,,,"No, noble Titus, but entreat of thee",1.1.368,
,,,To pardon Mutius and to bury him.,1.1.369,
,,TITUS ANDRONICUS,,,
,,,"Marcus, even thou hast struck upon my crest,",1.1.370,
,,,"And, with these boys, mine honour thou hast wounded:",1.1.371,
,,,My foes I do repute you every one;,1.1.372,
,,,"So, trouble me no more, but get you gone.",1.1.373,
,,MARTIUS,,,
,,,He is not with himself; let us withdraw.,1.1.374,
,,QUINTUS,,,
,,,"Not I, till Mutius' bones be buried.",1.1.375,
,,,,,MARCUS and the Sons of TITUS kneel
,,MARCUS ANDRONICUS,,,
,,,"Brother, for in that name doth nature plead,--",1.1.376,
,,QUINTUS,,,
,,,"Father, and in that name doth nature speak,--",1.1.377,
,,TITUS ANDRONICUS,,,
,,,"Speak thou no more, if all the rest will speed.",1.1.378,
,,MARCUS ANDRONICUS,,,
,,,"Renowned Titus, more than half my soul,--",1.1.379,
,,LUCIUS,,,
,,,"Dear father, soul and substance of us all,--",1.1.380,
,,MARCUS ANDRONICUS,,,
,,,Suffer thy brother Marcus to inter,1.1.381,
,,,"His noble nephew here in virtue's nest,",1.1.382,
,,,That died in honour and Lavinia's cause.,1.1.383,
,,,Thou art a Roman; be not barbarous:,1.1.384,
,,,The Greeks upon advice did bury Ajax,1.1.385,
,,,That slew himself; and wise Laertes' son,1.1.386,
,,,Did graciously plead for his funerals:,1.1.387,
,,,"Let not young Mutius, then, that was thy joy",1.1.388,
,,,Be barr'd his entrance here.,1.1.389,
,,TITUS ANDRONICUS,,,
,,,"Rise, Marcus, rise.",1.1.390,
,,,"The dismall'st day is this that e'er I saw,",1.1.391,
,,,To be dishonour'd by my sons in Rome!,1.1.392,
,,,"Well, bury him, and bury me the next.",1.1.393,
,,,,,MUTIUS is put into the tomb
,,LUCIUS,,,
,,,"There lie thy bones, sweet Mutius, with thy friends,",1.1.394,
,,,Till we with trophies do adorn thy tomb.,1.1.395,
,,All,,,
,,,[Kneeling]  No man shed tears for noble Mutius;,1.1.396,
,,,He lives in fame that died in virtue's cause.,1.1.397,
,,MARCUS ANDRONICUS,,,
,,,"My lord, to step out of these dreary dumps,",1.1.398,
,,,How comes it that the subtle Queen of Goths,1.1.399,
,,,Is of a sudden thus advanced in Rome?,1.1.400,
,,TITUS ANDRONICUS,,,
,,,"I know not, Marcus; but I know it is,",1.1.401,
,,,"Whether by device or no, the heavens can tell:",1.1.402,
,,,Is she not then beholding to the man,1.1.403,
,,,That brought her for this high good turn so far?,1.1.404,
,,,"Yes, and will nobly him remunerate.",1.1.405,
,,,,,"Flourish. Re-enter, from one side, SATURNINUS  attended, TAMORA, DEMETRIUS, CHIRON and AARON; from the other, BASSIANUS, LAVINIA, and others"
,,SATURNINUS,,,
,,,"So, Bassianus, you have play'd your prize:",1.1.406,
,,,"God give you joy, sir, of your gallant bride!",1.1.407,
,,BASSIANUS,,,
,,,"And you of yours, my lord! I say no more,",1.1.408,
,,,"Nor wish no less; and so, I take my leave.",1.1.409,
,,SATURNINUS,,,
,,,"Traitor, if Rome have law or we have power,",1.1.410,
,,,Thou and thy faction shall repent this rape.,1.1.411,
,,BASSIANUS,,,
,,,"Rape, call you it, my lord, to seize my own,",1.1.412,
,,,My truth-betrothed love and now my wife?,1.1.413,
,,,But let the laws of Rome determine all;,1.1.414,
,,,Meanwhile I am possess'd of that is mine.,1.1.415,
,,SATURNINUS,,,
,,,"'Tis good, sir: you are very short with us;",1.1.416,
,,,"But, if we live, we'll be as sharp with you.",1.1.417,
,,BASSIANUS,,,
,,,"My lord, what I have done, as best I may,",1.1.418,
,,,Answer I must and shall do with my life.,1.1.419,
,,,Only thus much I give your grace to know:,1.1.420,
,,,"By all the duties that I owe to Rome,",1.1.421,
,,,"This noble gentleman, Lord Titus here,",1.1.422,
,,,Is in opinion and in honour wrong'd;,1.1.423,
,,,That in the rescue of Lavinia,1.1.424,
,,,"With his own hand did slay his youngest son,",1.1.425,
,,,In zeal to you and highly moved to wrath,1.1.426,
,,,To be controll'd in that he frankly gave:,1.1.427,
,,,"Receive him, then, to favor, Saturnine,",1.1.428,
