Chapter,Player,Line,Line ID,Stage Direction
,,Wherein your lady and your humble wife,0.1.116,
,,May show her duty and make known her love?',0.1.117,
,,"And then with kind embracements, tempting kisses,",0.1.118,
,,"And with declining head into his bosom,",0.1.119,
,,"Bid him shed tears, as being overjoy'd",0.1.120,
,,"To see her noble lord restored to health,",0.1.121,
,,Who for this seven years hath esteem'd him,0.1.122,
,,No better than a poor and loathsome beggar:,0.1.123,
,,And if the boy have not a woman's gift,0.1.124,
,,"To rain a shower of commanded tears,",0.1.125,
,,"An onion will do well for such a shift,",0.1.126,
,,Which in a napkin being close convey'd,0.1.127,
,,Shall in despite enforce a watery eye.,0.1.128,
,,See this dispatch'd with all the haste thou canst:,0.1.129,
,,Anon I'll give thee more instructions.,0.1.130,
,,,,Exit a Servingman
,,"I know the boy will well usurp the grace,",0.1.131,
,,"Voice, gait and action of a gentlewoman:",0.1.132,
,,"I long to hear him call the drunkard husband,",0.1.133,
,,And how my men will stay themselves from laughter,0.1.134,
,,When they do homage to this simple peasant.,0.1.135,
,,I'll in to counsel them; haply my presence,0.1.136,
,,May well abate the over-merry spleen,0.1.137,
,,Which otherwise would grow into extremes.,0.1.138,
,,,,Exeunt
SCENE II. A bedchamber in the Lord's house.,,,,
,,,,"Enter aloft SLY, with Attendants; some with apparel, others with basin and ewer and appurtenances; and Lord"
,SLY,,,
,,"For God's sake, a pot of small ale.",0.2.1,
,First Servant,,,
,,Will't please your lordship drink a cup of sack?,0.2.2,
,Second Servant,,,
,,Will't please your honour taste of these conserves?,0.2.3,
,Third Servant,,,
,,What raiment will your honour wear to-day?,0.2.4,
,SLY,,,
,,I am Christophero Sly; call not me 'honour' nor,0.2.5,
,,'lordship:' I ne'er drank sack in my life; and if,0.2.6,
,,"you give me any conserves, give me conserves of",0.2.7,
,,beef: ne'er ask me what raiment I'll wear; for I,0.2.8,
,,"have no more doublets than backs, no more stockings",0.2.9,
,,"than legs, nor no more shoes than feet; nay,",0.2.10,
,,"sometimes more feet than shoes, or such shoes as my",0.2.11,
,,toes look through the over-leather.,0.2.12,
,Lord,,,
,,Heaven cease this idle humour in your honour!,0.2.13,
,,"O, that a mighty man of such descent,",0.2.14,
,,"Of such possessions and so high esteem,",0.2.15,
,,Should be infused with so foul a spirit!,0.2.16,
,SLY,,,
,,"What, would you make me mad? Am not I Christopher",0.2.17,
,,"Sly, old Sly's son of Burtonheath, by birth a",0.2.18,
,,"pedlar, by education a cardmaker, by transmutation a",0.2.19,
,,"bear-herd, and now by present profession a tinker?",0.2.20,
,,"Ask Marian Hacket, the fat ale-wife of Wincot, if",0.2.21,
,,she know me not: if she say I am not fourteen pence,0.2.22,
,,"on the score for sheer ale, score me up for the",0.2.23,
,,lyingest knave in Christendom. What! I am not,0.2.24,
,,bestraught: here's--,0.2.25,
,Third Servant,,,
,,"O, this it is that makes your lady mourn!",0.2.26,
,Second Servant,,,
,,"O, this is it that makes your servants droop!",0.2.27,
,Lord,,,
,,"Hence comes it that your kindred shuns your house,",0.2.28,
,,As beaten hence by your strange lunacy.,0.2.29,
,,"O noble lord, bethink thee of thy birth,",0.2.30,
,,Call home thy ancient thoughts from banishment,0.2.31,
,,And banish hence these abject lowly dreams.,0.2.32,
,,"Look how thy servants do attend on thee,",0.2.33,
,,Each in his office ready at thy beck.,0.2.34,
,,"Wilt thou have music? hark! Apollo plays,",0.2.35,
,,,,Music
,,And twenty caged nightingales do sing:,0.2.36,
,,Or wilt thou sleep? we'll have thee to a couch,0.2.37,
,,Softer and sweeter than the lustful bed,0.2.38,
,,On purpose trimm'd up for Semiramis.,0.2.39,
,,Say thou wilt walk; we will bestrew the ground:,0.2.40,
,,"Or wilt thou ride? thy horses shall be trapp'd,",0.2.41,
,,Their harness studded all with gold and pearl.,0.2.42,
,,Dost thou love hawking? thou hast hawks will soar,0.2.43,
,,Above the morning lark or wilt thou hunt?,0.2.44,
,,Thy hounds shall make the welkin answer them,0.2.45,
,,And fetch shrill echoes from the hollow earth.,0.2.46,
,First Servant,,,
,,Say thou wilt course; thy greyhounds are as swift,0.2.47,
,,"As breathed stags, ay, fleeter than the roe.",0.2.48,
,Second Servant,,,
,,Dost thou love pictures? we will fetch thee straight,0.2.49,
,,"Adonis painted by a running brook,",0.2.50,
,,"And Cytherea all in sedges hid,",0.2.51,
,,"Which seem to move and wanton with her breath,",0.2.52,
,,Even as the waving sedges play with wind.,0.2.53,
,Lord,,,
,,"We'll show thee Io as she was a maid,",0.2.54,
,,"And how she was beguiled and surprised,",0.2.55,
,,As lively painted as the deed was done.,0.2.56,
,Third Servant,,,
,,"Or Daphne roaming through a thorny wood,",0.2.57,
,,"Scratching her legs that one shall swear she bleeds,",0.2.58,
,,"And at that sight shall sad Apollo weep,",0.2.59,
,,So workmanly the blood and tears are drawn.,0.2.60,
,Lord,,,
,,"Thou art a lord, and nothing but a lord:",0.2.61,
,,Thou hast a lady far more beautiful,0.2.62,
,,Than any woman in this waning age.,0.2.63,
,First Servant,,,
,,And till the tears that she hath shed for thee,0.2.64,
,,"Like envious floods o'er-run her lovely face,",0.2.65,
,,She was the fairest creature in the world;,0.2.66,
,,And yet she is inferior to none.,0.2.67,
,SLY,,,
,,Am I a lord? and have I such a lady?,0.2.68,
,,Or do I dream? or have I dream'd till now?,0.2.69,
,,"I do not sleep: I see, I hear, I speak;",0.2.70,
,,I smell sweet savours and I feel soft things:,0.2.71,
,,"Upon my life, I am a lord indeed",0.2.72,
,,And not a tinker nor Christophero Sly.,0.2.73,
,,"Well, bring our lady hither to our sight;",0.2.74,
,,"And once again, a pot o' the smallest ale.",0.2.75,
,Second Servant,,,
,,Will't please your mightiness to wash your hands?,0.2.76,
,,"O, how we joy to see your wit restored!",0.2.77,
,,"O, that once more you knew but what you are!",0.2.78,
,,These fifteen years you have been in a dream;,0.2.79,
,,"Or when you waked, so waked as if you slept.",0.2.80,
,SLY,,,
,,"These fifteen years! by my fay, a goodly nap.",0.2.81,
,,But did I never speak of all that time?,0.2.82,
,First Servant,,,
,,"O, yes, my lord, but very idle words:",0.2.83,
,,"For though you lay here in this goodly chamber,",0.2.84,
,,Yet would you say ye were beaten out of door;,0.2.85,
,,And rail upon the hostess of the house;,0.2.86,
,,"And say you would present her at the leet,",0.2.87,
,,Because she brought stone jugs and no seal'd quarts:,0.2.88,
,,Sometimes you would call out for Cicely Hacket.,0.2.89,
,SLY,,,
,,"Ay, the woman's maid of the house.",0.2.90,
,Third Servant,,,
,,"Why, sir, you know no house nor no such maid,",0.2.91,
,,"Nor no such men as you have reckon'd up,",0.2.92,
,,As Stephen Sly and did John Naps of Greece,0.2.93,
,,And Peter Turph and Henry Pimpernell,0.2.94,
,,And twenty more such names and men as these,0.2.95,
,,Which never were nor no man ever saw.,0.2.96,
,SLY,,,
,,Now Lord be thanked for my good amends!,0.2.97,
,ALL,,,
,,Amen.,0.2.98,
,SLY,,,
,,I thank thee: thou shalt not lose by it.,0.2.99,
,,,,"Enter the Page as a lady, with attendants"
,Page,,,
,,How fares my noble lord?,0.2.100,
,SLY,,,
,,"Marry, I fare well for here is cheer enough.",0.2.101,
,,Where is my wife?,0.2.102,
,Page,,,
,,"Here, noble lord: what is thy will with her?",0.2.103,
,SLY,,,
,,Are you my wife and will not call me husband?,0.2.104,
,,My men should call me 'lord:' I am your goodman.,0.2.105,
,Page,,,
,,"My husband and my lord, my lord and husband;",0.2.106,
,,I am your wife in all obedience.,0.2.107,
,SLY,,,
,,I know it well. What must I call her?,0.2.108,
,Lord,,,
,,Madam.,0.2.109,
,SLY,,,
,,"Al'ce madam, or Joan madam?",0.2.110,
,Lord,,,
,,"'Madam,' and nothing else: so lords",0.2.111,
,,call ladies.,0.2.112,
,SLY,,,
,,"Madam wife, they say that I have dream'd",0.2.113,
,,And slept above some fifteen year or more.,0.2.114,
,Page,,,
,,"Ay, and the time seems thirty unto me,",0.2.115,
,,Being all this time abandon'd from your bed.,0.2.116,
,SLY,,,
,,"'Tis much. Servants, leave me and her alone.",0.2.117,
,,"Madam, undress you and come now to bed.",0.2.118,
,Page,,,
,,"Thrice noble lord, let me entreat of you",0.2.119,
,,"To pardon me yet for a night or two,",0.2.120,
,,"Or, if not so, until the sun be set:",0.2.121,
,,"For your physicians have expressly charged,",0.2.122,
,,"In peril to incur your former malady,",0.2.123,
,,That I should yet absent me from your bed:,0.2.124,
,,I hope this reason stands for my excuse.,0.2.125,
,SLY,,,
,,"Ay, it stands so that I may hardly",0.2.126,
,,tarry so long. But I would be loath to fall into,0.2.127,
,,my dreams again: I will therefore tarry in,0.2.128,
,,despite of the flesh and the blood.,0.2.129,
,,,,Enter a Messenger
,Messenger,,,
,,"Your honour's players, heating your amendment,",0.2.130,
,,Are come to play a pleasant comedy;,0.2.131,
,,"For so your doctors hold it very meet,",0.2.132,
,,"Seeing too much sadness hath congeal'd your blood,",0.2.133,
,,And melancholy is the nurse of frenzy:,0.2.134,
,,Therefore they thought it good you hear a play,0.2.135,
,,"And frame your mind to mirth and merriment,",0.2.136,
,,Which bars a thousand harms and lengthens life.,0.2.137,
,SLY,,,
,,"Marry, I will, let them play it. Is not a",0.2.138,
,,comondy a Christmas gambold or a tumbling-trick?,0.2.139,
,Page,,,
,,"No, my good lord; it is more pleasing stuff.",0.2.140,
,SLY,,,
,,"What, household stuff?",0.2.141,
,Page,,,
,,It is a kind of history.,0.2.142,
,SLY,,,
,,"Well, well see't. Come, madam wife, sit by my side",0.2.143,
,,and let the world slip: we shall ne'er be younger.,0.2.144,
,,,,Flourish
ACT I,,,,
SCENE I. Padua. A public place.,,,,
,,,,Enter LUCENTIO and his man TRANIO
,LUCENTIO,,,
,,"Tranio, since for the great desire I had",1.1.1,
,,"To see fair Padua, nursery of arts,",1.1.2,
,,"I am arrived for fruitful Lombardy,",1.1.3,
,,The pleasant garden of great Italy;,1.1.4,
,,And by my father's love and leave am arm'd,1.1.5,
,,"With his good will and thy good company,",1.1.6,
,,"My trusty servant, well approved in all,",1.1.7,
,,Here let us breathe and haply institute,1.1.8,
,,A course of learning and ingenious studies.,1.1.9,
,,Pisa renown'd for grave citizens,1.1.10,
,,"Gave me my being and my father first,",1.1.11,
,,"A merchant of great traffic through the world,",1.1.12,
,,Vincetino come of Bentivolii.,1.1.13,
,,Vincetino's son brought up in Florence,1.1.14,
,,"It shall become to serve all hopes conceived,",1.1.15,
,,To deck his fortune with his virtuous deeds:,1.1.16,
,,"And therefore, Tranio, for the time I study,",1.1.17,
,,Virtue and that part of philosophy,1.1.18,
,,Will I apply that treats of happiness,1.1.19,
,,By virtue specially to be achieved.,1.1.20,
,,Tell me thy mind; for I have Pisa left,1.1.21,
,,"And am to Padua come, as he that leaves",1.1.22,
,,A shallow plash to plunge him in the deep,1.1.23,
,,And with satiety seeks to quench his thirst.,1.1.24,
,TRANIO,,,
,,"Mi perdonato, gentle master mine,",1.1.25,
,,I am in all affected as yourself;,1.1.26,
,,Glad that you thus continue your resolve,1.1.27,
,,To suck the sweets of sweet philosophy.,1.1.28,
,,"Only, good master, while we do admire",1.1.29,
,,"This virtue and this moral discipline,",1.1.30,
,,"Let's be no stoics nor no stocks, I pray;",1.1.31,
,,Or so devote to Aristotle's cheques,1.1.32,
,,As Ovid be an outcast quite abjured:,1.1.33,
,,Balk logic with acquaintance that you have,1.1.34,
,,And practise rhetoric in your common talk;,1.1.35,
,,Music and poesy use to quicken you;,1.1.36,
,,"The mathematics and the metaphysics,",1.1.37,
,,Fall to them as you find your stomach serves you;,1.1.38,
,,No profit grows where is no pleasure ta'en:,1.1.39,
,,"In brief, sir, study what you most affect.",1.1.40,
,LUCENTIO,,,
,,"Gramercies, Tranio, well dost thou advise.",1.1.41,
,,"If, Biondello, thou wert come ashore,",1.1.42,
,,"We could at once put us in readiness,",1.1.43,
,,And take a lodging fit to entertain,1.1.44,
,,Such friends as time in Padua shall beget.,1.1.45,
,,But stay a while: what company is this?,1.1.46,
,TRANIO,,,
,,"Master, some show to welcome us to town.",1.1.47,
,,,,"Enter BAPTISTA, KATHARINA, BIANCA, GREMIO, and HORTENSIO. LUCENTIO and TRANIO stand by"
,BAPTISTA,,,
,,"Gentlemen, importune me no farther,",1.1.48,
,,For how I firmly am resolved you know;,1.1.49,
,,"That is, not bestow my youngest daughter",1.1.50,
,,Before I have a husband for the elder:,1.1.51,
,,"If either of you both love Katharina,",1.1.52,
,,"Because I know you well and love you well,",1.1.53,
,,Leave shall you have to court her at your pleasure.,1.1.54,
,GREMIO,,,
,,[Aside]  To cart her rather: she's too rough for me.,1.1.55,
,,"There, There, Hortensio, will you any wife?",1.1.56,
,KATHARINA,,,
,,"I pray you, sir, is it your will",1.1.57,
,,To make a stale of me amongst these mates?,1.1.58,
,HORTENSIO,,,
,,"Mates, maid! how mean you that? no mates for you,",1.1.59,
,,"Unless you were of gentler, milder mould.",1.1.60,
,KATHARINA,,,
,,"I'faith, sir, you shall never need to fear:",1.1.61,
,,I wis it is not half way to her heart;,1.1.62,
,,"But if it were, doubt not her care should be",1.1.63,
,,To comb your noddle with a three-legg'd stool,1.1.64,
,,And paint your face and use you like a fool.,1.1.65,
,HORTENSIA,,,
,,"From all such devils, good Lord deliver us!",1.1.66,
,GREMIO,,,
,,"And me too, good Lord!",1.1.67,
,TRANIO,,,
,,"Hush, master! here's some good pastime toward:",1.1.68,
,,That wench is stark mad or wonderful froward.,1.1.69,
,LUCENTIO,,,
,,But in the other's silence do I see,1.1.70,
,,Maid's mild behavior and sobriety.,1.1.71,
,,"Peace, Tranio!",1.1.72,
,TRANIO,,,
,,"Well said, master; mum! and gaze your fill.",1.1.73,
,BAPTISTA,,,
,,"Gentlemen, that I may soon make good",1.1.74,
,,"What I have said, Bianca, get you in:",1.1.75,
,,"And let it not displease thee, good Bianca,",1.1.76,
,,"For I will love thee ne'er the less, my girl.",1.1.77,
,KATHARINA,,,
,,A pretty peat! it is best,1.1.78,
,,"Put finger in the eye, an she knew why.",1.1.79,
,BIANCA,,,
,,"Sister, content you in my discontent.",1.1.80,
,,"Sir, to your pleasure humbly I subscribe:",1.1.81,
,,"My books and instruments shall be my company,",1.1.82,
,,On them to took and practise by myself.,1.1.83,
,LUCENTIO,,,
,,"Hark, Tranio! thou may'st hear Minerva speak.",1.1.84,
,HORTENSIO,,,
,,"Signior Baptista, will you be so strange?",1.1.85,
,,Sorry am I that our good will effects,1.1.86,
,,Bianca's grief.,1.1.87,
,GREMIO,,,
,,"Why will you mew her up,",1.1.88,
,,"Signior Baptista, for this fiend of hell,",1.1.89,
,,And make her bear the penance of her tongue?,1.1.90,
,BAPTISTA,,,
,,"Gentlemen, content ye; I am resolved:",1.1.91,
,,"Go in, Bianca:",1.1.92,
,,,,Exit BIANCA
,,And for I know she taketh most delight,1.1.93,
,,"In music, instruments and poetry,",1.1.94,
,,"Schoolmasters will I keep within my house,",1.1.95,
,,"Fit to instruct her youth. If you, Hortensio,",1.1.96,
,,"Or Signior Gremio, you, know any such,",1.1.97,
,,Prefer them hither; for to cunning men,1.1.98,
,,"I will be very kind, and liberal",1.1.99,
,,To mine own children in good bringing up:,1.1.100,
,,"And so farewell. Katharina, you may stay;",1.1.101,
,,For I have more to commune with Bianca.,1.1.102,
,,,,Exit
,KATHARINA,,,
,,"Why, and I trust I may go too, may I not? What,",1.1.103,
,,"shall I be appointed hours; as though, belike, I",1.1.104,
,,"knew not what to take and what to leave, ha?",1.1.105,
,,,,Exit
,GREMIO,,,
,,You may go to the devil's dam: your gifts are so,1.1.106,
,,"good, here's none will hold you. Their love is not",1.1.107,
,,"so great, Hortensio, but we may blow our nails",1.1.108,
,,"together, and fast it fairly out: our cakes dough on",1.1.109,
,,both sides. Farewell: yet for the love I bear my,1.1.110,
,,"sweet Bianca, if I can by any means light on a fit",1.1.111,
,,"man to teach her that wherein she delights, I will",1.1.112,
,,wish him to her father.,1.1.113,
,HORTENSIO,,,
,,"So will I, Signior Gremio: but a word, I pray.",1.1.114,
,,Though the nature of our quarrel yet never brooked,1.1.115,
,,"parle, know now, upon advice, it toucheth us both,",1.1.116,
,,that we may yet again have access to our fair,1.1.117,
,,"mistress and be happy rivals in Bianco's love, to",1.1.118,
,,labour and effect one thing specially.,1.1.119,
,GREMIO,,,
,,"What's that, I pray?",1.1.120,
,HORTENSIO,,,
,,"Marry, sir, to get a husband for her sister.",1.1.121,
,GREMIO,,,
,,A husband! a devil.,1.1.122,
,HORTENSIO,,,
,,"I say, a husband.",1.1.123,
,GREMIO,,,
,,"I say, a devil. Thinkest thou, Hortensio, though",1.1.124,
,,"her father be very rich, any man is so very a fool",1.1.125,
,,to be married to hell?,1.1.126,
,HORTENSIO,,,
,,"Tush, Gremio, though it pass your patience and mine",1.1.127,
,,"to endure her loud alarums, why, man, there be good",1.1.128,
,,"fellows in the world, an a man could light on them,",1.1.129,
,,"would take her with all faults, and money enough.",1.1.130,
,GREMIO,,,
,,I cannot tell; but I had as lief take her dowry with,1.1.131,
,,"this condition, to be whipped at the high cross",1.1.132,
,,every morning.,1.1.133,
,HORTENSIO,,,
,,"Faith, as you say, there's small choice in rotten",1.1.134,
,,apples. But come; since this bar in law makes us,1.1.135,
,,"friends, it shall be so far forth friendly",1.1.136,
,,maintained all by helping Baptista's eldest daughter,1.1.137,
,,"to a husband we set his youngest free for a husband,",1.1.138,
,,and then have to't a fresh. Sweet Bianca! Happy man,1.1.139,
,,be his dole! He that runs fastest gets the ring.,1.1.140,
,,"How say you, Signior Gremio?",1.1.141,
,GREMIO,,,
,,I am agreed; and would I had given him the best,1.1.142,
,,horse in Padua to begin his wooing that would,1.1.143,
,,"thoroughly woo her, wed her and bed her and rid the",1.1.144,
,,house of her! Come on.,1.1.145,
,,,,Exeunt GREMIO and HORTENSIO
,TRANIO,,,
,,"I pray, sir, tell me, is it possible",1.1.146,
,,That love should of a sudden take such hold?,1.1.147,
,LUCENTIO,,,
,,"O Tranio, till I found it to be true,",1.1.148,
,,I never thought it possible or likely;,1.1.149,
,,"But see, while idly I stood looking on,",1.1.150,
,,I found the effect of love in idleness:,1.1.151,
,,"And now in plainness do confess to thee,",1.1.152,
,,That art to me as secret and as dear,1.1.153,
,,"As Anna to the queen of Carthage was,",1.1.154,
,,"Tranio, I burn, I pine, I perish, Tranio,",1.1.155,
,,If I achieve not this young modest girl.,1.1.156,
,,"Counsel me, Tranio, for I know thou canst;",1.1.157,
,,"Assist me, Tranio, for I know thou wilt.",1.1.158,
,TRANIO,,,
,,"Master, it is no time to chide you now;",1.1.159,
,,Affection is not rated from the heart:,1.1.160,
,,"If love have touch'd you, nought remains but so,",1.1.161,
,,'Redime te captum quam queas minimo.',1.1.162,
,LUCENTIO,,,
,,"Gramercies, lad, go forward; this contents:",1.1.163,
,,"The rest will comfort, for thy counsel's sound.",1.1.164,
,TRANIO,,,
,,"Master, you look'd so longly on the maid,",1.1.165,
,,Perhaps you mark'd not what's the pith of all.,1.1.166,
,LUCENTIO,,,
,,"O yes, I saw sweet beauty in her face,",1.1.167,
,,"Such as the daughter of Agenor had,",1.1.168,
,,That made great Jove to humble him to her hand.,1.1.169,
,,When with his knees he kiss'd the Cretan strand.,1.1.170,
,TRANIO,,,
,,Saw you no more? mark'd you not how her sister,1.1.171,
,,Began to scold and raise up such a storm,1.1.172,
,,That mortal ears might hardly endure the din?,1.1.173,
,LUCENTIO,,,
,,"Tranio, I saw her coral lips to move",1.1.174,
,,And with her breath she did perfume the air:,1.1.175,
,,Sacred and sweet was all I saw in her.,1.1.176,
,TRANIO,,,
,,"Nay, then, 'tis time to stir him from his trance.",1.1.177,
,,"I pray, awake, sir: if you love the maid,",1.1.178,
,,Bend thoughts and wits to achieve her. Thus it stands:,1.1.179,
,,Her eldest sister is so curst and shrewd,1.1.180,
,,"That till the father rid his hands of her,",1.1.181,
,,"Master, your love must live a maid at home;",1.1.182,
,,"And therefore has he closely mew'd her up,",1.1.183,
,,Because she will not be annoy'd with suitors.,1.1.184,
,LUCENTIO,,,
,,"Ah, Tranio, what a cruel father's he!",1.1.185,
,,"But art thou not advised, he took some care",1.1.186,
,,To get her cunning schoolmasters to instruct her?,1.1.187,
,TRANIO,,,
,,"Ay, marry, am I, sir; and now 'tis plotted.",1.1.188,
,LUCENTIO,,,
,,"I have it, Tranio.",1.1.189,
,TRANIO,,,
,,"Master, for my hand,",1.1.190,
,,Both our inventions meet and jump in one.,1.1.191,
,LUCENTIO,,,
,,Tell me thine first.,1.1.192,
,TRANIO,,,
,,You will be schoolmaster,1.1.193,
,,And undertake the teaching of the maid:,1.1.194,
,,That's your device.,1.1.195,
,LUCENTIO,,,
,,It is: may it be done?,1.1.196,
,TRANIO,,,
,,"Not possible; for who shall bear your part,",1.1.197,
,,"And be in Padua here Vincentio's son,",1.1.198,
,,"Keep house and ply his book, welcome his friends,",1.1.199,
,,Visit his countrymen and banquet them?,1.1.200,
,LUCENTIO,,,
,,"Basta; content thee, for I have it full.",1.1.201,
,,"We have not yet been seen in any house,",1.1.202,
,,Nor can we lie distinguish'd by our faces,1.1.203,
,,For man or master; then it follows thus;,1.1.204,
,,"Thou shalt be master, Tranio, in my stead,",1.1.205,
