Title,Chapter,Player,Line,Line ID,Stage Direction
,,,"A power I have, but of what strength and nature",1.1.84,
,,,I am not yet instructed.,1.1.85,
,,ANGELO,,,
,,,"'Tis so with me. Let us withdraw together,",1.1.86,
,,,And we may soon our satisfaction have,1.1.87,
,,,Touching that point.,1.1.88,
,,ESCALUS,,,
,,,I'll wait upon your honour.,1.1.89,
,,,,,Exeunt
,SCENE II. A Street.,,,,
,,,,,Enter LUCIO and two Gentlemen
,,LUCIO,,,
,,,If the duke with the other dukes come not to,1.2.1,
,,,"composition with the King of Hungary, why then all",1.2.2,
,,,the dukes fall upon the king.,1.2.3,
,,First Gentleman,,,
,,,"Heaven grant us its peace, but not the King of",1.2.4,
,,,Hungary's!,1.2.5,
,,Second Gentleman,,,
,,,Amen.,1.2.6,
,,LUCIO,,,
,,,"Thou concludest like the sanctimonious pirate, that",1.2.7,
,,,"went to sea with the Ten Commandments, but scraped",1.2.8,
,,,one out of the table.,1.2.9,
,,Second Gentleman,,,
,,,'Thou shalt not steal'?,1.2.10,
,,LUCIO,,,
,,,"Ay, that he razed.",1.2.11,
,,First Gentleman,,,
,,,"Why, 'twas a commandment to command the captain and",1.2.12,
,,,all the rest from their functions: they put forth,1.2.13,
,,,"to steal. There's not a soldier of us all, that, in",1.2.14,
,,,"the thanksgiving before meat, do relish the petition",1.2.15,
,,,well that prays for peace.,1.2.16,
,,Second Gentleman,,,
,,,I never heard any soldier dislike it.,1.2.17,
,,LUCIO,,,
,,,I believe thee; for I think thou never wast where,1.2.18,
,,,grace was said.,1.2.19,
,,Second Gentleman,,,
,,,No? a dozen times at least.,1.2.20,
,,First Gentleman,,,
,,,"What, in metre?",1.2.21,
,,LUCIO,,,
,,,In any proportion or in any language.,1.2.22,
,,First Gentleman,,,
,,,"I think, or in any religion.",1.2.23,
,,LUCIO,,,
,,,"Ay, why not? Grace is grace, despite of all",1.2.24,
,,,"controversy: as, for example, thou thyself art a",1.2.25,
,,,"wicked villain, despite of all grace.",1.2.26,
,,First Gentleman,,,
,,,"Well, there went but a pair of shears between us.",1.2.27,
,,LUCIO,,,
,,,I grant; as there may between the lists and the,1.2.28,
,,,velvet. Thou art the list.,1.2.29,
,,First Gentleman,,,
,,,And thou the velvet: thou art good velvet; thou'rt,1.2.30,
,,,"a three-piled piece, I warrant thee: I had as lief",1.2.31,
,,,"be a list of an English kersey as be piled, as thou",1.2.32,
,,,"art piled, for a French velvet. Do I speak",1.2.33,
,,,feelingly now?,1.2.34,
,,LUCIO,,,
,,,"I think thou dost; and, indeed, with most painful",1.2.35,
,,,"feeling of thy speech: I will, out of thine own",1.2.36,
,,,"confession, learn to begin thy health; but, whilst I",1.2.37,
,,,"live, forget to drink after thee.",1.2.38,
,,First Gentleman,,,
,,,"I think I have done myself wrong, have I not?",1.2.39,
,,Second Gentleman,,,
,,,"Yes, that thou hast, whether thou art tainted or free.",1.2.40,
,,LUCIO,,,
,,,"Behold, behold. where Madam Mitigation comes! I",1.2.41,
,,,have purchased as many diseases under her roof as come to--,1.2.42,
,,Second Gentleman,,,
,,,"To what, I pray?",1.2.43,
,,LUCIO,,,
,,,Judge.,1.2.44,
,,Second Gentleman,,,
,,,To three thousand dolours a year.,1.2.45,
,,First Gentleman,,,
,,,"Ay, and more.",1.2.46,
,,LUCIO,,,
,,,A French crown more.,1.2.47,
,,First Gentleman,,,
,,,Thou art always figuring diseases in me; but thou,1.2.48,
,,,art full of error; I am sound.,1.2.49,
,,LUCIO,,,
,,,"Nay, not as one would say, healthy; but so sound as",1.2.50,
,,,things that are hollow: thy bones are hollow;,1.2.51,
,,,impiety has made a feast of thee.,1.2.52,
,,,,,Enter MISTRESS OVERDONE
,,First Gentleman,,,
,,,How now! which of your hips has the most profound sciatica?,1.2.53,
,,MISTRESS OVERDONE,,,
,,,"Well, well; there's one yonder arrested and carried",1.2.54,
,,,to prison was worth five thousand of you all.,1.2.55,
,,Second Gentleman,,,
,,,"Who's that, I pray thee?",1.2.56,
,,MISTRESS OVERDONE,,,
,,,"Marry, sir, that's Claudio, Signior Claudio.",1.2.57,
,,First Gentleman,,,
,,,Claudio to prison? 'tis not so.,1.2.58,
,,MISTRESS OVERDONE,,,
,,,"Nay, but I know 'tis so: I saw him arrested, saw",1.2.59,
,,,"him carried away; and, which is more, within these",1.2.60,
,,,three days his head to be chopped off.,1.2.61,
,,LUCIO,,,
,,,"But, after all this fooling, I would not have it so.",1.2.62,
,,,Art thou sure of this?,1.2.63,
,,MISTRESS OVERDONE,,,
,,,I am too sure of it: and it is for getting Madam,1.2.64,
,,,Julietta with child.,1.2.65,
,,LUCIO,,,
,,,"Believe me, this may be: he promised to meet me two",1.2.66,
,,,"hours since, and he was ever precise in",1.2.67,
,,,promise-keeping.,1.2.68,
,,Second Gentleman,,,
,,,"Besides, you know, it draws something near to the",1.2.69,
,,,speech we had to such a purpose.,1.2.70,
,,First Gentleman,,,
,,,"But, most of all, agreeing with the proclamation.",1.2.71,
,,LUCIO,,,
,,,Away! let's go learn the truth of it.,1.2.72,
,,,,,Exeunt LUCIO and Gentlemen
,,MISTRESS OVERDONE,,,
,,,"Thus, what with the war, what with the sweat, what",1.2.73,
,,,"with the gallows and what with poverty, I am",1.2.74,
,,,custom-shrunk.,1.2.75,
,,,,,Enter POMPEY
,,,How now! what's the news with you?,1.2.76,
,,POMPEY,,,
,,,Yonder man is carried to prison.,1.2.77,
,,MISTRESS OVERDONE,,,
,,,Well; what has he done?,1.2.78,
,,POMPEY,,,
,,,A woman.,1.2.79,
,,MISTRESS OVERDONE,,,
,,,But what's his offence?,1.2.80,
,,POMPEY,,,
,,,Groping for trouts in a peculiar river.,1.2.81,
,,MISTRESS OVERDONE,,,
,,,"What, is there a maid with child by him?",1.2.82,
,,POMPEY,,,
,,,"No, but there's a woman with maid by him. You have",1.2.83,
,,,"not heard of the proclamation, have you?",1.2.84,
,,MISTRESS OVERDONE,,,
,,,"What proclamation, man?",1.2.85,
,,POMPEY,,,
,,,All houses in the suburbs of Vienna must be plucked down.,1.2.86,
,,MISTRESS OVERDONE,,,
,,,And what shall become of those in the city?,1.2.87,
,,POMPEY,,,
,,,"They shall stand for seed: they had gone down too,",1.2.88,
,,,but that a wise burgher put in for them.,1.2.89,
,,MISTRESS OVERDONE,,,
,,,But shall all our houses of resort in the suburbs be,1.2.90,
,,,pulled down?,1.2.91,
,,POMPEY,,,
,,,"To the ground, mistress.",1.2.92,
,,MISTRESS OVERDONE,,,
,,,"Why, here's a change indeed in the commonwealth!",1.2.93,
,,,What shall become of me?,1.2.94,
,,POMPEY,,,
,,,Come; fear you not: good counsellors lack no,1.2.95,
,,,"clients: though you change your place, you need not",1.2.96,
,,,change your trade; I'll be your tapster still.,1.2.97,
,,,Courage! there will be pity taken on you: you that,1.2.98,
,,,"have worn your eyes almost out in the service, you",1.2.99,
,,,will be considered.,1.2.100,
,,MISTRESS OVERDONE,,,
,,,"What's to do here, Thomas tapster? let's withdraw.",1.2.101,
,,POMPEY,,,
,,,"Here comes Signior Claudio, led by the provost to",1.2.102,
,,,prison; and there's Madam Juliet.,1.2.103,
,,,,,Exeunt
,,,,,"Enter Provost, CLAUDIO, JULIET, and Officers"
,,CLAUDIO,,,
,,,"Fellow, why dost thou show me thus to the world?",1.2.104,
,,,"Bear me to prison, where I am committed.",1.2.105,
,,Provost,,,
,,,"I do it not in evil disposition,",1.2.106,
,,,But from Lord Angelo by special charge.,1.2.107,
,,CLAUDIO,,,
,,,Thus can the demigod Authority,1.2.108,
,,,Make us pay down for our offence by weight,1.2.109,
,,,"The words of heaven; on whom it will, it will;",1.2.110,
,,,"On whom it will not, so; yet still 'tis just.",1.2.111,
,,,,,Re-enter LUCIO and two Gentlemen
,,LUCIO,,,
,,,"Why, how now, Claudio! whence comes this restraint?",1.2.112,
,,CLAUDIO,,,
,,,"From too much liberty, my Lucio, liberty:",1.2.113,
,,,"As surfeit is the father of much fast,",1.2.114,
,,,So every scope by the immoderate use,1.2.115,
,,,"Turns to restraint. Our natures do pursue,",1.2.116,
,,,"Like rats that ravin down their proper bane,",1.2.117,
,,,A thirsty evil; and when we drink we die.,1.2.118,
,,LUCIO,,,
,,,"If could speak so wisely under an arrest, I would",1.2.119,
,,,"send for certain of my creditors: and yet, to say",1.2.120,
,,,"the truth, I had as lief have the foppery of freedom",1.2.121,
,,,as the morality of imprisonment. What's thy,1.2.122,
,,,"offence, Claudio?",1.2.123,
,,CLAUDIO,,,
,,,What but to speak of would offend again.,1.2.124,
,,LUCIO,,,
,,,"What, is't murder?",1.2.125,
,,CLAUDIO,,,
,,,No.,1.2.126,
,,LUCIO,,,
,,,Lechery?,1.2.127,
,,CLAUDIO,,,
,,,Call it so.,1.2.128,
,,Provost,,,
,,,"Away, sir! you must go.",1.2.129,
,,CLAUDIO,,,
,,,"One word, good friend. Lucio, a word with you.",1.2.130,
,,LUCIO,,,
,,,"A hundred, if they'll do you any good.",1.2.131,
,,,Is lechery so look'd after?,1.2.132,
,,CLAUDIO,,,
,,,Thus stands it with me: upon a true contract,1.2.133,
,,,I got possession of Julietta's bed:,1.2.134,
,,,"You know the lady; she is fast my wife,",1.2.135,
,,,Save that we do the denunciation lack,1.2.136,
,,,"Of outward order: this we came not to,",1.2.137,
,,,Only for propagation of a dower,1.2.138,
,,,"Remaining in the coffer of her friends,",1.2.139,
,,,From whom we thought it meet to hide our love,1.2.140,
,,,Till time had made them for us. But it chances,1.2.141,
,,,The stealth of our most mutual entertainment,1.2.142,
,,,With character too gross is writ on Juliet.,1.2.143,
,,LUCIO,,,
,,,"With child, perhaps?",1.2.144,
,,CLAUDIO,,,
,,,"Unhappily, even so.",1.2.145,
,,,And the new deputy now for the duke--,1.2.146,
,,,"Whether it be the fault and glimpse of newness,",1.2.147,
,,,Or whether that the body public be,1.2.148,
,,,"A horse whereon the governor doth ride,",1.2.149,
,,,"Who, newly in the seat, that it may know",1.2.150,
,,,"He can command, lets it straight feel the spur;",1.2.151,
,,,"Whether the tyranny be in his place,",1.2.152,
,,,"Or in his emmence that fills it up,",1.2.153,
,,,I stagger in:--but this new governor,1.2.154,
,,,Awakes me all the enrolled penalties,1.2.155,
,,,"Which have, like unscour'd armour, hung by the wall",1.2.156,
,,,So long that nineteen zodiacs have gone round,1.2.157,
,,,"And none of them been worn; and, for a name,",1.2.158,
,,,Now puts the drowsy and neglected act,1.2.159,
,,,Freshly on me: 'tis surely for a name.,1.2.160,
,,LUCIO,,,
,,,I warrant it is: and thy head stands so tickle on,1.2.161,
,,,"thy shoulders that a milkmaid, if she be in love,",1.2.162,
,,,may sigh it off. Send after the duke and appeal to,1.2.163,
,,,him.,1.2.164,
,,CLAUDIO,,,
,,,"I have done so, but he's not to be found.",1.2.165,
,,,"I prithee, Lucio, do me this kind service:",1.2.166,
,,,This day my sister should the cloister enter,1.2.167,
,,,And there receive her approbation:,1.2.168,
,,,Acquaint her with the danger of my state:,1.2.169,
,,,"Implore her, in my voice, that she make friends",1.2.170,
,,,To the strict deputy; bid herself assay him:,1.2.171,
,,,I have great hope in that; for in her youth,1.2.172,
,,,"There is a prone and speechless dialect,",1.2.173,
,,,"Such as move men; beside, she hath prosperous art",1.2.174,
,,,"When she will play with reason and discourse,",1.2.175,
,,,And well she can persuade.,1.2.176,
,,LUCIO,,,
,,,I pray she may; as well for the encouragement of the,1.2.177,
,,,"like, which else would stand under grievous",1.2.178,
,,,"imposition, as for the enjoying of thy life, who I",1.2.179,
,,,would be sorry should be thus foolishly lost at a,1.2.180,
,,,game of tick-tack. I'll to her.,1.2.181,
,,CLAUDIO,,,
,,,"I thank you, good friend Lucio.",1.2.182,
,,LUCIO,,,
,,,Within two hours.,1.2.183,
,,CLAUDIO,,,
,,,"Come, officer, away!",1.2.184,
,,,,,Exeunt
,SCENE III. A monastery.,,,,
,,,,,Enter DUKE VINCENTIO and FRIAR THOMAS
,,DUKE VINCENTIO,,,
,,,"No, holy father; throw away that thought;",1.3.1,
,,,Believe not that the dribbling dart of love,1.3.2,
,,,Can pierce a complete bosom. Why I desire thee,1.3.3,
,,,"To give me secret harbour, hath a purpose",1.3.4,
,,,More grave and wrinkled than the aims and ends,1.3.5,
,,,Of burning youth.,1.3.6,
,,FRIAR THOMAS,,,
,,,May your grace speak of it?,1.3.7,
,,DUKE VINCENTIO,,,
,,,"My holy sir, none better knows than you",1.3.8,
,,,How I have ever loved the life removed,1.3.9,
,,,And held in idle price to haunt assemblies,1.3.10,
,,,"Where youth, and cost, and witless bravery keeps.",1.3.11,
,,,"I have deliver'd to Lord Angelo,",1.3.12,
,,,"A man of stricture and firm abstinence,",1.3.13,
,,,"My absolute power and place here in Vienna,",1.3.14,
,,,And he supposes me travell'd to Poland;,1.3.15,
,,,"For so I have strew'd it in the common ear,",1.3.16,
,,,"And so it is received. Now, pious sir,",1.3.17,
,,,You will demand of me why I do this?,1.3.18,
,,FRIAR THOMAS,,,
,,,"Gladly, my lord.",1.3.19,
,,DUKE VINCENTIO,,,
,,,We have strict statutes and most biting laws.,1.3.20,
,,,"The needful bits and curbs to headstrong weeds,",1.3.21,
,,,Which for this nineteen years we have let slip;,1.3.22,
,,,"Even like an o'ergrown lion in a cave,",1.3.23,
,,,"That goes not out to prey. Now, as fond fathers,",1.3.24,
,,,"Having bound up the threatening twigs of birch,",1.3.25,
,,,Only to stick it in their children's sight,1.3.26,
,,,"For terror, not to use, in time the rod",1.3.27,
,,,"Becomes more mock'd than fear'd; so our decrees,",1.3.28,
,,,"Dead to infliction, to themselves are dead;",1.3.29,
,,,And liberty plucks justice by the nose;,1.3.30,
,,,"The baby beats the nurse, and quite athwart",1.3.31,
,,,Goes all decorum.,1.3.32,
,,FRIAR THOMAS,,,
,,,It rested in your grace,1.3.33,
,,,To unloose this tied-up justice when you pleased:,1.3.34,
,,,And it in you more dreadful would have seem'd,1.3.35,
,,,Than in Lord Angelo.,1.3.36,
,,DUKE VINCENTIO,,,
,,,"I do fear, too dreadful:",1.3.37,
,,,"Sith 'twas my fault to give the people scope,",1.3.38,
,,,'Twould be my tyranny to strike and gall them,1.3.39,
,,,"For what I bid them do: for we bid this be done,",1.3.40,
,,,When evil deeds have their permissive pass,1.3.41,
,,,"And not the punishment. Therefore indeed, my father,",1.3.42,
,,,I have on Angelo imposed the office;,1.3.43,
,,,"Who may, in the ambush of my name, strike home,",1.3.44,
,,,And yet my nature never in the fight,1.3.45,
,,,"To do in slander. And to behold his sway,",1.3.46,
,,,"I will, as 'twere a brother of your order,",1.3.47,
,,,"Visit both prince and people: therefore, I prithee,",1.3.48,
,,,Supply me with the habit and instruct me,1.3.49,
,,,How I may formally in person bear me,1.3.50,
,,,Like a true friar. More reasons for this action,1.3.51,
,,,At our more leisure shall I render you;,1.3.52,
,,,"Only, this one: Lord Angelo is precise;",1.3.53,
,,,Stands at a guard with envy; scarce confesses,1.3.54,
,,,"That his blood flows, or that his appetite",1.3.55,
,,,"Is more to bread than stone: hence shall we see,",1.3.56,
,,,"If power change purpose, what our seemers be.",1.3.57,
,,,,,Exeunt
,SCENE IV. A nunnery.,,,,
,,,,,Enter ISABELLA and FRANCISCA
,,ISABELLA,,,
,,,And have you nuns no farther privileges?,1.4.1,
,,FRANCISCA,,,
,,,Are not these large enough?,1.4.2,
,,ISABELLA,,,
,,,"Yes, truly; I speak not as desiring more;",1.4.3,
,,,But rather wishing a more strict restraint,1.4.4,
,,,"Upon the sisterhood, the votarists of Saint Clare.",1.4.5,
,,LUCIO,,,
,,,[Within]  Ho! Peace be in this place!,1.4.6,
,,ISABELLA,,,
,,,Who's that which calls?,1.4.7,
,,FRANCISCA,,,
,,,"It is a man's voice. Gentle Isabella,",1.4.8,
,,,"Turn you the key, and know his business of him;",1.4.9,
,,,"You may, I may not; you are yet unsworn.",1.4.10,
,,,"When you have vow'd, you must not speak with men",1.4.11,
,,,But in the presence of the prioress:,1.4.12,
,,,"Then, if you speak, you must not show your face,",1.4.13,
,,,"Or, if you show your face, you must not speak.",1.4.14,
,,,"He calls again; I pray you, answer him.",1.4.15,
,,,,,Exit
,,ISABELLA,,,
,,,Peace and prosperity! Who is't that calls,1.4.16,
,,,,,Enter LUCIO
,,LUCIO,,,
,,,"Hail, virgin, if you be, as those cheek-roses",1.4.17,
,,,Proclaim you are no less! Can you so stead me,1.4.18,
,,,"As bring me to the sight of Isabella,",1.4.19,
,,,A novice of this place and the fair sister,1.4.20,
,,,To her unhappy brother Claudio?,1.4.21,
,,ISABELLA,,,
,,,"Why 'her unhappy brother'? let me ask,",1.4.22,
,,,The rather for I now must make you know,1.4.23,
,,,I am that Isabella and his sister.,1.4.24,
,,LUCIO,,,
,,,"Gentle and fair, your brother kindly greets you:",1.4.25,
,,,"Not to be weary with you, he's in prison.",1.4.26,
,,ISABELLA,,,
,,,Woe me! for what?,1.4.27,
,,LUCIO,,,
,,,"For that which, if myself might be his judge,",1.4.28,
,,,He should receive his punishment in thanks:,1.4.29,
,,,He hath got his friend with child.,1.4.30,
,,ISABELLA,,,
,,,"Sir, make me not your story.",1.4.31,
,,LUCIO,,,
,,,It is true.,1.4.32,
,,,I would not--though 'tis my familiar sin,1.4.33,
,,,"With maids to seem the lapwing and to jest,",1.4.34,
,,,Tongue far from heart--play with all virgins so:,1.4.35,
,,,I hold you as a thing ensky'd and sainted.,1.4.36,
,,,"By your renouncement an immortal spirit,",1.4.37,
,,,"And to be talk'd with in sincerity,",1.4.38,
,,,As with a saint.,1.4.39,
,,ISABELLA,,,
,,,You do blaspheme the good in mocking me.,1.4.40,
,,LUCIO,,,
,,,"Do not believe it. Fewness and truth, 'tis thus:",1.4.41,
,,,Your brother and his lover have embraced:,1.4.42,
,,,"As those that feed grow full, as blossoming time",1.4.43,
,,,That from the seedness the bare fallow brings,1.4.44,
,,,"To teeming foison, even so her plenteous womb",1.4.45,
,,,Expresseth his full tilth and husbandry.,1.4.46,
,,ISABELLA,,,
,,,Some one with child by him? My cousin Juliet?,1.4.47,
,,LUCIO,,,
,,,Is she your cousin?,1.4.48,
,,ISABELLA,,,
,,,Adoptedly; as school-maids change their names,1.4.49,
,,,By vain though apt affection.,1.4.50,
,,LUCIO,,,
,,,She it is.,1.4.51,
,,ISABELLA,,,
,,,"O, let him marry her.",1.4.52,
,,LUCIO,,,
,,,This is the point.,1.4.53,
,,,The duke is very strangely gone from hence;,1.4.54,
,,,"Bore many gentlemen, myself being one,",1.4.55,
,,,In hand and hope of action: but we do learn,1.4.56,
,,,"By those that know the very nerves of state,",1.4.57,
,,,His givings-out were of an infinite distance,1.4.58,
,,,"From his true-meant design. Upon his place,",1.4.59,
,,,"And with full line of his authority,",1.4.60,
,,,Governs Lord Angelo; a man whose blood,1.4.61,
,,,Is very snow-broth; one who never feels,1.4.62,
,,,"The wanton stings and motions of the sense,",1.4.63,
,,,But doth rebate and blunt his natural edge,1.4.64,
,,,"With profits of the mind, study and fast.",1.4.65,
,,,"He--to give fear to use and liberty,",1.4.66,
,,,"Which have for long run by the hideous law,",1.4.67,
,,,"As mice by lions--hath pick'd out an act,",1.4.68,
,,,Under whose heavy sense your brother's life,1.4.69,
,,,Falls into forfeit: he arrests him on it;,1.4.70,
,,,"And follows close the rigour of the statute,",1.4.71,
,,,"To make him an example. All hope is gone,",1.4.72,
,,,Unless you have the grace by your fair prayer,1.4.73,
,,,To soften Angelo: and that's my pith of business,1.4.74,
,,,'Twixt you and your poor brother.,1.4.75,
,,ISABELLA,,,
,,,Doth he so seek his life?,1.4.76,
,,LUCIO,,,
,,,Has censured him,1.4.77,
,,,"Already; and, as I hear, the provost hath",1.4.78,
,,,A warrant for his execution.,1.4.79,
,,ISABELLA,,,
,,,Alas! what poor ability's in me,1.4.80,
,,,To do him good?,1.4.81,
,,LUCIO,,,
,,,Assay the power you have.,1.4.82,
,,ISABELLA,,,
,,,"My power? Alas, I doubt--",1.4.83,
,,LUCIO,,,
,,,Our doubts are traitors,1.4.84,
,,,And make us lose the good we oft might win,1.4.85,
,,,"By fearing to attempt. Go to Lord Angelo,",1.4.86,
,,,"And let him learn to know, when maidens sue,",1.4.87,
,,,"Men give like gods; but when they weep and kneel,",1.4.88,
,,,All their petitions are as freely theirs,1.4.89,
,,,As they themselves would owe them.,1.4.90,
,,ISABELLA,,,
,,,I'll see what I can do.,1.4.91,
,,LUCIO,,,
,,,But speedily.,1.4.92,
,,ISABELLA,,,
,,,I will about it straight;,1.4.93,
,,,No longer staying but to give the mother,1.4.94,
,,,Notice of my affair. I humbly thank you:,1.4.95,
,,,Commend me to my brother: soon at night,1.4.96,
,,,I'll send him certain word of my success.,1.4.97,
,,LUCIO,,,
,,,I take my leave of you.,1.4.98,
,,ISABELLA,,,
,,,"Good sir, adieu.",1.4.99,
,,,,,Exeunt
,ACT II,,,,
,SCENE I. A hall In ANGELO's house.,,,,
,,,,,"Enter ANGELO, ESCALUS, and a Justice, Provost, Officers, and other Attendants, behind"
,,ANGELO,,,
,,,"We must not make a scarecrow of the law,",2.1.1,
,,,"Setting it up to fear the birds of prey,",2.1.2,
,,,"And let it keep one shape, till custom make it",2.1.3,
,,,Their perch and not their terror.,2.1.4,
,,ESCALUS,,,
,,,"Ay, but yet",2.1.5,
,,,"Let us be keen, and rather cut a little,",2.1.6,
,,,"Than fall, and bruise to death. Alas, this gentleman",2.1.7,
,,,"Whom I would save, had a most noble father!",2.1.8,
,,,"Let but your honour know,",2.1.9,
,,,"Whom I believe to be most strait in virtue,",2.1.10,
,,,"That, in the working of your own affections,",2.1.11,
,,,"Had time cohered with place or place with wishing,",2.1.12,
,,,Or that the resolute acting of your blood,2.1.13,
,,,"Could have attain'd the effect of your own purpose,",2.1.14,
,,,Whether you had not sometime in your life,2.1.15,
,,,"Err'd in this point which now you censure him,",2.1.16,
,,,And pull'd the law upon you.,2.1.17,
,,ANGELO,,,
,,,"'Tis one thing to be tempted, Escalus,",2.1.18,
,,,"Another thing to fall. I not deny,",2.1.19,
,,,"The jury, passing on the prisoner's life,",2.1.20,
,,,May in the sworn twelve have a thief or two,2.1.21,
,,,"Guiltier than him they try. What's open made to justice,",2.1.22,
,,,That justice seizes: what know the laws,2.1.23,
,,,"That thieves do pass on thieves? 'Tis very pregnant,",2.1.24,
,,,"The jewel that we find, we stoop and take't",2.1.25,
,,,Because we see it; but what we do not see,2.1.26,
,,,"We tread upon, and never think of it.",2.1.27,
,,,You may not so extenuate his offence,2.1.28,
,,,"For I have had such faults; but rather tell me,",2.1.29,
,,,"When I, that censure him, do so offend,",2.1.30,
,,,"Let mine own judgment pattern out my death,",2.1.31,
,,,"And nothing come in partial. Sir, he must die.",2.1.32,
,,ESCALUS,,,
,,,Be it as your wisdom will.,2.1.33,
,,ANGELO,,,
,,,Where is the provost?,2.1.34,
,,Provost,,,
,,,"Here, if it like your honour.",2.1.35,
,,ANGELO,,,
,,,See that Claudio,2.1.36,
,,,Be executed by nine to-morrow morning:,2.1.37,
,,,"Bring him his confessor, let him be prepared;",2.1.38,
,,,For that's the utmost of his pilgrimage.,2.1.39,
,,,,,Exit Provost
,,ESCALUS,,,
