Title,Chapter,Player,Line,Line ID,Stage Direction
,,,"nights: your cousin, my lady, takes great",1.3.4,
,,,exceptions to your ill hours.,1.3.5,
,,SIR TOBY BELCH,,,
,,,"Why, let her except, before excepted.",1.3.6,
,,MARIA,,,
,,,"Ay, but you must confine yourself within the modest",1.3.7,
,,,limits of order.,1.3.8,
,,SIR TOBY BELCH,,,
,,,Confine! I'll confine myself no finer than I am:,1.3.9,
,,,these clothes are good enough to drink in; and so be,1.3.10,
,,,"these boots too: an they be not, let them hang",1.3.11,
,,,themselves in their own straps.,1.3.12,
,,MARIA,,,
,,,That quaffing and drinking will undo you: I heard,1.3.13,
,,,my lady talk of it yesterday; and of a foolish,1.3.14,
,,,knight that you brought in one night here to be her wooer.,1.3.15,
,,SIR TOBY BELCH,,,
,,,"Who, Sir Andrew Aguecheek?",1.3.16,
,,MARIA,,,
,,,"Ay, he.",1.3.17,
,,SIR TOBY BELCH,,,
,,,He's as tall a man as any's in Illyria.,1.3.18,
,,MARIA,,,
,,,What's that to the purpose?,1.3.19,
,,SIR TOBY BELCH,,,
,,,"Why, he has three thousand ducats a year.",1.3.20,
,,MARIA,,,
,,,"Ay, but he'll have but a year in all these ducats:",1.3.21,
,,,he's a very fool and a prodigal.,1.3.22,
,,SIR TOBY BELCH,,,
,,,"Fie, that you'll say so! he plays o' the",1.3.23,
,,,"viol-de-gamboys, and speaks three or four languages",1.3.24,
,,,"word for word without book, and hath all the good",1.3.25,
,,,gifts of nature.,1.3.26,
,,MARIA,,,
,,,"He hath indeed, almost natural: for besides that",1.3.27,
,,,"he's a fool, he's a great quarreller: and but that",1.3.28,
,,,he hath the gift of a coward to allay the gust he,1.3.29,
,,,"hath in quarrelling, 'tis thought among the prudent",1.3.30,
,,,he would quickly have the gift of a grave.,1.3.31,
,,SIR TOBY BELCH,,,
,,,"By this hand, they are scoundrels and subtractors",1.3.32,
,,,that say so of him. Who are they?,1.3.33,
,,MARIA,,,
,,,"They that add, moreover, he's drunk nightly in your company.",1.3.34,
,,SIR TOBY BELCH,,,
,,,With drinking healths to my niece: I'll drink to,1.3.35,
,,,her as long as there is a passage in my throat and,1.3.36,
,,,drink in Illyria: he's a coward and a coystrill,1.3.37,
,,,that will not drink to my niece till his brains turn,1.3.38,
,,,"o' the toe like a parish-top. What, wench!",1.3.39,
,,,Castiliano vulgo! for here comes Sir Andrew Agueface.,1.3.40,
,,,,,Enter SIR ANDREW
,,SIR ANDREW,,,
,,,"Sir Toby Belch! how now, Sir Toby Belch!",1.3.41,
,,SIR TOBY BELCH,,,
,,,Sweet Sir Andrew!,1.3.42,
,,SIR ANDREW,,,
,,,"Bless you, fair shrew.",1.3.43,
,,MARIA,,,
,,,"And you too, sir.",1.3.44,
,,SIR TOBY BELCH,,,
,,,"Accost, Sir Andrew, accost.",1.3.45,
,,SIR ANDREW,,,
,,,What's that?,1.3.46,
,,SIR TOBY BELCH,,,
,,,My niece's chambermaid.,1.3.47,
,,SIR ANDREW,,,
,,,"Good Mistress Accost, I desire better acquaintance.",1.3.48,
,,MARIA,,,
,,,"My name is Mary, sir.",1.3.49,
,,SIR ANDREW,,,
,,,"Good Mistress Mary Accost,--",1.3.50,
,,SIR TOBY BELCH,,,
,,,"You mistake, knight; 'accost' is front her, board",1.3.51,
,,,"her, woo her, assail her.",1.3.52,
,,SIR ANDREW,,,
,,,"By my troth, I would not undertake her in this",1.3.53,
,,,company. Is that the meaning of 'accost'?,1.3.54,
,,MARIA,,,
,,,"Fare you well, gentlemen.",1.3.55,
,,SIR TOBY BELCH,,,
,,,"An thou let part so, Sir Andrew, would thou mightst",1.3.56,
,,,never draw sword again.,1.3.57,
,,SIR ANDREW,,,
,,,"An you part so, mistress, I would I might never",1.3.58,
,,,"draw sword again. Fair lady, do you think you have",1.3.59,
,,,fools in hand?,1.3.60,
,,MARIA,,,
,,,"Sir, I have not you by the hand.",1.3.61,
,,SIR ANDREW,,,
,,,"Marry, but you shall have; and here's my hand.",1.3.62,
,,MARIA,,,
,,,"Now, sir, 'thought is free:' I pray you, bring",1.3.63,
,,,your hand to the buttery-bar and let it drink.,1.3.64,
,,SIR ANDREW,,,
,,,"Wherefore, sweet-heart? what's your metaphor?",1.3.65,
,,MARIA,,,
,,,"It's dry, sir.",1.3.66,
,,SIR ANDREW,,,
,,,"Why, I think so: I am not such an ass but I can",1.3.67,
,,,keep my hand dry. But what's your jest?,1.3.68,
,,MARIA,,,
,,,"A dry jest, sir.",1.3.69,
,,SIR ANDREW,,,
,,,Are you full of them?,1.3.70,
,,MARIA,,,
,,,"Ay, sir, I have them at my fingers' ends: marry,",1.3.71,
,,,"now I let go your hand, I am barren.",1.3.72,
,,,,,Exit
,,SIR TOBY BELCH,,,
,,,O knight thou lackest a cup of canary: when did I,1.3.73,
,,,see thee so put down?,1.3.74,
,,SIR ANDREW,,,
,,,"Never in your life, I think; unless you see canary",1.3.75,
,,,put me down. Methinks sometimes I have no more wit,1.3.76,
,,,than a Christian or an ordinary man has: but I am a,1.3.77,
,,,great eater of beef and I believe that does harm to my wit.,1.3.78,
,,SIR TOBY BELCH,,,
,,,No question.,1.3.79,
,,SIR ANDREW,,,
,,,"An I thought that, I'ld forswear it. I'll ride home",1.3.80,
,,,"to-morrow, Sir Toby.",1.3.81,
,,SIR TOBY BELCH,,,
,,,"Pourquoi, my dear knight?",1.3.82,
,,SIR ANDREW,,,
,,,What is 'Pourquoi'? do or not do? I would I had,1.3.83,
,,,bestowed that time in the tongues that I have in,1.3.84,
,,,"fencing, dancing and bear-baiting: O, had I but",1.3.85,
,,,followed the arts!,1.3.86,
,,SIR TOBY BELCH,,,
,,,Then hadst thou had an excellent head of hair.,1.3.87,
,,SIR ANDREW,,,
,,,"Why, would that have mended my hair?",1.3.88,
,,SIR TOBY BELCH,,,
,,,Past question; for thou seest it will not curl by nature.,1.3.89,
,,SIR ANDREW,,,
,,,"But it becomes me well enough, does't not?",1.3.90,
,,SIR TOBY BELCH,,,
,,,Excellent; it hangs like flax on a distaff; and I,1.3.91,
,,,hope to see a housewife take thee between her legs,1.3.92,
,,,and spin it off.,1.3.93,
,,SIR ANDREW,,,
,,,"Faith, I'll home to-morrow, Sir Toby: your niece",1.3.94,
,,,"will not be seen; or if she be, it's four to one",1.3.95,
,,,she'll none of me: the count himself here hard by woos her.,1.3.96,
,,SIR TOBY BELCH,,,
,,,She'll none o' the count: she'll not match above,1.3.97,
,,,"her degree, neither in estate, years, nor wit; I",1.3.98,
,,,"have heard her swear't. Tut, there's life in't,",1.3.99,
,,,man.,1.3.100,
,,SIR ANDREW,,,
,,,I'll stay a month longer. I am a fellow o' the,1.3.101,
,,,strangest mind i' the world; I delight in masques,1.3.102,
,,,and revels sometimes altogether.,1.3.103,
,,SIR TOBY BELCH,,,
,,,"Art thou good at these kickshawses, knight?",1.3.104,
,,SIR ANDREW,,,
,,,"As any man in Illyria, whatsoever he be, under the",1.3.105,
,,,degree of my betters; and yet I will not compare,1.3.106,
,,,with an old man.,1.3.107,
,,SIR TOBY BELCH,,,
,,,"What is thy excellence in a galliard, knight?",1.3.108,
,,SIR ANDREW,,,
,,,"Faith, I can cut a caper.",1.3.109,
,,SIR TOBY BELCH,,,
,,,And I can cut the mutton to't.,1.3.110,
,,SIR ANDREW,,,
,,,And I think I have the back-trick simply as strong,1.3.111,
,,,as any man in Illyria.,1.3.112,
,,SIR TOBY BELCH,,,
,,,Wherefore are these things hid? wherefore have,1.3.113,
,,,these gifts a curtain before 'em? are they like to,1.3.114,
,,,"take dust, like Mistress Mall's picture? why dost",1.3.115,
,,,thou not go to church in a galliard and come home in,1.3.116,
,,,a coranto? My very walk should be a jig; I would not,1.3.117,
,,,so much as make water but in a sink-a-pace. What,1.3.118,
,,,dost thou mean? Is it a world to hide virtues in?,1.3.119,
,,,"I did think, by the excellent constitution of thy",1.3.120,
,,,"leg, it was formed under the star of a galliard.",1.3.121,
,,SIR ANDREW,,,
,,,"Ay, 'tis strong, and it does indifferent well in a",1.3.122,
,,,flame-coloured stock. Shall we set about some revels?,1.3.123,
,,SIR TOBY BELCH,,,
,,,What shall we do else? were we not born under Taurus?,1.3.124,
,,SIR ANDREW,,,
,,,Taurus! That's sides and heart.,1.3.125,
,,SIR TOBY BELCH,,,
,,,"No, sir; it is legs and thighs. Let me see the",1.3.126,
,,,"caper; ha! higher: ha, ha! excellent!",1.3.127,
,,,,,Exeunt
,SCENE IV. DUKE ORSINO's palace.,,,,
,,,,,Enter VALENTINE and VIOLA in man's attire
,,VALENTINE,,,
,,,"If the duke continue these favours towards you,",1.4.1,
,,,"Cesario, you are like to be much advanced: he hath",1.4.2,
,,,"known you but three days, and already you are no stranger.",1.4.3,
,,VIOLA,,,
,,,"You either fear his humour or my negligence, that",1.4.4,
,,,you call in question the continuance of his love:,1.4.5,
,,,"is he inconstant, sir, in his favours?",1.4.6,
,,VALENTINE,,,
,,,"No, believe me.",1.4.7,
,,VIOLA,,,
,,,I thank you. Here comes the count.,1.4.8,
,,,,,"Enter DUKE ORSINO, CURIO, and Attendants"
,,DUKE ORSINO,,,
,,,"Who saw Cesario, ho?",1.4.9,
,,VIOLA,,,
,,,"On your attendance, my lord; here.",1.4.10,
,,DUKE ORSINO,,,
,,,"Stand you a while aloof, Cesario,",1.4.11,
,,,Thou know'st no less but all; I have unclasp'd,1.4.12,
,,,To thee the book even of my secret soul:,1.4.13,
,,,"Therefore, good youth, address thy gait unto her;",1.4.14,
,,,"Be not denied access, stand at her doors,",1.4.15,
,,,"And tell them, there thy fixed foot shall grow",1.4.16,
,,,Till thou have audience.,1.4.17,
,,VIOLA,,,
,,,"Sure, my noble lord,",1.4.18,
,,,If she be so abandon'd to her sorrow,1.4.19,
,,,"As it is spoke, she never will admit me.",1.4.20,
,,DUKE ORSINO,,,
,,,Be clamorous and leap all civil bounds,1.4.21,
,,,Rather than make unprofited return.,1.4.22,
,,VIOLA,,,
,,,"Say I do speak with her, my lord, what then?",1.4.23,
,,DUKE ORSINO,,,
,,,"O, then unfold the passion of my love,",1.4.24,
,,,Surprise her with discourse of my dear faith:,1.4.25,
,,,It shall become thee well to act my woes;,1.4.26,
,,,She will attend it better in thy youth,1.4.27,
,,,Than in a nuncio's of more grave aspect.,1.4.28,
,,VIOLA,,,
,,,"I think not so, my lord.",1.4.29,
,,DUKE ORSINO,,,
,,,"Dear lad, believe it;",1.4.30,
,,,"For they shall yet belie thy happy years,",1.4.31,
,,,That say thou art a man: Diana's lip,1.4.32,
,,,Is not more smooth and rubious; thy small pipe,1.4.33,
,,,"Is as the maiden's organ, shrill and sound,",1.4.34,
,,,And all is semblative a woman's part.,1.4.35,
,,,I know thy constellation is right apt,1.4.36,
,,,For this affair. Some four or five attend him;,1.4.37,
,,,"All, if you will; for I myself am best",1.4.38,
,,,"When least in company. Prosper well in this,",1.4.39,
,,,"And thou shalt live as freely as thy lord,",1.4.40,
,,,To call his fortunes thine.,1.4.41,
,,VIOLA,,,
,,,I'll do my best,1.4.42,
,,,To woo your lady:,1.4.43,
,,,,,Aside
,,,"yet, a barful strife!",1.4.44,
,,,"Whoe'er I woo, myself would be his wife.",1.4.45,
,,,,,Exeunt
,SCENE V. OLIVIA'S house.,,,,
,,,,,Enter MARIA and Clown
,,MARIA,,,
,,,"Nay, either tell me where thou hast been, or I will",1.5.1,
,,,not open my lips so wide as a bristle may enter in,1.5.2,
,,,way of thy excuse: my lady will hang thee for thy absence.,1.5.3,
,,Clown,,,
,,,Let her hang me: he that is well hanged in this,1.5.4,
,,,world needs to fear no colours.,1.5.5,
,,MARIA,,,
,,,Make that good.,1.5.6,
,,Clown,,,
,,,He shall see none to fear.,1.5.7,
,,MARIA,,,
,,,A good lenten answer: I can tell thee where that,1.5.8,
,,,"saying was born, of 'I fear no colours.'",1.5.9,
,,Clown,,,
,,,"Where, good Mistress Mary?",1.5.10,
,,MARIA,,,
,,,In the wars; and that may you be bold to say in your foolery.,1.5.11,
,,Clown,,,
,,,"Well, God give them wisdom that have it; and those",1.5.12,
,,,"that are fools, let them use their talents.",1.5.13,
,,MARIA,,,
,,,"Yet you will be hanged for being so long absent; or,",1.5.14,
,,,"to be turned away, is not that as good as a hanging to you?",1.5.15,
,,Clown,,,
,,,"Many a good hanging prevents a bad marriage; and,",1.5.16,
,,,"for turning away, let summer bear it out.",1.5.17,
,,MARIA,,,
,,,"You are resolute, then?",1.5.18,
,,Clown,,,
,,,"Not so, neither; but I am resolved on two points.",1.5.19,
,,MARIA,,,
,,,"That if one break, the other will hold; or, if both",1.5.20,
,,,"break, your gaskins fall.",1.5.21,
,,Clown,,,
,,,"Apt, in good faith; very apt. Well, go thy way; if",1.5.22,
,,,"Sir Toby would leave drinking, thou wert as witty a",1.5.23,
,,,piece of Eve's flesh as any in Illyria.,1.5.24,
,,MARIA,,,
,,,"Peace, you rogue, no more o' that. Here comes my",1.5.25,
,,,"lady: make your excuse wisely, you were best.",1.5.26,
,,,,,Exit
,,Clown,,,
,,,"Wit, an't be thy will, put me into good fooling!",1.5.27,
,,,"Those wits, that think they have thee, do very oft",1.5.28,
,,,"prove fools; and I, that am sure I lack thee, may",1.5.29,
,,,pass for a wise man: for what says Quinapalus?,1.5.30,
,,,"'Better a witty fool, than a foolish wit.'",1.5.31,
,,,,,Enter OLIVIA with MALVOLIO
,,,"God bless thee, lady!",1.5.32,
,,OLIVIA,,,
,,,Take the fool away.,1.5.33,
,,Clown,,,
,,,"Do you not hear, fellows? Take away the lady.",1.5.34,
,,OLIVIA,,,
,,,"Go to, you're a dry fool; I'll no more of you:",1.5.35,
,,,"besides, you grow dishonest.",1.5.36,
,,Clown,,,
,,,"Two faults, madonna, that drink and good counsel",1.5.37,
,,,"will amend: for give the dry fool drink, then is",1.5.38,
,,,the fool not dry: bid the dishonest man mend,1.5.39,
,,,"himself; if he mend, he is no longer dishonest; if",1.5.40,
,,,"he cannot, let the botcher mend him. Any thing",1.5.41,
,,,that's mended is but patched: virtue that,1.5.42,
,,,transgresses is but patched with sin; and sin that,1.5.43,
,,,amends is but patched with virtue. If that this,1.5.44,
,,,"simple syllogism will serve, so; if it will not,",1.5.45,
,,,what remedy? As there is no true cuckold but,1.5.46,
,,,"calamity, so beauty's a flower. The lady bade take",1.5.47,
,,,"away the fool; therefore, I say again, take her away.",1.5.48,
,,OLIVIA,,,
,,,"Sir, I bade them take away you.",1.5.49,
,,Clown,,,
,,,"Misprision in the highest degree! Lady, cucullus non",1.5.50,
,,,facit monachum; that's as much to say as I wear not,1.5.51,
,,,"motley in my brain. Good madonna, give me leave to",1.5.52,
,,,prove you a fool.,1.5.53,
,,OLIVIA,,,
,,,Can you do it?,1.5.54,
,,Clown,,,
,,,"Dexterously, good madonna.",1.5.55,
,,OLIVIA,,,
,,,Make your proof.,1.5.56,
,,Clown,,,
,,,"I must catechise you for it, madonna: good my mouse",1.5.57,
,,,"of virtue, answer me.",1.5.58,
,,OLIVIA,,,
,,,"Well, sir, for want of other idleness, I'll bide your proof.",1.5.59,
,,Clown,,,
,,,"Good madonna, why mournest thou?",1.5.60,
,,OLIVIA,,,
,,,"Good fool, for my brother's death.",1.5.61,
,,Clown,,,
,,,"I think his soul is in hell, madonna.",1.5.62,
,,OLIVIA,,,
,,,"I know his soul is in heaven, fool.",1.5.63,
,,Clown,,,
,,,"The more fool, madonna, to mourn for your brother's",1.5.64,
,,,"soul being in heaven. Take away the fool, gentlemen.",1.5.65,
,,OLIVIA,,,
,,,"What think you of this fool, Malvolio? doth he not mend?",1.5.66,
,,MALVOLIO,,,
,,,"Yes, and shall do till the pangs of death shake him:",1.5.67,
,,,"infirmity, that decays the wise, doth ever make the",1.5.68,
,,,better fool.,1.5.69,
,,Clown,,,
,,,"God send you, sir, a speedy infirmity, for the",1.5.70,
,,,better increasing your folly! Sir Toby will be,1.5.71,
,,,sworn that I am no fox; but he will not pass his,1.5.72,
,,,word for two pence that you are no fool.,1.5.73,
,,OLIVIA,,,
,,,"How say you to that, Malvolio?",1.5.74,
,,MALVOLIO,,,
,,,I marvel your ladyship takes delight in such a,1.5.75,
,,,barren rascal: I saw him put down the other day,1.5.76,
,,,with an ordinary fool that has no more brain,1.5.77,
,,,"than a stone. Look you now, he's out of his guard",1.5.78,
,,,already; unless you laugh and minister occasion to,1.5.79,
,,,"him, he is gagged. I protest, I take these wise men,",1.5.80,
,,,"that crow so at these set kind of fools, no better",1.5.81,
,,,than the fools' zanies.,1.5.82,
,,OLIVIA,,,
,,,"Oh, you are sick of self-love, Malvolio, and taste",1.5.83,
,,,"with a distempered appetite. To be generous,",1.5.84,
,,,"guiltless and of free disposition, is to take those",1.5.85,
,,,things for bird-bolts that you deem cannon-bullets:,1.5.86,
,,,"there is no slander in an allowed fool, though he do",1.5.87,
,,,nothing but rail; nor no railing in a known discreet,1.5.88,
,,,"man, though he do nothing but reprove.",1.5.89,
,,Clown,,,
,,,"Now Mercury endue thee with leasing, for thou",1.5.90,
,,,speakest well of fools!,1.5.91,
,,,,,Re-enter MARIA
,,MARIA,,,
,,,"Madam, there is at the gate a young gentleman much",1.5.92,
,,,desires to speak with you.,1.5.93,
,,OLIVIA,,,
,,,"From the Count Orsino, is it?",1.5.94,
,,MARIA,,,
,,,"I know not, madam: 'tis a fair young man, and well attended.",1.5.95,
,,OLIVIA,,,
,,,Who of my people hold him in delay?,1.5.96,
,,MARIA,,,
,,,"Sir Toby, madam, your kinsman.",1.5.97,
,,OLIVIA,,,
,,,"Fetch him off, I pray you; he speaks nothing but",1.5.98,
,,,madman: fie on him!,1.5.99,
,,,,,Exit MARIA
,,,"Go you, Malvolio: if it be a suit from the count, I",1.5.100,
,,,"am sick, or not at home; what you will, to dismiss it.",1.5.101,
,,,,,Exit MALVOLIO
,,,"Now you see, sir, how your fooling grows old, and",1.5.102,
,,,people dislike it.,1.5.103,
,,Clown,,,
,,,"Thou hast spoke for us, madonna, as if thy eldest",1.5.104,
,,,son should be a fool; whose skull Jove cram with,1.5.105,
,,,"brains! for,--here he comes,--one of thy kin has a",1.5.106,
,,,most weak pia mater.,1.5.107,
,,,,,Enter SIR TOBY BELCH
,,OLIVIA,,,
,,,"By mine honour, half drunk. What is he at the gate, cousin?",1.5.108,
,,SIR TOBY BELCH,,,
,,,A gentleman.,1.5.109,
,,OLIVIA,,,
,,,A gentleman! what gentleman?,1.5.110,
,,SIR TOBY BELCH,,,
,,,'Tis a gentle man here--a plague o' these,1.5.111,
,,,"pickle-herring! How now, sot!",1.5.112,
,,Clown,,,
,,,Good Sir Toby!,1.5.113,
,,OLIVIA,,,
,,,"Cousin, cousin, how have you come so early by this lethargy?",1.5.114,
,,SIR TOBY BELCH,,,
,,,Lechery! I defy lechery. There's one at the gate.,1.5.115,
,,OLIVIA,,,
,,,"Ay, marry, what is he?",1.5.116,
,,SIR TOBY BELCH,,,
,,,"Let him be the devil, an he will, I care not: give",1.5.117,
,,,"me faith, say I. Well, it's all one.",1.5.118,
,,,,,Exit
,,OLIVIA,,,
,,,"What's a drunken man like, fool?",1.5.119,
,,Clown,,,
,,,"Like a drowned man, a fool and a mad man: one",1.5.120,
,,,draught above heat makes him a fool; the second mads,1.5.121,
,,,him; and a third drowns him.,1.5.122,
,,OLIVIA,,,
,,,"Go thou and seek the crowner, and let him sit o' my",1.5.123,
,,,"coz; for he's in the third degree of drink, he's",1.5.124,
,,,"drowned: go, look after him.",1.5.125,
,,Clown,,,
,,,"He is but mad yet, madonna; and the fool shall look",1.5.126,
,,,to the madman.,1.5.127,
,,,,,Exit
,,,,,Re-enter MALVOLIO
,,MALVOLIO,,,
,,,"Madam, yond young fellow swears he will speak with",1.5.128,
,,,you. I told him you were sick; he takes on him to,1.5.129,
,,,"understand so much, and therefore comes to speak",1.5.130,
,,,with you. I told him you were asleep; he seems to,1.5.131,
,,,"have a foreknowledge of that too, and therefore",1.5.132,
,,,"comes to speak with you. What is to be said to him,",1.5.133,
,,,lady? he's fortified against any denial.,1.5.134,
,,OLIVIA,,,
,,,Tell him he shall not speak with me.,1.5.135,
,,MALVOLIO,,,
,,,"Has been told so; and he says, he'll stand at your",1.5.136,
,,,"door like a sheriff's post, and be the supporter to",1.5.137,
,,,"a bench, but he'll speak with you.",1.5.138,
,,OLIVIA,,,
,,,What kind o' man is he?,1.5.139,
,,MALVOLIO,,,
,,,"Why, of mankind.",1.5.140,
,,OLIVIA,,,
,,,What manner of man?,1.5.141,
,,MALVOLIO,,,
,,,"Of very ill manner; he'll speak with you, will you or no.",1.5.142,
,,OLIVIA,,,
,,,Of what personage and years is he?,1.5.143,
,,MALVOLIO,,,
,,,"Not yet old enough for a man, nor young enough for",1.5.144,
,,,"a boy; as a squash is before 'tis a peascod, or a",1.5.145,
,,,cooling when 'tis almost an apple: 'tis with him,1.5.146,
,,,"in standing water, between boy and man. He is very",1.5.147,
,,,well-favoured and he speaks very shrewishly; one,1.5.148,
,,,would think his mother's milk were scarce out of him.,1.5.149,
,,OLIVIA,,,
,,,Let him approach: call in my gentlewoman.,1.5.150,
,,MALVOLIO,,,
,,,"Gentlewoman, my lady calls.",1.5.151,
