Chapter,Player,Line,Line ID,Stage Direction
,,"For France hath flaw'd the league, and hath attach'd",1.1.111,
,,Our merchants' goods at Bourdeaux.,1.1.112,
,ABERGAVENNY,,,
,,Is it therefore,1.1.113,
,,The ambassador is silenced?,1.1.114,
,NORFOLK,,,
,,"Marry, is't.",1.1.115,
,ABERGAVENNY,,,
,,A proper title of a peace; and purchased,1.1.116,
,,At a superfluous rate!,1.1.117,
,BUCKINGHAM,,,
,,"Why, all this business",1.1.118,
,,Our reverend cardinal carried.,1.1.119,
,NORFOLK,,,
,,"Like it your grace,",1.1.120,
,,The state takes notice of the private difference,1.1.121,
,,Betwixt you and the cardinal. I advise you--,1.1.122,
,,And take it from a heart that wishes towards you,1.1.123,
,,Honour and plenteous safety--that you read,1.1.124,
,,The cardinal's malice and his potency,1.1.125,
,,Together; to consider further that,1.1.126,
,,What his high hatred would effect wants not,1.1.127,
,,"A minister in his power. You know his nature,",1.1.128,
,,"That he's revengeful, and I know his sword",1.1.129,
,,"Hath a sharp edge: it's long and, 't may be said,",1.1.130,
,,"It reaches far, and where 'twill not extend,",1.1.131,
,,"Thither he darts it. Bosom up my counsel,",1.1.132,
,,"You'll find it wholesome. Lo, where comes that rock",1.1.133,
,,That I advise your shunning.,1.1.134,
,,,,"Enter CARDINAL WOLSEY, the purse borne before him,  certain of the Guard, and two Secretaries with  papers. CARDINAL WOLSEY in his passage fixeth his  eye on BUCKINGHAM, and BUCKINGHAM on him, both full of disdain"
,CARDINAL WOLSEY,,,
,,"The Duke of Buckingham's surveyor, ha?",1.1.135,
,,Where's his examination?,1.1.136,
,First Secretary,,,
,,"Here, so please you.",1.1.137,
,CARDINAL WOLSEY,,,
,,Is he in person ready?,1.1.138,
,First Secretary,,,
,,"Ay, please your grace.",1.1.139,
,CARDINAL WOLSEY,,,
,,"Well, we shall then know more; and Buckingham",1.1.140,
,,Shall lessen this big look.,1.1.141,
,,,,Exeunt CARDINAL WOLSEY and his Train
,BUCKINGHAM,,,
,,"This butcher's cur is venom-mouth'd, and I",1.1.142,
,,Have not the power to muzzle him; therefore best,1.1.143,
,,Not wake him in his slumber. A beggar's book,1.1.144,
,,Outworths a noble's blood.,1.1.145,
,NORFOLK,,,
,,"What, are you chafed?",1.1.146,
,,Ask God for temperance; that's the appliance only,1.1.147,
,,Which your disease requires.,1.1.148,
,BUCKINGHAM,,,
,,I read in's looks,1.1.149,
,,Matter against me; and his eye reviled,1.1.150,
,,"Me, as his abject object: at this instant",1.1.151,
,,He bores me with some trick: he's gone to the king;,1.1.152,
,,I'll follow and outstare him.,1.1.153,
,NORFOLK,,,
,,"Stay, my lord,",1.1.154,
,,And let your reason with your choler question,1.1.155,
,,What 'tis you go about: to climb steep hills,1.1.156,
,,Requires slow pace at first: anger is like,1.1.157,
,,"A full-hot horse, who being allow'd his way,",1.1.158,
,,Self-mettle tires him. Not a man in England,1.1.159,
,,Can advise me like you: be to yourself,1.1.160,
,,As you would to your friend.,1.1.161,
,BUCKINGHAM,,,
,,I'll to the king;,1.1.162,
,,And from a mouth of honour quite cry down,1.1.163,
,,This Ipswich fellow's insolence; or proclaim,1.1.164,
,,There's difference in no persons.,1.1.165,
,NORFOLK,,,
,,Be advised;,1.1.166,
,,Heat not a furnace for your foe so hot,1.1.167,
,,"That it do singe yourself: we may outrun,",1.1.168,
,,"By violent swiftness, that which we run at,",1.1.169,
,,"And lose by over-running. Know you not,",1.1.170,
,,"The fire that mounts the liquor til run o'er,",1.1.171,
,,In seeming to augment it wastes it? Be advised:,1.1.172,
,,"I say again, there is no English soul",1.1.173,
,,"More stronger to direct you than yourself,",1.1.174,
,,"If with the sap of reason you would quench,",1.1.175,
,,"Or but allay, the fire of passion.",1.1.176,
,BUCKINGHAM,,,
,,"Sir,",1.1.177,
,,I am thankful to you; and I'll go along,1.1.178,
,,"By your prescription: but this top-proud fellow,",1.1.179,
,,Whom from the flow of gall I name not but,1.1.180,
,,"From sincere motions, by intelligence,",1.1.181,
,,And proofs as clear as founts in July when,1.1.182,
,,"We see each grain of gravel, I do know",1.1.183,
,,To be corrupt and treasonous.,1.1.184,
,NORFOLK,,,
,,Say not 'treasonous.',1.1.185,
,BUCKINGHAM,,,
,,To the king I'll say't; and make my vouch as strong,1.1.186,
,,"As shore of rock. Attend. This holy fox,",1.1.187,
,,"Or wolf, or both,--for he is equal ravenous",1.1.188,
,,"As he is subtle, and as prone to mischief",1.1.189,
,,As able to perform't; his mind and place,1.1.190,
,,"Infecting one another, yea, reciprocally--",1.1.191,
,,Only to show his pomp as well in France,1.1.192,
,,"As here at home, suggests the king our master",1.1.193,
,,"To this last costly treaty, the interview,",1.1.194,
,,"That swallow'd so much treasure, and like a glass",1.1.195,
,,Did break i' the rinsing.,1.1.196,
,NORFOLK,,,
,,"Faith, and so it did.",1.1.197,
,BUCKINGHAM,,,
,,"Pray, give me favour, sir. This cunning cardinal",1.1.198,
,,The articles o' the combination drew,1.1.199,
,,As himself pleased; and they were ratified,1.1.200,
,,As he cried 'Thus let be': to as much end,1.1.201,
,,As give a crutch to the dead: but our count-cardinal,1.1.202,
,,"Has done this, and 'tis well; for worthy Wolsey,",1.1.203,
,,"Who cannot err, he did it. Now this follows,--",1.1.204,
,,"Which, as I take it, is a kind of puppy",1.1.205,
,,"To the old dam, treason,--Charles the emperor,",1.1.206,
,,Under pretence to see the queen his aunt--,1.1.207,
,,"For 'twas indeed his colour, but he came",1.1.208,
,,"To whisper Wolsey,--here makes visitation:",1.1.209,
,,"His fears were, that the interview betwixt",1.1.210,
,,"England and France might, through their amity,",1.1.211,
,,Breed him some prejudice; for from this league,1.1.212,
,,Peep'd harms that menaced him: he privily,1.1.213,
,,"Deals with our cardinal; and, as I trow,--",1.1.214,
,,Which I do well; for I am sure the emperor,1.1.215,
,,Paid ere he promised; whereby his suit was granted,1.1.216,
,,"Ere it was ask'd; but when the way was made,",1.1.217,
,,"And paved with gold, the emperor thus desired,",1.1.218,
,,"That he would please to alter the king's course,",1.1.219,
,,"And break the foresaid peace. Let the king know,",1.1.220,
,,"As soon he shall by me, that thus the cardinal",1.1.221,
,,"Does buy and sell his honour as he pleases,",1.1.222,
,,And for his own advantage.,1.1.223,
,NORFOLK,,,
,,I am sorry,1.1.224,
,,To hear this of him; and could wish he were,1.1.225,
,,Something mistaken in't.,1.1.226,
,BUCKINGHAM,,,
,,"No, not a syllable:",1.1.227,
,,I  do pronounce him in that very shape,1.1.228,
,,He shall appear in proof.,1.1.229,
,,,,"Enter BRANDON, a Sergeant-at-arms before him, and two or three of the Guard"
,BRANDON,,,
,,"Your office, sergeant; execute it.",1.1.230,
,Sergeant,,,
,,"Sir,",1.1.231,
,,"My lord the Duke of Buckingham, and Earl",1.1.232,
,,"Of Hereford, Stafford, and Northampton, I",1.1.233,
,,"Arrest thee of high treason, in the name",1.1.234,
,,Of our most sovereign king.,1.1.235,
,BUCKINGHAM,,,
,,"Lo, you, my lord,",1.1.236,
,,The net has fall'n upon me! I shall perish,1.1.237,
,,Under device and practise.,1.1.238,
,BRANDON,,,
,,I am sorry,1.1.239,
,,"To see you ta'en from liberty, to look on",1.1.240,
,,The business present: 'tis his highness' pleasure,1.1.241,
,,You shall to the Tower.,1.1.242,
,BUCKINGHAM,,,
,,It will help me nothing,1.1.243,
,,To plead mine innocence; for that dye is on me,1.1.244,
,,Which makes my whitest part black. The will of heaven,1.1.245,
,,Be done in this and all things! I obey.,1.1.246,
,,"O my Lord Abergavenny, fare you well!",1.1.247,
,BRANDON,,,
,,"Nay, he must bear you company. The king",1.1.248,
,,,,To ABERGAVENNY
,,"Is pleased you shall to the Tower, till you know",1.1.249,
,,How he determines further.,1.1.250,
,ABERGAVENNY,,,
,,"As the duke said,",1.1.251,
,,"The will of heaven be done, and the king's pleasure",1.1.252,
,,By me obey'd!,1.1.253,
,BRANDON,,,
,,Here is a warrant from,1.1.254,
,,The king to attach Lord Montacute; and the bodies,1.1.255,
,,"Of the duke's confessor, John de la Car,",1.1.256,
,,"One Gilbert Peck, his chancellor--",1.1.257,
,BUCKINGHAM,,,
,,"So, so;",1.1.258,
,,"These are the limbs o' the plot: no more, I hope.",1.1.259,
,BRANDON,,,
,,A monk o' the Chartreux.,1.1.260,
,BUCKINGHAM,,,
,,"O, Nicholas Hopkins?",1.1.261,
,BRANDON,,,
,,He.,1.1.262,
,BUCKINGHAM,,,
,,My surveyor is false; the o'er-great cardinal,1.1.263,
,,Hath show'd him gold; my life is spann'd already:,1.1.264,
,,"I am the shadow of poor Buckingham,",1.1.265,
,,"Whose figure even this instant cloud puts on,",1.1.266,
,,"By darkening my clear sun. My lord, farewell.",1.1.267,
,,,,Exeunt
SCENE II. The same. The council-chamber.,,,,
,,,,"Cornets. Enter KING HENRY VIII, leaning on  CARDINAL WOLSEY's shoulder, the Nobles, and LOVELL;  CARDINAL WOLSEY places himself under KING HENRY VIII's feet on his right side"
,KING HENRY VIII,,,
,,"My life itself, and the best heart of it,",1.2.1,
,,Thanks you for this great care: I stood i' the level,1.2.2,
,,"Of a full-charged confederacy, and give thanks",1.2.3,
,,To you that choked it. Let be call'd before us,1.2.4,
,,That gentleman of Buckingham's; in person,1.2.5,
,,I'll hear him his confessions justify;,1.2.6,
,,And point by point the treasons of his master,1.2.7,
,,He shall again relate.,1.2.8,
,,,,"A noise within, crying 'Room for the Queen!' Enter  QUEEN KATHARINE, ushered by NORFOLK, and SUFFOLK:  she kneels. KING HENRY VIII riseth from his state, takes her up, kisses and placeth her by him"
,QUEEN KATHARINE,,,
,,"Nay, we must longer kneel: I am a suitor.",1.2.9,
,KING HENRY VIII,,,
,,"Arise, and take place by us: half your suit",1.2.10,
,,Never name to us; you have half our power:,1.2.11,
,,"The other moiety, ere you ask, is given;",1.2.12,
,,Repeat your will and take it.,1.2.13,
,QUEEN KATHARINE,,,
,,Thank your majesty.,1.2.14,
,,"That you would love yourself, and in that love",1.2.15,
,,"Not unconsider'd leave your honour, nor",1.2.16,
,,"The dignity of your office, is the point",1.2.17,
,,Of my petition.,1.2.18,
,KING HENRY VIII,,,
,,"Lady mine, proceed.",1.2.19,
,QUEEN KATHARINE,,,
,,"I am solicited, not by a few,",1.2.20,
,,"And those of true condition, that your subjects",1.2.21,
,,Are in great grievance: there have been commissions,1.2.22,
,,"Sent down among 'em, which hath flaw'd the heart",1.2.23,
,,"Of all their loyalties: wherein, although,",1.2.24,
,,"My good lord cardinal, they vent reproaches",1.2.25,
,,"Most bitterly on you, as putter on",1.2.26,
,,"Of these exactions, yet the king our master--",1.2.27,
,,Whose honour heaven shield from soil!--even he,1.2.28,
,,escapes not,1.2.29,
,,"Language unmannerly, yea, such which breaks",1.2.30,
,,"The sides of loyalty, and almost appears",1.2.31,
,,In loud rebellion.,1.2.32,
,NORFOLK,,,
,,"Not almost appears,",1.2.33,
,,"It doth appear; for, upon these taxations,",1.2.34,
,,"The clothiers all, not able to maintain",1.2.35,
,,"The many to them longing, have put off",1.2.36,
,,"The spinsters, carders, fullers, weavers, who,",1.2.37,
,,"Unfit for other life, compell'd by hunger",1.2.38,
,,"And lack of other means, in desperate manner",1.2.39,
,,"Daring the event to the teeth, are all in uproar,",1.2.40,
,,And danger serves among then!,1.2.41,
,KING HENRY VIII,,,
,,Taxation!,1.2.42,
,,"Wherein? and what taxation? My lord cardinal,",1.2.43,
,,"You that are blamed for it alike with us,",1.2.44,
,,Know you of this taxation?,1.2.45,
,CARDINAL WOLSEY,,,
,,"Please you, sir,",1.2.46,
,,"I know but of a single part, in aught",1.2.47,
,,Pertains to the state; and front but in that file,1.2.48,
,,Where others tell steps with me.,1.2.49,
,QUEEN KATHARINE,,,
,,"No, my lord,",1.2.50,
,,You know no more than others; but you frame,1.2.51,
,,Things that are known alike; which are not wholesome,1.2.52,
,,"To those which would not know them, and yet must",1.2.53,
,,"Perforce be their acquaintance. These exactions,",1.2.54,
,,"Whereof my sovereign would have note, they are",1.2.55,
,,"Most pestilent to the bearing; and, to bear 'em,",1.2.56,
,,The back is sacrifice to the load. They say,1.2.57,
,,They are devised by you; or else you suffer,1.2.58,
,,Too hard an exclamation.,1.2.59,
,KING HENRY VIII,,,
,,Still exaction!,1.2.60,
,,"The nature of it? in what kind, let's know,",1.2.61,
,,Is this exaction?,1.2.62,
,QUEEN KATHARINE,,,
,,I am much too venturous,1.2.63,
,,In tempting of your patience; but am bolden'd,1.2.64,
,,Under your promised pardon. The subjects' grief,1.2.65,
,,"Comes through commissions, which compel from each",1.2.66,
,,"The sixth part of his substance, to be levied",1.2.67,
,,Without delay; and the pretence for this,1.2.68,
,,"Is named, your wars in France: this makes bold mouths:",1.2.69,
,,"Tongues spit their duties out, and cold hearts freeze",1.2.70,
,,Allegiance in them; their curses now,1.2.71,
,,"Live where their prayers did: and it's come to pass,",1.2.72,
,,This tractable obedience is a slave,1.2.73,
,,To each incensed will. I would your highness,1.2.74,
,,"Would give it quick consideration, for",1.2.75,
,,There is no primer business.,1.2.76,
,KING HENRY VIII,,,
,,"By my life,",1.2.77,
,,This is against our pleasure.,1.2.78,
,CARDINAL WOLSEY,,,
,,"And for me,",1.2.79,
,,I have no further gone in this than by,1.2.80,
,,A single voice; and that not pass'd me but,1.2.81,
,,By learned approbation of the judges. If I am,1.2.82,
,,"Traduced by ignorant tongues, which neither know",1.2.83,
,,"My faculties nor person, yet will be",1.2.84,
,,"The chronicles of my doing, let me say",1.2.85,
,,"'Tis but the fate of place, and the rough brake",1.2.86,
,,That virtue must go through. We must not stint,1.2.87,
,,"Our necessary actions, in the fear",1.2.88,
,,"To cope malicious censurers; which ever,",1.2.89,
,,"As ravenous fishes, do a vessel follow",1.2.90,
,,"That is new-trimm'd, but benefit no further",1.2.91,
,,"Than vainly longing. What we oft do best,",1.2.92,
,,"By sick interpreters, once weak ones, is",1.2.93,
,,"Not ours, or not allow'd; what worst, as oft,",1.2.94,
,,"Hitting a grosser quality, is cried up",1.2.95,
,,"For our best act. If we shall stand still,",1.2.96,
,,"In fear our motion will be mock'd or carp'd at,",1.2.97,
,,"We should take root here where we sit, or sit",1.2.98,
,,State-statues only.,1.2.99,
,KING HENRY VIII,,,
,,"Things done well,",1.2.100,
,,"And with a care, exempt themselves from fear;",1.2.101,
,,"Things done without example, in their issue",1.2.102,
,,Are to be fear'd. Have you a precedent,1.2.103,
,,"Of this commission? I believe, not any.",1.2.104,
,,"We must not rend our subjects from our laws,",1.2.105,
,,And stick them in our will. Sixth part of each?,1.2.106,
,,"A trembling contribution! Why, we take",1.2.107,
,,"From every tree lop, bark, and part o' the timber;",1.2.108,
,,"And, though we leave it with a root, thus hack'd,",1.2.109,
,,The air will drink the sap. To every county,1.2.110,
,,"Where this is question'd send our letters, with",1.2.111,
,,Free pardon to each man that has denied,1.2.112,
,,"The force of this commission: pray, look to't;",1.2.113,
,,I put it to your care.,1.2.114,
,CARDINAL WOLSEY,,,
,,A word with you.,1.2.115,
,,,,To the Secretary
,,"Let there be letters writ to every shire,",1.2.116,
,,Of the king's grace and pardon. The grieved commons,1.2.117,
,,Hardly conceive of me; let it be noised,1.2.118,
,,That through our intercession this revokement,1.2.119,
,,And pardon comes: I shall anon advise you,1.2.120,
,,Further in the proceeding.,1.2.121,
,,,,Exit Secretary
,,,,Enter Surveyor
,QUEEN KATHARINE,,,
,,I am sorry that the Duke of Buckingham,1.2.122,
,,Is run in your displeasure.,1.2.123,
,KING HENRY VIII,,,
,,It grieves many:,1.2.124,
,,"The gentleman is learn'd, and a most rare speaker;",1.2.125,
,,"To nature none more bound; his training such,",1.2.126,
,,"That he may furnish and instruct great teachers,",1.2.127,
,,"And never seek for aid out of himself. Yet see,",1.2.128,
,,When these so noble benefits shall prove,1.2.129,
,,"Not well disposed, the mind growing once corrupt,",1.2.130,
,,"They turn to vicious forms, ten times more ugly",1.2.131,
,,"Than ever they were fair. This man so complete,",1.2.132,
,,"Who was enroll'd 'mongst wonders, and when we,",1.2.133,
,,"Almost with ravish'd listening, could not find",1.2.134,
,,"His hour of speech a minute; he, my lady,",1.2.135,
,,Hath into monstrous habits put the graces,1.2.136,
,,"That once were his, and is become as black",1.2.137,
,,As if besmear'd in hell. Sit by us; you shall hear--,1.2.138,
,,This was his gentleman in trust--of him,1.2.139,
,,Things to strike honour sad. Bid him recount,1.2.140,
,,The fore-recited practises; whereof,1.2.141,
,,"We cannot feel too little, hear too much.",1.2.142,
,CARDINAL WOLSEY,,,
,,"Stand forth, and with bold spirit relate what you,",1.2.143,
,,"Most like a careful subject, have collected",1.2.144,
,,Out of the Duke of Buckingham.,1.2.145,
,KING HENRY VIII,,,
,,Speak freely.,1.2.146,
,Surveyor,,,
,,"First, it was usual with him, every day",1.2.147,
,,"It would infect his speech, that if the king",1.2.148,
,,"Should without issue die, he'll carry it so",1.2.149,
,,To make the sceptre his: these very words,1.2.150,
,,"I've heard him utter to his son-in-law,",1.2.151,
,,Lord Abergavenny; to whom by oath he menaced,1.2.152,
,,Revenge upon the cardinal.,1.2.153,
,CARDINAL WOLSEY,,,
,,"Please your highness, note",1.2.154,
,,This dangerous conception in this point.,1.2.155,
,,"Not friended by by his wish, to your high person",1.2.156,
,,His will is most malignant; and it stretches,1.2.157,
,,"Beyond you, to your friends.",1.2.158,
,QUEEN KATHARINE,,,
,,"My learn'd lord cardinal,",1.2.159,
,,Deliver all with charity.,1.2.160,
,KING HENRY VIII,,,
,,Speak on:,1.2.161,
,,"How grounded he his title to the crown,",1.2.162,
,,Upon our fail? to this point hast thou heard him,1.2.163,
,,At any time speak aught?,1.2.164,
,Surveyor,,,
,,He was brought to this,1.2.165,
,,By a vain prophecy of Nicholas Hopkins.,1.2.166,
,KING HENRY VIII,,,
,,What was that Hopkins?,1.2.167,
,Surveyor,,,
,,"Sir, a Chartreux friar,",1.2.168,
,,"His confessor, who fed him every minute",1.2.169,
,,With words of sovereignty.,1.2.170,
,KING HENRY VIII,,,
,,How know'st thou this?,1.2.171,
,Surveyor,,,
,,"Not long before your highness sped to France,",1.2.172,
,,"The duke being at the Rose, within the parish",1.2.173,
,,"Saint Lawrence Poultney, did of me demand",1.2.174,
,,What was the speech among the Londoners,1.2.175,
,,"Concerning the French journey: I replied,",1.2.176,
,,"Men fear'd the French would prove perfidious,",1.2.177,
,,To the king's danger. Presently the duke,1.2.178,
,,"Said, 'twas the fear, indeed; and that he doubted",1.2.179,
,,'Twould prove the verity of certain words,1.2.180,
,,"Spoke by a holy monk; 'that oft,' says he,",1.2.181,
,,"'Hath sent to me, wishing me to permit",1.2.182,
,,"John de la Car, my chaplain, a choice hour",1.2.183,
,,To hear from him a matter of some moment:,1.2.184,
,,Whom after under the confession's seal,1.2.185,
,,"He solemnly had sworn, that what he spoke",1.2.186,
,,"My chaplain to no creature living, but",1.2.187,
,,"To me, should utter, with demure confidence",1.2.188,
,,"This pausingly ensued: neither the king nor's heirs,",1.2.189,
,,"Tell you the duke, shall prosper: bid him strive",1.2.190,
,,To gain the love o' the commonalty: the duke,1.2.191,
,,Shall govern England.',1.2.192,
,QUEEN KATHARINE,,,
,,"If I know you well,",1.2.193,
,,"You were the duke's surveyor, and lost your office",1.2.194,
,,On the complaint o' the tenants: take good heed,1.2.195,
,,You charge not in your spleen a noble person,1.2.196,
,,"And spoil your nobler soul: I say, take heed;",1.2.197,
,,"Yes, heartily beseech you.",1.2.198,
,KING HENRY VIII,,,
,,Let him on.,1.2.199,
,,Go forward.,1.2.200,
,Surveyor,,,
,,"On my soul, I'll speak but truth.",1.2.201,
,,"I told my lord the duke, by the devil's illusions",1.2.202,
,,The monk might be deceived; and that 'twas dangerous for him,1.2.203,
,,"To ruminate on this so far, until",1.2.204,
,,"It forged him some design, which, being believed,",1.2.205,
,,"It was much like to do: he answer'd, 'Tush,",1.2.206,
,,"It can do me no damage;' adding further,",1.2.207,
,,"That, had the king in his last sickness fail'd,",1.2.208,
,,The cardinal's and Sir Thomas Lovell's heads,1.2.209,
,,Should have gone off.,1.2.210,
,KING HENRY VIII,,,
,,"Ha! what, so rank? Ah ha!",1.2.211,
,,There's mischief in this man: canst thou say further?,1.2.212,
,Surveyor,,,
,,"I can, my liege.",1.2.213,
,KING HENRY VIII,,,
,,Proceed.,1.2.214,
,Surveyor,,,
,,"Being at Greenwich,",1.2.215,
,,After your highness had reproved the duke,1.2.216,
,,"About Sir William Blomer,--",1.2.217,
,KING HENRY VIII,,,
,,I remember,1.2.218,
,,"Of such a time: being my sworn servant,",1.2.219,
