Chapter,Player,Line,Line ID,Stage Direction
,,These earthly godfathers of heaven's lights,1.1.88,
,,That give a name to every fixed star,1.1.89,
,,Have no more profit of their shining nights,1.1.90,
,,Than those that walk and wot not what they are.,1.1.91,
,,Too much to know is to know nought but fame;,1.1.92,
,,And every godfather can give a name.,1.1.93,
,FERDINAND,,,
,,"How well he's read, to reason against reading!",1.1.94,
,DUMAIN,,,
,,"Proceeded well, to stop all good proceeding!",1.1.95,
,LONGAVILLE,,,
,,He weeds the corn and still lets grow the weeding.,1.1.96,
,BIRON,,,
,,The spring is near when green geese are a-breeding.,1.1.97,
,DUMAIN,,,
,,How follows that?,1.1.98,
,BIRON,,,
,,Fit in his place and time.,1.1.99,
,DUMAIN,,,
,,In reason nothing.,1.1.100,
,BIRON,,,
,,Something then in rhyme.,1.1.101,
,FERDINAND,,,
,,"Biron is like an envious sneaping frost,",1.1.102,
,,That bites the first-born infants of the spring.,1.1.103,
,BIRON,,,
,,"Well, say I am; why should proud summer boast",1.1.104,
,,Before the birds have any cause to sing?,1.1.105,
,,Why should I joy in any abortive birth?,1.1.106,
,,At Christmas I no more desire a rose,1.1.107,
,,Than wish a snow in May's new-fangled mirth;,1.1.108,
,,But like of each thing that in season grows.,1.1.109,
,,"So you, to study now it is too late,",1.1.110,
,,Climb o'er the house to unlock the little gate.,1.1.111,
,FERDINAND,,,
,,"Well, sit you out: go home, Biron: adieu.",1.1.112,
,BIRON,,,
,,"No, my good lord; I have sworn to stay with you:",1.1.113,
,,And though I have for barbarism spoke more,1.1.114,
,,"Than for that angel knowledge you can say,",1.1.115,
,,Yet confident I'll keep what I have swore,1.1.116,
,,And bide the penance of each three years' day.,1.1.117,
,,Give me the paper; let me read the same;,1.1.118,
,,And to the strict'st decrees I'll write my name.,1.1.119,
,FERDINAND,,,
,,How well this yielding rescues thee from shame!,1.1.120,
,BIRON,,,
,,"[Reads]  'Item, That no woman shall come within a",1.1.121,
,,mile of my court:' Hath this been proclaimed?,1.1.122,
,LONGAVILLE,,,
,,Four days ago.,1.1.123,
,BIRON,,,
,,Let's see the penalty.,1.1.124,
,,,,Reads
,,'On pain of losing her tongue.' Who devised this penalty?,1.1.125,
,LONGAVILLE,,,
,,"Marry, that did I.",1.1.126,
,BIRON,,,
,,"Sweet lord, and why?",1.1.127,
,LONGAVILLE,,,
,,To fright them hence with that dread penalty.,1.1.128,
,BIRON,,,
,,A dangerous law against gentility!,1.1.129,
,,,,Reads
,,"'Item, If any man be seen to talk with a woman",1.1.130,
,,"within the term of three years, he shall endure such",1.1.131,
,,public shame as the rest of the court can possibly devise.',1.1.132,
,,"This article, my liege, yourself must break;",1.1.133,
,,For well you know here comes in embassy,1.1.134,
,,The French king's daughter with yourself to speak--,1.1.135,
,,A maid of grace and complete majesty--,1.1.136,
,,About surrender up of Aquitaine,1.1.137,
,,"To her decrepit, sick and bedrid father:",1.1.138,
,,"Therefore this article is made in vain,",1.1.139,
,,Or vainly comes the admired princess hither.,1.1.140,
,FERDINAND,,,
,,"What say you, lords? Why, this was quite forgot.",1.1.141,
,BIRON,,,
,,So study evermore is overshot:,1.1.142,
,,While it doth study to have what it would,1.1.143,
,,"It doth forget to do the thing it should,",1.1.144,
,,"And when it hath the thing it hunteth most,",1.1.145,
,,"'Tis won as towns with fire, so won, so lost.",1.1.146,
,FERDINAND,,,
,,We must of force dispense with this decree;,1.1.147,
,,She must lie here on mere necessity.,1.1.148,
,BIRON,,,
,,Necessity will make us all forsworn,1.1.149,
,,Three thousand times within this three years' space;,1.1.150,
,,"For every man with his affects is born,",1.1.151,
,,Not by might master'd but by special grace:,1.1.152,
,,"If I break faith, this word shall speak for me;",1.1.153,
,,I am forsworn on 'mere necessity.',1.1.154,
,,So to the laws at large I write my name:,1.1.155,
,,,,Subscribes
,,And he that breaks them in the least degree,1.1.156,
,,Stands in attainder of eternal shame:,1.1.157,
,,Suggestions are to other as to me;,1.1.158,
,,"But I believe, although I seem so loath,",1.1.159,
,,I am the last that will last keep his oath.,1.1.160,
,,But is there no quick recreation granted?,1.1.161,
,FERDINAND,,,
,,"Ay, that there is. Our court, you know, is haunted",1.1.162,
,,With a refined traveller of Spain;,1.1.163,
,,"A man in all the world's new fashion planted,",1.1.164,
,,That hath a mint of phrases in his brain;,1.1.165,
,,One whom the music of his own vain tongue,1.1.166,
,,Doth ravish like enchanting harmony;,1.1.167,
,,"A man of complements, whom right and wrong",1.1.168,
,,Have chose as umpire of their mutiny:,1.1.169,
,,"This child of fancy, that Armado hight,",1.1.170,
,,For interim to our studies shall relate,1.1.171,
,,In high-born words the worth of many a knight,1.1.172,
,,From tawny Spain lost in the world's debate.,1.1.173,
,,"How you delight, my lords, I know not, I;",1.1.174,
,,"But, I protest, I love to hear him lie",1.1.175,
,,And I will use him for my minstrelsy.,1.1.176,
,BIRON,,,
,,"Armado is a most illustrious wight,",1.1.177,
,,"A man of fire-new words, fashion's own knight.",1.1.178,
,LONGAVILLE,,,
,,Costard the swain and he shall be our sport;,1.1.179,
,,"And so to study, three years is but short.",1.1.180,
,,,,"Enter DULL with a letter, and COSTARD"
,DULL,,,
,,Which is the duke's own person?,1.1.181,
,BIRON,,,
,,"This, fellow: what wouldst?",1.1.182,
,DULL,,,
,,"I myself reprehend his own person, for I am his",1.1.183,
,,grace's tharborough: but I would see his own person,1.1.184,
,,in flesh and blood.,1.1.185,
,BIRON,,,
,,This is he.,1.1.186,
,DULL,,,
,,Signior Arme--Arme--commends you. There's villany,1.1.187,
,,abroad: this letter will tell you more.,1.1.188,
,COSTARD,,,
,,"Sir, the contempts thereof are as touching me.",1.1.189,
,FERDINAND,,,
,,A letter from the magnificent Armado.,1.1.190,
,BIRON,,,
,,"How low soever the matter, I hope in God for high words.",1.1.191,
,LONGAVILLE,,,
,,A high hope for a low heaven: God grant us patience!,1.1.192,
,BIRON,,,
,,To hear? or forbear laughing?,1.1.193,
,LONGAVILLE,,,
,,"To hear meekly, sir, and to laugh moderately; or to",1.1.194,
,,forbear both.,1.1.195,
,BIRON,,,
,,"Well, sir, be it as the style shall give us cause to",1.1.196,
,,climb in the merriness.,1.1.197,
,COSTARD,,,
,,"The matter is to me, sir, as concerning Jaquenetta.",1.1.198,
,,"The manner of it is, I was taken with the manner.",1.1.199,
,BIRON,,,
,,In what manner?,1.1.200,
,COSTARD,,,
,,"In manner and form following, sir; all those three:",1.1.201,
,,"I was seen with her in the manor-house, sitting with",1.1.202,
,,"her upon the form, and taken following her into the",1.1.203,
,,"park; which, put together, is in manner and form",1.1.204,
,,"following. Now, sir, for the manner,--it is the",1.1.205,
,,"manner of a man to speak to a woman: for the form,--",1.1.206,
,,in some form.,1.1.207,
,BIRON,,,
,,"For the following, sir?",1.1.208,
,COSTARD,,,
,,As it shall follow in my correction: and God defend,1.1.209,
,,the right!,1.1.210,
,FERDINAND,,,
,,Will you hear this letter with attention?,1.1.211,
,BIRON,,,
,,As we would hear an oracle.,1.1.212,
,COSTARD,,,
,,Such is the simplicity of man to hearken after the flesh.,1.1.213,
,FERDINAND,,,
,,"[Reads]  'Great deputy, the welkin's vicegerent and",1.1.214,
,,"sole dominator of Navarre, my soul's earth's god,",1.1.215,
,,and body's fostering patron.',1.1.216,
,COSTARD,,,
,,Not a word of Costard yet.,1.1.217,
,FERDINAND,,,
,,"[Reads]  'So it is,'--",1.1.218,
,COSTARD,,,
,,"It may be so: but if he say it is so, he is, in",1.1.219,
,,"telling true, but so.",1.1.220,
,FERDINAND,,,
,,Peace!,1.1.221,
,COSTARD,,,
,,Be to me and every man that dares not fight!,1.1.222,
,FERDINAND,,,
,,No words!,1.1.223,
,COSTARD,,,
,,"Of other men's secrets, I beseech you.",1.1.224,
,FERDINAND,,,
,,"[Reads]  'So it is, besieged with sable-coloured",1.1.225,
,,"melancholy, I did commend the black-oppressing humour",1.1.226,
,,to the most wholesome physic of thy health-giving,1.1.227,
,,"air; and, as I am a gentleman, betook myself to",1.1.228,
,,walk. The time when. About the sixth hour; when,1.1.229,
,,"beasts most graze, birds best peck, and men sit down",1.1.230,
,,to that nourishment which is called supper: so much,1.1.231,
,,"for the time when. Now for the ground which; which,",1.1.232,
,,"I mean, I walked upon: it is y-cleped thy park. Then",1.1.233,
,,"for the place where; where, I mean, I did encounter",1.1.234,
,,"that obscene and preposterous event, that draweth",1.1.235,
,,"from my snow-white pen the ebon-coloured ink, which",1.1.236,
,,"here thou viewest, beholdest, surveyest, or seest;",1.1.237,
,,but to the place where; it standeth north-north-east,1.1.238,
,,and by east from the west corner of thy curious-,1.1.239,
,,knotted garden: there did I see that low-spirited,1.1.240,
,,"swain, that base minnow of thy mirth,'--",1.1.241,
,COSTARD,,,
,,Me?,1.1.242,
,FERDINAND,,,
,,"[Reads]  'that unlettered small-knowing soul,'--",1.1.243,
,COSTARD,,,
,,Me?,1.1.244,
,FERDINAND,,,
,,"[Reads]  'that shallow vassal,'--",1.1.245,
,COSTARD,,,
,,Still me?,1.1.246,
,FERDINAND,,,
,,"[Reads]  'which, as I remember, hight Costard,'--",1.1.247,
,COSTARD,,,
,,"O, me!",1.1.248,
,FERDINAND,,,
,,"[Reads]  'sorted and consorted, contrary to thy",1.1.249,
,,"established proclaimed edict and continent canon,",1.1.250,
,,"which with,--O, with--but with this I passion to say",1.1.251,
,,"wherewith,--",1.1.252,
,COSTARD,,,
,,With a wench.,1.1.253,
,FERDINAND,,,
,,"[Reads]  'with a child of our grandmother Eve, a",1.1.254,
,,"female; or, for thy more sweet understanding, a",1.1.255,
,,"woman. Him I, as my ever-esteemed duty pricks me on,",1.1.256,
,,"have sent to thee, to receive the meed of",1.1.257,
,,"punishment, by thy sweet grace's officer, Anthony",1.1.258,
,,"Dull; a man of good repute, carriage, bearing, and",1.1.259,
,,estimation.',1.1.260,
,DULL,,,
,,"'Me, an't shall please you; I am Anthony Dull.",1.1.261,
,FERDINAND,,,
,,"[Reads]  'For Jaquenetta,--so is the weaker vessel",1.1.262,
,,called which I apprehended with the aforesaid,1.1.263,
,,"swain,--I keep her as a vessel of the law's fury;",1.1.264,
,,"and shall, at the least of thy sweet notice, bring",1.1.265,
,,"her to trial. Thine, in all compliments of devoted",1.1.266,
,,and heart-burning heat of duty.,1.1.267,
,,DON ADRIANO DE ARMADO.',1.1.268,
,BIRON,,,
,,"This is not so well as I looked for, but the best",1.1.269,
,,that ever I heard.,1.1.270,
,FERDINAND,,,
,,"Ay, the best for the worst. But, sirrah, what say",1.1.271,
,,you to this?,1.1.272,
,COSTARD,,,
,,"Sir, I confess the wench.",1.1.273,
,FERDINAND,,,
,,Did you hear the proclamation?,1.1.274,
,COSTARD,,,
,,I do confess much of the hearing it but little of,1.1.275,
,,the marking of it.,1.1.276,
,FERDINAND,,,
,,"It was proclaimed a year's imprisonment, to be taken",1.1.277,
,,with a wench.,1.1.278,
,COSTARD,,,
,,"I was taken with none, sir: I was taken with a damsel.",1.1.279,
,FERDINAND,,,
,,"Well, it was proclaimed 'damsel.'",1.1.280,
,COSTARD,,,
,,"This was no damsel, neither, sir; she was a virgin.",1.1.281,
,FERDINAND,,,
,,"It is so varied, too; for it was proclaimed 'virgin.'",1.1.282,
,COSTARD,,,
,,"If it were, I deny her virginity: I was taken with a maid.",1.1.283,
,FERDINAND,,,
,,"This maid will not serve your turn, sir.",1.1.284,
,COSTARD,,,
,,"This maid will serve my turn, sir.",1.1.285,
,FERDINAND,,,
,,"Sir, I will pronounce your sentence: you shall fast",1.1.286,
,,a week with bran and water.,1.1.287,
,COSTARD,,,
,,I had rather pray a month with mutton and porridge.,1.1.288,
,FERDINAND,,,
,,And Don Armado shall be your keeper.,1.1.289,
,,"My Lord Biron, see him deliver'd o'er:",1.1.290,
,,"And go we, lords, to put in practise that",1.1.291,
,,Which each to other hath so strongly sworn.,1.1.292,
,,,,"Exeunt FERDINAND, LONGAVILLE, and DUMAIN"
,BIRON,,,
,,"I'll lay my head to any good man's hat,",1.1.293,
,,These oaths and laws will prove an idle scorn.,1.1.294,
,,"Sirrah, come on.",1.1.295,
,COSTARD,,,
,,"I suffer for the truth, sir; for true it is, I was",1.1.296,
,,"taken with Jaquenetta, and Jaquenetta is a true",1.1.297,
,,girl; and therefore welcome the sour cup of,1.1.298,
,,prosperity! Affliction may one day smile again; and,1.1.299,
,,"till then, sit thee down, sorrow!",1.1.300,
,,,,Exeunt
,,LOVE'S LABOURS LOST,1.1.301,
SCENE II. The same.,,,,
,,,,Enter DON ADRIANO DE ARMADO and MOTH
,,DON,1.2.1,
,ADRIANO DE ARMADO,,,
,,"Boy, what sign is it when a man of great spirit",1.2.2,
,,grows melancholy?,1.2.3,
,MOTH,,,
,,"A great sign, sir, that he will look sad.",1.2.4,
,,DON,1.2.5,
,ADRIANO DE ARMADO,,,
,,"Why, sadness is one and the self-same thing, dear imp.",1.2.6,
,MOTH,,,
,,"No, no; O Lord, sir, no.",1.2.7,
,,DON,1.2.8,
,ADRIANO DE ARMADO,,,
,,"How canst thou part sadness and melancholy, my",1.2.9,
,,tender juvenal?,1.2.10,
,MOTH,,,
,,"By a familiar demonstration of the working, my tough senior.",1.2.11,
,,DON,1.2.12,
,ADRIANO DE ARMADO,,,
,,Why tough senior? why tough senior?,1.2.13,
,MOTH,,,
,,Why tender juvenal? why tender juvenal?,1.2.14,
,,DON,1.2.15,
,ADRIANO DE ARMADO,,,
,,"I spoke it, tender juvenal, as a congruent epitheton",1.2.16,
,,"appertaining to thy young days, which we may",1.2.17,
,,nominate tender.,1.2.18,
,MOTH,,,
,,"And I, tough senior, as an appertinent title to your",1.2.19,
,,"old time, which we may name tough.",1.2.20,
,,DON ADRIANO DE,1.2.21,
,ARMADO,,,
,,Pretty and apt.,1.2.22,
,MOTH,,,
,,"How mean you, sir? I pretty, and my saying apt? or",1.2.23,
,,"I apt, and my saying pretty?",1.2.24,
,,DON,1.2.25,
,ADRIANO DE ARMADO,,,
,,"Thou pretty, because little.",1.2.26,
,MOTH,,,
,,"Little pretty, because little. Wherefore apt?",1.2.27,
,,DON,1.2.28,
,ADRIANO DE ARMADO,,,
,,"And therefore apt, because quick.",1.2.29,
,MOTH,,,
,,"Speak you this in my praise, master?",1.2.30,
,,DON,1.2.31,
,ADRIANO DE ARMADO,,,
,,In thy condign praise.,1.2.32,
,MOTH,,,
,,I will praise an eel with the same praise.,1.2.33,
,,DON,1.2.34,
,ADRIANO DE ARMADO,,,
,,"What, that an eel is ingenious?",1.2.35,
,MOTH,,,
,,That an eel is quick.,1.2.36,
,,DON,1.2.37,
,ADRIANO DE ARMADO,,,
,,I do say thou art quick in answers: thou heatest my blood.,1.2.38,
,MOTH,,,
,,"I am answered, sir.",1.2.39,
,,DON,1.2.40,
,ADRIANO DE ARMADO,,,
,,I love not to be crossed.,1.2.41,
,MOTH,,,
,,[Aside]  He speaks the mere contrary; crosses love not him.,1.2.42,
,,DON,1.2.43,
,ADRIANO DE ARMADO,,,
,,I have promised to study three years with the duke.,1.2.44,
,MOTH,,,
,,"You may do it in an hour, sir.",1.2.45,
,,DON,1.2.46,
,ADRIANO DE ARMADO,,,
,,Impossible.,1.2.47,
,MOTH,,,
,,How many is one thrice told?,1.2.48,
,,DON,1.2.49,
,ADRIANO DE ARMADO,,,
,,I am ill at reckoning; it fitteth the spirit of a tapster.,1.2.50,
,MOTH,,,
,,"You are a gentleman and a gamester, sir.",1.2.51,
,,DON,1.2.52,
,ADRIANO DE ARMADO,,,
,,I confess both: they are both the varnish of a,1.2.53,
,,complete man.,1.2.54,
,MOTH,,,
,,"Then, I am sure, you know how much the gross sum of",1.2.55,
,,deuce-ace amounts to.,1.2.56,
,,DON,1.2.57,
,ADRIANO DE ARMADO,,,
,,It doth amount to one more than two.,1.2.58,
,MOTH,,,
,,Which the base vulgar do call three.,1.2.59,
,,DON,1.2.60,
,ADRIANO DE ARMADO,,,
,,True.,1.2.61,
,MOTH,,,
,,"Why, sir, is this such a piece of study? Now here",1.2.62,
,,"is three studied, ere ye'll thrice wink: and how",1.2.63,
,,"easy it is to put 'years' to the word 'three,' and",1.2.64,
,,"study three years in two words, the dancing horse",1.2.65,
,,will tell you.,1.2.66,
,,DON,1.2.67,
,ADRIANO DE ARMADO,,,
,,A most fine figure!,1.2.68,
,MOTH,,,
,,To prove you a cipher.,1.2.69,
,,DON,1.2.70,
,ADRIANO DE ARMADO,,,
,,I will hereupon confess I am in love: and as it is,1.2.71,
,,"base for a soldier to love, so am I in love with a",1.2.72,
,,base wench. If drawing my sword against the humour,1.2.73,
,,of affection would deliver me from the reprobate,1.2.74,
,,"thought of it, I would take Desire prisoner, and",1.2.75,
,,ransom him to any French courtier for a new-devised,1.2.76,
,,courtesy. I think scorn to sigh: methinks I should,1.2.77,
,,"outswear Cupid. Comfort, me, boy: what great men",1.2.78,
,,have been in love?,1.2.79,
,MOTH,,,
,,"Hercules, master.",1.2.80,
,,DON,1.2.81,
,ADRIANO DE ARMADO,,,
,,"Most sweet Hercules! More authority, dear boy, name",1.2.82,
,,"more; and, sweet my child, let them be men of good",1.2.83,
,,repute and carriage.,1.2.84,
,MOTH,,,
,,"Samson, master: he was a man of good carriage, great",1.2.85,
,,"carriage, for he carried the town-gates on his back",1.2.86,
,,like a porter: and he was in love.,1.2.87,
,,DON,1.2.88,
,ADRIANO DE ARMADO,,,
,,O well-knit Samson! strong-jointed Samson! I do,1.2.89,
,,excel thee in my rapier as much as thou didst me in,1.2.90,
,,carrying gates. I am in love too. Who was Samson's,1.2.91,
,,"love, my dear Moth?",1.2.92,
,MOTH,,,
,,"A woman, master.",1.2.93,
,,DON,1.2.94,
,ADRIANO DE ARMADO,,,
,,Of what complexion?,1.2.95,
,MOTH,,,
,,"Of all the four, or the three, or the two, or one of the four.",1.2.96,
,,DON,1.2.97,
,ADRIANO DE ARMADO,,,
,,Tell me precisely of what complexion.,1.2.98,
,MOTH,,,
,,"Of the sea-water green, sir.",1.2.99,
,,DON,1.2.100,
,ADRIANO DE ARMADO,,,
,,Is that one of the four complexions?,1.2.101,
,MOTH,,,
,,"As I have read, sir; and the best of them too.",1.2.102,
,,DON,1.2.103,
,ADRIANO DE ARMADO,,,
,,Green indeed is the colour of lovers; but to have a,1.2.104,
,,"love of that colour, methinks Samson had small reason",1.2.105,
,,for it. He surely affected her for her wit.,1.2.106,
,MOTH,,,
,,"It was so, sir; for she had a green wit.",1.2.107,
,,DON,1.2.108,
,ADRIANO DE ARMADO,,,
,,My love is most immaculate white and red.,1.2.109,
,MOTH,,,
,,"Most maculate thoughts, master, are masked under",1.2.110,
,,such colours.,1.2.111,
,,DON,1.2.112,
,ADRIANO DE ARMADO,,,
,,"Define, define, well-educated infant.",1.2.113,
,MOTH,,,
,,"My father's wit and my mother's tongue, assist me!",1.2.114,
,,DON,1.2.115,
,ADRIANO DE ARMADO,,,
,,Sweet invocation of a child; most pretty and,1.2.116,
,,pathetical!,1.2.117,
,MOTH,,,
,,"If she be made of white and red,",1.2.118,
,,"Her faults will ne'er be known,",1.2.119,
,,For blushing cheeks by faults are bred,1.2.120,
,,And fears by pale white shown:,1.2.121,
,,"Then if she fear, or be to blame,",1.2.122,
,,"By this you shall not know,",1.2.123,
,,For still her cheeks possess the same,1.2.124,
,,Which native she doth owe.,1.2.125,
,,"A dangerous rhyme, master, against the reason of",1.2.126,
,,white and red.,1.2.127,
,,DON,1.2.128,
,ADRIANO DE ARMADO,,,
,,"Is there not a ballad, boy, of the King and the Beggar?",1.2.129,
,MOTH,,,
,,The world was very guilty of such a ballad some,1.2.130,
,,three ages since: but I think now 'tis not to be,1.2.131,
,,"found; or, if it were, it would neither serve for",1.2.132,
,,the writing nor the tune.,1.2.133,
,,DON,1.2.134,
,ADRIANO DE ARMADO,,,
,,"I will have that subject newly writ o'er, that I may",1.2.135,
,,example my digression by some mighty precedent.,1.2.136,
,,"Boy, I do love that country girl that I took in the",1.2.137,
,,park with the rational hind Costard: she deserves well.,1.2.138,
,MOTH,,,
,,[Aside]  To be whipped; and yet a better love than,1.2.139,
,,my master.,1.2.140,
,,DON,1.2.141,
,ADRIANO DE ARMADO,,,
,,"Sing, boy; my spirit grows heavy in love.",1.2.142,
,MOTH,,,
,,"And that's great marvel, loving a light wench.",1.2.143,
,,DON,1.2.144,
,ADRIANO DE ARMADO,,,
,,"I say, sing.",1.2.145,
,MOTH,,,
,,Forbear till this company be past.,1.2.146,
,,,,"Enter DULL, COSTARD, and JAQUENETTA"
,DULL,,,
,,"Sir, the duke's pleasure is, that you keep Costard",1.2.147,
,,safe: and you must suffer him to take no delight,1.2.148,
,,nor no penance; but a' must fast three days a week.,1.2.149,
,,"For this damsel, I must keep her at the park: she",1.2.150,
,,is allowed for the day-woman. Fare you well.,1.2.151,
,,DON,1.2.152,
,ADRIANO DE ARMADO,,,
,,I do betray myself with blushing. Maid!,1.2.153,
,JAQUENETTA,,,
,,Man?,1.2.154,
,,DON,1.2.155,
,ADRIANO DE ARMADO,,,
,,I will visit thee at the lodge.,1.2.156,
,JAQUENETTA,,,
,,That's hereby.,1.2.157,
,,DON,1.2.158,
,ADRIANO DE ARMADO,,,
,,I know where it is situate.,1.2.159,
,JAQUENETTA,,,
,,"Lord, how wise you are!",1.2.160,
,,DON,1.2.161,
,ADRIANO DE ARMADO,,,
,,I will tell thee wonders.,1.2.162,
,JAQUENETTA,,,
,,With that face?,1.2.163,
,,DON,1.2.164,
,ADRIANO DE ARMADO,,,
,,I love thee.,1.2.165,
,JAQUENETTA,,,
,,So I heard you say.,1.2.166,
,,DON,1.2.167,
,ADRIANO DE ARMADO,,,
,,"And so, farewell.",1.2.168,
,JAQUENETTA,,,
,,Fair weather after you!,1.2.169,
,DULL,,,
,,"Come, Jaquenetta, away!",1.2.170,
,,,,Exeunt DULL and JAQUENETTA
,,DON,1.2.171,
,ADRIANO DE ARMADO,,,
,,"Villain, thou shalt fast for thy offences ere thou",1.2.172,
,,be pardoned.,1.2.173,
,COSTARD,,,
,,"Well, sir, I hope, when I do it, I shall do it on a",1.2.174,
,,full stomach.,1.2.175,
,,DON,1.2.176,
,ADRIANO DE ARMADO,,,
,,Thou shalt be heavily punished.,1.2.177,
,COSTARD,,,
,,"I am more bound to you than your fellows, for they",1.2.178,
,,are but lightly rewarded.,1.2.179,
,,DON,1.2.180,
,ADRIANO DE ARMADO,,,
,,Take away this villain; shut him up.,1.2.181,
,MOTH,,,
,,"Come, you transgressing slave; away!",1.2.182,
,COSTARD,,,
,,"Let me not be pent up, sir: I will fast, being loose.",1.2.183,
,MOTH,,,
,,"No, sir; that were fast and loose: thou shalt to prison.",1.2.184,
,COSTARD,,,
,,"Well, if ever I do see the merry days of desolation",1.2.185,
,,"that I have seen, some shall see.",1.2.186,
,MOTH,,,
,,What shall some see?,1.2.187,
,COSTARD,,,
,,"Nay, nothing, Master Moth, but what they look upon.",1.2.188,
,,It is not for prisoners to be too silent in their,1.2.189,
,,words; and therefore I will say nothing: I thank,1.2.190,
,,God I have as little patience as another man; and,1.2.191,
,,therefore I can be quiet.,1.2.192,
