Title,Chapter,Player,Line,Line ID,Stage Direction
,,,"Did he so often lodge in open field,",1.1.80,
,,,"In winter's cold and summer's parching heat,",1.1.81,
,,,"To conquer France, his true inheritance?",1.1.82,
,,,"And did my brother Bedford toil his wits,",1.1.83,
,,,To keep by policy what Henry got?,1.1.84,
,,,"Have you yourselves, Somerset, Buckingham,",1.1.85,
,,,"Brave York, Salisbury, and victorious Warwick,",1.1.86,
,,,Received deep scars in France and Normandy?,1.1.87,
,,,"Or hath mine uncle Beaufort and myself,",1.1.88,
,,,"With all the learned council of the realm,",1.1.89,
,,,"Studied so long, sat in the council-house",1.1.90,
,,,"Early and late, debating to and fro",1.1.91,
,,,"How France and Frenchmen might be kept in awe,",1.1.92,
,,,And had his highness in his infancy,1.1.93,
,,,Crowned in Paris in despite of foes?,1.1.94,
,,,And shall these labours and these honours die?,1.1.95,
,,,"Shall Henry's conquest, Bedford's vigilance,",1.1.96,
,,,Your deeds of war and all our counsel die?,1.1.97,
,,,"O peers of England, shameful is this league!",1.1.98,
,,,"Fatal this marriage, cancelling your fame,",1.1.99,
,,,"Blotting your names from books of memory,",1.1.100,
,,,"Razing the characters of your renown,",1.1.101,
,,,"Defacing monuments of conquer'd France,",1.1.102,
,,,"Undoing all, as all had never been!",1.1.103,
,,CARDINAL,,,
,,,"Nephew, what means this passionate discourse,",1.1.104,
,,,This peroration with such circumstance?,1.1.105,
,,,"For France, 'tis ours; and we will keep it still.",1.1.106,
,,GLOUCESTER,,,
,,,"Ay, uncle, we will keep it, if we can;",1.1.107,
,,,But now it is impossible we should:,1.1.108,
,,,"Suffolk, the new-made duke that rules the roast,",1.1.109,
,,,Hath given the duchy of Anjou and Maine,1.1.110,
,,,"Unto the poor King Reignier, whose large style",1.1.111,
,,,Agrees not with the leanness of his purse.,1.1.112,
,,SALISBURY,,,
,,,"Now, by the death of Him that died for all,",1.1.113,
,,,These counties were the keys of Normandy.,1.1.114,
,,,"But wherefore weeps Warwick, my valiant son?",1.1.115,
,,WARWICK,,,
,,,For grief that they are past recovery:,1.1.116,
,,,"For, were there hope to conquer them again,",1.1.117,
,,,"My sword should shed hot blood, mine eyes no tears.",1.1.118,
,,,Anjou and Maine! myself did win them both;,1.1.119,
,,,Those provinces these arms of mine did conquer:,1.1.120,
,,,"And are the cities, that I got with wounds,",1.1.121,
,,,Delivered up again with peaceful words?,1.1.122,
,,,Mort Dieu!,1.1.123,
,,YORK,,,
,,,"For Suffolk's duke, may he be suffocate,",1.1.124,
,,,That dims the honour of this warlike isle!,1.1.125,
,,,"France should have torn and rent my very heart,",1.1.126,
,,,Before I would have yielded to this league.,1.1.127,
,,,I never read but England's kings have had,1.1.128,
,,,Large sums of gold and dowries with their wives:,1.1.129,
,,,"And our King Henry gives away his own,",1.1.130,
,,,To match with her that brings no vantages.,1.1.131,
,,GLOUCESTER,,,
,,,"A proper jest, and never heard before,",1.1.132,
,,,That Suffolk should demand a whole fifteenth,1.1.133,
,,,For costs and charges in transporting her!,1.1.134,
,,,She should have stayed in France and starved,1.1.135,
,,,"in France, Before--",1.1.136,
,,CARDINAL,,,
,,,"My Lord of Gloucester, now ye grow too hot:",1.1.137,
,,,It was the pleasure of my lord the King.,1.1.138,
,,GLOUCESTER,,,
,,,"My Lord of Winchester, I know your mind;",1.1.139,
,,,"'Tis not my speeches that you do mislike,",1.1.140,
,,,But 'tis my presence that doth trouble ye.,1.1.141,
,,,"Rancour will out: proud prelate, in thy face",1.1.142,
,,,"I see thy fury: if I longer stay,",1.1.143,
,,,We shall begin our ancient bickerings.,1.1.144,
,,,"Lordings, farewell; and say, when I am gone,",1.1.145,
,,,I prophesied France will be lost ere long.,1.1.146,
,,,,,Exit
,,CARDINAL,,,
,,,"So, there goes our protector in a rage.",1.1.147,
,,,"'Tis known to you he is mine enemy,",1.1.148,
,,,"Nay, more, an enemy unto you all,",1.1.149,
,,,"And no great friend, I fear me, to the king.",1.1.150,
,,,"Consider, lords, he is the next of blood,",1.1.151,
,,,And heir apparent to the English crown:,1.1.152,
,,,"Had Henry got an empire by his marriage,",1.1.153,
,,,"And all the wealthy kingdoms of the west,",1.1.154,
,,,There's reason he should be displeased at it.,1.1.155,
,,,"Look to it, lords! let not his smoothing words",1.1.156,
,,,Bewitch your hearts; be wise and circumspect.,1.1.157,
,,,"What though the common people favour him,",1.1.158,
,,,"Calling him 'Humphrey, the good Duke of",1.1.159,
,,,"Gloucester,'",1.1.160,
,,,"Clapping their hands, and crying with loud voice,",1.1.161,
,,,'Jesu maintain your royal excellence!',1.1.162,
,,,With 'God preserve the good Duke Humphrey!',1.1.163,
,,,"I fear me, lords, for all this flattering gloss,",1.1.164,
,,,He will be found a dangerous protector.,1.1.165,
,,BUCKINGHAM,,,
,,,"Why should he, then, protect our sovereign,",1.1.166,
,,,He being of age to govern of himself?,1.1.167,
,,,"Cousin of Somerset, join you with me,",1.1.168,
,,,"And all together, with the Duke of Suffolk,",1.1.169,
,,,We'll quickly hoise Duke Humphrey from his seat.,1.1.170,
,,CARDINAL,,,
,,,This weighty business will not brook delay:,1.1.171,
,,,I'll to the Duke of Suffolk presently.,1.1.172,
,,,,,Exit
,,SOMERSET,,,
,,,"Cousin of Buckingham, though Humphrey's pride",1.1.173,
,,,"And greatness of his place be grief to us,",1.1.174,
,,,Yet let us watch the haughty cardinal:,1.1.175,
,,,His insolence is more intolerable,1.1.176,
,,,Than all the princes in the land beside:,1.1.177,
,,,"If Gloucester be displaced, he'll be protector.",1.1.178,
,,BUCKINGHAM,,,
,,,"Or thou or I, Somerset, will be protector,",1.1.179,
,,,Despite Duke Humphrey or the cardinal.,1.1.180,
,,,,,Exeunt BUCKINGHAM and SOMERSET
,,SALISBURY,,,
,,,"Pride went before, ambition follows him.",1.1.181,
,,,"While these do labour for their own preferment,",1.1.182,
,,,Behoves it us to labour for the realm.,1.1.183,
,,,I never saw but Humphrey Duke of Gloucester,1.1.184,
,,,Did bear him like a noble gentleman.,1.1.185,
,,,"Oft have I seen the haughty cardinal,",1.1.186,
,,,"More like a soldier than a man o' the church,",1.1.187,
,,,"As stout and proud as he were lord of all,",1.1.188,
,,,Swear like a ruffian and demean himself,1.1.189,
,,,Unlike the ruler of a commonweal.,1.1.190,
,,,"Warwick, my son, the comfort of my age,",1.1.191,
,,,"Thy deeds, thy plainness and thy housekeeping,",1.1.192,
,,,"Hath won the greatest favour of the commons,",1.1.193,
,,,Excepting none but good Duke Humphrey:,1.1.194,
,,,"And, brother York, thy acts in Ireland,",1.1.195,
,,,"In bringing them to civil discipline,",1.1.196,
,,,"Thy late exploits done in the heart of France,",1.1.197,
,,,"When thou wert regent for our sovereign,",1.1.198,
,,,Have made thee fear'd and honour'd of the people:,1.1.199,
,,,"Join we together, for the public good,",1.1.200,
,,,"In what we can, to bridle and suppress",1.1.201,
,,,"The pride of Suffolk and the cardinal,",1.1.202,
,,,With Somerset's and Buckingham's ambition;,1.1.203,
,,,"And, as we may, cherish Duke Humphrey's deeds,",1.1.204,
,,,While they do tend the profit of the land.,1.1.205,
,,WARWICK,,,
,,,"So God help Warwick, as he loves the land,",1.1.206,
,,,And common profit of his country!,1.1.207,
,,YORK,,,
,,,"[Aside]  And so says York, for he hath greatest cause.",1.1.208,
,,SALISBURY,,,
,,,"Then let's make haste away, and look unto the main.",1.1.209,
,,WARWICK,,,
,,,"Unto the main! O father, Maine is lost;",1.1.210,
,,,"That Maine which by main force Warwick did win,",1.1.211,
,,,And would have kept so long as breath did last!,1.1.212,
,,,"Main chance, father, you meant; but I meant Maine,",1.1.213,
,,,"Which I will win from France, or else be slain,",1.1.214,
,,,,,Exeunt WARWICK and SALISBURY
,,YORK,,,
,,,Anjou and Maine are given to the French;,1.1.215,
,,,Paris is lost; the state of Normandy,1.1.216,
,,,"Stands on a tickle point, now they are gone:",1.1.217,
,,,"Suffolk concluded on the articles,",1.1.218,
,,,"The peers agreed, and Henry was well pleased",1.1.219,
,,,To change two dukedoms for a duke's fair daughter.,1.1.220,
,,,I cannot blame them all: what is't to them?,1.1.221,
,,,"'Tis thine they give away, and not their own.",1.1.222,
,,,Pirates may make cheap pennyworths of their pillage,1.1.223,
,,,"And purchase friends and give to courtezans,",1.1.224,
,,,Still revelling like lords till all be gone;,1.1.225,
,,,While as the silly owner of the goods,1.1.226,
,,,Weeps over them and wrings his hapless hands,1.1.227,
,,,"And shakes his head and trembling stands aloof,",1.1.228,
,,,"While all is shared and all is borne away,",1.1.229,
,,,Ready to starve and dare not touch his own:,1.1.230,
,,,"So York must sit and fret and bite his tongue,",1.1.231,
,,,While his own lands are bargain'd for and sold.,1.1.232,
,,,"Methinks the realms of England, France and Ireland",1.1.233,
,,,Bear that proportion to my flesh and blood,1.1.234,
,,,As did the fatal brand Althaea burn'd,1.1.235,
,,,Unto the prince's heart of Calydon.,1.1.236,
,,,Anjou and Maine both given unto the French!,1.1.237,
,,,"Cold news for me, for I had hope of France,",1.1.238,
,,,Even as I have of fertile England's soil.,1.1.239,
,,,A day will come when York shall claim his own;,1.1.240,
,,,And therefore I will take the Nevils' parts,1.1.241,
,,,"And make a show of love to proud Duke Humphrey,",1.1.242,
,,,"And, when I spy advantage, claim the crown,",1.1.243,
,,,For that's the golden mark I seek to hit:,1.1.244,
,,,"Nor shall proud Lancaster usurp my right,",1.1.245,
,,,"Nor hold the sceptre in his childish fist,",1.1.246,
,,,"Nor wear the diadem upon his head,",1.1.247,
,,,Whose church-like humours fits not for a crown.,1.1.248,
,,,"Then, York, be still awhile, till time do serve:",1.1.249,
,,,"Watch thou and wake when others be asleep,",1.1.250,
,,,To pry into the secrets of the state;,1.1.251,
,,,"Till Henry, surfeiting in joys of love,",1.1.252,
,,,"With his new bride and England's dear-bought queen,",1.1.253,
,,,And Humphrey with the peers be fall'n at jars:,1.1.254,
,,,"Then will I raise aloft the milk-white rose,",1.1.255,
,,,With whose sweet smell the air shall be perfumed;,1.1.256,
,,,And in my standard bear the arms of York,1.1.257,
,,,To grapple with the house of Lancaster;,1.1.258,
,,,"And, force perforce, I'll make him yield the crown,",1.1.259,
,,,Whose bookish rule hath pull'd fair England down.,1.1.260,
,,,,,Exit
,SCENE II. GLOUCESTER'S house.,,,,
,,,,,Enter GLOUCESTER and his DUCHESS
,,DUCHESS,,,
,,,"Why droops my lord, like over-ripen'd corn,",1.2.1,
,,,Hanging the head at Ceres' plenteous load?,1.2.2,
,,,"Why doth the great Duke Humphrey knit his brows,",1.2.3,
,,,As frowning at the favours of the world?,1.2.4,
,,,"Why are thine eyes fixed to the sullen earth,",1.2.5,
,,,Gazing on that which seems to dim thy sight?,1.2.6,
,,,"What seest thou there? King Henry's diadem,",1.2.7,
,,,Enchased with all the honours of the world?,1.2.8,
,,,"If so, gaze on, and grovel on thy face,",1.2.9,
,,,Until thy head be circled with the same.,1.2.10,
,,,"Put forth thy hand, reach at the glorious gold.",1.2.11,
,,,"What, is't too short? I'll lengthen it with mine:",1.2.12,
,,,"And, having both together heaved it up,",1.2.13,
,,,"We'll both together lift our heads to heaven,",1.2.14,
,,,And never more abase our sight so low,1.2.15,
,,,As to vouchsafe one glance unto the ground.,1.2.16,
,,GLOUCESTER,,,
,,,"O Nell, sweet Nell, if thou dost love thy lord,",1.2.17,
,,,Banish the canker of ambitious thoughts.,1.2.18,
,,,"And may that thought, when I imagine ill",1.2.19,
,,,"Against my king and nephew, virtuous Henry,",1.2.20,
,,,Be my last breathing in this mortal world!,1.2.21,
,,,My troublous dream this night doth make me sad.,1.2.22,
,,DUCHESS,,,
,,,"What dream'd my lord? tell me, and I'll requite it",1.2.23,
,,,With sweet rehearsal of my morning's dream.,1.2.24,
,,GLOUCESTER,,,
,,,"Methought this staff, mine office-badge in court,",1.2.25,
,,,"Was broke in twain; by whom I have forgot,",1.2.26,
,,,"But, as I think, it was by the cardinal;",1.2.27,
,,,And on the pieces of the broken wand,1.2.28,
,,,"Were placed the heads of Edmund Duke of Somerset,",1.2.29,
,,,"And William de la Pole, first duke of Suffolk.",1.2.30,
,,,"This was my dream: what it doth bode, God knows.",1.2.31,
,,DUCHESS,,,
,,,"Tut, this was nothing but an argument",1.2.32,
,,,That he that breaks a stick of Gloucester's grove,1.2.33,
,,,Shall lose his head for his presumption.,1.2.34,
,,,"But list to me, my Humphrey, my sweet duke:",1.2.35,
,,,Methought I sat in seat of majesty,1.2.36,
,,,"In the cathedral church of Westminster,",1.2.37,
,,,And in that chair where kings and queens are crown'd;,1.2.38,
,,,Where Henry and dame Margaret kneel'd to me,1.2.39,
,,,And on my head did set the diadem.,1.2.40,
,,GLOUCESTER,,,
,,,"Nay, Eleanor, then must I chide outright:",1.2.41,
,,,"Presumptuous dame, ill-nurtured Eleanor,",1.2.42,
,,,"Art thou not second woman in the realm,",1.2.43,
,,,"And the protector's wife, beloved of him?",1.2.44,
,,,"Hast thou not worldly pleasure at command,",1.2.45,
,,,Above the reach or compass of thy thought?,1.2.46,
,,,"And wilt thou still be hammering treachery,",1.2.47,
,,,To tumble down thy husband and thyself,1.2.48,
,,,From top of honour to disgrace's feet?,1.2.49,
,,,"Away from me, and let me hear no more!",1.2.50,
,,DUCHESS,,,
,,,"What, what, my lord! are you so choleric",1.2.51,
,,,"With Eleanor, for telling but her dream?",1.2.52,
,,,"Next time I'll keep my dreams unto myself,",1.2.53,
,,,And not be cheque'd.,1.2.54,
,,GLOUCESTER,,,
,,,"Nay, be not angry; I am pleased again.",1.2.55,
,,,,,Enter Messenger
,,Messenger,,,
,,,"My lord protector, 'tis his highness' pleasure",1.2.56,
,,,"You do prepare to ride unto Saint Alban's,",1.2.57,
,,,Where as the king and queen do mean to hawk.,1.2.58,
,,GLOUCESTER,,,
,,,"I go. Come, Nell, thou wilt ride with us?",1.2.59,
,,DUCHESS,,,
,,,"Yes, my good lord, I'll follow presently.",1.2.60,
,,,,,Exeunt GLOUCESTER and Messenger
,,,"Follow I must; I cannot go before,",1.2.61,
,,,While Gloucester bears this base and humble mind.,1.2.62,
,,,"Were I a man, a duke, and next of blood,",1.2.63,
,,,I would remove these tedious stumbling-blocks,1.2.64,
,,,And smooth my way upon their headless necks;,1.2.65,
,,,"And, being a woman, I will not be slack",1.2.66,
,,,To play my part in Fortune's pageant.,1.2.67,
,,,"Where are you there? Sir John! nay, fear not, man,",1.2.68,
,,,We are alone; here's none but thee and I.,1.2.69,
,,,,,Enter HUME
,,HUME,,,
,,,Jesus preserve your royal majesty!,1.2.70,
,,DUCHESS,,,
,,,What say'st thou? majesty! I am but grace.,1.2.71,
,,HUME,,,
,,,"But, by the grace of God, and Hume's advice,",1.2.72,
,,,Your grace's title shall be multiplied.,1.2.73,
,,DUCHESS,,,
,,,"What say'st thou, man? hast thou as yet conferr'd",1.2.74,
,,,"With Margery Jourdain, the cunning witch,",1.2.75,
,,,"With Roger Bolingbroke, the conjurer?",1.2.76,
,,,And will they undertake to do me good?,1.2.77,
,,HUME,,,
,,,"This they have promised, to show your highness",1.2.78,
,,,"A spirit raised from depth of under-ground,",1.2.79,
,,,That shall make answer to such questions,1.2.80,
,,,As by your grace shall be propounded him.,1.2.81,
,,DUCHESS,,,
,,,It is enough; I'll think upon the questions:,1.2.82,
,,,"When from St. Alban's we do make return,",1.2.83,
,,,We'll see these things effected to the full.,1.2.84,
,,,"Here, Hume, take this reward; make merry, man,",1.2.85,
,,,With thy confederates in this weighty cause.,1.2.86,
,,,,,Exit
,,HUME,,,
,,,Hume must make merry with the duchess' gold;,1.2.87,
,,,"Marry, and shall. But how now, Sir John Hume!",1.2.88,
,,,"Seal up your lips, and give no words but mum:",1.2.89,
,,,The business asketh silent secrecy.,1.2.90,
,,,Dame Eleanor gives gold to bring the witch:,1.2.91,
,,,"Gold cannot come amiss, were she a devil.",1.2.92,
,,,Yet have I gold flies from another coast;,1.2.93,
,,,"I dare not say, from the rich cardinal",1.2.94,
,,,"And from the great and new-made Duke of Suffolk,",1.2.95,
,,,"Yet I do find it so; for to be plain,",1.2.96,
,,,"They, knowing Dame Eleanor's aspiring humour,",1.2.97,
,,,Have hired me to undermine the duchess,1.2.98,
,,,And buz these conjurations in her brain.,1.2.99,
,,,They say 'A crafty knave does need no broker;',1.2.100,
,,,Yet am I Suffolk and the cardinal's broker.,1.2.101,
,,,"Hume, if you take not heed, you shall go near",1.2.102,
,,,To call them both a pair of crafty knaves.,1.2.103,
,,,"Well, so it stands; and thus, I fear, at last",1.2.104,
,,,"Hume's knavery will be the duchess' wreck,",1.2.105,
,,,And her attainture will be Humphrey's fall:,1.2.106,
,,,"Sort how it will, I shall have gold for all.",1.2.107,
,,,,,Exit
,SCENE III. The palace.,,,,
,,,,,"Enter three or four Petitioners, PETER, the Armourer's man, being one"
,,First Petitioner,,,
,,,"My masters, let's stand close: my lord protector",1.3.1,
,,,"will come this way by and by, and then we may deliver",1.3.2,
,,,our supplications in the quill.,1.3.3,
,,Second Petitioner,,,
,,,"Marry, the Lord protect him, for he's a good man!",1.3.4,
,,,Jesu bless him!,1.3.5,
,,,,,Enter SUFFOLK and QUEEN MARGARET
,,PETER,,,
,,,"Here a' comes, methinks, and the queen with him.",1.3.6,
,,,"I'll be the first, sure.",1.3.7,
,,Second Petitioner,,,
,,,"Come back, fool; this is the Duke of Suffolk, and",1.3.8,
,,,not my lord protector.,1.3.9,
,,SUFFOLK,,,
,,,"How now, fellow! would'st anything with me?",1.3.10,
,,First Petitioner,,,
,,,"I pray, my lord, pardon me; I took ye for my lord",1.3.11,
,,,protector.,1.3.12,
,,QUEEN MARGARET,,,
,,,[Reading]  'To my Lord Protector!' Are your,1.3.13,
,,,supplications to his lordship? Let me see them:,1.3.14,
,,,what is thine?,1.3.15,
,,First Petitioner,,,
,,,"Mine is, an't please your grace, against John",1.3.16,
,,,"Goodman, my lord cardinal's man, for keeping my",1.3.17,
,,,"house, and lands, and wife and all, from me.",1.3.18,
,,SUFFOLK,,,
,,,"Thy wife, too! that's some wrong, indeed. What's",1.3.19,
,,,yours? What's here!,1.3.20,
,,,,,Reads
,,,"'Against the Duke of Suffolk, for enclosing the",1.3.21,
,,,"commons of Melford.' How now, sir knave!",1.3.22,
,,Second Petitioner,,,
,,,"Alas, sir, I am but a poor petitioner of our whole township.",1.3.23,
,,PETER,,,
,,,"[Giving his petition]  Against my master, Thomas",1.3.24,
,,,"Horner, for saying that the Duke of York was rightful",1.3.25,
,,,heir to the crown.,1.3.26,
,,QUEEN MARGARET,,,
,,,What sayst thou? did the Duke of York say he was,1.3.27,
,,,rightful heir to the crown?,1.3.28,
,,PETER,,,
,,,"That my master was? no, forsooth: my master said",1.3.29,
,,,"that he was, and that the king was an usurper.",1.3.30,
,,SUFFOLK,,,
,,,Who is there?,1.3.31,
,,,,,Enter Servant
,,,"Take this fellow in, and send for",1.3.32,
,,,his master with a pursuivant presently: we'll hear,1.3.33,
,,,more of your matter before the King.,1.3.34,
,,,,,Exit Servant with PETER
,,QUEEN MARGARET,,,
,,,"And as for you, that love to be protected",1.3.35,
,,,"Under the wings of our protector's grace,",1.3.36,
,,,"Begin your suits anew, and sue to him.",1.3.37,
,,,,,Tears the supplication
,,,"Away, base cullions! Suffolk, let them go.",1.3.38,
,,ALL,,,
,,,"Come, let's be gone.",1.3.39,
,,,,,Exeunt
,,QUEEN MARGARET,,,
,,,"My Lord of Suffolk, say, is this the guise,",1.3.40,
,,,Is this the fashion in the court of England?,1.3.41,
,,,"Is this the government of Britain's isle,",1.3.42,
,,,And this the royalty of Albion's king?,1.3.43,
,,,What shall King Henry be a pupil still,1.3.44,
,,,Under the surly Gloucester's governance?,1.3.45,
,,,"Am I a queen in title and in style,",1.3.46,
,,,And must be made a subject to a duke?,1.3.47,
,,,"I tell thee, Pole, when in the city Tours",1.3.48,
,,,Thou ran'st a tilt in honour of my love,1.3.49,
,,,"And stolest away the ladies' hearts of France,",1.3.50,
,,,I thought King Henry had resembled thee,1.3.51,
,,,"In courage, courtship and proportion:",1.3.52,
,,,"But all his mind is bent to holiness,",1.3.53,
,,,To number Ave-Maries on his beads;,1.3.54,
,,,"His champions are the prophets and apostles,",1.3.55,
,,,"His weapons holy saws of sacred writ,",1.3.56,
,,,"His study is his tilt-yard, and his loves",1.3.57,
,,,Are brazen images of canonized saints.,1.3.58,
,,,I would the college of the cardinals,1.3.59,
,,,"Would choose him pope, and carry him to Rome,",1.3.60,
,,,And set the triple crown upon his head:,1.3.61,
,,,That were a state fit for his holiness.,1.3.62,
,,SUFFOLK,,,
,,,"Madam, be patient: as I was cause",1.3.63,
,,,"Your highness came to England, so will I",1.3.64,
,,,In England work your grace's full content.,1.3.65,
,,QUEEN MARGARET,,,
,,,"Beside the haughty protector, have we Beaufort,",1.3.66,
,,,"The imperious churchman, Somerset, Buckingham,",1.3.67,
,,,And grumbling York: and not the least of these,1.3.68,
,,,But can do more in England than the king.,1.3.69,
,,SUFFOLK,,,
,,,And he of these that can do most of all,1.3.70,
,,,Cannot do more in England than the Nevils:,1.3.71,
,,,Salisbury and Warwick are no simple peers.,1.3.72,
,,QUEEN MARGARET,,,
,,,Not all these lords do vex me half so much,1.3.73,
,,,"As that proud dame, the lord protector's wife.",1.3.74,
,,,"She sweeps it through the court with troops of ladies,",1.3.75,
,,,More like an empress than Duke Humphrey's wife:,1.3.76,
,,,Strangers in court do take her for the queen:,1.3.77,
,,,"She bears a duke's revenues on her back,",1.3.78,
,,,And in her heart she scorns our poverty:,1.3.79,
,,,Shall I not live to be avenged on her?,1.3.80,
,,,"Contemptuous base-born callet as she is,",1.3.81,
,,,"She vaunted 'mongst her minions t'other day,",1.3.82,
,,,The very train of her worst wearing gown,1.3.83,
,,,"Was better worth than all my father's lands,",1.3.84,
,,,Till Suffolk gave two dukedoms for his daughter.,1.3.85,
,,SUFFOLK,,,
,,,"Madam, myself have limed a bush for her,",1.3.86,
,,,"And placed a quire of such enticing birds,",1.3.87,
,,,"That she will light to listen to the lays,",1.3.88,
,,,And never mount to trouble you again.,1.3.89,
,,,"So, let her rest: and, madam, list to me;",1.3.90,
,,,For I am bold to counsel you in this.,1.3.91,
,,,"Although we fancy not the cardinal,",1.3.92,
,,,"Yet must we join with him and with the lords,",1.3.93,
,,,Till we have brought Duke Humphrey in disgrace.,1.3.94,
,,,"As for the Duke of York, this late complaint",1.3.95,
,,,Will make but little for his benefit.,1.3.96,
,,,"So, one by one, we'll weed them all at last,",1.3.97,
,,,And you yourself shall steer the happy helm.,1.3.98,
,,,,,"Sound a sennet. Enter KING HENRY VI, GLOUCESTER,  CARDINAL, BUCKINGHAM, YORK, SOMERSET, SALISBURY, WARWICK, and the DUCHESS"
,,KING HENRY VI,,,
,,,"For my part, noble lords, I care not which;",1.3.99,
