Chapter,Player,Line,Line ID,Stage Direction
,,"My fortunes every way as fairly rank'd,",1.1.103,
,,"If not with vantage, as Demetrius';",1.1.104,
,,"And, which is more than all these boasts can be,",1.1.105,
,,I am beloved of beauteous Hermia:,1.1.106,
,,Why should not I then prosecute my right?,1.1.107,
,,"Demetrius, I'll avouch it to his head,",1.1.108,
,,"Made love to Nedar's daughter, Helena,",1.1.109,
,,"And won her soul; and she, sweet lady, dotes,",1.1.110,
,,"Devoutly dotes, dotes in idolatry,",1.1.111,
,,Upon this spotted and inconstant man.,1.1.112,
,THESEUS,,,
,,"I must confess that I have heard so much,",1.1.113,
,,And with Demetrius thought to have spoke thereof;,1.1.114,
,,"But, being over-full of self-affairs,",1.1.115,
,,"My mind did lose it. But, Demetrius, come;",1.1.116,
,,"And come, Egeus; you shall go with me,",1.1.117,
,,I have some private schooling for you both.,1.1.118,
,,"For you, fair Hermia, look you arm yourself",1.1.119,
,,To fit your fancies to your father's will;,1.1.120,
,,Or else the law of Athens yields you up--,1.1.121,
,,Which by no means we may extenuate--,1.1.122,
,,"To death, or to a vow of single life.",1.1.123,
,,"Come, my Hippolyta: what cheer, my love?",1.1.124,
,,"Demetrius and Egeus, go along:",1.1.125,
,,I must employ you in some business,1.1.126,
,,Against our nuptial and confer with you,1.1.127,
,,Of something nearly that concerns yourselves.,1.1.128,
,EGEUS,,,
,,With duty and desire we follow you.,1.1.129,
,,,,Exeunt all but LYSANDER and HERMIA
,LYSANDER,,,
,,"How now, my love! why is your cheek so pale?",1.1.130,
,,How chance the roses there do fade so fast?,1.1.131,
,HERMIA,,,
,,"Belike for want of rain, which I could well",1.1.132,
,,Beteem them from the tempest of my eyes.,1.1.133,
,LYSANDER,,,
,,"Ay me! for aught that I could ever read,",1.1.134,
,,"Could ever hear by tale or history,",1.1.135,
,,The course of true love never did run smooth;,1.1.136,
,,"But, either it was different in blood,--",1.1.137,
,HERMIA,,,
,,O cross! too high to be enthrall'd to low.,1.1.138,
,LYSANDER,,,
,,"Or else misgraffed in respect of years,--",1.1.139,
,HERMIA,,,
,,O spite! too old to be engaged to young.,1.1.140,
,LYSANDER,,,
,,"Or else it stood upon the choice of friends,--",1.1.141,
,HERMIA,,,
,,O hell! to choose love by another's eyes.,1.1.142,
,LYSANDER,,,
,,"Or, if there were a sympathy in choice,",1.1.143,
,,"War, death, or sickness did lay siege to it,",1.1.144,
,,"Making it momentany as a sound,",1.1.145,
,,"Swift as a shadow, short as any dream;",1.1.146,
,,"Brief as the lightning in the collied night,",1.1.147,
,,"That, in a spleen, unfolds both heaven and earth,",1.1.148,
,,And ere a man hath power to say 'Behold!',1.1.149,
,,The jaws of darkness do devour it up:,1.1.150,
,,So quick bright things come to confusion.,1.1.151,
,HERMIA,,,
,,"If then true lovers have been ever cross'd,",1.1.152,
,,It stands as an edict in destiny:,1.1.153,
,,"Then let us teach our trial patience,",1.1.154,
,,"Because it is a customary cross,",1.1.155,
,,"As due to love as thoughts and dreams and sighs,",1.1.156,
,,"Wishes and tears, poor fancy's followers.",1.1.157,
,LYSANDER,,,
,,"A good persuasion: therefore, hear me, Hermia.",1.1.158,
,,"I have a widow aunt, a dowager",1.1.159,
,,"Of great revenue, and she hath no child:",1.1.160,
,,From Athens is her house remote seven leagues;,1.1.161,
,,And she respects me as her only son.,1.1.162,
,,"There, gentle Hermia, may I marry thee;",1.1.163,
,,And to that place the sharp Athenian law,1.1.164,
,,"Cannot pursue us. If thou lovest me then,",1.1.165,
,,Steal forth thy father's house to-morrow night;,1.1.166,
,,"And in the wood, a league without the town,",1.1.167,
,,"Where I did meet thee once with Helena,",1.1.168,
,,"To do observance to a morn of May,",1.1.169,
,,There will I stay for thee.,1.1.170,
,HERMIA,,,
,,My good Lysander!,1.1.171,
,,"I swear to thee, by Cupid's strongest bow,",1.1.172,
,,"By his best arrow with the golden head,",1.1.173,
,,"By the simplicity of Venus' doves,",1.1.174,
,,"By that which knitteth souls and prospers loves,",1.1.175,
,,"And by that fire which burn'd the Carthage queen,",1.1.176,
,,"When the false Troyan under sail was seen,",1.1.177,
,,"By all the vows that ever men have broke,",1.1.178,
,,"In number more than ever women spoke,",1.1.179,
,,"In that same place thou hast appointed me,",1.1.180,
,,To-morrow truly will I meet with thee.,1.1.181,
,LYSANDER,,,
,,"Keep promise, love. Look, here comes Helena.",1.1.182,
,,,,Enter HELENA
,HERMIA,,,
,,God speed fair Helena! whither away?,1.1.183,
,HELENA,,,
,,Call you me fair? that fair again unsay.,1.1.184,
,,Demetrius loves your fair: O happy fair!,1.1.185,
,,Your eyes are lode-stars; and your tongue's sweet air,1.1.186,
,,"More tuneable than lark to shepherd's ear,",1.1.187,
,,"When wheat is green, when hawthorn buds appear.",1.1.188,
,,"Sickness is catching: O, were favour so,",1.1.189,
,,"Yours would I catch, fair Hermia, ere I go;",1.1.190,
,,"My ear should catch your voice, my eye your eye,",1.1.191,
,,My tongue should catch your tongue's sweet melody.,1.1.192,
,,"Were the world mine, Demetrius being bated,",1.1.193,
,,The rest I'd give to be to you translated.,1.1.194,
,,"O, teach me how you look, and with what art",1.1.195,
,,You sway the motion of Demetrius' heart.,1.1.196,
,HERMIA,,,
,,"I frown upon him, yet he loves me still.",1.1.197,
,HELENA,,,
,,O that your frowns would teach my smiles such skill!,1.1.198,
,HERMIA,,,
,,"I give him curses, yet he gives me love.",1.1.199,
,HELENA,,,
,,O that my prayers could such affection move!,1.1.200,
,HERMIA,,,
,,"The more I hate, the more he follows me.",1.1.201,
,HELENA,,,
,,"The more I love, the more he hateth me.",1.1.202,
,HERMIA,,,
,,"His folly, Helena, is no fault of mine.",1.1.203,
,HELENA,,,
,,"None, but your beauty: would that fault were mine!",1.1.204,
,HERMIA,,,
,,Take comfort: he no more shall see my face;,1.1.205,
,,Lysander and myself will fly this place.,1.1.206,
,,"Before the time I did Lysander see,",1.1.207,
,,Seem'd Athens as a paradise to me:,1.1.208,
,,"O, then, what graces in my love do dwell,",1.1.209,
,,That he hath turn'd a heaven unto a hell!,1.1.210,
,LYSANDER,,,
,,"Helen, to you our minds we will unfold:",1.1.211,
,,"To-morrow night, when Phoebe doth behold",1.1.212,
,,"Her silver visage in the watery glass,",1.1.213,
,,"Decking with liquid pearl the bladed grass,",1.1.214,
,,"A time that lovers' flights doth still conceal,",1.1.215,
,,Through Athens' gates have we devised to steal.,1.1.216,
,HERMIA,,,
,,"And in the wood, where often you and I",1.1.217,
,,"Upon faint primrose-beds were wont to lie,",1.1.218,
,,"Emptying our bosoms of their counsel sweet,",1.1.219,
,,There my Lysander and myself shall meet;,1.1.220,
,,"And thence from Athens turn away our eyes,",1.1.221,
,,To seek new friends and stranger companies.,1.1.222,
,,"Farewell, sweet playfellow: pray thou for us;",1.1.223,
,,And good luck grant thee thy Demetrius!,1.1.224,
,,"Keep word, Lysander: we must starve our sight",1.1.225,
,,From lovers' food till morrow deep midnight.,1.1.226,
,LYSANDER,,,
,,"I will, my Hermia.",1.1.227,
,,,,Exit HERMIA
,,"Helena, adieu:",1.1.228,
,,"As you on him, Demetrius dote on you!",1.1.229,
,,,,Exit
,HELENA,,,
,,How happy some o'er other some can be!,1.1.230,
,,Through Athens I am thought as fair as she.,1.1.231,
,,But what of that? Demetrius thinks not so;,1.1.232,
,,He will not know what all but he do know:,1.1.233,
,,"And as he errs, doting on Hermia's eyes,",1.1.234,
,,"So I, admiring of his qualities:",1.1.235,
,,"Things base and vile, folding no quantity,",1.1.236,
,,Love can transpose to form and dignity:,1.1.237,
,,"Love looks not with the eyes, but with the mind;",1.1.238,
,,And therefore is wing'd Cupid painted blind:,1.1.239,
,,Nor hath Love's mind of any judgement taste;,1.1.240,
,,Wings and no eyes figure unheedy haste:,1.1.241,
,,"And therefore is Love said to be a child,",1.1.242,
,,Because in choice he is so oft beguiled.,1.1.243,
,,"As waggish boys in game themselves forswear,",1.1.244,
,,So the boy Love is perjured every where:,1.1.245,
,,"For ere Demetrius look'd on Hermia's eyne,",1.1.246,
,,He hail'd down oaths that he was only mine;,1.1.247,
,,"And when this hail some heat from Hermia felt,",1.1.248,
,,"So he dissolved, and showers of oaths did melt.",1.1.249,
,,I will go tell him of fair Hermia's flight:,1.1.250,
,,Then to the wood will he to-morrow night,1.1.251,
,,Pursue her; and for this intelligence,1.1.252,
,,"If I have thanks, it is a dear expense:",1.1.253,
,,"But herein mean I to enrich my pain,",1.1.254,
,,To have his sight thither and back again.,1.1.255,
,,,,Exit
SCENE II. Athens. QUINCE'S house.,,,,
,,,,"Enter QUINCE, SNUG, BOTTOM, FLUTE, SNOUT, and STARVELING"
,QUINCE,,,
,,Is all our company here?,1.2.1,
,BOTTOM,,,
,,"You were best to call them generally, man by man,",1.2.2,
,,according to the scrip.,1.2.3,
,QUINCE,,,
,,"Here is the scroll of every man's name, which is",1.2.4,
,,"thought fit, through all Athens, to play in our",1.2.5,
,,"interlude before the duke and the duchess, on his",1.2.6,
,,wedding-day at night.,1.2.7,
,BOTTOM,,,
,,"First, good Peter Quince, say what the play treats",1.2.8,
,,"on, then read the names of the actors, and so grow",1.2.9,
,,to a point.,1.2.10,
,QUINCE,,,
,,"Marry, our play is, The most lamentable comedy, and",1.2.11,
,,most cruel death of Pyramus and Thisby.,1.2.12,
,BOTTOM,,,
,,"A very good piece of work, I assure you, and a",1.2.13,
,,"merry. Now, good Peter Quince, call forth your",1.2.14,
,,"actors by the scroll. Masters, spread yourselves.",1.2.15,
,QUINCE,,,
,,"Answer as I call you. Nick Bottom, the weaver.",1.2.16,
,BOTTOM,,,
,,"Ready. Name what part I am for, and proceed.",1.2.17,
,QUINCE,,,
,,"You, Nick Bottom, are set down for Pyramus.",1.2.18,
,BOTTOM,,,
,,"What is Pyramus? a lover, or a tyrant?",1.2.19,
,QUINCE,,,
,,"A lover, that kills himself most gallant for love.",1.2.20,
,BOTTOM,,,
,,That will ask some tears in the true performing of,1.2.21,
,,"it: if I do it, let the audience look to their",1.2.22,
,,"eyes; I will move storms, I will condole in some",1.2.23,
,,measure. To the rest: yet my chief humour is for a,1.2.24,
,,"tyrant: I could play Ercles rarely, or a part to",1.2.25,
,,"tear a cat in, to make all split.",1.2.26,
,,The raging rocks,1.2.27,
,,And shivering shocks,1.2.28,
,,Shall break the locks,1.2.29,
,,Of prison gates;,1.2.30,
,,And Phibbus' car,1.2.31,
,,Shall shine from far,1.2.32,
,,And make and mar,1.2.33,
,,The foolish Fates.,1.2.34,
,,This was lofty! Now name the rest of the players.,1.2.35,
,,"This is Ercles' vein, a tyrant's vein; a lover is",1.2.36,
,,more condoling.,1.2.37,
,QUINCE,,,
,,"Francis Flute, the bellows-mender.",1.2.38,
,FLUTE,,,
,,"Here, Peter Quince.",1.2.39,
,QUINCE,,,
,,"Flute, you must take Thisby on you.",1.2.40,
,FLUTE,,,
,,What is Thisby? a wandering knight?,1.2.41,
,QUINCE,,,
,,It is the lady that Pyramus must love.,1.2.42,
,FLUTE,,,
,,"Nay, faith, let me not play a woman; I have a beard coming.",1.2.43,
,QUINCE,,,
,,"That's all one: you shall play it in a mask, and",1.2.44,
,,you may speak as small as you will.,1.2.45,
,BOTTOM,,,
,,"An I may hide my face, let me play Thisby too, I'll",1.2.46,
,,"speak in a monstrous little voice. 'Thisne,",1.2.47,
,,"Thisne;' 'Ah, Pyramus, lover dear! thy Thisby dear,",1.2.48,
,,and lady dear!',1.2.49,
,QUINCE,,,
,,"No, no; you must play Pyramus: and, Flute, you Thisby.",1.2.50,
,BOTTOM,,,
,,"Well, proceed.",1.2.51,
,QUINCE,,,
,,"Robin Starveling, the tailor.",1.2.52,
,STARVELING,,,
,,"Here, Peter Quince.",1.2.53,
,QUINCE,,,
,,"Robin Starveling, you must play Thisby's mother.",1.2.54,
,,"Tom Snout, the tinker.",1.2.55,
,SNOUT,,,
,,"Here, Peter Quince.",1.2.56,
,QUINCE,,,
,,"You, Pyramus' father: myself, Thisby's father:",1.2.57,
,,"Snug, the joiner; you, the lion's part: and, I",1.2.58,
,,"hope, here is a play fitted.",1.2.59,
,SNUG,,,
,,"Have you the lion's part written? pray you, if it",1.2.60,
,,"be, give it me, for I am slow of study.",1.2.61,
,QUINCE,,,
,,"You may do it extempore, for it is nothing but roaring.",1.2.62,
,BOTTOM,,,
,,"Let me play the lion too: I will roar, that I will",1.2.63,
,,"do any man's heart good to hear me; I will roar,",1.2.64,
,,"that I will make the duke say 'Let him roar again,",1.2.65,
,,let him roar again.',1.2.66,
,QUINCE,,,
,,"An you should do it too terribly, you would fright",1.2.67,
,,"the duchess and the ladies, that they would shriek;",1.2.68,
,,and that were enough to hang us all.,1.2.69,
,ALL,,,
,,"That would hang us, every mother's son.",1.2.70,
,BOTTOM,,,
,,"I grant you, friends, if that you should fright the",1.2.71,
,,"ladies out of their wits, they would have no more",1.2.72,
,,discretion but to hang us: but I will aggravate my,1.2.73,
,,voice so that I will roar you as gently as any,1.2.74,
,,sucking dove; I will roar you an 'twere any,1.2.75,
,,nightingale.,1.2.76,
,QUINCE,,,
,,You can play no part but Pyramus; for Pyramus is a,1.2.77,
,,"sweet-faced man; a proper man, as one shall see in a",1.2.78,
,,summer's day; a most lovely gentleman-like man:,1.2.79,
,,therefore you must needs play Pyramus.,1.2.80,
,BOTTOM,,,
,,"Well, I will undertake it. What beard were I best",1.2.81,
,,to play it in?,1.2.82,
,QUINCE,,,
,,"Why, what you will.",1.2.83,
,BOTTOM,,,
,,I will discharge it in either your straw-colour,1.2.84,
,,"beard, your orange-tawny beard, your purple-in-grain",1.2.85,
,,"beard, or your French-crown-colour beard, your",1.2.86,
,,perfect yellow.,1.2.87,
,QUINCE,,,
,,"Some of your French crowns have no hair at all, and",1.2.88,
,,"then you will play bare-faced. But, masters, here",1.2.89,
,,"are your parts: and I am to entreat you, request",1.2.90,
,,"you and desire you, to con them by to-morrow night;",1.2.91,
,,"and meet me in the palace wood, a mile without the",1.2.92,
,,"town, by moonlight; there will we rehearse, for if",1.2.93,
,,"we meet in the city, we shall be dogged with",1.2.94,
,,"company, and our devices known. In the meantime I",1.2.95,
,,"will draw a bill of properties, such as our play",1.2.96,
,,"wants. I pray you, fail me not.",1.2.97,
,BOTTOM,,,
,,We will meet; and there we may rehearse most,1.2.98,
,,obscenely and courageously. Take pains; be perfect: adieu.,1.2.99,
,QUINCE,,,
,,At the duke's oak we meet.,1.2.100,
,BOTTOM,,,
,,Enough; hold or cut bow-strings.,1.2.101,
,,,,Exeunt
ACT II,,,,
SCENE I. A wood near Athens.,,,,
,,,,"Enter, from opposite sides, a Fairy, and PUCK"
,PUCK,,,
,,"How now, spirit! whither wander you?",2.1.1,
,Fairy,,,
,,"Over hill, over dale,",2.1.2,
,,"Thorough bush, thorough brier,",2.1.3,
,,"Over park, over pale,",2.1.4,
,,"Thorough flood, thorough fire,",2.1.5,
,,"I do wander everywhere,",2.1.6,
,,Swifter than the moon's sphere;,2.1.7,
,,"And I serve the fairy queen,",2.1.8,
,,To dew her orbs upon the green.,2.1.9,
,,The cowslips tall her pensioners be:,2.1.10,
,,In their gold coats spots you see;,2.1.11,
,,"Those be rubies, fairy favours,",2.1.12,
,,In those freckles live their savours:,2.1.13,
,,I must go seek some dewdrops here,2.1.14,
,,And hang a pearl in every cowslip's ear.,2.1.15,
,,"Farewell, thou lob of spirits; I'll be gone:",2.1.16,
,,Our queen and all our elves come here anon.,2.1.17,
,PUCK,,,
,,The king doth keep his revels here to-night:,2.1.18,
,,Take heed the queen come not within his sight;,2.1.19,
,,"For Oberon is passing fell and wrath,",2.1.20,
,,Because that she as her attendant hath,2.1.21,
,,"A lovely boy, stolen from an Indian king;",2.1.22,
,,She never had so sweet a changeling;,2.1.23,
,,And jealous Oberon would have the child,2.1.24,
,,"Knight of his train, to trace the forests wild;",2.1.25,
,,"But she perforce withholds the loved boy,",2.1.26,
,,Crowns him with flowers and makes him all her joy:,2.1.27,
,,"And now they never meet in grove or green,",2.1.28,
,,"By fountain clear, or spangled starlight sheen,",2.1.29,
,,"But, they do square, that all their elves for fear",2.1.30,
,,Creep into acorn-cups and hide them there.,2.1.31,
,Fairy,,,
,,"Either I mistake your shape and making quite,",2.1.32,
,,Or else you are that shrewd and knavish sprite,2.1.33,
,,Call'd Robin Goodfellow: are not you he,2.1.34,
,,That frights the maidens of the villagery;,2.1.35,
,,"Skim milk, and sometimes labour in the quern",2.1.36,
,,And bootless make the breathless housewife churn;,2.1.37,
,,And sometime make the drink to bear no barm;,2.1.38,
,,"Mislead night-wanderers, laughing at their harm?",2.1.39,
,,"Those that Hobgoblin call you and sweet Puck,",2.1.40,
,,"You do their work, and they shall have good luck:",2.1.41,
,,Are not you he?,2.1.42,
,PUCK,,,
,,Thou speak'st aright;,2.1.43,
,,I am that merry wanderer of the night.,2.1.44,
,,I jest to Oberon and make him smile,2.1.45,
,,"When I a fat and bean-fed horse beguile,",2.1.46,
,,Neighing in likeness of a filly foal:,2.1.47,
,,"And sometime lurk I in a gossip's bowl,",2.1.48,
,,"In very likeness of a roasted crab,",2.1.49,
,,"And when she drinks, against her lips I bob",2.1.50,
,,And on her wither'd dewlap pour the ale.,2.1.51,
,,"The wisest aunt, telling the saddest tale,",2.1.52,
,,Sometime for three-foot stool mistaketh me;,2.1.53,
,,"Then slip I from her bum, down topples she,",2.1.54,
,,"And 'tailor' cries, and falls into a cough;",2.1.55,
,,"And then the whole quire hold their hips and laugh,",2.1.56,
,,And waxen in their mirth and neeze and swear,2.1.57,
,,A merrier hour was never wasted there.,2.1.58,
,,"But, room, fairy! here comes Oberon.",2.1.59,
,Fairy,,,
,,And here my mistress. Would that he were gone!,2.1.60,
,,,,"Enter, from one side, OBERON, with his train; from the other, TITANIA, with hers"
,OBERON,,,
,,"Ill met by moonlight, proud Titania.",2.1.61,
,TITANIA,,,
,,"What, jealous Oberon! Fairies, skip hence:",2.1.62,
,,I have forsworn his bed and company.,2.1.63,
,OBERON,,,
,,"Tarry, rash wanton: am not I thy lord?",2.1.64,
,TITANIA,,,
,,Then I must be thy lady: but I know,2.1.65,
,,"When thou hast stolen away from fairy land,",2.1.66,
,,"And in the shape of Corin sat all day,",2.1.67,
,,Playing on pipes of corn and versing love,2.1.68,
,,"To amorous Phillida. Why art thou here,",2.1.69,
,,Come from the farthest Steppe of India?,2.1.70,
,,"But that, forsooth, the bouncing Amazon,",2.1.71,
,,"Your buskin'd mistress and your warrior love,",2.1.72,
,,"To Theseus must be wedded, and you come",2.1.73,
,,To give their bed joy and prosperity.,2.1.74,
,OBERON,,,
,,"How canst thou thus for shame, Titania,",2.1.75,
,,"Glance at my credit with Hippolyta,",2.1.76,
,,Knowing I know thy love to Theseus?,2.1.77,
,,Didst thou not lead him through the glimmering night,2.1.78,
,,"From Perigenia, whom he ravished?",2.1.79,
,,"And make him with fair AEgle break his faith,",2.1.80,
,,With Ariadne and Antiopa?,2.1.81,
,TITANIA,,,
,,These are the forgeries of jealousy:,2.1.82,
,,"And never, since the middle summer's spring,",2.1.83,
,,"Met we on hill, in dale, forest or mead,",2.1.84,
,,"By paved fountain or by rushy brook,",2.1.85,
,,"Or in the beached margent of the sea,",2.1.86,
,,"To dance our ringlets to the whistling wind,",2.1.87,
,,But with thy brawls thou hast disturb'd our sport.,2.1.88,
,,"Therefore the winds, piping to us in vain,",2.1.89,
,,"As in revenge, have suck'd up from the sea",2.1.90,
,,Contagious fogs; which falling in the land,2.1.91,
,,Have every pelting river made so proud,2.1.92,
,,That they have overborne their continents:,2.1.93,
,,"The ox hath therefore stretch'd his yoke in vain,",2.1.94,
,,"The ploughman lost his sweat, and the green corn",2.1.95,
,,Hath rotted ere his youth attain'd a beard;,2.1.96,
,,"The fold stands empty in the drowned field,",2.1.97,
,,And crows are fatted with the murrion flock;,2.1.98,
,,"The nine men's morris is fill'd up with mud,",2.1.99,
,,And the quaint mazes in the wanton green,2.1.100,
,,For lack of tread are undistinguishable:,2.1.101,
,,The human mortals want their winter here;,2.1.102,
,,No night is now with hymn or carol blest:,2.1.103,
,,"Therefore the moon, the governess of floods,",2.1.104,
,,"Pale in her anger, washes all the air,",2.1.105,
,,That rheumatic diseases do abound:,2.1.106,
,,And thorough this distemperature we see,2.1.107,
,,The seasons alter: hoary-headed frosts,2.1.108,
,,"Far in the fresh lap of the crimson rose,",2.1.109,
,,And on old Hiems' thin and icy crown,2.1.110,
,,An odorous chaplet of sweet summer buds,2.1.111,
,,"Is, as in mockery, set: the spring, the summer,",2.1.112,
,,"The childing autumn, angry winter, change",2.1.113,
,,"Their wonted liveries, and the mazed world,",2.1.114,
,,"By their increase, now knows not which is which:",2.1.115,
,,And this same progeny of evils comes,2.1.116,
,,"From our debate, from our dissension;",2.1.117,
,,We are their parents and original.,2.1.118,
,OBERON,,,
,,Do you amend it then; it lies in you:,2.1.119,
,,Why should Titania cross her Oberon?,2.1.120,
,,"I do but beg a little changeling boy,",2.1.121,
,,To be my henchman.,2.1.122,
,TITANIA,,,
,,Set your heart at rest:,2.1.123,
,,The fairy land buys not the child of me.,2.1.124,
,,His mother was a votaress of my order:,2.1.125,
,,"And, in the spiced Indian air, by night,",2.1.126,
,,"Full often hath she gossip'd by my side,",2.1.127,
,,"And sat with me on Neptune's yellow sands,",2.1.128,
,,"Marking the embarked traders on the flood,",2.1.129,
,,When we have laugh'd to see the sails conceive,2.1.130,
,,And grow big-bellied with the wanton wind;,2.1.131,
,,"Which she, with pretty and with swimming gait",2.1.132,
,,"Following,--her womb then rich with my young squire,--",2.1.133,
,,"Would imitate, and sail upon the land,",2.1.134,
,,"To fetch me trifles, and return again,",2.1.135,
,,"As from a voyage, rich with merchandise.",2.1.136,
,,"But she, being mortal, of that boy did die;",2.1.137,
,,"And for her sake do I rear up her boy,",2.1.138,
,,And for her sake I will not part with him.,2.1.139,
,OBERON,,,
,,How long within this wood intend you stay?,2.1.140,
,TITANIA,,,
,,Perchance till after Theseus' wedding-day.,2.1.141,
,,If you will patiently dance in our round,2.1.142,
,,"And see our moonlight revels, go with us;",2.1.143,
